id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
65d62814,Antonio Adán,es ESP,GK,Atlético Madrid,32,1987,0.3,0,0,0,0,0,0.0,0.04,0.0,+0.13,1,3,33.3,5,1,40.0,30.2,1,100.0,65.0,1,0,0.0,0,0.00,,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,32,1986,2.0,1,0,0,0,0,1.0,0.34,0.0,+0.01,5,18,27.8,35,6,25.7,30.1,19,47.4,38.8,37,0,0.0,1,0.50,16.0,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,35,1984,13.0,16,0,0,1,1,15.4,0.30,+0.4,+0.03,81,158,51.3,361,57,24.7,30.3,100,69.0,44.3,150,7,4.7,23,1.77,17.7,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Real Madrid,26,1993,4.0,5,2,0,1,0,4.1,0.15,-0.9,-0.22,14,32,43.8,105,27,17.1,26.9,29,48.3,41.4,57,2,3.5,4,1.00,14.2,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,30,1989,34.0,41,5,0,8,1,38.7,0.23,-1.3,-0.04,130,397,32.7,750,157,33.2,33.2,282,52.5,41.6,576,16,2.8,27,0.79,14.1,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,24,1995,32.9,43,5,3,3,0,41.1,0.28,-1.9,-0.06,184,518,35.5,691,122,46.2,37.4,292,68.2,49.6,523,19,3.6,11,0.33,9.8,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,28,1991,5.5,3,1,0,0,0,4.7,0.19,+1.7,+0.31,34,75,45.3,123,24,36.6,33.7,45,66.7,47.6,73,1,1.4,1,0.18,11.7,Matches
81a606fc,Churripi,es ESP,GK,Valladolid,25,1994,2.7,3,0,0,2,0,3.4,0.27,+0.4,+0.16,19,76,25.0,73,8,75.3,49.5,24,87.5,64.0,49,3,6.1,3,1.11,10.5,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Valencia,30,1989,23.3,30,6,2,1,1,29.1,0.20,+0.1,+0.01,116,366,31.7,549,133,41.0,35.1,205,68.8,51.3,385,6,1.6,13,0.56,13.8,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,27,1992,34.0,20,0,0,4,0,26.7,0.28,+6.7,+0.20,76,280,27.1,865,200,23.4,30.6,217,35.9,37.7,403,21,5.2,33,0.97,14.5,Matches
75751c99,Iván Cuéllar,es ESP,GK,Leganés,35,1984,27.0,33,1,1,7,0,30.7,0.30,-2.3,-0.09,213,598,35.6,605,107,66.0,46.1,217,91.7,63.2,396,11,2.8,38,1.41,16.2,Matches
ac295d9e,Marko Dmitrović,rs SRB,GK,Eibar,27,1992,35.0,51,4,2,3,1,45.8,0.35,-4.2,-0.12,266,822,32.4,815,88,72.1,51.6,244,95.9,70.9,419,24,5.7,75,2.14,17.9,Matches
c9cb972b,Jaume Doménech,es ESP,GK,Valencia,28,1990,14.7,23,1,1,3,0,21.0,0.26,-2.0,-0.13,95,233,40.8,329,68,41.9,34.2,132,72.0,48.7,234,6,2.6,6,0.41,10.8,Matches
67669ce7,Aarón Escandell,es ESP,GK,Granada,23,1995,3.0,3,0,0,0,0,3.1,0.22,+0.1,+0.03,25,76,32.9,100,22,62.0,42.5,26,53.8,46.7,39,2,5.1,2,0.67,13.6,Matches
af245161,Fabricio,es ESP,GK,Mallorca,31,1987,1.0,3,1,0,1,0,2.3,0.23,-0.7,-0.74,6,14,42.9,24,6,41.7,38.0,9,44.4,40.1,7,0,0.0,0,0.00,8.3,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Levante,28,1991,36.0,51,3,1,8,2,52.7,0.24,+3.7,+0.10,170,491,34.6,772,193,43.3,37.6,333,47.1,39.8,590,20,3.4,45,1.25,14.4,Matches
307fcd26,Andrés Fernández,es ESP,GK,Villarreal,32,1986,4.0,8,3,0,2,1,6.5,0.19,-0.5,-0.11,16,45,35.6,112,16,25.0,28.0,43,39.5,34.3,72,3,4.2,0,0.00,10.2,Matches
a4995f48,Sergio Herrera,es ESP,GK,Osasuna,26,1993,18.4,27,1,2,4,0,27.4,0.33,+0.4,+0.02,149,453,32.9,462,73,69.3,47.1,147,90.5,59.2,235,16,6.8,31,1.69,16.4,Matches
9109185e,Iago Herrerín,es ESP,GK,Athletic Club,31,1988,4.7,9,0,1,0,0,5.2,0.29,-3.8,-0.80,41,101,40.6,138,27,55.8,41.4,30,80.0,54.8,52,6,11.5,0,0.00,10.0,Matches
73683fa9,Diego López,es ESP,GK,Espanyol,37,1981,35.9,58,6,0,4,2,53.9,0.31,-2.1,-0.06,218,661,33.0,834,118,54.1,41.1,302,69.5,49.8,474,26,5.5,50,1.39,15.9,Matches
4df0dff8,Daniel Martín,es ESP,GK,Betis,21,1998,5.9,12,0,0,1,0,7.9,0.33,-4.1,-0.69,23,58,39.7,147,34,29.3,30.8,36,41.7,40.6,69,2,2.9,8,1.36,18.3,Matches
