id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
65d62814,Antonio Adán,es ESP,GK,Atlético Madrid,31,1987,1.0,2,0,0,1,0,3.0,0.43,+1.0,+1.03,5,16,31.3,13,2,53.8,33.3,11,81.8,52.5,18,0,0.0,0,0.00,,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,31,1986,13.0,22,2,1,2,1,19.1,0.30,-1.9,-0.15,91,237,38.4,330,47,43.9,36.5,128,71.9,52.1,230,8,3.5,7,0.54,12.9,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,34,1984,11.0,11,0,0,1,0,10.2,0.31,-0.8,-0.08,63,126,50.0,284,35,28.2,31.5,77,59.7,43.2,160,5,3.1,21,1.91,17.8,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32.0,45,2,2,4,3,47.3,0.28,+5.3,+0.17,182,439,41.5,566,134,46.5,39.2,254,69.3,51.5,580,20,3.4,26,0.81,11.8,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25.0,40,4,3,3,0,40.7,0.34,+0.7,+0.03,166,432,38.4,595,114,44.5,38.0,220,75.9,56.8,351,12,3.4,30,1.20,15.6,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Girona,27,1991,31.8,43,6,2,5,1,49.7,0.27,+7.7,+0.24,182,471,38.6,718,133,40.7,37.1,264,67.8,49.5,439,15,3.4,19,0.60,13.1,Matches
8d957256,Leandro Chichizola,ar ARG,GK,Getafe,28,1990,1.0,1,0,0,0,0,0.5,0.54,-0.5,-0.46,8,22,36.4,24,3,79.2,50.3,3,100.0,71.3,7,0,0.0,0,0.00,15.5,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Barcelona,29,1989,3.0,4,1,0,0,0,2.9,0.14,-1.1,-0.36,11,21,52.4,87,14,14.9,26.0,24,33.3,33.1,45,0,0.0,6,2.00,15.8,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,26,1992,27.0,36,6,0,3,0,36.3,0.30,+0.3,+0.01,93,270,34.4,655,167,28.4,32.3,184,45.7,42.6,288,21,7.3,20,0.74,14.2,Matches
75751c99,Iván Cuéllar,es ESP,GK,Leganés,34,1984,33.9,38,2,2,2,1,36.9,0.31,-0.1,0.00,312,764,40.8,803,93,64.5,46.4,274,89.8,60.7,542,27,5.0,28,0.82,13.4,Matches
17a1299d,Javier Díaz,es ESP,GK,Sevilla,21,1997,1.0,1,1,0,0,0,1.2,0.09,+0.2,+0.18,3,11,27.3,18,2,38.9,35.3,5,80.0,53.6,9,0,0.0,0,0.00,8.5,Matches
fc70e345,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,24,1993,21.0,35,6,0,5,0,32.9,0.27,-2.1,-0.10,132,322,41.0,472,115,46.2,37.5,168,61.9,46.6,319,8,2.5,17,0.81,14.4,Matches
ac295d9e,Marko Dmitrović,rs SRB,GK,Eibar,26,1992,24.0,30,3,2,3,0,27.5,0.28,-2.5,-0.10,199,577,34.5,604,67,71.4,49.9,155,94.2,68.7,271,15,5.5,57,2.38,18.6,Matches
c9cb972b,Jaume Doménech,es ESP,GK,Valencia,27,1990,4.0,1,0,0,1,0,2.6,0.20,+1.6,+0.40,24,49,49.0,61,18,37.7,35.1,30,86.7,54.7,58,4,6.9,2,0.50,12.5,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Levante,27,1991,16.0,24,4,0,3,1,25.8,0.27,+2.8,+0.17,89,252,35.3,295,83,47.8,39.4,162,68.5,49.1,224,5,2.2,17,1.06,14.6,Matches
307fcd26,Andrés Fernández,es ESP,GK,Villarreal,31,1986,6.0,7,1,0,1,0,8.5,0.33,+1.5,+0.25,45,93,48.4,142,20,43.7,37.5,49,63.3,45.9,97,3,3.1,10,1.67,16.1,Matches
17d9e354,Alberto García,es ESP,GK,Rayo Vallecano,33,1985,17.0,35,1,0,5,1,32.9,0.34,-1.1,-0.06,108,259,41.7,415,82,41.9,37.2,138,61.6,46.3,255,5,2.0,18,1.06,15.5,Matches
9109185e,Iago Herrerín,es ESP,GK,Athletic Club,30,1988,31.0,32,3,0,4,0,29.5,0.31,-2.5,-0.08,316,723,43.7,767,89,68.7,46.9,209,93.8,64.3,419,18,4.3,34,1.10,17.3,Matches
26f2473f,Gorka Iraizoz,es ESP,GK,Girona,37,1981,6.2,10,2,0,1,1,11.1,0.26,+2.1,+0.33,40,106,37.7,167,44,41.9,38.2,64,56.3,43.8,113,4,3.5,3,0.48,9.6,Matches
129dd8e7,Aleksandar Jovanović,rs SRB,GK,Huesca,25,1992,12.0,19,2,1,1,1,17.1,0.33,-0.9,-0.08,74,237,31.2,252,23,64.3,44.6,80,93.8,60.8,140,2,1.4,4,0.33,11.3,Matches
73683fa9,Diego López,es ESP,GK,Espanyol,36,1981,38.0,50,6,5,7,2,51.8,0.27,+3.8,+0.10,226,562,40.2,868,133,39.9,35.4,333,64.9,47.6,674,24,3.6,19,0.50,12.3,Matches
20b9f052,Pau López,es ESP,GK,Betis,23,1994,33.0,47,3,2,7,0,45.6,0.32,-1.4,-0.04,106,281,37.7,995,173,19.0,26.4,249,36.9,36.7,406,23,5.7,46,1.39,15.9,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Leganés,19,1999,4.1,5,1,0,1,0,6.3,0.23,+1.3,+0.31,32,70,45.7,91,19,49.5,39.8,33,75.8,56.5,43,1,2.3,2,0.49,15.7,Matches
8fae77ea,Jordi Masip,es ESP,GK,Valladolid,29,1989,35.0,45,5,0,8,1,47.8,0.29,+3.8,+0.11,243,771,31.5,820,166,58.2,42.4,329,89.4,60.3,583,18,3.1,12,0.34,11.2,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Real Madrid,31,1986,10.0,8,0,0,2,0,10.0,0.32,+2.0,+0.20,30,85,35.3,239,64,24.7,31.4,61,42.6,43.4,101,5,5.0,16,1.60,18.1,Matches
a9dc785c,Neto,br BRA,GK,Valencia,29,1989,34.0,34,7,2,5,2,39.8,0.24,+7.8,+0.23,162,499,32.5,574,158,47.6,39.4,275,82.2,57.4,562,10,1.8,16,0.47,12.5,Matches
ee8508c0,Jan Oblak,si SVN,GK,Atlético Madrid,25,1993,37.0,27,5,0,3,2,39.3,0.27,+14.3,+0.39,215,580,37.1,570,102,56.7,41.0,291,88.3,57.4,537,22,4.1,16,0.43,12.0,Matches
b5bdf144,Oier Olazábal,es ESP,GK,Levante,28,1989,21.0,40,4,1,3,1,40.7,0.27,+1.7,+0.08,116,318,36.5,351,97,48.7,40.5,224,65.6,47.5,363,14,3.9,14,0.67,11.8,Matches
97852360,Fernando Pacheco,es ESP,GK,Alavés,26,1992,35.0,46,6,3,1,2,50.0,0.30,+6.0,+0.17,292,714,40.9,749,87,61.0,42.8,294,87.4,56.0,557,19,3.4,40,1.14,15.6,Matches
581c5276,Asier Riesgo,es ESP,GK,Eibar,34,1983,14.0,20,0,0,0,1,16.6,0.36,-2.4,-0.17,126,278,45.3,308,41,65.6,44.6,80,95.0,62.1,132,5,3.8,27,1.93,18.1,Matches
