id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
3bb7b8b4,860,248,59,1,4,0,0,0,0,0,0,4,1
3be1a627,23,0,0,0,0,0,0,0,0,0,0,0,1
3ca7254a,1115,17,7,7,12,61,5,5,3,0,1,6,28
3e5e4e63,1447,157,64,0,15,11,93,0,0,0,0,6,10
3ea50f67,334,1,0,2,0,23,1,0,0,0,0,1,15
3eb22ec9,1726,85,23,10,17,70,35,25,3,3,0,7,44
3f2d59fe,1724,81,52,4,12,11,29,0,0,0,0,5,16
3fe6bd8c,773,128,15,0,4,32,112,1,0,1,0,2,14
4047c976,241,6,1,0,1,18,4,0,0,0,0,1,14
4115ce4e,801,84,21,3,5,1,63,0,0,0,0,3,6
41cc19c2,11,1,0,0,0,1,0,0,0,0,0,0,1
41fb0f4e,228,2,1,0,4,2,1,0,0,0,0,2,5
422862ea,113,0,0,0,0,1,0,0,0,0,0,2,3
43458538,830,21,0,11,2,43,5,1,0,0,0,7,28
436a9dd0,971,16,12,3,2,6,1,2,0,1,0,3,19
43a166b4,112,3,0,0,5,5,2,0,0,0,0,0,7
44361ade,6,0,0,0,0,0,0,0,0,0,0,0,0
4468ec10,694,19,4,8,6,52,4,9,5,4,0,4,37
44781702,1110,210,11,0,3,43,192,7,3,2,0,0,34
44bfb6c5,1893,75,71,11,61,26,2,2,2,0,0,9,35
450ab6fc,1086,23,19,2,5,2,4,0,0,0,0,2,15
4535e4bb,623,403,79,0,1,0,0,0,0,0,0,6,1
45963054,415,30,0,3,4,28,1,0,0,0,0,0,22
45da6694,649,133,11,1,4,61,122,0,0,0,0,0,11
45db685d,3071,50,49,34,11,2,1,0,0,0,0,12,31
46b5375e,3,0,0,0,0,0,0,0,0,0,0,0,0
4701e130,0,0,0,0,0,0,0,0,0,0,0,0,0
47a34c4f,276,8,5,2,1,3,3,0,0,0,0,2,4
47b7e3af,1294,129,44,2,19,137,8,75,25,38,2,12,46
4806ec67,832,438,147,0,11,0,0,0,0,0,0,5,0
4830e0af,8,0,0,0,0,0,0,0,0,0,0,0,0
495945ef,1375,134,39,5,17,87,4,42,35,0,5,16,23
4b511457,1096,12,7,1,7,3,3,0,0,0,0,3,23
4b6bcb0d,20,0,0,0,0,0,0,0,0,0,0,0,0
4c370d81,1280,26,1,16,3,9,18,2,0,0,0,8,22
4d034881,740,52,1,6,1,13,8,1,0,0,0,4,27
4e015693,1,0,0,0,0,0,0,0,0,0,0,0,0
4e9a0555,601,10,1,4,2,12,0,0,0,0,0,2,16
4f974391,859,220,20,0,3,75,192,8,1,6,0,3,38
50b51fac,135,8,8,1,2,0,0,0,0,0,0,0,0
51b41c5c,542,5,4,2,6,2,0,0,0,0,0,1,3
51cf8561,1212,139,11,2,7,39,128,0,0,0,0,1,16
52105203,245,20,19,0,2,0,1,0,0,0,0,3,3
52611641,1557,68,38,2,10,28,7,23,5,6,1,7,24
5271c8f1,694,110,7,2,3,51,103,0,0,0,0,0,17
531a4aa8,450,135,4,0,1,55,131,0,0,0,0,5,29
5343eb4e,116,2,0,1,0,4,1,0,0,0,0,0,9
53af52f3,786,459,149,1,16,0,0,0,0,0,0,3,1
53cad200,2563,381,38,2,4,118,343,0,0,0,0,6,74
5534217d,541,15,10,1,1,1,5,0,0,0,0,3,10
56f7a928,637,24,12,11,15,16,4,1,0,1,0,2,19
57df7a11,896,201,20,1,18,37,180,1,0,0,0,4,32
58eee997,59,2,0,1,0,1,0,2,0,0,0,0,1
59e6e5bf,431,6,0,3,0,8,1,0,0,0,0,2,14
5a4280b1,164,6,4,0,2,0,2,0,0,0,0,0,3
5a7301ae,614,1,0,0,3,7,1,0,0,0,0,0,13
5acc4a10,1702,57,46,5,37,5,5,1,0,0,0,5,15
5bddccc9,307,9,1,0,0,15,5,0,0,0,0,1,17
5c2b4f07,289,59,4,0,1,24,55,0,0,0,0,0,13
5cec2487,887,264,7,1,3,36,257,0,0,0,0,1,25
5e508d0d,140,3,0,1,0,7,0,0,0,0,0,2,5
5ea8ef20,1578,41,33,9,12,15,6,2,0,0,0,6,33
5eae500a,549,31,0,5,5,46,0,0,0,0,0,1,18
5eebbfdf,482,49,3,1,7,28,41,5,2,3,0,2,22
5eecec3d,1738,28,15,0,23,2,13,0,0,0,0,0,5
5ef608f7,20,7,1,0,0,2,6,0,0,0,0,0,1
5f0241b2,549,337,62,0,0,0,0,0,0,0,0,3,0
5f09991f,1603,364,46,5,7,42,316,2,0,1,1,4,33
601ef102,12,2,0,0,0,0,0,0,0,0,0,0,0
6250083a,140,5,3,0,0,0,2,0,0,0,0,0,5
6265208f,202,10,0,1,3,3,2,0,0,0,0,0,4
63d17038,77,31,5,0,0,0,0,0,0,0,0,0,0
6421ec64,646,52,12,9,9,47,12,27,11,11,1,3,16
6438d426,483,28,5,3,1,38,4,15,7,4,0,2,17
645a3363,22,0,0,0,0,1,0,0,0,0,0,0,0
64b08de7,5,2,1,0,0,0,1,0,0,0,0,0,0
653ee42d,1336,22,7,1,23,2,3,0,0,0,0,7,24
65585e3a,156,5,0,1,0,14,0,1,1,0,0,1,7
6639e500,353,15,5,1,4,12,3,6,4,0,1,0,7
6813ac34,894,236,14,0,2,48,222,0,0,0,0,4,32
68796d61,94,0,0,1,0,0,0,0,0,0,0,2,0
68dc0dac,239,33,5,2,1,48,2,24,7,6,8,1,18
6992791d,491,57,11,4,2,37,15,26,9,9,0,0,29
6a189491,3,0,0,0,0,1,0,0,0,0,0,0,1
6aa3e78b,716,101,8,5,1,66,64,27,6,12,2,3,34
6adbc307,746,62,23,0,3,2,39,0,0,0,0,2,5
6b47c5db,1988,14,9,6,16,12,5,0,0,0,0,6,36
6bb2c084,1033,12,11,0,5,2,1,0,0,0,0,3,15
6c203af0,694,30,2,3,5,8,1,3,0,3,0,6,12
6c679c6d,635,96,42,1,16,107,8,46,19,26,0,5,14
6c7762c3,574,29,14,1,7,2,15,0,0,0,0,2,12
6ca5ec4b,1006,17,1,3,10,57,15,1,0,0,0,5,34
6cafd68d,218,7,7,0,4,0,0,0,0,0,0,2,2
6cc47ae1,340,7,0,0,10,12,4,0,0,0,0,1,6
6cdd8245,216,9,6,0,0,4,0,2,1,0,0,0,8
6d5701f2,488,17,16,0,3,0,1,0,0,0,0,2,1
6d6f09dc,44,1,0,0,0,1,0,0,0,0,0,0,4
6eaed4eb,554,19,16,3,34,7,3,0,0,0,0,2,8
71672fa0,193,77,24,0,1,0,0,0,0,0,0,0,0
71a08f97,554,26,25,2,7,1,1,0,0,0,0,3,6
71ef519e,1202,376,53,5,23,259,221,102,38,38,9,8,70
723ba189,29,0,0,0,0,0,0,0,0,0,0,0,0
72a0fb65,937,152,40,2,7,20,112,0,0,0,0,8,28
72c812f3,1710,45,30,4,18,13,1,0,0,0,0,6,26
7314bba4,1281,31,26,0,18,2,5,0,0,0,0,6,5
73489527,245,8,8,1,0,4,0,0,0,0,0,2,3
73d9bdc7,28,0,0,0,0,0,0,0,0,0,0,1,0
74b2cd7e,775,21,20,1,6,0,1,0,0,0,0,2,2
74e12f1e,1335,9,4,3,20,14,1,1,1,0,0,4,20
758dd7f0,379,126,1,1,0,28,125,0,0,0,0,1,10
75a72a99,1630,319,7,3,4,104,312,0,0,0,0,4,56
75f2c59f,1098,85,24,3,9,40,22,17,5,4,0,9,33
76c131da,5,0,0,0,0,2,0,0,0,0,0,0,0
76dd1480,1011,176,56,19,2,196,1,105,39,59,3,19,49
76eca7e2,303,213,70,0,1,0,0,0,0,0,0,3,0
76fa5f80,231,11,5,0,0,0,6,0,0,0,0,0,2
77128f7e,3,0,0,0,0,0,0,0,0,0,0,0,0
78803d03,520,124,6,0,1,17,117,1,0,0,0,1,7
78e68b4d,212,8,4,0,0,0,4,0,0,0,0,2,4
7914b9fe,18,0,0,0,0,0,0,0,0,0,0,0,0
79b0d6a0,512,351,66,0,0,0,1,0,0,0,0,1,0
79c0821a,1439,44,13,8,10,8,7,1,0,0,0,1,14
7a11550b,775,61,18,0,3,7,43,0,0,0,0,3,9
7a2e46a8,984,304,88,0,3,0,0,0,0,0,0,2,2
7b4de647,396,262,70,0,0,0,0,0,0,0,0,1,0
7ba6d84e,679,422,90,0,1,0,0,0,0,0,0,5,0
7c104bb7,258,15,2,1,0,15,5,7,1,2,0,1,7
7d2d3329,231,13,7,0,5,3,1,0,0,0,0,0,5
7d41b619,811,29,26,2,9,1,1,1,0,0,0,2,11
7eb67dad,963,243,11,0,7,90,232,0,0,0,0,4,36
7f3b388c,1589,35,30,2,11,10,4,0,0,0,0,3,17
7fe90ccd,74,17,2,0,1,1,15,0,0,0,0,0,3
7fec31a0,950,29,22,3,5,6,3,0,0,0,0,1,25
80c31c97,873,23,19,0,6,0,4,0,0,0,0,1,6
810e3c74,752,38,3,3,4,18,11,2,2,0,0,5,10
819aa8e7,779,22,0,6,5,22,0,0,0,0,0,4,35
819b3158,1974,123,37,17,9,98,5,81,34,31,0,11,14
82dbf623,223,1,0,1,1,1,0,0,0,0,0,2,7
82e34b69,823,26,0,6,4,16,6,1,0,0,0,9,26
8397a50c,87,9,1,0,0,1,8,0,0,0,0,0,2
839c14e1,642,145,16,0,3,64,128,1,0,1,0,4,30
849c826a,211,2,2,2,3,10,0,0,0,0,0,1,6
862a1c15,261,2,0,1,2,21,1,1,0,1,0,0,12
867239d3,2068,40,28,15,64,28,12,0,0,0,0,21,23
86dd77d1,2419,222,28,4,46,59,193,1,0,0,0,7,35
874125a3,78,13,0,0,0,3,13,0,0,0,0,0,5
87575fd9,430,2,1,0,2,6,1,0,0,0,0,2,14
875898c7,598,31,26,0,18,2,5,0,0,0,0,2,4
87935cf3,1286,41,35,0,6,0,6,0,0,0,0,2,5
87f7500e,203,20,0,0,0,9,2,0,0,0,0,0,11
8816329f,423,8,0,3,1,42,5,3,1,1,0,4,17
892d5bb1,815,67,11,11,10,73,11,44,18,7,0,2,24
89d10e53,975,204,26,2,5,89,161,17,0,13,0,6,49
89e4b358,1263,23,20,0,9,3,3,0,0,0,0,2,8
8a08491a,313,5,0,5,5,2,0,0,0,0,0,2,14
8a7ff278,195,59,2,0,0,7,57,0,0,0,0,1,5
8aa5f52c,865,24,19,0,2,1,5,0,0,0,0,1,5
8ae9869d,1510,45,42,0,11,0,3,0,0,0,0,0,7
8aec0537,821,134,50,2,25,142,3,61,44,10,1,10,24
8b04d6c1,1760,73,40,7,28,29,11,2,2,0,0,2,28
8b788c01,735,15,3,7,2,34,9,1,1,0,0,2,26
8b9ebd03,1249,156,39,8,13,169,6,111,31,52,11,8,38
8d228291,191,7,1,0,0,0,0,0,0,0,0,2,5
8d3c902d,771,10,2,1,2,8,8,0,0,0,0,0,14
8df7a2fb,1477,37,29,1,12,4,8,0,0,0,0,8,16
8e65a5e5,19,16,3,0,0,0,0,0,0,0,0,0,0
8f62b6ee,891,317,65,0,2,0,0,0,0,0,0,0,0
8f866fe8,124,1,0,1,0,4,0,0,0,0,0,2,3
914ab9a1,543,8,8,0,8,1,0,0,0,0,0,4,4
91b43c98,0,0,0,0,0,0,0,0,0,0,0,0,0
9228b07c,490,23,4,1,2,6,3,0,0,0,0,2,9
92e7e919,759,22,6,5,5,25,4,5,1,2,1,4,33
9306d5ea,1531,21,21,6,15,6,0,0,0,0,0,4,21
9319781b,14,8,0,0,0,0,8,0,0,0,0,0,1
9328b835,761,465,156,0,1,0,0,0,0,0,0,12,1
935e6b8f,1741,69,32,7,15,38,32,0,0,0,0,5,24
939bc634,782,321,98,0,4,0,0,0,0,0,0,2,0
94b2001f,773,102,6,0,2,12,96,0,0,0,0,5,11
96bb8cc2,240,43,16,1,3,53,7,20,4,12,3,5,7
96e0490d,178,32,0,0,1,3,32,0,0,0,0,2,2
97333cf5,607,37,4,0,6,25,6,13,4,3,4,4,29
979b811d,329,26,1,1,0,54,7,17,9,7,0,2,17
980522ec,1846,153,59,24,20,117,10,67,23,20,4,10,37
984a5a64,193,32,2,0,0,7,30,0,0,0,0,1,8
989d5705,652,35,2,4,2,24,4,2,1,0,0,3,30
98be0d02,46,4,0,1,0,3,4,0,0,0,0,0,1
99813635,302,9,1,1,2,8,1,4,2,0,0,1,10
99b1d0e6,503,92,7,0,1,30,85,0,0,0,0,1,23
9a104dee,251,11,1,1,1,4,0,0,0,0,0,2,12
9a28eba4,300,25,0,1,0,35,20,0,0,0,0,1,17
9a9c05db,690,219,6,3,4,58,213,0,0,0,0,5,20
9aa186b2,803,167,13,2,7,91,154,0,0,0,0,3,33
9b5ce51a,1538,27,27,3,14,4,0,0,0,0,0,3,27
9c318325,212,7,5,1,5,2,0,2,0,2,0,0,5
9c74fa25,285,11,9,0,0,0,2,0,0,0,0,1,10
9c94165b,1672,328,23,2,7,52,290,15,0,9,2,6,50
9d107085,829,190,36,1,6,27,152,2,0,0,0,5,21
9dbb75ca,753,52,0,10,4,29,5,0,0,0,0,2,39
9dc69d38,145,16,6,1,3,7,9,1,0,1,0,2,4
9e525177,1217,346,4,1,0,56,342,0,0,0,0,3,54
9f1893b9,1681,133,57,22,32,122,26,49,17,25,0,10,72
9f4647e9,985,160,38,9,4,170,6,115,62,44,2,5,33
9f472354,311,8,0,0,1,14,0,0,0,0,0,2,6
9f736ed2,270,16,1,2,1,27,9,6,1,3,0,2,19
9fbbcf39,726,31,20,0,11,9,11,0,0,0,0,3,17
