id,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks
00242715,47,3,3,0,0,0,0,0,0,0,0,0,1
007414dd,150,0,0,1,0,10,0,0,0,0,0,1,10
01962d0d,62,3,0,1,0,1,0,0,0,0,0,2,4
01c3aff5,233,8,5,1,3,3,3,0,0,0,0,1,4
01ce9e70,295,22,1,0,1,6,0,0,0,0,0,0,12
01e5f06e,107,12,4,0,0,5,6,2,0,2,0,0,3
02b29014,320,2,0,1,0,4,0,0,0,0,0,1,8
0313a347,1142,52,33,1,3,4,14,0,0,0,0,4,12
0420d84f,481,126,9,0,2,13,117,0,0,0,0,0,17
0442183b,624,149,6,0,3,18,143,0,0,0,0,2,9
049a888d,62,5,0,1,0,6,4,1,1,0,0,1,0
0562b7f1,267,12,0,0,0,4,0,0,0,0,0,2,9
05e8ca6d,11,1,1,0,0,1,0,0,0,0,0,0,1
06df8256,484,11,9,1,5,0,2,0,0,0,0,1,0
07802f7f,191,11,0,5,1,4,0,0,0,0,0,0,8
089667a5,207,7,4,0,0,4,3,0,0,0,0,0,4
08eb3b58,4,0,0,0,0,1,0,0,0,0,0,0,0
0a3d6d2b,140,6,3,0,0,0,3,0,0,0,0,0,0
0a6cb1b1,256,9,8,0,7,0,1,0,0,0,0,3,3
0b33f6ad,1038,112,25,1,10,13,87,0,0,0,0,6,12
0bdda685,12,1,0,0,0,1,1,0,0,0,0,0,2
0cd31129,357,6,0,0,1,47,4,1,1,0,0,1,17
0db5d2c8,301,37,5,0,0,1,28,0,0,0,0,1,0
0ef89a37,352,30,13,5,1,19,5,6,3,1,0,2,7
0f134faf,776,259,56,3,20,106,110,56,26,16,5,3,20
0f7533cd,673,71,6,0,2,47,65,0,0,0,0,4,32
10a10454,95,9,2,2,0,6,1,5,1,3,1,0,0
10ec4169,1,0,0,0,0,0,0,0,0,0,0,0,0
1137759d,39,3,1,0,0,3,2,0,0,0,0,1,0
119b9a8e,470,10,4,1,3,4,6,0,0,0,0,1,2
11f54bd5,45,2,0,0,0,3,2,0,0,0,0,0,1
11ff3d56,336,7,7,0,2,3,0,0,0,0,0,0,9
1265a93a,625,104,18,0,3,50,73,13,9,1,0,3,10
132a82f1,479,11,8,0,2,1,3,0,0,0,0,1,4
1544f145,562,2,2,0,0,9,0,0,0,0,0,4,13
1598599e,297,6,6,0,2,1,0,0,0,0,0,1,10
15ab5a2b,237,8,0,3,2,10,2,0,0,0,0,1,12
15ea812b,1219,43,40,3,16,0,3,0,0,0,0,7,4
15f24fe7,4,0,0,0,0,0,0,0,0,0,0,0,1
16264a81,1336,7,4,7,6,9,3,0,0,0,0,0,21
169fd162,160,6,0,0,0,7,3,0,0,0,0,1,4
16e9d0ea,214,44,8,0,0,13,36,0,0,0,0,1,13
172e52d8,236,5,5,1,0,0,0,0,0,0,0,0,1
17695062,56,4,0,0,0,5,0,4,2,0,0,0,1
1780bb4a,356,42,6,0,1,17,36,0,0,0,0,0,8
178ae8f8,138,1,0,2,1,4,0,0,0,0,0,0,7
17acc2ed,38,23,8,0,0,0,0,0,0,0,0,0,0
18b999f4,186,2,0,0,1,20,0,2,0,0,0,0,15
1971591f,122,1,0,0,0,8,0,0,0,0,0,2,4
197640fd,1065,190,12,2,2,47,178,0,0,0,0,4,25
1a4ef233,938,16,12,2,2,0,4,0,0,0,0,1,2
1b4f1169,281,13,12,2,2,0,1,0,0,0,0,3,3
1b804500,3,1,1,0,0,1,0,0,0,0,0,0,0
1b84dbe1,640,151,21,0,4,60,121,9,4,3,0,1,18
1bf33a9a,225,2,0,0,0,7,2,0,0,0,0,2,6
1c7012b8,1466,54,36,2,47,35,2,16,12,1,0,1,19
1d5cab82,76,2,0,0,1,3,0,0,0,0,0,0,3
1daec722,907,156,20,0,1,41,123,13,8,3,0,7,23
1ecb65be,64,1,0,0,0,7,0,0,0,0,0,0,2
1f44ac21,310,44,0,2,0,8,2,0,0,0,0,5,11
1fb1c435,351,36,0,4,7,13,4,1,0,0,0,3,7
20b104bc,697,197,17,0,2,25,180,0,0,0,0,1,17
21166ff4,47,2,2,0,0,0,0,0,0,0,0,0,0
21512407,1235,439,119,13,8,243,195,125,46,52,12,8,30
215f3907,151,11,8,3,0,10,1,1,1,0,0,4,6
21a66f6a,564,49,10,9,14,27,20,0,0,0,0,6,31
230f0471,399,117,5,1,0,29,112,0,0,0,0,1,9
2389cdc2,681,149,11,2,5,46,138,0,0,0,0,3,20
24f59bb2,239,55,2,0,1,6,53,0,0,0,0,1,8
2500cef9,218,5,1,4,0,11,1,0,0,0,0,3,10
254147d4,187,25,3,0,2,12,22,0,0,0,0,1,9
2628fd2b,649,258,81,0,2,0,0,0,0,0,0,2,0
26ce2263,341,13,2,3,5,14,1,10,3,3,0,1,5
26d3b5be,28,2,0,1,0,0,0,0,0,0,0,0,0
26f6dca8,98,2,0,0,0,1,0,0,0,0,0,0,2
27d0a506,53,18,1,0,0,4,17,0,0,0,0,0,1
282679b4,139,9,2,0,0,8,4,3,1,1,0,0,7
282f75f3,1847,71,56,2,16,1,3,0,0,0,0,2,9
28300a16,30,2,0,0,0,0,0,0,0,0,0,0,0
2886c9b5,198,2,1,2,0,6,1,0,0,0,0,2,4
288e1e13,344,10,10,0,7,0,0,0,0,0,0,2,2
