id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
8f5cdf66,Oliver Abildgaard,dk DEN,"MF,DF",Hellas Verona,26-280,1996,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
f586779e,Tammy Abraham,eng ENG,FW,Roma,25-166,1997,26,20,1719,19.1,6,3,9,6,0,0,1,0,9.5,9.5,2.9,12.3,27,39,99,0.31,0.16,0.47,0.31,0.47,0.49,0.15,0.64,0.49,0.64,Matches
771a2cfe,Christian Acella,it ITA,MF,Cremonese,20-253,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Inter,35-035,1988,19,16,1515,16.8,0,1,1,0,0,0,3,0,0.5,0.5,0.6,1.1,19,71,11,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.07,0.03,0.07,Matches
26777636,Yacine Adli,fr FRA,"MF,FW",Milan,22-231,2000,5,1,124,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,9,7,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches
f9c927de,Michel Aebischer,ch SUI,"FW,MF",Bologna,26-070,1997,22,10,947,10.5,1,0,1,1,0,0,3,0,1.1,1.1,0.5,1.6,9,28,57,0.10,0.00,0.10,0.10,0.10,0.11,0.05,0.16,0.11,0.16,Matches
0154d290,Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,20-057,2003,16,5,604,6.7,0,0,0,0,0,0,2,0,1.3,1.3,0.1,1.5,18,6,44,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22,Matches
46fa7204,Kevin Agudelo,co COL,"MF,FW",Spezia,24-123,1998,25,20,1714,19.0,0,1,1,0,0,0,3,0,1.2,1.2,2.0,3.1,59,87,78,0.00,0.05,0.05,0.00,0.05,0.06,0.10,0.16,0.06,0.16,Matches
246d153b,Ola Aina,ng NGA,DF,Torino,26-160,1996,15,9,791,8.8,1,1,2,1,0,0,5,0,0.7,0.7,1.7,2.4,32,39,40,0.11,0.11,0.23,0.11,0.23,0.08,0.19,0.28,0.08,0.28,Matches
d810c13b,Emanuel Aiwum,at AUT,DF,Cremonese,22-082,2000,17,13,1209,13.4,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,17,40,7,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Empoli,30-157,1992,15,10,854,9.5,0,0,0,0,0,0,8,2,0.3,0.3,0.6,0.9,13,27,29,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
