id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0076ab7f,205,33,125,79,1,0,205,0,0,0,154,717.0,387.0,0,1,0,1,0,165,0
01226327,190,5,39,95,57,4,190,2,0,2,109,389.0,225.0,6,5,1,3,0,113,14
0127419a,169,1,20,89,61,5,169,2,0,2,105,482.0,192.0,4,4,3,8,0,134,15
01ccefab,14,0,0,4,10,0,14,0,0,0,8,41.0,27.0,0,0,0,0,0,8,2
01da7812,158,1,20,75,65,13,158,6,3,3,95,592.0,314.0,10,5,5,8,2,101,27
02caf6e0,251,10,69,132,55,6,251,19,11,8,135,976.0,512.0,15,14,2,10,1,139,17
0331786b,24,1,5,12,7,2,24,2,1,1,9,19.0,12.0,0,0,0,0,0,10,5
0362c29e,155,15,67,52,40,2,155,4,2,2,85,412.0,184.0,4,2,0,8,0,81,18
03b6afa9,242,6,57,114,74,9,242,9,5,4,151,842.0,411.0,10,10,4,7,5,144,23
03f946ed,151,1,6,67,79,29,151,5,4,1,100,523.0,185.0,10,3,6,6,8,125,36
048a1cbc,89,3,15,47,28,2,89,3,0,3,58,278.0,177.0,2,1,1,0,0,58,6
04e17fd5,60,1,4,22,35,12,60,4,1,3,35,162.0,49.0,1,4,1,7,2,34,9
056269d7,118,4,12,73,33,0,118,0,0,0,69,306.0,122.0,4,2,0,1,2,80,3
05bffdb1,226,199,225,1,0,0,226,1,0,1,123,715.0,392.0,0,0,0,1,0,97,0
05d548d8,205,21,86,105,16,5,205,0,0,0,135,840.0,653.0,6,6,0,1,0,135,3
0683f364,189,6,47,90,52,2,189,3,0,3,69,224.0,104.0,4,2,1,8,0,75,7
068f4dec,63,2,8,35,21,0,63,5,2,3,37,178.0,53.0,2,2,0,0,0,42,5
06df8256,423,58,205,206,12,7,423,0,0,0,244,1079.0,552.0,0,0,0,3,1,262,3
072e68ed,72,52,72,0,0,0,72,0,0,0,40,250.0,157.0,0,0,0,0,0,27,0
0743d0ec,108,96,108,0,0,0,108,0,0,0,58,336.0,237.0,0,0,0,0,0,34,0
080440a4,442,59,268,162,12,4,442,2,2,0,239,1181.0,442.0,2,0,0,5,0,241,1
08c982a0,83,8,37,34,12,0,83,3,2,1,27,110.0,50.0,0,1,0,1,0,29,2
0a084b35,209,13,54,118,40,2,207,9,6,3,115,599.0,244.0,4,3,0,2,1,138,11
0a215326,138,10,37,79,24,2,138,4,3,1,60,280.0,108.0,3,2,0,4,1,68,7
