id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
1c529186,Ignazio Abate,it ITA,DF,it Milan,30,1986,5,4,346,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,16,10,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
c2304da8,Hatem Abd Elhamed,il ISR,DF,il Be'er Sheva,26,1991,6,5,470,5.2,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,6,18,4,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
2f798b41,Aymen Abdennour,tn TUN,DF,fr Marseille,27,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,4,0,0.00,0.00,0.00,0.00,0.00,0.20,0.05,0.24,0.20,0.24,Matches
4c07f0e8,Anicet Abel,mg MAD,MF,bg Ludogorets,27,1990,8,8,713,7.9,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,6,32,18,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Matches
64a674d9,Maxwell Acosty,gh GHA,"FW,MF",hr Rijeka,25,1991,6,4,329,3.7,1,2,3,1,0,0,1,0,0.7,0.7,0.9,1.6,12,10,32,0.27,0.55,0.82,0.27,0.82,0.20,0.24,0.45,0.20,0.45,Matches
81442ecb,Marcos Acuña,ar ARG,"FW,DF",pt Sporting CP,25,1991,6,4,402,4.5,0,0,0,0,0,0,0,0,1.1,1.1,1.2,2.4,18,22,28,0.00,0.00,0.00,0.00,0.00,0.25,0.27,0.53,0.25,0.53,Matches
936d9e3e,Emmanuel Adebayor,tg TOG,FW,tr Başakşehir,33,1984,1,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.59,0.00,0.59,Matches
884a8908,Samuel Adegbenro,ng NGA,FW,no Rosenborg,21,1995,6,6,520,5.8,0,0,0,0,0,0,0,0,1.1,1.1,0.0,1.1,20,8,36,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
182c10aa,James Adeniyi,ng NGA,"FW,MF",al Skënderbeu Korçë,24,1992,5,5,436,4.8,1,0,1,1,0,0,1,0,0.9,0.9,0.5,1.4,14,13,30,0.21,0.00,0.21,0.21,0.21,0.18,0.11,0.29,0.18,0.29,Matches
2557c196,Luiz Adriano,br BRA,FW,ru Spartak Moscow,30,1987,2,2,180,2.0,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,1,1,10,1.00,0.00,1.00,1.00,1.00,0.32,0.00,0.32,0.32,0.32,Matches
