id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,nl PSV Eindhoven,31,1990,2,2,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
8c6239f2,Myenty Abena,sr SUR,DF,hu Ferencváros,27,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,fr Rennes,19,2003,4,2,141,1.6,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,5,3,7,0.64,0.00,0.64,0.64,0.64,0.37,0.00,0.37,0.37,0.37,Matches
7f9c5d2d,Abner,br BRA,DF,es Betis,22,2000,2,2,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,26,1995,4,3,293,3.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
f586779e,Tammy Abraham,eng ENG,FW,it Roma,24,1997,9,6,508,5.6,1,1,2,1,0,0,0,0,1.4,1.4,0.8,2.2,9,13,26,0.18,0.18,0.35,0.18,0.35,0.24,0.15,0.39,0.24,0.39,Matches
47aaf574,Malik Abubakari,gh GHA,FW,fi HJK,22,2000,6,5,440,4.9,0,1,1,0,0,0,1,0,0.9,0.9,0.2,1.1,2,2,20,0.00,0.20,0.20,0.00,0.20,0.17,0.04,0.22,0.17,0.22,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,30,1991,4,4,335,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,15,13,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
82e12fe7,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,21,2001,2,1,104,1.2,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,0,0,6,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.68,0.68,Matches
65d62814,Antonio Adán,es ESP,GK,pt Sporting CP,35,1987,4,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
4dcec659,Simon Adingra,ci CIV,"DF,FW",be Union SG,20,2002,8,3,356,4.0,0,2,2,0,0,0,1,0,0.7,0.7,0.7,1.5,12,9,33,0.00,0.51,0.51,0.00,0.51,0.19,0.19,0.37,0.19,0.37,Matches
dcfb17f4,Amine Adli,fr FRA,"FW,MF",de Leverkusen,22,2000,4,1,159,1.8,2,0,2,2,0,0,1,0,0.8,0.8,0.4,1.2,5,5,21,1.13,0.00,1.13,1.13,1.13,0.46,0.24,0.70,0.46,0.70,Matches
4b00cd47,David Affengruber,at AUT,DF,at Sturm Graz,21,2001,6,5,484,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,1,15,2,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
3dd738a1,Ruben Aguilar,fr FRA,"DF,MF",fr Monaco,29,1993,2,1,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,7,11,7,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17,Matches
9c4f39b3,Tosin Aiyegun,bj BEN,FW,ch Zürich,24,1998,6,6,478,5.3,0,1,1,0,0,0,2,0,1.5,1.5,1.2,2.7,13,7,26,0.00,0.19,0.19,0.00,0.19,0.28,0.22,0.50,0.28,0.50,Matches
2b1c4abd,Albian Ajeti,ch SUI,FW,at Sturm Graz,25,1997,5,4,303,3.4,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,3,2,19,0.00,0.00,0.00,0.00,0.00,0.20,0.06,0.26,0.20,0.26,Matches
7328bee5,Samet Akaydın,tr TUR,DF,tr Fenerbahçe,28,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
b625b241,Maghnes Akliouche,fr FRA,"FW,MF",fr Monaco,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.12,0.24,0.36,0.12,0.36,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,es Betis,24,1997,5,5,356,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,6,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,33,1989,1,1,66,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,6,9,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,29,1992,4,4,307,3.4,1,1,2,1,0,0,0,0,0.6,0.6,0.9,1.6,12,42,18,0.29,0.29,0.59,0.29,0.59,0.18,0.28,0.46,0.18,0.46,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,fr Rennes,19,2002,2,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
f8405304,Mohamed Ali Cho,fr FRA,"MF,FW",es Real Sociedad,18,2004,4,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,13,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
1a7fcf39,Ezgjan Alioski,mk MKD,DF,tr Fenerbahçe,30,1992,6,3,317,3.5,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,5,26,26,0.00,0.28,0.28,0.00,0.28,0.02,0.19,0.21,0.02,0.21,Matches
5c46e908,Fidan Aliti,xk KVX,DF,ch Zürich,28,1993,4,4,316,3.5,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.5,0,15,0,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15,Matches
bdf8165d,Richard Almeida,az AZE,MF,az Qarabağ Ağdam,33,1989,6,4,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
f4290206,Marcos Alonso,es ESP,DF,es Barcelona,31,1990,2,1,75,0.8,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,6,0,1.20,0.00,1.20,1.20,1.20,0.28,0.00,0.28,0.28,0.28,Matches
0afff3b7,Omri Altman,il ISR,"FW,MF",cy AÉK Lárnaka,28,1994,5,5,376,4.2,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,13,11,21,0.48,0.00,0.48,0.48,0.48,0.10,0.01,0.12,0.10,0.12,Matches
8b3ab7ad,Edson Álvarez,mx MEX,MF,nl Ajax,24,1997,2,2,179,2.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,14,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",de Leverkusen,25,1996,3,2,204,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,13,9,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14,Matches
