id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
000b3da6,788,39,248,470,87,4,788,26,19,7,374,1605.0,716.0,5,8,2,16,23,420,11
003a5c72,1259,64,294,790,192,30,1259,32,20,12,601,2693.0,1379.0,16,30,1,22,20,726,36
00b28772,342,19,80,188,82,10,342,10,6,4,178,975.0,529.0,11,7,1,11,5,205,25
011d8c56,380,340,379,2,0,0,380,0,0,0,210,1191.0,768.0,0,0,0,0,0,187,0
01ae64cd,124,26,89,33,3,3,124,0,0,0,60,232.0,97.0,0,1,0,1,0,69,1
01eb744d,1270,29,178,508,612,129,1270,127,69,58,868,4970.0,2467.0,91,48,42,95,90,950,163
02c15616,476,14,127,287,64,0,476,9,7,2,351,1868.0,720.0,8,6,0,2,5,353,4
02d2c436,1798,198,913,813,86,10,1798,3,3,0,837,3137.0,1467.0,4,6,1,3,4,898,4
04965583,324,3,46,139,145,29,324,10,3,7,216,952.0,421.0,12,7,6,10,7,257,72
04a65a8f,524,28,130,311,88,25,524,2,2,0,162,671.0,287.0,5,4,0,15,7,211,18
04ac8285,34,34,34,0,0,0,34,0,0,0,15,79.0,41.0,0,0,0,0,0,16,0
04e17fd5,602,33,74,261,277,64,601,53,18,35,319,1829.0,625.0,21,27,13,66,36,414,79
05384ea1,1411,81,404,636,380,28,1411,22,14,8,762,3303.0,1527.0,36,40,3,34,19,828,119
05a4465d,1319,78,350,796,187,31,1317,27,18,9,735,2926.0,1284.0,15,12,1,28,28,761,48
0657888a,672,18,119,295,273,15,672,59,33,26,438,2621.0,1004.0,30,28,5,34,43,446,81
070a3904,1782,55,388,1078,337,16,1782,48,34,14,1069,4962.0,2400.0,32,25,5,29,23,1192,32
07a0baa9,40,0,11,22,7,0,40,2,0,2,26,91.0,32.0,1,0,0,2,3,29,2
07d67579,150,5,7,65,78,21,150,8,5,3,83,343.0,73.0,2,4,1,21,12,111,28
080ac8d8,28,0,1,13,14,1,28,2,2,0,19,72.0,26.0,0,1,0,2,1,21,4
08511d65,2151,154,984,1053,132,44,2148,11,9,2,1365,6405.0,3307.0,17,15,3,10,4,1510,13
0959c2a2,718,14,132,436,157,15,718,13,7,6,397,1975.0,985.0,15,6,1,23,5,483,51
09a9e921,750,19,43,339,377,130,749,53,35,18,455,2443.0,1275.0,56,19,32,51,25,591,188
0a0cc13c,584,5,37,277,281,95,583,44,20,23,380,2299.0,960.0,37,23,24,40,40,434,128
0a447501,264,7,20,139,107,34,264,11,6,5,158,723.0,233.0,11,7,6,28,8,197,51
0ac94a23,484,13,89,207,199,40,484,33,16,17,281,2207.0,1326.0,51,37,17,18,20,333,75
0ae4e09a,302,5,27,128,151,53,301,18,13,5,197,954.0,383.0,12,8,7,33,13,226,80
0af4dcf0,431,29,54,187,196,56,430,23,10,13,301,1679.0,760.0,37,16,13,25,33,328,80
0b90bb97,655,19,41,312,306,67,654,28,19,9,415,1824.0,745.0,23,18,11,45,48,519,129
0c3f7197,413,6,52,162,217,30,413,68,44,24,293,2700.0,1368.0,52,44,14,18,18,314,68
0d10333c,1545,35,269,928,372,62,1544,78,49,29,828,3670.0,1516.0,31,21,5,52,53,1009,50
0e7ccfc4,495,30,111,251,138,10,495,10,5,5,251,1143.0,585.0,20,12,3,9,6,264,47
0ef89a37,1054,8,66,454,550,67,1054,77,46,31,777,4665.0,2247.0,72,58,24,41,36,853,136
0f138d5a,797,53,381,402,18,3,797,0,0,0,508,2016.0,1334.0,5,1,0,1,2,603,1
1001ae82,1013,13,96,544,390,25,1013,64,38,25,711,3306.0,1542.0,47,41,6,28,26,788,102
102fda08,3,0,0,1,2,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
10e25802,181,10,57,103,26,2,181,5,4,1,97,408.0,188.0,7,3,0,11,3,94,3
113fb4ea,124,108,124,0,0,0,124,1,1,0,45,355.0,274.0,0,0,0,0,0,34,0
119b9a8e,1189,108,583,570,45,16,1189,6,4,2,663,3208.0,1886.0,14,6,1,8,1,736,5
11c30a46,281,1,17,138,130,10,281,10,2,8,208,1289.0,617.0,23,16,7,12,7,226,36
1214f0a6,40,3,16,18,6,0,40,0,0,0,8,19.0,10.0,0,0,0,0,1,11,0
1250086e,563,43,268,280,20,8,563,5,5,0,306,1139.0,574.0,9,0,0,4,0,348,3
12a875ce,11,0,0,6,5,2,11,0,0,0,10,48.0,24.0,0,0,0,0,0,11,0
12c50af5,463,3,38,204,231,40,463,36,21,15,337,2303.0,1235.0,35,32,13,15,17,369,67
130a7a3f,1339,30,206,612,547,67,1339,106,47,59,868,6053.0,2943.0,104,74,29,43,48,951,150
13b0c150,698,101,392,297,13,3,698,1,1,0,368,1871.0,1178.0,6,5,0,4,0,431,0
148d4105,183,10,43,100,41,1,183,1,1,0,51,192.0,95.0,1,2,0,1,1,80,4
1512328c,548,9,117,210,229,29,548,18,10,8,337,1580.0,819.0,24,15,7,20,30,350,76
1633fc8a,1647,148,872,707,75,42,1647,4,4,0,770,3255.0,1568.0,3,4,0,9,5,941,4
167c1bb0,1884,113,644,1146,104,11,1884,17,13,4,1261,5304.0,2152.0,14,14,1,19,21,1430,16
174651c8,572,29,170,332,74,3,572,3,1,2,273,1037.0,504.0,5,5,0,8,8,335,7
174f09a6,947,117,506,400,47,21,947,12,10,2,424,2207.0,1097.0,6,4,0,8,5,473,2
1771f2c1,732,54,275,340,123,2,732,7,3,4,314,1470.0,650.0,15,15,0,11,5,336,30
1961b2aa,435,8,59,267,114,19,435,21,9,12,294,1419.0,678.0,21,12,3,13,19,333,49
19b776e9,610,13,78,306,249,48,610,39,25,14,334,2302.0,966.0,29,29,15,55,36,415,82
1a317a1b,832,56,320,348,177,5,832,19,11,8,319,1688.0,854.0,21,16,1,13,8,353,13
1b17ed86,885,19,162,477,258,12,885,17,9,8,521,2468.0,1021.0,16,21,0,16,20,567,23
1b84dbe1,644,28,186,298,164,19,644,7,4,3,375,1720.0,1081.0,22,12,4,8,5,399,77
1bda5842,984,1,72,390,552,147,984,118,50,68,685,5645.0,2711.0,115,66,42,56,75,747,232
1c8dc17d,850,18,141,500,222,16,850,18,15,3,467,2422.0,1270.0,39,20,7,18,15,618,46
1d1691ad,2051,64,464,839,779,77,2051,87,32,55,1247,8839.0,4789.0,193,99,35,34,38,1295,259
1d5f96d9,143,11,25,57,62,15,143,3,2,1,85,327.0,132.0,5,2,2,9,9,89,27
1f079188,1152,32,232,574,369,18,1152,40,20,20,600,3108.0,1409.0,37,30,4,37,16,621,67
1fa85681,28,24,28,0,0,0,28,0,0,0,8,57.0,49.0,0,0,0,0,0,8,0
1fb1c435,1220,10,81,577,588,140,1219,78,44,34,900,5538.0,2673.0,105,78,34,74,57,1041,264
1fe0492d,1254,100,438,548,277,12,1254,15,10,5,446,2078.0,996.0,23,28,2,12,13,466,48
1fe67e86,971,62,273,465,246,7,971,24,14,10,460,2324.0,1068.0,29,22,2,19,13,483,71
20b9f052,883,791,881,2,0,0,883,0,0,0,397,2516.0,1892.0,0,0,0,0,0,243,0
21164a21,52,11,33,15,4,0,52,0,0,0,22,85.0,18.0,0,0,0,0,1,31,2
217011a0,92,1,9,34,49,17,92,4,2,2,54,271.0,158.0,6,2,5,8,5,57,24
21d4e122,1329,83,431,681,232,12,1329,40,24,16,690,4339.0,2255.0,60,29,5,30,25,725,61
220c11f1,756,29,63,413,290,111,751,27,15,12,361,1571.0,468.0,15,10,8,59,33,534,96
22df75d8,21,0,1,6,14,2,21,2,0,2,18,83.0,26.0,1,0,0,0,3,22,10
2306bfde,155,5,34,97,27,1,155,5,3,2,85,500.0,232.0,4,2,1,1,2,98,2
