id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
004d185e,807,14,139,323,358,40,807,63,30,33,468,3152.0,1410.0,59,27,13,45,14,529,135
0076ab7f,791,88,396,369,30,3,791,0,0,0,440,1981.0,1006.0,6,6,1,7,2,526,5
00b28772,1186,59,261,632,303,59,1186,16,10,6,542,2600.0,1213.0,28,24,5,25,11,569,44
01da7812,335,16,66,126,150,31,335,22,9,13,186,923.0,415.0,14,11,8,29,9,182,37
01eb744d,901,6,87,342,483,130,901,55,32,23,543,2392.0,1138.0,38,24,20,73,48,682,149
02319ad7,296,6,24,117,157,36,296,9,4,5,174,640.0,262.0,6,4,2,35,6,235,61
02c15616,1588,59,407,683,512,56,1588,30,19,11,875,4515.0,2117.0,63,37,11,40,22,978,181
02d2c436,887,70,373,396,121,15,887,0,0,0,384,1644.0,1044.0,7,2,0,3,1,528,4
02ef8778,1101,47,128,483,507,129,1096,72,50,22,700,3493.0,1316.0,44,28,24,87,60,887,191
03049c8c,1038,51,275,633,137,14,1038,16,9,7,542,2836.0,1200.0,20,19,2,11,11,702,15
030ef8d6,13,0,0,2,11,2,13,1,0,1,10,84.0,45.0,1,2,1,1,0,11,7
036bba5f,807,18,152,513,156,18,807,17,11,6,457,2507.0,1343.0,26,10,1,21,11,526,21
037dbd30,1260,56,395,524,354,33,1260,39,19,20,629,2607.0,1417.0,37,23,11,35,4,721,111
04965583,1285,64,394,495,404,18,1285,32,12,20,643,3081.0,1668.0,44,29,4,25,15,753,120
04ac8285,484,403,482,2,0,0,484,0,0,0,253,1543.0,1115.0,0,0,0,0,0,178,0
04e17fd5,331,22,49,145,140,58,330,14,4,10,142,492.0,171.0,7,3,4,25,12,214,57
05439de2,2189,200,910,1001,285,41,2189,10,4,6,1529,8443.0,5039.0,40,34,5,18,3,1701,76
