id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
ea6bc03a,Robin Koch,de GER,DF,Leeds United,26-260,1996,26.3,1474,216,825,609,51,13,1474,0,0,,0,,759,3500,1883,9,6,0,7,1,831,5,Matches
5ed9b537,Ibrahima Konaté,fr FRA,DF,Liverpool,23-313,1999,8.2,634,63,323,292,21,11,634,7,5,71.4,1,14.3,382,1751,902,6,4,0,5,2,428,3,Matches
0313a347,Ezri Konsa,eng ENG,DF,Aston Villa,25-162,1997,26.9,1572,260,949,579,51,18,1572,10,4,40.0,2,20.0,972,4205,2331,5,4,0,11,3,1108,10,Matches
da974c7b,Kalidou Koulibaly,sn SEN,DF,Chelsea,31-287,1991,17.9,1501,138,686,761,61,19,1501,6,4,66.7,2,33.3,969,4242,2198,10,8,0,11,2,1089,4,Matches
8d3c902d,Cheikhou Kouyaté,sn SEN,"MF,DF",Nott'ham Forest,33-103,1989,7.9,294,27,105,139,53,11,294,9,6,66.7,1,11.1,137,658,253,6,3,3,12,4,149,10,Matches
79c0821a,Mateo Kovačić,hr CRO,MF,Chelsea,28-332,1994,13.9,1111,22,207,714,201,6,1111,23,9,39.1,9,39.1,748,4247,2008,28,30,1,18,16,849,18,Matches
77cf6852,Emil Krafth,se SWE,DF,Newcastle Utd,28-244,1994,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
df3cda47,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,22-343,2000,16.3,764,14,109,278,401,83,764,74,31,41.9,37,50.0,508,3660,1916,68,38,36,64,32,532,146,Matches
41e7ef1c,Layvin Kurzawa,fr FRA,DF,Fulham,30-211,1992,1.5,64,8,35,18,11,0,64,4,2,50.0,2,50.0,29,100,20,1,0,0,3,1,24,2,Matches
99813635,Adam Lallana,eng ENG,"MF,FW",Brighton,34-328,1988,8.0,373,6,43,180,151,33,373,6,3,50.0,3,50.0,206,839,420,10,4,4,15,11,295,43,Matches
f4e433d4,Tariq Lamptey,gh GHA,DF,Brighton,22-185,2000,5.0,376,15,80,138,161,17,376,28,8,28.6,13,46.4,232,1451,808,28,12,7,16,2,256,58,Matches
26f6dca8,Manuel Lanzini,ar ARG,"MF,FW",West Ham,30-047,1993,1.7,108,0,21,60,28,0,108,1,1,100.0,0,0.0,71,371,134,2,3,0,1,2,85,4,Matches
119b9a8e,Aymeric Laporte,es ESP,DF,Manchester City,28-311,1994,6.2,526,43,169,261,99,11,526,2,1,50.0,1,50.0,365,2029,1389,17,30,0,2,0,413,8,Matches
cf7fb13a,Juan Larios,es ESP,DF,Southampton,19-081,2004,1.7,106,10,32,55,20,2,106,4,3,75.0,1,25.0,38,338,201,10,2,1,3,2,47,1,Matches
450ab6fc,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,29-143,1993,2.2,101,25,62,36,3,3,101,0,0,,0,,52,244,96,0,0,0,0,0,63,0,Matches
ecad9aa5,Roméo Lavia,be BEL,MF,Southampton,19-087,2004,15.2,785,33,165,500,129,0,785,30,13,43.3,10,33.3,488,2438,1089,11,18,0,14,21,471,10,Matches
0bdda685,Dexter Lembikisa,jm JAM,DF,Wolves,19-150,2003,0.3,13,0,3,7,3,0,13,0,0,,0,,7,29,21,2,0,0,0,0,8,3,Matches
2b471f99,Mario Lemina,ga GAB,MF,Wolves,29-214,1993,7.1,432,33,159,245,35,4,432,10,7,70.0,1,10.0,230,1138,570,3,4,0,6,7,282,3,Matches
4f28a6ff,Clément Lenglet,fr FRA,DF,Tottenham,27-290,1995,15.2,1137,112,558,507,77,11,1137,5,2,40.0,2,40.0,798,3861,2408,21,20,0,10,4,859,6,Matches
2628fd2b,Bernd Leno,de GER,GK,Fulham,31-030,1992,26.0,1067,844,1061,6,0,0,1067,0,0,,0,,577,2795,1590,0,0,0,1,0,514,0,Matches
9b5ce51a,Jefferson Lerma,co COL,"MF,DF",Bournemouth,28-160,1994,26.3,1362,143,455,692,234,35,1362,19,10,52.6,8,42.1,653,2556,1179,14,25,1,19,13,795,21,Matches
efb9215a,Jamal Lewis,nir NIR,DF,Newcastle Utd,25-068,1998,0.1,13,0,6,2,5,2,13,0,0,,0,,8,38,10,0,1,0,0,0,11,1,Matches
b57e066e,Rico Lewis,eng ENG,"DF,MF",Manchester City,18-133,2004,6.0,468,11,78,264,130,9,468,9,3,33.3,3,33.3,327,1702,882,18,14,3,4,11,375,14,Matches
41f08ac8,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,22-040,2001,3.6,138,4,24,48,69,18,138,14,4,28.6,10,71.4,93,652,336,8,6,3,11,8,91,39,Matches
f5deef4c,Victor Lindelöf,se SWE,DF,Manchester Utd,28-260,1994,6.0,449,53,222,216,12,0,449,1,0,0.0,1,100.0,283,1245,594,1,0,0,0,2,311,0,Matches
810e3c74,Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,30-109,1992,10.2,370,7,44,201,132,16,370,10,6,60.0,4,40.0,214,1003,527,11,12,0,16,10,263,38,Matches
bba30585,Diego Llorente,es ESP,DF,Leeds United,29-230,1993,7.2,506,59,283,210,15,6,506,3,2,66.7,1,33.3,303,1566,721,2,1,0,6,1,312,1,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,Tottenham,36-098,1986,21.0,682,623,681,1,0,0,682,0,0,,0,,374,2109,1296,0,0,0,2,0,303,0,Matches
ed9f7cfe,Renan Lodi,br BRA,DF,Nott'ham Forest,24-360,1998,17.3,893,66,359,348,198,13,893,30,15,50.0,7,23.3,441,2351,1192,22,13,2,14,9,440,53,Matches
e97fd090,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,27-070,1996,14.6,925,35,168,498,271,39,925,50,24,48.0,20,40.0,554,3078,1734,45,22,10,20,19,669,78,Matches
a2b105e0,Sean Longstaff,eng ENG,MF,Newcastle Utd,25-155,1997,22.4,1139,39,224,596,325,53,1139,23,7,30.4,15,65.2,578,2396,964,16,9,5,29,25,741,86,Matches
b2856bc0,Jamal Lowe,jm JAM,"MF,FW",Bournemouth,28-256,1994,0.1,4,0,0,3,1,0,4,0,0,,0,,2,7,1,0,0,0,0,0,3,0,Matches
6f7d826d,Douglas Luiz,br BRA,MF,Aston Villa,24-329,1998,22.6,1501,53,399,823,298,14,1500,32,18,56.3,9,28.1,797,4292,1980,32,25,4,22,22,947,23,Matches
c6e8cf1f,Saša Lukić,rs SRB,MF,Fulham,26-233,1996,2.4,155,4,27,101,27,3,155,2,2,100.0,0,0.0,97,563,302,4,4,1,2,0,112,5,Matches
b5bf1770,Lyanco,br BRA,DF,Southampton,26-061,1997,7.8,430,47,203,196,39,7,430,7,5,71.4,2,28.6,229,1185,618,5,5,1,10,4,204,2,Matches
83d074ff,Alexis Mac Allister,ar ARG,MF,Brighton,24-100,1998,22.2,1482,34,261,816,418,39,1477,46,27,58.7,13,28.3,875,3901,1886,40,40,6,27,24,1084,51,Matches
ee38d9c5,James Maddison,eng ENG,"MF,FW",Leicester City,26-131,1996,19.1,1027,12,111,477,445,70,1027,59,20,33.9,22,37.3,686,3732,1648,47,28,18,33,19,788,106,Matches
bf34eebd,Noni Madueke,eng ENG,"FW,DF",Chelsea,21-024,2002,2.4,135,1,17,48,73,10,135,21,11,52.4,7,33.3,91,670,316,10,5,4,5,5,102,31,Matches
d8931174,Harry Maguire,eng ENG,DF,Manchester Utd,30-029,1993,5.4,440,45,223,197,22,6,440,2,1,50.0,1,50.0,274,1596,1032,5,4,0,0,0,308,2,Matches
892d5bb1,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,32-041,1991,12.8,852,4,51,303,504,78,851,46,15,32.6,16,34.8,571,3220,1571,54,34,31,20,10,642,167,Matches
c6220452,Kobbie Mainoo,eng ENG,MF,Manchester Utd,17-349,2005,0.1,11,0,2,4,5,3,11,1,0,0.0,1,100.0,5,64,48,2,0,0,0,0,6,1,Matches
e3a5814e,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,25-217,1997,10.7,595,50,229,286,89,5,595,13,10,76.9,3,23.1,252,1282,600,10,9,2,14,9,311,10,Matches
6b6c793c,Tyrell Malacia,nl NED,DF,Manchester Utd,23-229,1999,10.2,612,37,238,242,137,7,612,13,2,15.4,11,84.6,283,1420,705,14,12,1,13,4,324,20,Matches
a572e291,Orel Mangala,be BEL,MF,Nott'ham Forest,25-016,1998,9.4,420,15,87,260,77,5,420,23,10,43.5,10,43.5,226,1149,532,10,4,2,7,6,261,7,Matches
758dd7f0,Javier Manquillo,es ESP,DF,Newcastle Utd,28-333,1994,0.1,8,1,2,2,4,0,8,0,0,,0,,5,46,31,2,0,0,0,0,5,1,Matches
3544641e,Sekou Mara,fr FRA,"FW,MF",Southampton,20-247,2002,5.0,189,5,25,81,91,21,189,24,10,41.7,14,58.3,110,628,273,7,9,2,23,17,127,25,Matches
bb5fbd2b,Solly March,eng ENG,"FW,DF",Brighton,28-257,1994,24.9,1362,39,166,419,788,117,1362,84,41,48.8,28,33.3,838,5397,2478,91,41,39,41,26,927,289,Matches
4d960fc3,Emiliano Marcondes,dk DEN,MF,Bournemouth,28-025,1995,0.1,3,1,1,2,0,0,3,1,0,0.0,0,0.0,2,11,7,0,0,0,0,0,2,0,Matches
59878425,Marquinhos,br BRA,MF,Arsenal,19-361,2003,0.0,3,0,0,2,1,0,3,0,0,,0,,2,6,1,0,0,0,0,0,3,0,Matches
8b788c01,Anthony Martial,fr FRA,FW,Manchester Utd,27-119,1995,5.1,173,3,5,70,98,23,172,9,4,44.4,4,44.4,107,431,207,7,5,4,15,4,145,28,Matches
48a5a5d6,Martinelli,br BRA,FW,Arsenal,21-289,2001,26.0,1283,13,115,358,829,190,1283,106,47,44.3,45,42.5,880,6188,2796,104,56,59,71,49,963,301,Matches
7956236f,Emiliano Martínez,ar ARG,GK,Aston Villa,30-213,1992,25.4,1032,873,1022,10,0,0,1032,0,0,,0,,566,2908,1744,0,0,0,2,0,489,0,Matches
bac46a10,Lisandro Martínez,ar ARG,DF,Manchester Utd,25-075,1998,20.6,1564,247,817,708,50,10,1564,14,12,85.7,0,0.0,903,4519,2611,11,13,0,11,8,985,1,Matches
feb5d972,Pape Matar Sarr,sn SEN,MF,Tottenham,20-201,2002,1.6,141,10,47,77,17,1,141,3,0,0.0,1,33.3,95,469,183,1,0,0,3,2,97,0,Matches
50e6dc35,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25-279,1997,7.8,239,16,35,100,106,34,239,7,3,42.9,4,57.1,125,558,211,7,8,3,23,14,160,36,Matches
b217ef29,Joël Matip,cm CMR,DF,Liverpool,31-238,1991,9.1,756,91,377,344,43,9,756,7,4,57.1,3,42.9,487,3322,2370,24,19,1,12,1,538,1,Matches
4bcf39f6,Neal Maupay,fr FRA,FW,Everton,26-232,1996,10.5,327,1,22,148,161,43,327,12,4,33.3,8,66.7,184,741,250,7,6,3,37,15,242,52,Matches
493924a7,Kevin Mbabu,ch SUI,"DF,FW",Fulham,27-349,1995,1.6,114,4,38,40,38,0,114,6,4,66.7,2,33.3,57,273,159,4,2,0,1,2,59,11,Matches
6afaebf2,Bryan Mbeumo,cm CMR,FW,Brentford,23-239,1999,24.1,949,17,139,283,539,85,948,56,30,53.6,22,39.3,561,3075,1245,45,18,16,50,43,622,175,Matches
