id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
518f2234,Alex Baena,es ESP,"MF,FW",Villarreal,21-252,2001,14.4,21,12,7,9,5,12,28,42.9,16,10,3,7,5,26,12,0,Matches
5ccc9672,Alejandro Balde,es ESP,DF,Barcelona,19-162,2003,18.4,28,19,17,8,3,14,23,60.9,9,21,2,19,9,37,14,1,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,35-028,1988,1.3,4,4,1,2,1,4,4,100.0,0,0,0,0,1,5,2,0,Matches
cee88597,Iván Balliu,al ALB,DF,Rayo Vallecano,31-087,1992,24.2,32,20,16,13,3,12,18,66.7,6,18,2,16,17,49,56,1,Matches
35f6db55,Léo Baptistão,br BRA,"FW,MF",Almería,30-215,1992,13.8,25,16,10,12,3,10,22,45.5,12,10,0,10,17,42,10,0,Matches
03049c8c,Keidi Bare,al ALB,MF,Espanyol,25-213,1997,3.7,7,3,4,1,2,3,7,42.9,4,5,2,3,11,18,5,0,Matches
aad53e64,Kike Barja,es ESP,"FW,MF",Osasuna,25-362,1997,7.1,6,3,3,2,1,2,8,25.0,6,2,0,2,3,9,2,0,Matches
200e89e1,Ander Barrenetxea,es ESP,"DF,FW",Real Sociedad,21-092,2001,4.6,11,8,10,1,0,6,15,40.0,9,5,1,4,4,15,5,0,Matches
45736cec,Pablo Barrios,es ESP,MF,Atlético Madrid,19-287,2003,4.9,12,8,2,8,2,6,10,60.0,4,7,1,6,7,19,2,0,Matches
d637fc22,Rodrigo Battaglia,ar ARG,MF,Mallorca,31-260,1991,7.6,12,5,7,5,0,6,14,42.9,8,16,7,9,5,17,18,0,Matches
d8712bf9,Bebé,cv CPV,FW,Rayo Vallecano,32-260,1990,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,Matches
f874dd44,Héctor Bellerín,es ESP,DF,Barcelona,28-010,1995,1.6,2,0,0,2,0,2,3,66.7,1,2,0,2,3,5,2,0,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,24-054,1999,23.3,24,16,10,10,4,9,39,23.1,30,18,4,14,39,63,28,2,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,35-100,1987,15.5,7,4,2,2,3,1,6,16.7,5,8,0,8,1,8,5,0,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Athletic Club,33-047,1990,14.7,29,17,14,11,4,17,29,58.6,12,22,8,14,22,51,37,1,Matches
dc1c2fce,Álex Berenguer,es ESP,FW,Athletic Club,27-268,1995,18.1,41,26,11,16,14,17,43,39.5,26,20,1,19,7,48,6,0,Matches
697295b1,Pedro Bigas,es ESP,DF,Elche,32-195,1990,16.0,26,14,20,6,0,12,22,54.5,10,17,7,10,26,52,67,0,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Almería,21-177,2001,13.0,4,3,2,1,1,0,3,0.0,3,5,1,4,1,5,22,0,Matches
506daeac,Blanco,es ESP,MF,Cádiz,22-249,2000,1.8,6,4,5,1,0,4,6,66.7,2,5,0,5,1,7,3,0,Matches
1657f448,Lautaro Blanco,ar ARG,"DF,MF",Elche,24-038,1999,3.2,8,2,4,3,1,5,7,71.4,2,4,1,3,1,9,4,0,Matches
0da6a13e,Theo Bongonda,cd COD,"MF,FW",Cádiz,27-129,1995,12.9,14,12,6,6,2,7,21,33.3,14,14,1,13,5,19,12,0,Matches
7f271d74,Wassim Boullif,es ESP,"DF,MF",Espanyol,18-054,2005,1.0,2,1,2,0,0,2,3,66.7,1,3,2,1,0,2,3,0,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,31-358,1991,22.9,2,1,2,0,0,1,4,25.0,3,0,0,0,2,4,10,1,Matches
d49f3e6b,Lucas Boyé,ar ARG,FW,Elche,27-029,1996,18.8,24,12,7,11,6,13,25,52.0,12,25,5,20,11,35,29,0,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Espanyol,31-297,1991,19.2,12,2,2,4,6,5,11,45.5,6,9,0,9,5,17,9,0,Matches
2475cf9b,Juan Brandáriz,es ESP,DF,Almería,24-027,1999,11.3,17,10,10,5,2,5,11,45.5,6,12,5,7,13,30,40,0,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Osasuna,31-045,1992,11.2,27,19,11,10,6,11,20,55.0,9,13,2,11,12,39,9,0,Matches
10072610,Claudio Bravo,cl CHI,GK,Betis,39-350,1983,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
7b5ab7f2,Bryan,es ESP,"DF,MF",Sevilla,22-046,2001,3.6,6,4,3,2,1,1,8,12.5,7,3,0,3,2,8,7,0,Matches
