id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
88d91621,Sergio Álvarez,es ESP,"MF,DF",Eibar,28,1992,17.4,42,25,13,26,3,8,22,36.4,14,22,5,17,22,64,24,2,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,25,1995,21.6,19,12,11,8,0,9,21,42.9,12,12,5,7,53,72,73,0,Matches
69c5633e,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,18,2001,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,Matches
c46736ab,Jon Ander Garrido,es ESP,MF,Cádiz,30,1989,8.9,18,10,8,7,3,10,26,38.5,16,12,4,8,14,32,13,0,Matches
b1e5bbec,Ángel,es ESP,GK,Granada,18,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
3024e383,José Ángel,es ESP,DF,Eibar,30,1989,10.0,15,8,9,4,2,8,12,66.7,4,7,0,7,13,28,17,1,Matches
56cafd0a,Miguel Ángel Rubio,es ESP,DF,Valladolid,22,1998,1.5,0,0,0,0,0,0,0,,0,2,2,0,3,3,11,0,Matches
683788fd,José Antonio Miranda,gq EQG,"MF,DF",Getafe,22,1998,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
f28876e5,Aritz Arambarri,es ESP,DF,Real Sociedad,22,1998,0.3,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,24,1995,33.1,64,39,22,35,7,23,80,28.8,57,40,5,35,42,106,28,0,Matches
27a013f7,Néstor Araujo,mx MEX,DF,Celta Vigo,28,1991,27.0,24,16,14,9,1,7,15,46.7,8,23,18,5,43,67,89,2,Matches
2bef2bca,Ronald Araújo,uy URU,DF,Barcelona,21,1999,16.8,22,11,12,8,2,9,9,100.0,0,24,15,9,20,42,47,1,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,33,1987,31.2,45,26,31,11,3,27,54,50.0,27,36,11,25,69,114,73,1,Matches
74d9a90b,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,21,1999,0.5,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
1e465e70,Sergio Arribas,es ESP,"MF,FW",Real Madrid,18,2001,1.5,3,1,2,1,0,1,3,33.3,2,2,0,2,4,7,2,0,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,31,1989,36.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,2,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",Real Madrid,24,1996,20.8,12,6,7,4,1,3,24,12.5,21,15,0,15,11,23,10,0,Matches
7dcf86f6,Iago Aspas,es ESP,FW,Celta Vigo,32,1987,31.8,11,3,2,7,2,2,23,8.7,21,25,2,23,16,27,21,0,Matches
12eda7be,Miguel Atienza,es ESP,MF,Eibar,21,1999,9.3,20,9,5,15,0,8,23,34.8,15,14,1,13,9,29,12,0,Matches
253a06b9,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,26,1994,2.2,6,2,3,1,2,2,4,50.0,2,1,0,1,1,7,0,0,Matches
0cc474e7,Ramon Azeez,ng NGA,MF,Granada,27,1992,1.1,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0,Matches
09a9e921,Carlos Bacca,co COL,FW,Villarreal,33,1986,8.7,9,5,5,3,1,3,5,60.0,2,5,0,5,3,12,2,0,Matches
e4346678,Édgar Badía,es ESP,GK,Elche,28,1992,30.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,17,3,Matches
518f2234,Alex Baena,es ESP,MF,Villarreal,19,2001,1.5,4,3,1,2,1,1,3,33.3,2,1,1,0,1,5,1,0,Matches
a98f3cbf,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,20,2000,6.0,7,6,5,2,0,5,13,38.5,8,3,0,3,3,10,2,0,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,32,1988,18.8,26,15,11,12,3,9,18,50.0,9,22,7,15,7,33,46,0,Matches
0c717ae6,Barcia,es ESP,DF,Granada,19,2000,1.0,1,1,1,0,0,0,0,,0,1,1,0,3,4,9,0,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,25,1995,18.7,28,12,8,16,4,10,36,27.8,26,8,2,6,21,49,14,0,Matches
aad53e64,Kike Barja,es ESP,"MF,FW",Osasuna,23,1997,15.9,10,5,6,1,3,5,24,20.8,19,10,1,9,16,26,8,0,Matches
74aa6ab7,Marc Baró,es ESP,DF,Cádiz,20,1999,1.0,2,1,2,0,0,0,2,0.0,2,1,0,1,2,4,2,1,Matches
487d9b09,Antonio Barragán,es ESP,DF,Elche,33,1987,24.8,28,14,21,5,2,12,21,57.1,9,22,8,14,33,61,67,1,Matches
200e89e1,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,18,2001,14.5,29,19,5,18,6,9,24,37.5,15,20,0,20,6,35,8,0,Matches
b742cc0d,Marc Bartra,es ESP,DF,Betis,29,1991,18.8,27,16,18,8,1,12,22,54.5,10,19,5,14,40,67,74,3,Matches
42a028c5,Álvaro Bastida,es ESP,MF,Cádiz,16,2004,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
d637fc22,Rodrigo Battaglia,ar ARG,MF,Alavés,29,1991,27.7,38,16,21,14,3,16,50,32.0,34,30,14,16,29,67,40,1,Matches
debc6b55,Jon Bautista,es ESP,FW,Real Sociedad,25,1995,4.1,5,3,0,2,3,0,3,0.0,3,3,1,2,2,7,4,0,Matches
ed5c5fa3,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,21,1999,15.5,30,22,15,12,3,8,24,33.3,16,14,1,13,16,46,24,0,Matches
608bcb88,Sergio Benito,es ESP,FW,Valladolid,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,32,1987,32.2,8,6,4,2,2,5,15,33.3,10,9,2,7,8,16,24,0,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Athletic Club,30,1990,18.7,24,19,14,5,5,10,24,41.7,14,14,0,14,11,35,29,0,Matches
dc1c2fce,Álex Berenguer,es ESP,"MF,FW",Athletic Club,25,1995,25.3,47,31,21,20,6,9,51,17.6,42,48,3,45,18,65,27,0,Matches
697295b1,Pedro Bigas,es ESP,DF,Eibar,29,1990,17.0,11,9,7,4,0,7,14,50.0,7,12,6,6,23,34,54,0,Matches
506daeac,Blanco,es ESP,"MF,FW",Real Madrid,20,2000,2.4,7,2,4,2,1,3,7,42.9,4,6,2,4,3,10,5,0,Matches
c4dce677,Alejandro Blanco,es ESP,MF,Valencia,21,1998,6.4,8,4,4,4,0,3,18,16.7,15,5,0,5,8,16,9,0,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,25,1995,18.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,3,Matches
d2ed99b4,Alejandro Blesa,es ESP,MF,Levante,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
8c2c48a9,Yann Bodiger,fr FRA,MF,Cádiz,25,1995,2.8,2,2,1,1,0,1,6,16.7,5,7,3,4,8,10,4,0,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,29,1991,33.0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,12,2,Matches
d49f3e6b,Lucas Boyé,ar ARG,FW,Elche,24,1996,29.9,47,31,13,27,7,10,49,20.4,39,37,2,35,19,66,21,0,Matches
fd771f95,Martin Braithwaite,dk DEN,FW,Barcelona,29,1991,13.1,8,4,2,3,3,1,6,16.7,5,2,0,2,6,14,7,0,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Osasuna,28,1992,10.1,10,6,6,4,0,5,16,31.3,11,8,1,7,7,17,10,0,Matches
b3f97139,Álvaro Bravo,es ESP,MF,Granada,22,1998,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,Matches
10072610,Claudio Bravo,cl CHI,GK,Betis,37,1983,20.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,0,Matches
3d688b46,Yan Brice Eteki,cm CMR,MF,Granada,22,1997,14.7,23,15,10,12,1,8,19,42.1,11,13,3,10,13,36,16,1,Matches
c960cfdb,Juan Brunet,ar ARG,MF,Granada,22,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
7b5ab7f2,Bryan,es ESP,FW,Sevilla,19,2001,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
7b5ab7f2,Bryan,es ESP,"MF,FW",Eibar,19,2001,25.2,28,18,12,11,5,6,23,26.1,17,20,0,20,17,45,6,0,Matches
8f3565b3,Ante Budimir,hr CRO,FW,Osasuna,29,1991,18.1,20,12,2,11,7,4,15,26.7,11,17,4,13,2,22,17,1,Matches
40449bbd,Esteban Burgos,ar ARG,DF,Eibar,28,1992,12.3,7,6,4,3,0,1,5,20.0,4,8,7,1,23,30,54,2,Matches
45e304c8,Burgui,es ESP,MF,Alavés,26,1993,0.2,3,1,2,1,0,1,1,100.0,0,0,0,0,0,3,0,0,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,32,1988,28.0,63,35,21,29,13,27,76,35.5,49,27,4,23,53,116,18,2,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Getafe,25,1995,14.7,24,14,11,12,1,12,22,54.5,10,8,6,2,13,37,51,1,Matches
fe05804b,Cala,es ESP,DF,Cádiz,30,1989,25.2,21,12,15,6,0,11,21,52.4,10,18,8,10,35,56,91,0,Matches
6922f806,Jonathan Calleri,ar ARG,FW,Osasuna,26,1993,17.2,15,6,2,4,9,3,17,17.6,14,18,2,16,1,16,10,1,Matches
dd672e1f,Dani Calvo,es ESP,DF,Elche,26,1994,19.8,20,13,13,7,0,7,10,70.0,3,18,12,6,11,31,71,0,Matches
61220da2,José Campaña,es ESP,MF,Levante,27,1993,8.3,14,6,3,6,5,5,14,35.7,9,2,0,2,13,27,4,0,Matches
a6de370d,Sergio Canales,es ESP,"MF,FW",Betis,29,1991,27.8,16,9,9,6,1,3,21,14.3,18,18,0,18,13,29,5,0,Matches
4aa253fd,Álex Cantero,es ESP,FW,Levante,20,2000,2.6,2,1,0,2,0,1,2,50.0,1,1,0,1,0,2,3,0,Matches
37f1cf47,Ander Capa,es ESP,DF,Athletic Club,28,1992,23.7,37,18,22,13,2,18,37,48.6,19,21,8,13,25,62,57,0,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Villarreal,32,1988,13.2,20,10,14,6,0,8,18,44.4,10,7,1,6,20,40,23,0,Matches
c4b888df,Isaac Carcelen,es ESP,DF,Cádiz,27,1993,28.7,68,43,36,25,7,33,60,55.0,27,37,12,25,49,117,89,0,Matches
e1846dde,Cárdenas,es ESP,GK,Levante,23,1997,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,5,1,Matches
b92b456a,Marc Cardona,es ESP,"FW,DF",Osasuna,25,1995,0.6,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
b4a014b1,Diego Carlos,br BRA,DF,Sevilla,27,1993,31.0,22,13,17,4,1,8,16,50.0,8,35,27,8,31,53,114,1,Matches
82803509,Juan Carlos,es ESP,"MF,FW",Huesca,29,1991,3.2,5,3,4,1,0,2,15,13.3,13,7,0,7,1,6,1,0,Matches
de39485a,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,26,1993,24.2,27,15,14,6,7,15,34,44.1,19,24,0,24,17,44,16,1,Matches
8d6a9c93,Sergio Carreira,es ESP,DF,Celta Vigo,19,2000,2.9,3,0,2,1,0,1,1,100.0,0,2,0,2,1,4,7,0,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Elche,29,1991,11.1,9,8,1,7,1,2,8,25.0,6,2,1,1,4,13,14,0,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,28,1992,10.6,27,20,12,10,5,11,20,55.0,9,19,1,18,13,40,27,0,Matches
dee86451,William Carvalho,pt POR,MF,Betis,28,1992,13.6,19,12,7,11,1,5,21,23.8,16,11,3,8,11,30,14,1,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,28,1992,32.2,84,49,50,30,4,33,73,45.2,40,50,17,33,70,154,62,0,Matches
37f04799,Sofian Chakla,ma MAR,DF,Villarreal,26,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
37f04799,Sofian Chakla,ma MAR,DF,Getafe,26,1993,10.0,12,8,10,1,1,5,7,71.4,2,3,2,1,14,26,48,1,Matches
7f203b54,Chema,es ESP,"DF,MF",Getafe,28,1992,6.2,11,5,6,5,0,5,7,71.4,2,1,0,1,10,21,23,0,Matches
0ac94a23,Denis Cheryshev,ru RUS,MF,Valencia,29,1990,12.2,19,15,6,7,6,6,26,23.1,20,15,1,14,12,31,15,0,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,21,1999,15.2,12,7,4,4,4,3,17,17.6,14,8,0,8,10,22,3,0,Matches
ec1a731e,Víctor Chust,es ESP,DF,Real Madrid,20,2000,1.1,1,1,0,1,0,0,2,0.0,2,2,2,0,1,2,5,0,Matches
90f83973,Cifu,es ESP,DF,Elche,29,1990,5.0,10,7,7,3,0,7,13,53.8,6,5,1,4,8,18,10,0,Matches
94084f83,Alberto Cifuentes,es ESP,GK,Cádiz,41,1979,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Valencia,31,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
33a61a52,Carlos Clerc,es ESP,DF,Levante,28,1992,30.9,56,29,33,16,7,22,39,56.4,17,26,4,22,37,93,55,1,Matches
6d8f8441,Coke,es ESP,DF,Levante,33,1987,9.3,24,10,14,7,3,14,27,51.9,13,13,1,12,14,38,27,0,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Villarreal,29,1991,8.2,19,14,4,12,3,8,19,42.1,11,8,2,6,21,40,11,1,Matches
49ea92be,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,23,1997,1.1,0,0,0,0,0,0,3,0.0,3,4,0,4,2,2,1,0,Matches
49ea92be,Iñigo Córdoba,es ESP,MF,Alavés,23,1997,2.4,6,4,1,3,2,2,10,20.0,8,7,0,7,3,9,2,0,Matches
01eb744d,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,25,1995,26.6,38,21,10,23,5,15,45,33.3,30,18,1,17,22,60,16,0,Matches
46bd3a5b,Rober Correa,es ESP,DF,Eibar,27,1992,12.6,16,9,8,6,2,8,12,66.7,4,9,1,8,20,36,31,0,Matches
c78b352d,Thierry Correia,pt POR,DF,Valencia,21,1999,23.7,47,27,32,10,5,21,43,48.8,22,24,6,18,42,89,63,1,Matches
a190d597,Diego Costa,es ESP,FW,Atlético Madrid,31,1988,2.3,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0,Matches
808d48f3,Jaume Costa,es ESP,"DF,MF",Villarreal,32,1988,3.9,10,6,4,6,0,7,9,77.8,2,7,1,6,6,16,8,0,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,28,1992,38.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,17,2,Matches
0ef89a37,Philippe Coutinho,br BRA,"MF,FW",Barcelona,28,1992,7.3,8,6,2,5,1,3,9,33.3,6,7,0,7,2,10,1,0,Matches
a56da3ba,Juan Cruz Armada,es ESP,DF,Osasuna,28,1992,21.8,36,22,17,16,3,19,35,54.3,16,19,5,14,15,51,50,0,Matches
d858d079,Sergio Cubero Ezcurra,es ESP,MF,Eibar,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
71b47ab9,Cucho,co COL,"FW,MF",Getafe,21,1999,16.3,19,10,1,14,4,2,23,8.7,21,18,1,17,6,25,8,0,Matches
1daec722,Marc Cucurella,es ESP,MF,Getafe,22,1998,36.0,64,51,19,40,5,25,66,37.9,41,45,4,41,40,104,27,0,Matches
a4fe8cda,Patrick Cutrone,it ITA,FW,Valencia,22,1998,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
e7986081,Moussa Dembélé,fr FRA,FW,Atlético Madrid,24,1996,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
b19db005,Ousmane Dembélé,fr FRA,FW,Barcelona,23,1997,19.7,14,9,4,9,1,6,17,35.3,11,10,0,10,9,23,3,1,Matches
5976f83e,Sergiño Dest,us USA,"DF,FW",Barcelona,19,2000,21.2,31,16,23,6,2,18,32,56.3,14,25,4,21,10,41,24,1,Matches
2e5e846d,Deyverson,br BRA,FW,Alavés,29,1991,9.7,6,4,3,1,2,2,13,15.4,11,9,0,9,9,15,13,0,Matches
23c5db70,Abdoulay Diaby,ml MLI,DF,Getafe,29,1991,0.2,2,0,0,2,0,0,0,,0,2,0,2,0,2,0,0,Matches
d2110326,Mouctar Diakhaby,gn GUI,DF,Valencia,23,1996,23.1,16,8,10,6,0,8,12,66.7,4,28,21,7,27,43,102,1,Matches
3624ce4c,Víctor Díaz,es ESP,DF,Granada,32,1988,9.2,21,10,13,6,2,10,19,52.6,9,14,8,6,16,37,39,0,Matches
7329018e,Papakouli Diop,sn SEN,MF,Eibar,34,1986,25.8,43,29,15,22,6,12,41,29.3,29,23,5,18,39,82,34,1,Matches
a4971d84,Djené,tg TOG,DF,Getafe,28,1991,32.7,61,39,31,26,4,26,34,76.5,8,24,11,13,42,103,96,0,Matches
ac295d9e,Marko Dmitrović,rs SRB,GK,Eibar,28,1992,34.7,4,3,4,0,0,2,4,50.0,2,0,0,0,0,4,16,2,Matches
c9cb972b,Jaume Doménech,es ESP,GK,Valencia,29,1990,28.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,16,2,Matches
3521abfe,Carlos Dominguez,es ESP,DF,Celta Vigo,19,2001,4.0,5,4,4,1,0,3,6,50.0,3,5,3,2,6,11,24,0,Matches
5e95c000,John Donald,es ESP,"DF,MF",Elche,19,2000,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
e208bcc8,Cheick Doukouré,ci CIV,"MF,FW",Levante,27,1992,1.1,5,4,2,1,2,3,4,75.0,1,2,0,2,3,8,0,0,Matches
685857dc,Idrissa Doumbia,ci CIV,MF,Huesca,22,1998,8.7,15,8,6,7,2,5,13,38.5,8,6,3,3,7,22,9,0,Matches
93090f69,Domingos Duarte,pt POR,DF,Granada,25,1995,26.3,32,20,18,12,2,14,21,66.7,7,29,20,9,29,61,86,0,Matches
aa0ac32d,Óscar Duarte,cr CRC,DF,Levante,31,1989,22.9,22,13,17,5,0,10,18,55.6,8,23,15,8,36,58,97,1,Matches
1fe0492d,Rubén Duarte,es ESP,DF,Alavés,24,1995,28.3,55,30,28,21,6,23,52,44.2,29,44,6,38,66,121,72,0,Matches
c261b5dd,Unai Dufur,es ESP,DF,Eibar,21,1999,0.7,2,2,2,0,0,2,4,50.0,2,0,0,0,1,3,0,0,Matches
37e103f8,Hugo Duro,es ESP,FW,Real Madrid,20,1999,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
f7dc2ae5,Aritz Elustondo,es ESP,DF,Real Sociedad,26,1994,20.9,30,16,21,7,2,18,22,81.8,4,12,5,7,15,45,63,0,Matches
fd47b4f2,Rodrigo Ely,br BRA,DF,Alavés,26,1993,5.2,5,2,3,2,0,3,4,75.0,1,2,1,1,7,12,23,1,Matches
df8b52a5,Emerson,br BRA,DF,Betis,21,1999,33.2,91,52,62,25,4,43,78,55.1,35,33,6,27,61,152,102,2,Matches
04e17fd5,Youssef En-Nesyri,ma MAR,FW,Sevilla,23,1997,25.7,17,11,2,9,6,4,21,19.0,17,15,0,15,8,25,23,0,Matches
bb4b1242,Sergi Enrich,es ESP,FW,Eibar,30,1990,15.6,21,15,6,7,8,9,22,40.9,13,11,0,11,6,27,5,0,Matches
67669ce7,Aarón Escandell,es ESP,GK,Granada,24,1995,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,6,0,Matches
5a36f180,Dani Escriche,es ESP,"FW,MF",Huesca,22,1998,9.5,9,7,5,2,2,3,10,30.0,7,11,0,11,8,17,5,0,Matches
b0616e3d,Sergio Escudero,es ESP,DF,Sevilla,30,1989,6.3,12,8,6,5,1,6,12,50.0,6,5,2,3,9,21,7,0,Matches
db001fa9,Alfonso Espino,uy URU,DF,Cádiz,28,1992,28.9,92,48,63,28,1,43,85,50.6,42,30,5,25,41,133,74,0,Matches
ced26057,Vicente Esquerdo,es ESP,MF,Valencia,21,1999,2.6,7,4,5,2,0,4,6,66.7,2,4,2,2,8,15,1,0,Matches
d38fdf53,Pervis Estupiñán,ec ECU,DF,Villarreal,22,1998,13.0,37,17,23,12,2,14,23,60.9,9,10,2,8,35,72,14,2,Matches
4a895384,Xabier Etxeita,es ESP,DF,Getafe,32,1987,9.8,8,4,5,3,0,7,14,50.0,7,6,3,3,13,21,38,0,Matches
283c7121,Edu Expósito,es ESP,MF,Eibar,23,1996,27.3,51,30,16,31,4,20,66,30.3,46,25,4,21,22,73,17,0,Matches
0f7dbaf6,Jokin Ezkieta,es ESP,GK,Athletic Club,23,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
72a84002,Fali,es ESP,"DF,MF",Cádiz,26,1993,29.3,42,25,24,15,3,16,37,43.2,21,28,15,13,32,74,119,0,Matches
0ba976e4,Ansu Fati,es ESP,FW,Barcelona,17,2002,4.8,9,4,2,4,3,2,10,20.0,8,4,0,4,3,12,1,0,Matches
bece776f,Nabil Fekir,fr FRA,"MF,FW",Betis,27,1993,29.1,45,23,9,22,14,7,43,16.3,36,31,2,29,8,53,2,0,Matches
51a3c4c8,Felipe,br BRA,DF,Atlético Madrid,31,1989,22.9,29,17,19,10,0,18,23,78.3,5,30,15,15,36,65,128,2,Matches
8aafd64f,João Félix,pt POR,"FW,MF",Atlético Madrid,20,1999,17.5,8,4,1,6,1,4,17,23.5,13,3,0,3,5,13,2,0,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Levante,29,1991,29.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,1,Matches
aa677a35,Álex Fernández,es ESP,MF,Cádiz,27,1992,21.6,19,9,8,8,3,8,30,26.7,22,14,1,13,22,41,15,0,Matches
f127d782,Álvaro Fernández,es ESP,GK,Huesca,22,1998,22.0,1,1,0,1,0,1,3,33.3,2,0,0,0,2,3,7,0,Matches
307fcd26,Andrés Fernández,es ESP,GK,Huesca,33,1986,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2,Matches
78c40e94,Augusto Fernández,ar ARG,MF,Cádiz,34,1986,4.1,11,3,5,6,0,2,13,15.4,11,5,1,4,9,20,5,0,Matches
e08647d6,Carlos Fernández,es ESP,FW,Sevilla,24,1996,1.6,1,0,1,0,0,0,2,0.0,2,3,1,2,1,2,0,0,Matches
e08647d6,Carlos Fernández,es ESP,"FW,MF",Real Sociedad,24,1996,4.3,3,2,0,2,1,1,8,12.5,7,6,1,5,0,3,6,0,Matches
b86a64b2,Joaquín Fernández,es ESP,DF,Valladolid,24,1996,23.0,30,16,21,8,1,12,21,57.1,9,24,15,9,43,73,113,0,Matches
41f32541,Fernando,br BRA,MF,Sevilla,33,1987,28.3,54,28,24,25,5,23,43,53.5,20,25,11,14,41,95,70,0,Matches
8970907e,David Ferreiro,es ESP,"MF,FW",Huesca,32,1988,28.1,25,12,12,8,5,8,49,16.3,41,21,1,20,25,50,15,0,Matches
b39a793e,Facundo Ferreyra,ar ARG,FW,Celta Vigo,29,1991,3.3,4,3,1,2,1,0,2,0.0,2,5,0,5,2,6,2,0,Matches
eb82b6f1,Fidel,es ESP,"MF,DF",Elche,30,1989,26.6,46,30,28,15,3,25,64,39.1,39,22,2,20,16,62,14,0,Matches
24f59bb2,Junior Firpo,es ESP,"DF,MF",Barcelona,23,1996,3.2,1,1,1,0,0,0,1,0.0,1,5,3,2,4,5,7,0,Matches
954c26c9,Kingsley Fobi,gh GHA,DF,Granada,21,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
dc56efc9,Ramón Folch,es ESP,MF,Elche,30,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1827a42d,José Fontán,es ESP,DF,Celta Vigo,20,2000,7.2,12,9,8,4,0,5,11,45.5,6,4,3,1,13,25,27,0,Matches
