id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
65d62814,Antonio Adán,es ESP,GK,Atlético Madrid,32,1987,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
293211e1,Aritz Aduriz,es ESP,"FW,MF",Athletic Club,38,1981,2.3,3,2,0,3,0,0,0,,0,0,0,0,0,3,2,0,Matches
073b1b37,Lumor Agbenyenu,gh GHA,DF,Mallorca,22,1996,20.1,31,21,19,9,3,16,35,45.7,19,13,2,11,21,52,66,1,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,23,1996,23.3,55,30,32,18,5,30,54,55.6,24,19,7,12,18,73,48,0,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,23,1995,27.8,43,27,30,11,2,13,27,48.1,14,31,14,17,45,88,124,3,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,30,1989,24.3,20,13,9,7,4,6,27,22.2,21,12,3,9,37,57,40,0,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,33,1985,36.0,43,23,27,16,0,18,27,66.7,9,29,21,8,42,85,175,2,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,25,1993,10.3,3,3,2,1,0,1,7,14.3,6,4,1,3,2,5,10,0,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Valladolid,28,1991,21.4,61,30,37,20,4,30,63,47.6,33,46,15,31,15,76,41,0,Matches
46166b49,Álex Alegría,es ESP,FW,Mallorca,26,1992,1.2,1,0,1,0,0,0,0,,0,2,0,2,0,1,0,0,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Barcelona,21,1998,1.9,2,1,1,1,0,1,4,25.0,3,1,0,1,0,2,0,0,Matches
6c811eb7,Carles Aleñá,es ESP,"MF,FW",Betis,21,1998,8.2,14,9,5,7,2,3,17,17.6,14,4,1,3,1,15,3,0,Matches
88d91621,Sergio Álvarez,es ESP,"MF,DF",Eibar,27,1992,12.7,37,22,11,24,2,8,24,33.3,16,16,2,14,17,54,26,1,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,32,1986,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
