id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
9f9e1b9c,Sabit Abdulai,gh GHA,MF,Getafe,21,1999,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,28,1991,25.9,1,18,2,11.1,0.70,0.08,0.06,0.50,20.5,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
3ed84b2c,Bobby Adekanye,nl NED,"FW,MF",Cádiz,21,1999,0.4,0,1,0,0.0,2.50,0.00,0.00,,17.1,0,0,0,0.3,0.3,0.34,-0.3,-0.3,Matches
355c883a,Martin Agirregabiria,es ESP,"DF,MF",Alavés,24,1996,17.3,0,2,0,0.0,0.12,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,24,1995,14.3,0,9,0,0.0,0.63,0.00,0.00,,14.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,27,1993,9.6,1,2,1,50.0,0.21,0.10,0.50,1.00,23.4,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,22,1997,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,18,2001,0.8,0,1,0,0.0,1.23,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,33.6,3,27,10,37.0,0.80,0.30,0.11,0.30,20.2,1,0,0,1.9,1.9,0.07,+1.1,+1.1,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,34,1985,34.6,0,8,1,12.5,0.23,0.03,0.00,0.00,14.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,26,1993,17.2,6,35,16,45.7,2.04,0.93,0.14,0.31,14.0,3,1,2,9.0,7.5,0.21,-3.0,-2.5,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Cádiz,31,1989,10.1,0,2,0,0.0,0.20,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Valladolid,29,1991,24.1,1,28,3,10.7,1.16,0.12,0.04,0.33,25.1,7,0,0,1.8,1.8,0.06,-0.8,-0.8,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,25,1995,9.2,1,13,4,30.8,1.41,0.44,0.08,0.25,17.9,1,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Barcelona,22,1998,0.5,0,1,0,0.0,1.87,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
6c811eb7,Carles Aleñá,es ESP,"MF,FW",Getafe,22,1998,15.2,2,30,8,26.7,1.98,0.53,0.07,0.25,22.0,0,0,0,1.7,1.7,0.06,+0.3,+0.3,Matches
1c772b46,Alfon,es ESP,MF,Celta Vigo,21,1999,0.4,0,1,1,100.0,2.65,2.65,0.00,0.00,15.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
88d91621,Sergio Álvarez,es ESP,"MF,DF",Eibar,28,1992,17.4,0,6,2,33.3,0.34,0.11,0.00,0.00,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,25,1995,21.6,1,10,1,10.0,0.46,0.05,0.10,1.00,14.4,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
69c5633e,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,18,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
c46736ab,Jon Ander Garrido,es ESP,MF,Cádiz,30,1989,8.9,0,5,1,20.0,0.56,0.11,0.00,0.00,14.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
