id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,26,1992,0.7,5,11,45.5,39,10,4,8,50.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,21,1997,2.5,110,129,85.3,1861,616,53,56,94.6,42,46,91.3,12,18,66.7,0,0.0,0.0,0.0,1,14,0,0,18,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,30,1988,5.6,144,168,85.7,1615,258,101,111,91.0,27,33,81.8,3,3,100.0,1,0.3,1.0,+0.7,5,5,10,0,12,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,"MF,FW",fr Monaco,24,1994,2.0,60,70,85.7,1008,306,26,34,76.5,21,22,95.5,8,9,88.9,0,0.1,0.1,-0.1,2,5,2,0,11,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,fr Monaco,22,1996,2.7,170,201,84.6,3249,867,62,76,81.6,85,89,95.5,21,29,72.4,0,0.0,0.1,0.0,1,14,0,0,17,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,23,1995,5.0,538,567,94.9,10760,3179,172,180,95.6,288,293,98.3,73,87,83.9,0,0.0,0.4,0.0,1,45,2,1,35,Matches
7230b807,Emre Akbaba,tr TUR,FW,tr Galatasaray,25,1992,1.0,19,33,57.6,294,61,6,8,75.0,9,14,64.3,1,5,20.0,1,0.1,0.1,+0.9,2,0,0,0,1,Matches
1453e3cf,Yunus Akgün,tr TUR,MF,tr Galatasaray,18,2000,0.1,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,20,1997,3.3,151,187,80.7,2338,670,77,88,87.5,47,52,90.4,14,19,73.7,1,0.2,0.1,+0.8,4,10,3,0,18,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,32,1986,5.0,86,178,48.3,3674,3191,1,1,100.0,23,23,100.0,62,154,40.3,0,0.0,0.0,0.0,0,8,0,0,0,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,de Hoffenheim,23,1995,2.0,83,98,84.7,1699,802,25,26,96.2,49,54,90.7,9,15,60.0,0,0.0,0.0,0.0,0,7,1,0,11,Matches
05439de2,David Alaba,at AUT,DF,de Bayern Munich,26,1992,7.0,359,445,80.7,5476,1977,189,209,90.4,132,158,83.5,22,42,52.4,2,0.8,0.8,+1.2,6,27,8,1,36,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,29,1989,11.0,873,1020,85.6,11803,3727,534,572,93.4,257,311,82.6,33,58,56.9,5,3.6,2.8,+1.4,23,38,21,1,66,Matches
4bd414c1,Raúl Albiol,es ESP,DF,it Napoli,32,1985,5.5,374,415,90.1,7704,2701,130,137,94.9,178,185,96.2,64,90,71.1,0,0.0,0.1,0.0,0,20,0,0,20,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,de Dortmund,24,1993,4.0,69,97,71.1,858,189,47,61,77.0,15,21,71.4,3,3,100.0,1,1.6,1.3,-0.6,6,4,5,0,10,Matches
77e84962,Thiago Alcántara,es ESP,MF,de Bayern Munich,27,1991,4.3,283,333,85.0,5353,1152,118,133,88.7,106,115,92.2,48,64,75.0,1,0.3,0.3,+0.7,7,20,6,0,36,Matches
f7d50789,Toby Alderweireld,be BEL,DF,eng Tottenham,29,1989,12.0,636,745,85.4,14328,4638,166,174,95.4,350,381,91.9,119,174,68.4,0,0.4,0.4,-0.4,2,52,5,0,46,Matches
d849ef0f,Alef,br BRA,MF,gr AEK Athens,23,1995,2.2,59,75,78.7,1045,148,24,27,88.9,24,29,82.8,7,10,70.0,0,0.0,0.0,0.0,0,6,0,0,2,Matches
6c811eb7,Carles Aleñá,es ESP,MF,es Barcelona,20,1998,1.0,54,56,96.4,794,222,30,30,100.0,20,20,100.0,3,3,100.0,0,0.1,0.0,-0.1,2,1,0,0,2,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,19,1998,10.2,471,733,64.3,9132,3462,190,239,79.5,198,291,68.0,71,161,44.1,2,4.2,3.3,-2.2,22,39,25,13,53,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,25,1992,13.0,358,447,80.1,9383,6098,47,47,100.0,204,206,99.0,107,191,56.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
cc700722,Allan,br BRA,MF,it Napoli,27,1991,5.7,343,382,89.8,5504,1464,184,198,92.9,111,120,92.5,34,44,77.3,0,0.2,0.4,-0.2,5,40,4,0,38,Matches
cea4ee8f,Dele Alli,eng ENG,MF,eng Tottenham,22,1996,7.9,253,314,80.6,3640,1173,143,162,88.3,79,95,83.2,15,24,62.5,3,2.0,1.4,+1.0,13,21,15,1,39,Matches
67b3d74b,André Almeida,pt POR,DF,pt Benfica,27,1990,6.0,253,334,75.7,3878,1571,147,166,88.6,84,109,77.1,14,41,34.1,0,0.1,0.1,-0.1,2,16,3,0,25,Matches
c9e99e49,Dani Alves,br BRA,"FW,DF",fr Paris S-G,35,1983,2.3,145,179,81.0,1920,678,96,102,94.1,31,40,77.5,8,14,57.1,0,0.2,0.4,-0.2,3,11,8,2,14,Matches
24fc70d3,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,20,1997,3.9,113,143,79.0,2174,898,39,41,95.1,61,70,87.1,11,27,40.7,0,0.0,0.0,0.0,0,6,0,0,6,Matches
555d5edd,Nadiem Amiri,de GER,MF,de Hoffenheim,21,1996,0.3,16,21,76.2,232,60,8,9,88.9,7,8,87.5,0,1,0.0,0,0.1,0.0,-0.1,1,1,0,0,3,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,"DF,MF",be Club Brugge,21,1996,2.0,73,101,72.3,1129,399,41,46,89.1,25,35,71.4,5,10,50.0,0,0.0,0.0,0.0,0,9,0,0,11,Matches
30941e96,Angeliño,es ESP,DF,nl PSV Eindhoven,21,1997,6.0,147,222,66.2,2580,1167,75,89,84.3,51,80,63.8,19,44,43.2,1,0.6,0.5,+0.4,7,13,6,4,14,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",fr Lyon,20,1998,7.0,278,320,86.9,4335,1107,138,152,90.8,111,122,91.0,14,21,66.7,2,2.1,0.9,-0.1,10,22,4,0,36,Matches
2f965a72,Alphonse Areola,fr FRA,GK,fr Paris S-G,25,1993,3.0,82,87,94.3,1867,1177,20,20,100.0,42,42,100.0,17,21,81.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
fdd60087,Santiago Arias,co COL,"DF,FW",es Atlético Madrid,26,1992,3.8,130,170,76.5,1827,698,79,90,87.8,38,51,74.5,5,15,33.3,0,0.1,0.2,-0.1,3,7,8,1,17,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,it Inter,29,1988,5.8,258,311,83.0,4148,1343,140,146,95.9,81,102,79.4,31,47,66.0,1,0.3,0.4,+0.7,5,23,7,3,21,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",es Real Madrid,22,1996,3.4,162,200,81.0,2746,592,86,94,91.5,55,63,87.3,20,36,55.6,0,1.2,0.7,-1.2,11,15,6,1,26,Matches
5d5219b1,Roger Assalé,ci CIV,"FW,MF",ch Young Boys,24,1993,4.2,83,110,75.5,1234,344,47,50,94.0,28,37,75.7,5,10,50.0,0,0.6,0.2,-0.6,5,13,3,1,15,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,eng Tottenham,25,1992,4.8,224,293,76.5,3109,965,136,159,85.5,72,94,76.6,8,17,47.1,1,0.5,0.4,+0.5,3,4,4,1,19,Matches
70d8e84c,Chidozie Awaziem,ng NGA,MF,pt Porto,21,1997,0.1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
8e34b9f5,Serdar Aziz,tr TUR,DF,tr Galatasaray,27,1990,4.0,226,245,92.2,4654,1319,70,72,97.2,115,125,92.0,36,42,85.7,0,0.1,0.1,-0.1,1,5,0,0,10,Matches
075fe5a3,Srđan Babić,rs SRB,DF,rs Red Star,22,1996,2.5,82,103,79.6,1481,576,28,35,80.0,47,52,90.4,7,16,43.8,0,0.0,0.0,0.0,0,5,0,0,5,Matches
