id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
a0d55a09,Bradley Barcola,fr FRA,"FW,MF",Lyon,20-190,2002,7.6,11,9,3,6,2,3,13,23.1,10,11,0,11,9,20,5,0,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Nice,22-125,2000,17.6,64,39,38,21,5,39,57,68.4,18,25,1,24,35,99,28,1,Matches
3a24769f,Ross Barkley,eng ENG,"FW,MF",Nice,29-096,1993,7.1,10,5,4,2,4,5,8,62.5,3,5,1,4,4,14,5,0,Matches
e3844ecb,Mickaël Barreto,fr FRA,MF,Ajaccio,32-052,1991,5.9,15,8,5,7,3,6,25,24.0,19,8,0,8,5,20,0,0,Matches
20e0dd86,Cyrille Bayala,bf BFA,MF,Ajaccio,26-291,1996,16.9,42,31,14,14,14,19,35,54.3,16,20,3,17,20,62,10,0,Matches
5e6355f8,Yanis Begraoui,fr FRA,"FW,MF",Toulouse,21-250,2001,0.7,2,0,1,0,1,1,2,50.0,1,0,0,0,1,3,0,0,Matches
4a5e83ad,Alexis Beka Beka,fr FRA,MF,Nice,21-347,2001,3.1,9,4,4,5,0,2,9,22.2,7,5,1,4,7,16,1,0,Matches
5680bf3f,Jérémie Bela,ao ANG,"DF,MF",Clermont Foot,29-337,1993,7.1,6,4,2,1,3,3,3,100.0,0,9,1,8,7,13,7,0,Matches
705a1642,Reda Belahyane,fr FRA,MF,Nice,18-283,2004,0.1,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
1a248246,Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,30-362,1992,10.6,15,9,2,7,6,7,17,41.2,10,9,1,8,5,20,4,0,Matches
1a248246,Youcef Belaïli,dz ALG,"FW,MF",Brest,30-362,1992,4.0,5,2,3,2,0,2,7,28.6,5,2,0,2,1,6,1,0,Matches
2b1bed19,Haris Belkebla,dz ALG,MF,Brest,29-042,1994,18.8,52,32,20,28,4,30,52,57.7,22,24,5,19,32,84,13,3,Matches
10f0fdd3,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,24-257,1998,17.7,31,17,13,13,5,6,15,40.0,9,15,2,13,21,52,17,0,Matches
c678ddd7,Jeanöel Belocian,fr FRA,DF,Rennes,18-022,2005,1.1,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,4,0,Matches
3bd65247,Eliesse Ben Seghir,fr FRA,"FW,MF",Monaco,18-023,2005,6.8,14,9,4,9,1,3,8,37.5,5,9,0,9,2,16,0,0,Matches
1f6298f2,Salim Ben Seghir,fr FRA,MF,Marseille,20-015,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,32-211,1990,14.8,9,5,2,1,6,2,9,22.2,7,12,0,12,4,13,0,0,Matches
3189f61a,Nabil Bentaleb,dz ALG,MF,Angers,28-107,1994,20.2,64,36,28,29,7,32,48,66.7,16,25,7,18,34,98,23,3,Matches
e4114f5d,Patrick Berg,no NOR,"MF,FW",Lens,25-107,1997,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
0b2c9aec,Mitchell van Bergen,nl NED,"FW,DF",Reims,23-196,1999,8.0,13,6,5,5,3,6,17,35.3,11,6,2,4,4,17,7,0,Matches
3916b09c,Quentin Bernard,fr FRA,DF,Auxerre,33-247,1989,7.0,9,7,4,2,3,7,15,46.7,8,9,1,8,15,24,17,0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,25-327,1997,18.0,2,0,2,0,0,2,2,100.0,0,1,0,1,1,3,7,1,Matches
433dc9a2,Juan Bernat,es ESP,DF,Paris S-G,30-010,1993,11.9,23,12,15,6,2,16,28,57.1,12,8,1,7,7,30,14,0,Matches
03e91055,Jason Berthomier,fr FRA,MF,Clermont Foot,33-064,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,21-159,2001,1.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
a3e1d20d,Jean-Claude Billong,cm CMR,MF,Clermont Foot,29-073,1993,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,Matches
636247ca,Veljko Birmančević,rs SRB,"FW,MF",Toulouse,25-006,1998,3.6,10,7,3,4,3,7,14,50.0,7,11,2,9,5,15,0,0,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,32-001,1991,25.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,17,3,Matches
967f34d3,Rubén Blanco,es ESP,GK,Marseille,27-229,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
6191093d,Ludovic Blas,fr FRA,"FW,MF",Nantes,25-070,1997,21.5,34,23,13,14,7,13,34,38.2,21,20,1,19,14,48,6,0,Matches
3cdfc63e,Miha Blažič,si SVN,DF,Angers,29-307,1993,18.7,5,5,5,0,0,5,11,45.5,6,23,17,6,20,25,65,1,Matches
6a9e4913,Joaquín Blázquez,ar ARG,GK,Brest,22-042,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
5b479568,Myron Boadu,nl NED,FW,Monaco,22-056,2001,1.4,1,1,0,0,1,0,4,0.0,4,0,0,0,0,1,1,0,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Lyon,34-189,1988,3.5,2,0,1,1,0,1,3,33.3,2,4,2,2,5,7,15,0,Matches
7d937aa1,Antonin Bobichon,fr FRA,MF,Angers,27-178,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
f6496133,Quentin Boisgard,fr FRA,MF,Lorient,25-359,1997,2.0,6,2,1,4,1,3,4,75.0,1,3,1,2,4,10,2,0,Matches
9f936061,Neto Borges,br BRA,DF,Clermont Foot,26-179,1996,22.0,60,37,39,17,4,33,54,61.1,21,32,9,23,32,92,46,1,Matches
c03b7266,Kenji-Van Boto,mg MAD,DF,Auxerre,27-004,1996,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,Matches
65fcf987,Kouamé Botué,bf BFA,"FW,MF",Ajaccio,20-216,2002,2.5,4,2,2,1,1,0,2,0.0,2,1,0,1,0,4,1,0,Matches
0400dd2f,Badredine Bouanani,dz ALG,FW,Nice,18-093,2004,2.9,1,0,0,0,1,0,4,0.0,4,2,0,2,0,1,0,0,Matches
f9d5908e,Hicham Boudaoui,dz ALG,MF,Nice,23-169,1999,11.5,40,19,22,16,2,25,32,78.1,7,20,4,16,23,63,12,0,Matches
4fb18ca4,Franci Bouebari,fr FRA,DF,Strasbourg,19-180,2003,0.8,3,0,1,2,0,3,5,60.0,2,0,0,0,2,5,2,0,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Angers,29-175,1993,9.3,14,9,7,4,3,3,12,25.0,9,6,0,6,5,19,1,0,Matches
62e02107,Ismaëlben Boura,fr FRA,"DF,FW",Lens,22-209,2000,1.0,6,4,4,2,0,5,6,83.3,1,2,1,1,2,8,3,0,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,29-056,1994,22.5,27,19,10,14,3,11,39,28.2,28,28,1,27,20,47,20,0,Matches
02bcaf8e,Bilal Brahimi,dz ALG,"FW,MF",Nice,22-362,2000,5.6,4,2,1,2,1,0,3,0.0,3,3,0,3,3,7,0,0,Matches
5b146df3,Lilian Brassier,fr FRA,DF,Brest,23-129,1999,22.4,28,16,22,4,2,14,22,63.6,8,28,13,15,39,67,92,0,Matches
b088d5d3,Andreas Bruus,dk DEN,"DF,FW",Troyes,24-054,1999,13.3,9,4,6,3,0,6,10,60.0,4,10,1,9,14,23,13,0,Matches
