id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
7b309e55,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,31,1987,3.2,1,0,0,4,2,0,1,6,5,0,0,0,14,11,5,68.8,Matches
fd47b4f2,Rodrigo Ely,br BRA,DF,Alavés,24,1993,4.8,1,0,0,7,2,0,0,7,5,0,1,0,21,26,6,81.3,Matches
db8f0eba,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,26,1992,25.4,5,1,1,44,36,9,222,29,26,1,1,0,127,20,46,30.3,Matches
df8b52a5,Emerson,br BRA,"FW,DF",Betis,19,1999,3.5,1,0,0,5,14,0,8,7,7,0,0,0,12,3,3,50.0,Matches
04e17fd5,Youssef En-Nesyri,ma MAR,FW,Leganés,21,1997,23.4,7,0,0,36,40,17,34,6,8,0,0,1,71,141,105,57.3,Matches
bb4b1242,Sergi Enrich,es ESP,FW,Eibar,28,1990,28.7,4,0,0,65,31,39,6,6,17,2,0,0,94,171,217,44.1,Matches
aec0fb6f,Javier Eraso,es ESP,"MF,FW",Leganés,28,1990,7.0,2,0,0,16,11,1,22,7,3,1,0,0,31,8,14,36.4,Matches
3f79a1c8,Gonzalo Escalante,ar ARG,MF,Eibar,25,1993,19.9,6,0,0,32,18,0,7,21,28,0,0,0,106,45,63,41.7,Matches
b0616e3d,Sergio Escudero,es ESP,"DF,FW",Sevilla,28,1989,17.2,8,1,1,21,21,1,42,24,29,0,1,0,98,22,35,38.6,Matches
4242011c,Bernardo Espinosa,co COL,DF,Girona,29,1989,30.3,6,2,2,33,6,3,0,40,14,0,1,0,128,130,66,66.3,Matches
b037bd4f,Beñat Etxebarria,es ESP,MF,Athletic Club,31,1987,22.6,8,0,0,30,17,0,108,24,24,0,1,0,178,20,17,54.1,Matches
4a895384,Xabier Etxeita,es ESP,DF,Huesca,30,1987,29.7,10,0,0,34,12,1,8,39,23,0,1,1,114,78,56,58.2,Matches
89151b16,Zouhair Feddal,ma MAR,DF,Betis,29,1989,18.9,7,0,0,29,9,0,4,31,23,0,2,0,106,71,28,71.7,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Levante,27,1991,16.0,0,0,0,0,4,0,0,1,0,0,0,0,20,2,0,100.0,Matches
307fcd26,Andrés Fernández,es ESP,GK,Villarreal,31,1986,6.0,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,100.0,Matches
9127f9ce,Borja Fernández,es ESP,"MF,DF",Valladolid,37,1981,9.3,4,0,0,17,6,1,2,14,12,0,0,0,55,37,23,61.7,Matches
b86a64b2,Joaquín Fernández,es ESP,"DF,MF",Valladolid,22,1996,9.3,2,0,0,8,8,0,0,17,9,0,0,1,36,37,21,63.8,Matches
8970907e,David Ferreiro,es ESP,"MF,FW",Huesca,30,1988,25.3,5,0,0,42,36,24,258,24,22,0,0,0,145,7,32,17.9,Matches
b39a793e,Facundo Ferreyra,ar ARG,FW,Espanyol,27,1991,2.3,2,0,0,8,4,2,2,0,2,0,0,0,4,8,11,42.1,Matches
24f59bb2,Junior Firpo,es ESP,"DF,FW",Betis,21,1996,21.5,7,0,0,30,26,4,35,23,25,1,0,0,105,34,22,60.7,Matches
148d4105,Mathieu Flamini,fr FRA,MF,Getafe,34,1984,5.0,5,0,0,15,6,0,0,5,4,0,0,0,28,15,4,78.9,Matches
82927de4,Pablo Fornals,es ESP,"MF,FW",Villarreal,22,1996,27.5,4,0,0,31,43,4,36,24,26,0,0,0,163,20,63,24.1,Matches
45e17712,Dimitri Foulquier,fr FRA,"MF,DF",Getafe,25,1993,20.0,7,0,0,49,25,2,26,20,12,0,0,0,104,24,57,29.6,Matches
