id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
92e7e919,Son Heung-min,kr KOR,"MF,FW",eng Tottenham,30-246,1992,6.9,2,15,8,53.3,2.18,1.17,0.13,0.25,18.4,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
0c7a48f8,Piero Hincapié,ec ECU,DF,de Leverkusen,21-061,2002,5.0,0,1,0,0.0,0.20,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
5521f419,Adam Hložek,cz CZE,"MF,FW",de Leverkusen,20-229,2002,3.1,0,5,5,100.0,1.64,1.64,0.00,0.00,19.3,1,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
d92ab59f,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24-303,1998,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,33-107,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
15f3ec41,Callum Hudson-Odoi,eng ENG,FW,de Leverkusen,22-124,2000,5.1,1,8,2,25.0,1.56,0.39,0.13,0.50,18.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
05d548d8,Mats Hummels,de GER,DF,de Dortmund,34-085,1988,3.5,0,1,0,0.0,0.29,0.00,0.00,,8.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
8b04d6c1,Pierre Højbjerg,dk DEN,MF,eng Tottenham,27-218,1995,6.9,1,6,2,33.3,0.87,0.29,0.17,0.50,22.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
ba492306,Samuel Iling-Junior,eng ENG,DF,it Juventus,19-158,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
33651873,Gonçalo Inácio,pt POR,DF,pt Sporting CP,21-198,2001,6.0,0,1,0,0.0,0.17,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
a0b4bb3e,Isco,es ESP,"MF,FW",es Sevilla,30-324,1992,4.4,1,8,5,62.5,1.80,1.13,0.13,0.20,19.9,1,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
1f994616,Franco Israel,uy URU,GK,pt Sporting CP,22-323,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29fbdc88,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,24-105,1998,5.8,0,8,4,50.0,1.37,0.69,0.00,0.00,19.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
d97cccc9,Ryan Jack,sct SCO,MF,sct Rangers,31-012,1992,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a8ee54ad,Kristijan Jakić,hr CRO,DF,de Eint Frankfurt,25-301,1997,6.7,0,2,0,0.0,0.30,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1265a93a,Reece James,eng ENG,"DF,MF",eng Chelsea,23-093,1999,5.7,1,7,3,42.9,1.23,0.53,0.14,0.33,19.4,1,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
4737cebe,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,28-034,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
eeba07f8,Luis Javier Suárez,co COL,FW,fr Marseille,25-099,1997,1.3,0,4,1,25.0,3.16,0.79,0.00,0.00,13.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
213f0daf,Elias Jelert,dk DEN,"DF,MF",dk FC Copenhagen,19-272,2003,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
b244e804,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27-261,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
cd1629bc,Valdemar Jensen,dk DEN,DF,dk FC Copenhagen,19-287,2003,3.4,0,3,0,0.0,0.89,0.00,0.00,,13.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
ee644761,Moritz Jenz,de GER,DF,sct Celtic,23-315,1999,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,11.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
79083382,Juan Jesus,br BRA,DF,it Napoli,31-274,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f9bd541e,Erik Jirka,sk SVK,"FW,MF",cz Viktoria Plzeň,25-173,1997,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,19.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
c16c4e3b,Ísak Jóhannesson,is ISL,"FW,MF",dk FC Copenhagen,19-353,2003,3.2,0,3,2,66.7,0.93,0.62,0.00,0.00,8.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
4fb9c88f,Curtis Jones,eng ENG,"FW,MF",eng Liverpool,22-040,2001,1.1,0,3,0,0.0,2.70,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1bacc518,Frenkie de Jong,nl NED,MF,es Barcelona,25-303,1997,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2a0c8ba4,Joan Jordán,es ESP,MF,es Sevilla,28-248,1994,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45db685d,Jorginho,it ITA,MF,eng Chelsea,31-081,1991,4.6,1,2,1,50.0,0.43,0.22,0.00,0.00,22.5,0,1,1,0.9,0.1,0.05,+0.1,-0.1,Matches
2b65fe46,Jota,pt POR,FW,sct Celtic,23-346,1999,3.2,2,12,8,66.7,3.79,2.53,0.17,0.25,21.5,1,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
178ae8f8,Diogo Jota,pt POR,"FW,MF",eng Liverpool,26-097,1996,2.3,0,6,3,50.0,2.61,1.30,0.00,0.00,15.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
7111d552,Vinicius Júnior,br BRA,FW,es Real Madrid,22-242,2000,5.9,6,28,15,53.6,4.76,2.55,0.21,0.40,13.1,0,0,0,5.1,5.1,0.18,+0.9,+0.9,Matches
0a084b35,Josip Juranović,hr CRO,DF,sct Celtic,27-207,1995,6.0,0,1,0,0.0,0.17,0.00,0.00,,36.6,0,0,1,0.8,0.0,0.03,-0.8,0.0,Matches
2a9f6b4d,Jutglà,es ESP,FW,be Club Brugge,24-038,1999,5.7,2,10,6,60.0,1.76,1.06,0.10,0.17,21.6,0,1,1,1.8,1.0,0.10,+0.2,0.0,Matches
c066d1a5,Issa Kaboré,bf BFA,DF,fr Marseille,21-303,2001,1.3,0,1,0,0.0,0.80,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
