id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,Crystal Palace,26,1990,24.3,5,33,11,33.3,1.36,0.45,0.15,0.45,23.4,4,0,0,3.1,3.1,0.09,+1.9,+1.9,Matches
c5942695,Rolando Aarons,eng ENG,"MF,FW",Newcastle Utd,21,1995,1.5,0,2,0,0.0,1.29,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
f586779e,Tammy Abraham,eng ENG,FW,Swansea City,19,1997,19.2,5,42,13,31.0,2.19,0.68,0.12,0.38,13.1,0,0,0,6.8,6.8,0.16,-1.8,-1.8,Matches
aff418dc,Charlie Adam,sct SCO,MF,Stoke City,31,1985,4.6,0,9,2,22.2,1.97,0.44,0.00,0.00,31.5,3,0,1,1.6,0.9,0.09,-1.6,-0.9,Matches
f76e6b4e,Adrián,es ESP,GK,West Ham,30,1987,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
9a8c6673,Ibrahim Afellay,nl NED,MF,Stoke City,31,1986,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
b63f4077,Benik Afobe,cd COD,FW,Bournemouth,24,1993,6.8,0,8,3,37.5,1.18,0.44,0.00,0.00,8.6,0,0,0,1.6,1.6,0.21,-1.6,-1.6,Matches
4d034881,Sergio Agüero,ar ARG,FW,Manchester City,29,1988,21.8,21,90,38,42.2,4.13,1.74,0.19,0.45,13.9,1,4,4,16.2,13.1,0.15,+4.8,+3.9,Matches
eaeca114,Nathan Aké,nl NED,DF,Bournemouth,22,1995,37.3,2,18,8,44.4,0.48,0.21,0.11,0.25,11.2,0,0,0,1.4,1.4,0.08,+0.6,+0.6,Matches
b827d5b3,Marc Albrighton,eng ENG,"MF,FW",Leicester City,27,1989,28.2,2,20,6,30.0,0.71,0.21,0.10,0.33,20.5,1,0,0,1.6,1.6,0.08,+0.4,+0.4,Matches
f7d50789,Toby Alderweireld,be BEL,DF,Tottenham,28,1989,13.1,0,10,1,10.0,0.76,0.08,0.00,0.00,20.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,18,1998,17.5,1,12,5,41.7,0.69,0.29,0.08,0.20,21.5,1,0,0,1.0,1.0,0.08,0.0,0.0,Matches
9feb8f24,Joe Allen,wls WAL,MF,Stoke City,27,1990,34.9,2,24,4,16.7,0.69,0.11,0.08,0.50,18.4,0,0,0,1.8,1.8,0.08,+0.2,+0.2,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Tottenham,21,1996,32.9,9,69,17,24.6,2.10,0.52,0.13,0.53,15.9,0,0,0,9.1,9.1,0.13,-0.1,-0.1,Matches
f4290206,Marcos Alonso,es ESP,"DF,MF",Chelsea,26,1990,31.7,7,65,22,33.8,2.05,0.69,0.11,0.32,17.0,9,0,0,4.1,4.1,0.06,+2.9,+2.9,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,22,1994,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
10b9fa99,Ethan Ampadu,wls WAL,DF,Chelsea,16,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
