id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,35-164,1987,26.0,3,0,0,34,17,1,4,47,38,0,0,0,181,59,31,65.6,Matches
7978cbf0,Himad Abdelli,fr FRA,"MF,FW",Angers,23-114,1999,12.3,1,0,0,22,13,0,13,13,18,0,0,0,92,12,14,46.2,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22-350,2000,24.0,4,0,0,61,33,0,8,24,20,0,0,1,152,10,14,41.7,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,30-038,1993,15.2,3,0,0,13,15,0,5,17,38,0,0,0,110,4,7,36.4,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Auxerre,19-348,2003,5.7,0,0,0,8,6,4,5,1,1,1,0,0,11,7,13,35.0,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19-348,2003,1.2,0,0,0,3,5,1,2,2,1,1,0,0,2,1,4,20.0,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,23-021,2000,20.3,3,0,0,31,37,14,20,16,16,0,0,0,95,8,25,24.2,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,21-054,2002,0.4,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,19-099,2003,1.2,2,0,0,5,0,0,0,3,3,0,0,0,11,6,5,54.5,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25-267,1997,18.8,2,2,0,19,5,0,0,23,30,0,0,0,159,35,26,57.4,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,21-030,2002,6.2,4,0,0,18,8,1,6,14,12,0,0,0,43,22,3,88.0,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29-319,1993,7.7,2,0,0,12,8,0,20,13,6,0,0,0,48,8,9,47.1,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,19-020,2004,0.2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0.0,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-356,1994,10.0,3,1,0,26,18,1,4,19,15,0,0,0,55,16,14,53.3,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,29-014,1994,8.6,1,0,0,14,8,1,0,2,4,0,0,0,21,50,33,60.2,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,DF",Monaco,21-014,2002,2.8,3,0,0,5,3,0,9,2,3,0,0,0,18,2,3,40.0,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-133,2002,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,28-012,1995,16.4,2,0,0,15,38,1,45,10,19,0,0,0,102,4,10,28.6,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33-242,1989,11.6,1,0,0,14,10,0,23,26,18,0,0,0,67,24,18,57.1,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29-339,1993,4.7,2,0,0,4,3,0,1,10,7,0,2,0,28,6,5,54.5,Matches
ae11ba3d,Ayoub Amraoui,fr FRA,DF,Nice,18-301,2004,2.0,0,0,0,2,0,0,9,4,2,0,0,0,8,0,1,0.0,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,32-220,1990,24.5,8,0,0,45,31,1,9,30,52,1,0,0,202,70,47,59.8,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,Clermont Foot,27-253,1995,14.5,3,0,0,14,37,6,1,8,5,1,0,0,36,44,50,46.8,Matches
a5db0bec,Houssem Aouar,fr FRA,MF,Lyon,24-254,1998,4.8,2,0,0,4,4,0,5,6,3,0,0,0,24,6,2,75.0,Matches
