id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
00844823,1708,121,765,891,69,21,1708,11,7,4,865,6066.0,3816.0,32,6,0,10,6,1067,5
00a6485f,1362,34,319,682,368,18,1362,13,2,11,615,2361.0,964.0,27,21,7,25,14,813,76
012c38ec,25,0,7,8,10,0,25,3,1,2,11,34.0,9.0,0,0,0,2,1,18,2
016ff750,899,33,124,396,393,34,899,62,22,40,471,2701.0,1064.0,33,32,11,23,25,568,136
0174ba21,32,1,8,6,18,2,32,0,0,0,14,66.0,31.0,1,1,1,3,3,18,4
01c3aff5,656,24,113,422,128,9,656,24,8,16,267,1349.0,479.0,10,12,0,15,13,346,29
01e5f06e,7,0,0,6,1,0,7,0,0,0,3,19.0,3.0,0,0,0,0,0,6,0
03bd0bf4,2096,231,1056,970,90,56,2096,13,9,4,952,3954.0,1844.0,9,7,0,9,1,1211,6
042e8a49,757,2,49,274,452,73,757,93,54,39,568,4515.0,2552.0,97,46,40,29,19,633,202
048a1cbc,492,10,58,257,181,21,492,17,8,9,269,1342.0,538.0,9,14,5,11,7,341,61
04c11885,890,47,185,521,199,25,890,37,15,22,452,2475.0,1022.0,21,24,4,32,36,527,62
05439de2,1479,45,294,651,540,30,1479,34,12,22,886,4048.0,2328.0,53,45,6,7,5,1030,178
05d548d8,2255,144,899,1245,125,41,2255,22,12,10,1262,6578.0,4697.0,25,26,1,10,6,1584,13
061e8e23,453,8,38,190,232,56,453,25,16,9,253,1441.0,608.0,13,10,6,25,19,349,114
070ec0b1,1907,162,901,961,55,31,1907,8,6,2,1137,6269.0,3157.0,18,2,0,9,5,1188,4
080440a4,1685,163,967,664,72,27,1685,11,2,9,878,5191.0,3077.0,27,15,0,14,4,960,10
088ca1bd,791,21,180,307,312,33,791,22,7,15,324,1861.0,818.0,21,16,6,16,13,387,75
09586899,1050,3,34,356,668,67,1049,66,26,40,717,5281.0,3002.0,97,63,32,28,15,822,216
096a77c4,149,2,10,74,69,7,149,15,9,6,100,739.0,354.0,15,7,3,2,3,123,17
0a1cb833,1272,1111,1267,4,1,0,1272,0,0,0,510,3619.0,2165.0,0,0,0,1,0,492,1
0a89e877,985,45,263,499,230,33,985,22,7,15,537,2862.0,1441.0,41,19,10,10,9,558,74
0b4f388a,370,4,18,193,164,34,370,66,20,46,261,1666.0,672.0,24,22,8,26,21,289,77
0cf778df,42,0,6,19,19,1,42,5,4,1,26,330.0,189.0,7,6,0,2,1,28,6
0d55d942,1429,1088,1425,6,2,1,1429,0,0,0,670,4212.0,2000.0,0,0,0,0,0,646,0
0d8a37c2,203,170,200,3,0,0,203,1,1,0,116,552.0,384.0,0,0,0,0,0,109,0
0dabaf14,299,5,38,180,83,0,299,5,0,5,182,687.0,388.0,8,11,0,1,2,237,12
0eb5720b,927,98,489,425,26,14,927,4,4,0,423,2096.0,1212.0,4,2,0,5,5,429,0
0f26fd24,369,7,42,141,208,36,369,80,41,39,243,2565.0,1550.0,60,37,19,15,8,254,50
0fbecd11,1164,36,206,747,224,39,1164,19,11,8,655,3038.0,1513.0,31,40,4,17,19,778,52
1025db8e,1488,134,794,631,77,26,1488,17,9,8,732,4374.0,2326.0,25,15,3,16,14,807,7
106bca06,538,16,97,282,171,13,538,36,13,23,256,1910.0,928.0,36,31,4,11,4,296,46
11dbba47,482,9,78,163,260,49,482,19,8,11,269,2368.0,1327.0,59,27,16,28,29,311,112
11fd2b75,558,11,92,430,42,2,558,12,10,2,295,1425.0,575.0,6,6,0,4,9,344,12
1238a3f9,672,25,49,311,324,92,671,59,25,34,351,2101.0,1068.0,34,28,20,38,24,538,137
