id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
8637e09a,Vincent Aboubakar,cm CMR,FW,pt Porto,26,1992,1,59,59,6.3,0.7,1,59,0,0,,0,1.00,0,0,0,0.00,-0.52,1.4,0.3,+1.1,+1.70,+2.07,Matches
65d62814,Antonio Adán,es ESP,GK,es Atlético Madrid,31,1987,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
f9c927de,Michel Aebischer,ch SUI,MF,ch Young Boys,21,1997,4,228,57,42.2,2.5,2,90,2,2,24,2,1.17,2,3,-1,-0.39,+1.62,2.7,4.3,-1.7,-0.67,+0.28,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,30,1988,7,507,72,56.3,5.6,6,80,2,1,28,2,1.86,14,8,+6,+1.07,-1.68,11.2,6.1,+5.0,+0.90,-0.89,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,"MF,FW",fr Monaco,24,1994,3,176,59,32.6,2.0,2,79,1,1,18,0,0.33,1,5,-4,-2.05,-0.07,1.2,4.7,-3.6,-1.82,-1.23,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,fr Monaco,22,1996,3,247,82,45.7,2.7,3,82,2,0,,3,0.33,1,6,-5,-1.82,+0.33,2.4,5.7,-3.3,-1.19,-0.37,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,23,1995,5,450,90,62.5,5.0,5,90,5,0,,1,1.40,4,3,+1,+0.20,-0.80,7.4,3.8,+3.5,+0.71,+0.07,Matches
7230b807,Emre Akbaba,tr TUR,FW,tr Galatasaray,25,1992,1,90,90,16.7,1.0,1,90,1,0,,0,3.00,3,0,+3,+3.00,+4.20,1.8,0.9,+0.9,+0.86,+0.99,Matches
1453e3cf,Yunus Akgün,tr TUR,MF,tr Galatasaray,18,2000,1,5,5,0.9,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.50,0.0,0.3,-0.3,-5.08,-5.17,Matches
e0d3e18d,Ilzat Akhmetov,ru RUS,MF,ru CSKA Moscow,20,1997,4,300,75,55.6,3.3,3,85,2,1,45,0,1.00,4,5,-1,-0.30,-0.30,3.4,6.9,-3.5,-1.04,-0.55,Matches
42ec696a,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,32,1986,5,449,90,83.1,5.0,5,90,4,0,,0,1.40,8,6,+2,+0.40,+3.37,6.3,9.3,-3.0,-0.61,+1.11,Matches
