id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
8bc373ea,Pape Abou Cissé,sn SEN,DF,gr Olympiacos,24,1995,6,451,75,83.5,5.0,5,90,5,1,1,0,0.50,1,10,-9,-1.80,-2.81,3.1,8.6,-5.5,-1.09,-1.18,Matches
f586779e,Tammy Abraham,eng ENG,FW,eng Chelsea,22,1997,5,230,46,19.7,2.6,3,73,1,2,6,6,2.20,6,1,+5,+1.96,+0.62,6.8,1.1,+5.6,+2.19,+1.09,Matches
b96b595c,Francesco Acerbi,it ITA,DF,it Lazio,32,1988,8,720,90,100.0,8.0,8,90,8,0,,0,1.25,13,13,0,0.00,,13.1,11.6,+1.5,+0.19,,Matches
81442ecb,Marcos Acuña,ar ARG,DF,es Sevilla,28,1991,4,327,82,45.4,3.6,3,90,3,1,57,0,2.00,6,2,+4,+1.10,+2.02,6.0,3.2,+2.8,+0.77,+1.19,Matches
2b09d998,Tyler Adams,us USA,"FW,MF",de RB Leipzig,21,1999,6,289,48,40.1,3.2,2,90,2,4,27,2,2.00,2,8,-6,-1.87,-2.08,3.6,5.3,-1.8,-0.55,-0.46,Matches
501055d8,Karim Adeyemi,de GER,FW,at RB Salzburg,18,2002,3,52,17,9.6,0.6,0,,0,3,17,0,1.00,2,2,0,0.00,+1.29,2.1,1.3,+0.8,+1.44,+1.24,Matches
f76e6b4e,Adrián,es ESP,GK,eng Liverpool,33,1987,1,90,90,10.0,1.0,1,90,1,0,,9,3.00,1,0,+1,+1.00,+0.11,1.1,1.4,-0.3,-0.32,-0.45,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,fr Rennes,24,1996,4,275,69,50.9,3.1,2,90,2,2,48,0,0.25,2,6,-4,-1.31,+0.05,5.3,7.4,-2.1,-0.67,+0.25,Matches
4d034881,Sergio Agüero,ar ARG,FW,eng Manchester City,32,1988,7,152,22,13.0,1.7,1,67,0,6,14,2,2.57,4,1,+3,+1.78,+0.27,2.4,0.8,+1.6,+0.96,-0.25,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,de Dortmund,25,1995,7,630,90,70.0,7.0,7,90,7,0,,0,1.86,14,7,+7,+1.00,+1.33,9.4,8.8,+0.6,+0.09,+0.02,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",fr Marseille,19,2001,4,39,10,7.2,0.4,0,,0,4,10,2,0.75,0,2,-2,-4.62,-3.00,1.0,1.2,-0.2,-0.41,+0.32,Matches
eaeca114,Nathan Aké,nl NED,DF,eng Manchester City,25,1995,2,180,90,15.4,2.0,2,90,2,0,,7,3.00,6,0,+6,+3.00,+1.73,4.1,1.2,+2.9,+1.46,+0.34,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,27,1992,8,289,36,40.1,3.2,2,90,2,6,18,0,1.25,3,4,-1,-0.31,-0.52,3.4,4.9,-1.5,-0.47,-1.11,Matches
05439de2,David Alaba,at AUT,"DF,MF",de Bayern Munich,28,1992,9,810,90,90.0,9.0,9,90,9,0,,0,2.44,25,10,+15,+1.67,-0.33,20.1,13.6,+6.5,+0.72,-0.59,Matches
4601e194,Jordi Alba,es ESP,DF,es Barcelona,31,1989,7,485,69,67.4,5.4,6,77,4,1,26,0,1.86,11,9,+2,+0.37,-1.93,14.8,9.9,+4.9,+0.91,-0.08,Matches
5294a83f,Luis Alberto,es ESP,MF,it Lazio,27,1992,6,475,79,66.0,5.3,6,79,1,0,,0,1.33,10,10,0,0.00,0.00,10.7,7.1,+3.5,+0.67,+1.41,Matches
77e84962,Thiago Alcántara,es ESP,MF,eng Liverpool,29,1991,4,222,56,24.7,2.5,2,71,0,2,40,0,1.75,4,1,+3,+1.22,+0.42,4.4,2.7,+1.6,+0.66,+0.76,Matches
d68cb24c,Danijel Aleksić,rs SRB,MF,tr Başakşehir,29,1991,3,108,36,20.0,1.2,1,90,1,2,9,1,1.00,2,1,+1,+0.83,+3.33,1.2,1.3,-0.1,-0.08,+1.36,Matches
6c811eb7,Carles Aleñá,es ESP,"MF,DF",es Barcelona,22,1998,3,124,41,17.2,1.4,1,90,1,2,17,3,3.00,4,0,+4,+2.90,+2.30,3.8,0.9,+2.9,+2.09,+1.40,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,21,1998,8,711,89,79.0,7.9,8,89,7,0,,0,2.13,14,4,+10,+1.27,+1.74,12.0,10.7,+1.3,+0.16,+0.38,Matches
edd38473,Hasan Ali Kaldırım,tr TUR,DF,tr Başakşehir,30,1989,3,112,37,20.7,1.2,1,67,0,2,23,1,0.00,2,8,-6,-4.82,-3.77,1.2,4.4,-3.2,-2.58,-1.78,Matches
261dfc43,Marco Alia,al ALB,GK,it Lazio,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,27,1992,7,630,90,70.0,7.0,7,90,7,0,,0,1.86,12,5,+7,+1.00,+0.33,10.6,8.7,+1.9,+0.26,+0.61,Matches
f4290206,Marcos Alonso,es ESP,DF,eng Chelsea,29,1990,2,179,90,15.3,2.0,2,90,1,0,,9,3.00,2,0,+2,+1.01,-0.54,2.6,1.3,+1.3,+0.63,-0.80,Matches
e4cbb095,Altube,es ESP,GK,es Real Madrid,20,2000,0,,,,,0,,,0,,12,,,,,,,,,,,,Matches
8ce30c57,Éder Álvarez Balanta,co COL,MF,be Club Brugge,27,1993,4,237,59,43.9,2.6,3,72,1,1,20,2,1.00,5,4,+1,+0.38,+1.27,3.0,3.8,-0.7,-0.28,-0.27,Matches
56bcaaa0,Carlos Álvarez,es ESP,MF,es Sevilla,16,2003,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
8b3ab7ad,Edson Álvarez,mx MEX,"MF,DF",nl Ajax,22,1997,4,125,31,23.1,1.4,1,68,0,3,19,2,1.50,1,2,-1,-0.72,-0.94,1.4,2.4,-1.0,-0.71,-0.93,Matches
22721b88,Jordan Amavi,fr FRA,DF,fr Marseille,26,1994,5,450,90,83.3,5.0,5,90,5,0,,0,0.60,2,10,-8,-1.60,+1.40,5.3,7.8,-2.4,-0.49,+1.35,Matches
63e905bc,Mikkel Andersen,dk DEN,GK,dk Midtjylland,31,1988,2,180,90,33.3,2.0,2,90,2,0,,2,0.00,1,4,-3,-1.50,0.00,1.9,2.9,-1.0,-0.52,+0.28,Matches
ca241ad3,Djavan Anderson,nl NED,"DF,MF",it Lazio,25,1995,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
9f1893b9,Felipe Anderson,br BRA,FW,pt Porto,27,1993,1,62,62,6.7,0.7,1,62,0,0,,7,3.00,1,0,+1,+1.45,+0.93,1.0,0.9,0.0,+0.02,+0.29,Matches
0a721e85,Mikael Anderson,is ISL,"MF,FW",dk Midtjylland,22,1998,5,169,34,31.3,1.9,1,90,1,4,20,1,1.13,2,3,-1,-0.53,+1.41,2.9,3.8,-1.0,-0.51,+0.29,Matches
b5f66351,Joel Andersson,se SWE,DF,dk Midtjylland,23,1996,5,398,80,73.7,4.4,4,83,3,1,65,1,1.22,3,12,-9,-2.04,-2.04,4.6,9.2,-4.5,-1.02,-1.20,Matches
4e3f5992,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,26,1994,3,123,41,22.8,1.4,1,90,1,2,17,3,1.80,1,4,-3,-2.20,-0.90,2.8,5.2,-2.4,-1.77,-0.85,Matches
2a70dcc9,Thanasis Androutsos,gr GRE,"DF,MF",gr Olympiacos,23,1997,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
30941e96,Angeliño,es ESP,"DF,FW",de RB Leipzig,23,1997,7,626,89,86.9,7.0,7,89,6,0,,0,1.71,11,14,-3,-0.43,+1.48,9.7,10.3,-0.6,-0.09,+1.44,Matches
0e0e4422,Davide Angelo Ghislandi,it ITA,MF,it Atalanta,19,2001,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
b105919e,Faustino Anjorin,eng ENG,FW,eng Chelsea,18,2001,1,79,79,6.8,0.9,1,79,0,0,,1,1.00,1,1,0,0.00,-1.57,2.5,0.4,+2.1,+2.37,+1.14,Matches
108fe016,Marcos Antônio,br BRA,MF,ua Shakhtar,20,2000,4,245,61,45.4,2.7,3,75,1,1,21,2,1.00,3,7,-4,-1.47,-0.55,2.7,4.8,-2.1,-0.77,+0.51,Matches
99127249,Antony,br BRA,FW,nl Ajax,20,2000,4,358,90,66.3,4.0,4,90,2,0,,1,1.00,4,5,-1,-0.25,-0.75,4.3,5.6,-1.3,-0.32,-0.96,Matches
c63f6e46,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,33,1987,5,424,85,78.5,4.7,5,85,2,0,,0,1.00,2,7,-5,-1.06,+1.27,4.0,7.0,-3.0,-0.63,+1.24,Matches
2bef2bca,Ronald Araújo,uy URU,DF,es Barcelona,21,1999,3,147,49,20.4,1.6,2,63,0,1,21,0,2.00,3,3,0,0.00,-1.26,2.4,3.1,-0.7,-0.40,-1.68,Matches
30643ce2,Ari,ru RUS,FW,ru Krasnodar,34,1985,2,25,13,4.6,0.3,0,,0,2,13,0,1.50,0,1,-1,-3.60,-2.90,0.3,0.8,-0.5,-1.95,-1.08,Matches
2f7407fa,Nicolò Armini,it ITA,DF,it Lazio,19,2001,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
1394bf42,Bright Arrey-Mbi,de GER,DF,de Bayern Munich,17,2003,1,60,60,6.7,0.7,1,60,0,0,,2,1.00,0,1,-1,-1.50,-3.43,0.1,1.2,-1.1,-1.63,-2.58,Matches
1e465e70,Sergio Arribas,es ESP,FW,es Real Madrid,18,2001,2,32,16,3.0,0.4,0,,0,2,16,5,3.00,1,0,+1,+2.81,+2.47,0.9,0.0,+0.9,+2.53,+2.29,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,25,1994,1,90,90,7.7,1.0,1,90,1,0,,10,1.00,1,1,0,0.00,-1.58,2.5,0.4,+2.1,+2.08,+0.84,Matches
45af8a54,Marco Asensio,es ESP,FW,es Real Madrid,24,1996,11,619,56,57.3,6.9,7,79,2,4,17,1,1.64,8,11,-3,-0.44,-2.00,9.6,9.0,+0.6,+0.09,-0.50,Matches
552e00b9,Majeed Ashimeru,gh GHA,MF,at RB Salzburg,22,1997,2,48,24,8.9,0.5,0,,0,2,24,3,0.00,1,1,0,0.00,+1.28,1.5,0.3,+1.2,+2.31,+2.18,Matches
b026bbf6,Lorenz Assignon,tg TOG,FW,fr Rennes,20,2000,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
10549b49,Sardar Azmoun,ir IRN,FW,ru Zenit,25,1995,4,288,72,53.3,3.2,3,90,3,1,18,0,0.00,2,7,-5,-1.56,-0.13,3.7,6.2,-2.6,-0.80,+0.33,Matches
53cad200,César Azpilicueta,es ESP,DF,eng Chelsea,30,1989,11,962,87,82.2,10.7,11,87,9,0,,2,2.36,20,4,+16,+1.50,+0.20,22.2,7.9,+14.3,+1.34,+0.16,Matches
8b683d09,Demba Ba,sn SEN,FW,tr Başakşehir,35,1985,6,328,55,60.7,3.6,3,86,2,3,23,0,0.50,6,10,-4,-1.10,+1.87,3.4,7.5,-4.1,-1.13,+0.09,Matches
60c07b31,Ousseynou Ba,sn SEN,DF,gr Olympiacos,24,1995,3,190,63,35.2,2.1,2,90,2,1,10,1,1.40,1,1,0,0.00,+2.06,1.1,3.3,-2.2,-1.04,-0.22,Matches
6e905b8d,Volkan Babacan,tr TUR,GK,tr Başakşehir,31,1988,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
6a2b9aee,Youssouph Badji,sn SEN,FW,be Club Brugge,18,2001,2,34,17,6.3,0.4,0,,0,2,17,4,1.50,1,0,+1,+2.65,+3.18,0.8,0.4,+0.4,+1.14,+1.35,Matches
f976899a,Thibo Baeten,be BEL,FW,be Club Brugge,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
a1232f4e,Eric Bailly,ci CIV,DF,eng Manchester Utd,26,1994,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
a8567629,Mitchel Bakker,nl NED,DF,fr Paris S-G,20,2000,10,410,41,38.0,4.6,3,90,3,7,20,2,1.50,10,5,+5,+1.10,+0.83,8.6,5.2,+3.5,+0.76,+0.87,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,fr Marseille,21,1999,3,249,83,46.1,2.8,3,83,2,0,,2,0.00,0,7,-7,-2.53,-1.29,0.8,5.5,-4.7,-1.69,-1.81,Matches
ed33f42d,Tudor Băluță,ro ROU,MF,ua Dynamo Kyiv,21,1999,2,10,5,1.9,0.1,0,,0,2,5,2,0.50,0,2,-2,-18.00,-16.81,0.0,1.1,-1.1,-9.66,-8.70,Matches
6928979a,Nicolò Barella,it ITA,MF,it Inter,23,1997,6,527,88,97.6,5.9,6,88,5,0,,0,1.00,7,8,-1,-0.17,+6.75,8.2,6.4,+1.8,+0.31,+0.40,Matches
a4e16ab4,Romário Baró,pt POR,MF,pt Porto,20,2000,3,67,22,7.2,0.7,1,63,0,2,2,6,3.00,1,0,+1,+1.34,+0.82,1.0,0.9,0.0,+0.02,+0.29,Matches
8e7f49d3,Wílmar Barrios,co COL,MF,ru Zenit,26,1993,6,498,83,92.2,5.5,6,83,4,0,,0,0.17,4,12,-8,-1.45,+0.70,5.4,10.0,-4.6,-0.84,+1.51,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,it Inter,21,1999,6,411,69,76.1,4.6,5,80,3,1,12,0,1.00,6,7,-1,-0.22,+0.48,6.1,5.1,+1.0,+0.22,-0.34,Matches
c432ba7d,Roko Baturina,hr CRO,FW,hu Ferencváros,20,2000,2,37,19,6.9,0.4,0,,0,2,19,4,0.00,0,0,0,0.00,+2.15,0.7,0.8,-0.1,-0.31,+0.95,Matches
50dc94ce,Donny van de Beek,nl NED,"MF,FW",eng Manchester Utd,23,1997,6,277,46,51.3,3.1,3,72,1,3,20,0,1.50,8,5,+3,+0.97,+0.29,5.7,4.3,+1.4,+0.46,-0.10,Matches
57d88cf9,Jude Bellingham,eng ENG,MF,de Dortmund,17,2003,10,687,69,76.3,7.6,8,83,5,2,13,0,1.70,14,12,+2,+0.26,-1.43,10.7,11.5,-0.8,-0.11,-0.79,Matches
bef0a7ac,Darío Benedetto,ar ARG,FW,fr Marseille,30,1990,6,257,43,47.6,2.9,3,66,0,3,20,0,0.50,0,8,-8,-2.80,-1.85,3.3,5.7,-2.4,-0.84,-0.25,Matches
fe888e39,László Bénes,sk SVK,MF,de M'Gladbach,22,1997,2,16,8,2.2,0.2,0,,0,2,8,3,1.50,0,0,0,0.00,-0.38,0.0,1.0,-1.0,-5.35,-5.18,Matches
378825c7,Ramy Bensebaini,dz ALG,DF,de M'Gladbach,25,1995,5,447,89,62.1,5.0,5,89,4,0,,0,1.00,10,8,+2,+0.40,+0.07,6.0,8.6,-2.6,-0.53,-0.65,Matches
3b8674e6,Rodrigo Bentancur,uy URU,MF,it Juventus,23,1997,7,472,67,62.9,5.2,5,81,1,2,33,0,2.14,9,5,+4,+0.76,-1.18,8.4,5.5,+2.9,+0.56,-0.45,Matches
70d74ece,Karim Benzema,fr FRA,FW,es Real Madrid,32,1987,10,840,84,77.8,9.3,9,88,7,1,45,0,1.50,16,10,+6,+0.64,+1.02,15.2,14.3,+0.8,+0.09,-0.97,Matches
b39bf63f,Marcus Berg,se SWE,FW,ru Krasnodar,33,1986,6,510,85,94.4,5.7,6,85,2,0,,0,1.38,6,9,-3,-0.53,+5.47,6.1,11.0,-5.0,-0.87,+0.84,Matches
eb6e14be,Mergim Berisha,de GER,"MF,FW",at RB Salzburg,22,1998,6,472,79,87.4,5.2,5,87,3,1,38,0,1.25,8,12,-4,-0.76,+3.21,10.8,8.2,+2.5,+0.49,+1.27,Matches
548672b4,Adrian Bernabe,es ESP,MF,eng Manchester City,19,2001,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
ee93c1a9,Federico Bernardeschi,it ITA,"MF,FW",it Juventus,26,1994,7,150,21,20.0,1.7,1,61,0,6,15,1,2.57,5,4,+1,+0.60,-0.75,3.3,2.7,+0.6,+0.41,-0.38,Matches
4b520f96,Marco Bertini,it ITA,MF,it Lazio,17,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
9af1f9ff,Louis Beyer,de GER,DF,de M'Gladbach,20,2000,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
506daeac,Blanco,es ESP,MF,es Real Madrid,20,2000,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
3cdfc63e,Miha Blažič,si SVN,DF,hu Ferencváros,27,1993,6,540,90,100.0,6.0,6,90,6,0,,0,1.09,5,17,-12,-2.00,,5.6,12.7,-7.1,-1.19,,Matches
691bef82,Daley Blind,nl NED,"DF,MF",nl Ajax,30,1990,5,413,83,76.5,4.6,5,83,2,0,,0,1.40,6,5,+1,+0.22,+0.93,6.7,5.5,+1.2,+0.26,+1.06,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,de Bayern Munich,31,1988,7,522,75,58.0,5.8,6,79,4,1,49,3,2.57,17,5,+12,+2.07,+0.88,11.0,9.0,+2.0,+0.34,-1.04,Matches
56f99ec7,Ádám Bogdán,hu HUN,GK,hu Ferencváros,32,1987,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
07af2284,Anton Bol,ua UKR,DF,ua Dynamo Kyiv,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
24b98f95,Serhiy Bolbat,ua UKR,"DF,MF",ua Shakhtar,27,1993,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
9c2b4382,Franck Boli,ci CIV,FW,hu Ferencváros,26,1993,5,82,16,15.2,0.9,0,,0,5,16,1,1.22,2,4,-2,-2.20,-0.23,2.0,1.8,+0.3,+0.30,+1.75,Matches
c603ad6a,Boli Bolingoli-Mbombo,be BEL,DF,tr Başakşehir,25,1995,6,373,62,69.1,4.1,5,70,2,1,23,0,0.50,2,7,-5,-1.21,+2.03,3.4,6.8,-3.4,-0.81,+1.14,Matches
7713c72a,Valerii Bondar,ua UKR,DF,ua Shakhtar,21,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,5,12,-7,-1.17,,4.7,11.0,-6.3,-1.05,,Matches
741275f5,Pépé Bonet,fr FRA,GK,fr Rennes,17,2003,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
d3e93b43,Nicholas Bonfanti,it ITA,FW,it Inter,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
52ec54d0,Leonardo Bonucci,it ITA,DF,it Juventus,33,1987,6,495,83,66.0,5.5,6,83,4,0,,1,2.50,13,4,+9,+1.64,+1.28,11.6,7.3,+4.3,+0.79,+0.19,Matches
78b9e99c,Dennis Borkowski,de GER,FW,de RB Leipzig,18,2002,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
bc7bda57,Riccardo Boscolo,it ITA,MF,it Inter,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
2cb77ec6,Endre Botka,hu HUN,DF,hu Ferencváros,25,1994,6,265,44,49.1,2.9,3,78,1,3,11,0,1.09,2,9,-7,-2.38,-0.74,3.0,8.2,-5.2,-1.76,-1.13,Matches
1c07b06e,Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,27,1993,6,418,70,77.4,4.6,5,80,3,1,20,0,0.88,2,6,-4,-0.86,+2.09,3.1,6.3,-3.2,-0.69,+0.93,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,es Sevilla,29,1991,5,450,90,62.5,5.0,5,90,5,0,,1,1.60,8,6,+2,+0.40,+1.07,7.2,6.3,+0.9,+0.18,+0.15,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,MF,fr Rennes,26,1994,5,368,74,68.1,4.1,5,74,2,0,,1,0.20,2,7,-5,-1.22,+0.35,3.6,10.0,-6.4,-1.57,-2.43,Matches
1e064bfb,Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,32,1988,1,90,90,16.7,1.0,1,90,1,0,,4,1.00,2,2,0,0.00,+1.80,1.6,1.0,+0.6,+0.65,+2.12,Matches
fd771f95,Martin Braithwaite,dk DEN,FW,es Barcelona,29,1991,6,233,39,32.4,2.6,2,85,1,4,16,2,1.67,7,2,+5,+1.93,+1.38,7.4,3.5,+4.0,+1.53,+0.87,Matches
a167537f,Julian Brandt,de GER,MF,de Dortmund,24,1996,8,218,27,24.2,2.4,2,64,0,6,15,2,2.00,6,3,+3,+1.24,+0.84,4.5,3.2,+1.4,+0.56,+0.64,Matches
4c184730,Brian Brobbey,nl NED,FW,nl Ajax,18,2002,1,45,45,8.3,0.5,1,45,0,0,,3,0.00,0,0,0,0.00,0.00,0.2,0.1,+0.1,+0.26,+0.28,Matches
33b8d077,Marcelo Brozović,hr CRO,MF,it Inter,27,1992,5,372,74,68.9,4.1,4,90,4,1,12,0,1.20,6,6,0,0.00,+1.07,6.4,3.6,+2.8,+0.67,+1.18,Matches
5caa62a7,Bruma,pt POR,"FW,MF",gr Olympiacos,25,1994,2,66,33,12.2,0.7,0,,0,2,33,0,0.00,0,3,-3,-4.09,-3.14,1.0,1.1,-0.1,-0.13,+0.88,Matches
e40d028b,Gianluigi Buffon,it ITA,GK,it Juventus,42,1978,1,90,90,12.0,1.0,1,90,1,0,,5,3.00,3,0,+3,+3.00,+2.05,2.9,0.9,+1.9,+1.94,+1.38,Matches
9d12e142,Roman Bürki,ch SUI,GK,de Dortmund,29,1990,4,360,90,40.0,4.0,4,90,4,0,,5,2.50,9,1,+8,+2.00,+2.33,6.5,3.3,+3.2,+0.81,+1.21,Matches
eb2b33aa,Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,26,1994,4,360,90,66.7,4.0,4,90,4,0,,0,1.71,1,9,-8,-2.00,-1.50,,,,,,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,es Barcelona,32,1988,6,334,56,46.4,3.7,4,69,0,2,30,1,2.17,10,4,+6,+1.62,+1.15,12.1,5.8,+6.3,+1.69,+1.41,Matches
b8814868,Vitaliy Buyalskyi,ua UKR,"FW,MF",ua Dynamo Kyiv,27,1993,4,344,86,63.7,3.8,4,86,1,0,,0,1.43,3,9,-6,-1.57,-0.19,5.0,8.7,-3.7,-0.97,+0.40,Matches
a179d516,Willy Caballero,ar ARG,GK,eng Chelsea,38,1981,0,,,,,0,,,0,,13,,,,,,,,,,,,Matches
148e136f,Rémy Cabella,fr FRA,"MF,FW",ru Krasnodar,30,1990,3,253,84,46.9,2.8,3,84,1,0,,0,2.00,3,2,+1,+0.36,+2.24,2.8,4.5,-1.6,-0.58,+0.65,Matches
038aa94a,Júnior Caiçara,br BRA,DF,tr Başakşehir,31,1989,1,29,29,5.4,0.3,1,29,0,0,,0,0.00,0,2,-2,-6.21,-4.62,0.4,0.6,-0.3,-0.79,+0.39,Matches
93b891d1,Felipe Caicedo,ec ECU,FW,it Lazio,31,1988,5,136,27,18.9,1.5,1,67,0,4,17,2,1.40,2,2,0,0.00,0.00,1.1,2.7,-1.6,-1.06,-1.55,Matches
a33ce8e2,Jake Cain,eng ENG,MF,eng Liverpool,18,2001,0,,,,,0,,,0,,9,,,,,,,,,,,,Matches
928a4a61,Jens Cajuste,se SWE,MF,dk Midtjylland,20,1999,4,324,81,60.0,3.6,4,81,1,0,,0,1.38,2,7,-5,-1.39,+0.28,4.2,5.2,-1.0,-0.27,+1.09,Matches
ac7e640b,Mattia Caldara,it ITA,MF,it Atalanta,26,1994,1,7,7,1.0,0.1,0,,0,1,7,1,0.00,0,1,-1,-12.86,-12.86,0.1,0.2,-0.1,-1.01,-1.18,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,fr Marseille,23,1996,4,360,90,66.7,4.0,4,90,4,0,,2,0.75,2,8,-6,-1.50,+1.00,4.0,5.7,-1.7,-0.42,+0.88,Matches
13ea2544,Mohamed Camara,gn GUI,MF,gr Olympiacos,23,1997,4,286,72,53.0,3.2,4,72,2,0,,0,0.67,1,5,-4,-1.26,+0.16,1.4,6.6,-5.2,-1.64,-1.58,Matches
489e80e3,Mohamed Camara,ml MLI,MF,at RB Salzburg,20,2000,5,410,82,75.9,4.6,5,82,3,0,,0,1.43,9,13,-4,-0.88,+1.20,8.5,7.3,+1.2,+0.27,-0.24,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,MF,fr Rennes,17,2002,4,328,82,60.7,3.6,4,82,1,0,,0,0.25,2,6,-4,-1.10,+0.60,5.1,5.7,-0.5,-0.14,+1.66,Matches
873619c6,Sergio Camello,es ESP,FW,es Atlético Madrid,19,2001,1,11,11,1.5,0.1,0,,0,1,11,4,1.00,0,0,0,0.00,+0.51,0.1,0.1,+0.1,+0.56,+0.71,Matches
a65ce836,Emre Can,de GER,"MF,DF",de Dortmund,26,1994,6,469,78,52.1,5.2,5,90,5,1,19,0,1.67,9,9,0,0.00,-1.25,6.7,8.7,-1.9,-0.37,-0.95,Matches
