id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
5f09991f,Patrick van Aanholt,nl NED,DF,Crystal Palace,26,1990,24.3,884,1176,75.2,14197,6422,479,532,90.0,311,431,72.2,74,152,48.7,1,2.1,1.8,-1.1,18,63,28,6,92,Matches
c5942695,Rolando Aarons,eng ENG,"MF,FW",Newcastle Utd,21,1995,1.5,29,44,65.9,376,77,24,30,80.0,2,5,40.0,2,3,66.7,0,0.0,0.0,0.0,0,2,1,1,3,Matches
f586779e,Tammy Abraham,eng ENG,FW,Swansea City,19,1997,19.2,206,314,65.6,2754,557,123,173,71.1,56,89,62.9,10,22,45.5,1,1.6,0.8,-0.6,12,16,6,2,20,Matches
aff418dc,Charlie Adam,sct SCO,MF,Stoke City,31,1985,4.6,168,285,58.9,3889,1505,51,66,77.3,72,96,75.0,45,107,42.1,0,1.2,1.4,-1.2,6,28,7,4,30,Matches
f76e6b4e,Adrián,es ESP,GK,West Ham,30,1987,19.0,266,571,46.6,11798,10438,12,12,100.0,51,52,98.1,203,503,40.4,0,0.0,0.1,0.0,0,13,1,0,0,Matches
9a8c6673,Ibrahim Afellay,nl NED,MF,Stoke City,31,1986,1.8,72,82,87.8,1326,256,29,32,90.6,35,39,89.7,6,8,75.0,0,0.0,0.0,0.0,0,6,0,0,4,Matches
b63f4077,Benik Afobe,cd COD,FW,Bournemouth,24,1993,6.8,113,154,73.4,1370,152,77,102,75.5,27,38,71.1,0,1,0.0,0,0.1,0.1,-0.1,2,8,2,0,9,Matches
4d034881,Sergio Agüero,ar ARG,FW,Manchester City,29,1988,21.8,529,650,81.4,6018,1087,360,405,88.9,107,140,76.4,11,13,84.6,6,5.6,3.8,+0.4,40,25,24,0,49,Matches
eaeca114,Nathan Aké,nl NED,DF,Bournemouth,22,1995,37.3,1344,1609,83.5,26293,11309,437,510,85.7,737,833,88.5,159,240,66.3,3,1.9,1.7,+1.1,9,89,3,0,96,Matches
b827d5b3,Marc Albrighton,eng ENG,"MF,FW",Leicester City,27,1989,28.2,771,1298,59.4,14418,5905,365,436,83.7,259,408,63.5,122,337,36.2,7,5.7,4.7,+1.3,46,98,36,19,114,Matches
f7d50789,Toby Alderweireld,be BEL,DF,Tottenham,28,1989,13.1,793,931,85.2,18331,6712,176,188,93.6,459,496,92.5,153,236,64.8,0,0.1,0.4,-0.1,3,102,7,1,109,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,18,1998,17.5,963,1309,73.6,17689,5965,408,458,89.1,418,546,76.6,117,243,48.1,1,2.6,1.7,-1.6,25,76,25,6,94,Matches
9feb8f24,Joe Allen,wls WAL,MF,Stoke City,27,1990,34.9,1114,1403,79.4,17666,5350,547,620,88.2,437,531,82.3,75,128,58.6,6,2.8,2.6,+3.2,31,116,26,4,165,Matches
cea4ee8f,Dele Alli,eng ENG,"MF,FW",Tottenham,21,1996,32.9,985,1295,76.1,15174,4014,541,647,83.6,342,414,82.6,63,109,57.8,10,8.2,5.2,+1.8,63,104,55,1,181,Matches
f4290206,Marcos Alonso,es ESP,"DF,MF",Chelsea,26,1990,31.7,1333,1721,77.5,21762,6115,656,751,87.4,555,665,83.5,86,176,48.9,2,2.8,2.2,-0.8,34,55,26,11,103,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,22,1994,5.4,239,310,77.1,3859,1555,129,142,90.8,83,109,76.1,20,45,44.4,0,0.0,0.1,0.0,0,14,0,0,14,Matches
10b9fa99,Ethan Ampadu,wls WAL,DF,Chelsea,16,2000,0.1,19,19,100.0,391,149,5,5,100.0,13,13,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
7c2a398c,Nordin Amrabat,ma MAR,FW,Watford,30,1987,2.2,44,78,56.4,585,190,29,36,80.6,9,21,42.9,4,9,44.4,0,0.1,0.2,-0.1,3,4,3,2,7,Matches
ac05f970,Michail Antonio,jm JAM,"FW,MF",West Ham,27,1990,15.0,296,494,59.9,5256,1567,151,210,71.9,90,147,61.2,42,91,46.2,1,1.0,0.9,0.0,14,20,15,11,29,Matches
b1313ec4,Scott Arfield,ca CAN,"MF,FW",Burnley,28,1988,14.8,247,367,67.3,3441,942,150,198,75.8,75,103,72.8,9,25,36.0,1,0.4,0.4,+0.6,7,25,6,1,32,Matches
00459419,Marko Arnautović,at AUT,"FW,MF",West Ham,28,1989,25.7,505,757,66.7,6653,1499,312,399,78.2,138,220,62.7,18,58,31.0,6,4.3,4.2,+1.7,35,26,17,4,52,Matches
2f4c5a52,Harry Arter,ie IRL,MF,Bournemouth,27,1989,10.7,513,592,86.7,9905,2945,175,194,90.2,275,300,91.7,58,88,65.9,0,0.2,0.4,-0.2,3,69,6,0,68,Matches
8816329f,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,25,1992,19.8,359,513,70.0,4775,1436,220,256,85.9,95,148,64.2,14,38,36.8,2,2.6,2.0,-0.6,25,21,16,3,47,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,28,1989,11.7,225,337,66.8,2707,423,157,192,81.8,47,82,57.3,5,20,25.0,4,1.1,1.3,+2.9,13,10,5,2,9,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Tottenham,24,1992,15.9,779,1035,75.3,12584,4253,398,474,84.0,322,419,76.8,49,98,50.0,2,2.6,1.3,-0.6,14,37,25,6,67,Matches
8d228291,Charlie Austin,eng ENG,FW,Southampton,28,1989,11.5,168,250,67.2,2313,403,98,126,77.8,48,67,71.6,10,21,47.6,0,0.8,0.7,-0.8,4,20,0,0,18,Matches
5dbefa9d,André Ayew,gh GHA,"MF,FW",West Ham,27,1989,9.9,216,291,74.2,2721,532,142,160,88.8,57,77,74.0,5,15,33.3,2,0.3,0.3,+1.7,4,17,5,1,18,Matches
5dbefa9d,André Ayew,gh GHA,"MF,FW",Swansea City,27,1989,10.6,247,314,78.7,3303,538,151,174,86.8,71,88,80.7,9,19,47.4,2,1.3,0.8,+0.7,12,12,7,0,24,Matches
da052c14,Jordan Ayew,gh GHA,"FW,MF",Swansea City,25,1991,31.7,700,887,78.9,9413,1239,420,486,86.4,201,256,78.5,30,58,51.7,2,2.0,1.6,0.0,16,33,21,2,50,Matches
53cad200,César Azpilicueta,es ESP,DF,Chelsea,27,1989,37.0,2469,2924,84.4,42480,14966,1110,1198,92.7,1120,1277,87.7,187,340,55.0,6,4.8,5.1,+1.2,31,215,38,14,240,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Manchester Utd,23,1994,11.1,368,428,86.0,6857,2226,126,139,90.6,197,211,93.4,35,57,61.4,0,0.2,0.2,-0.2,2,15,2,0,26,Matches
b18095b6,Leighton Baines,eng ENG,DF,Everton,32,1984,21.2,774,1009,76.7,12799,5667,397,438,90.6,298,369,80.8,61,140,43.6,3,1.9,2.3,+1.1,24,71,21,9,84,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Chelsea,22,1994,23.6,957,1116,85.8,14377,3737,511,571,89.5,326,377,86.5,58,76,76.3,2,1.2,0.9,+0.8,16,88,9,1,123,Matches
9d597f08,Sam Baldock,eng ENG,FW,Brighton,28,1989,0.4,4,7,57.1,41,7,3,5,60.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ca9178af,Beni Baningime,cd COD,MF,Everton,18,1998,2.2,67,82,81.7,1088,304,28,34,82.4,30,35,85.7,3,5,60.0,0,0.0,0.0,0.0,0,6,1,0,11,Matches
1ae30132,Phil Bardsley,sct SCO,DF,Burnley,32,1985,12.5,394,587,67.1,6906,3437,190,214,88.8,163,245,66.5,37,103,35.9,0,0.3,0.7,-0.3,5,55,13,7,53,Matches
3a24769f,Ross Barkley,eng ENG,MF,Chelsea,23,1993,1.4,39,53,73.6,560,96,23,28,82.1,9,13,69.2,3,6,50.0,0,0.1,0.0,-0.1,2,0,2,1,4,Matches
2691c772,Ashley Barnes,eng ENG,FW,Burnley,27,1989,24.1,316,531,59.5,4207,996,193,282,68.4,101,161,62.7,6,33,18.2,0,1.6,1.8,-1.6,17,22,11,4,34,Matches
3ea50f67,Harvey Barnes,eng ENG,"MF,FW",Leicester City,19,1997,0.1,6,7,85.7,84,16,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
7dbbe367,Gareth Barry,eng ENG,MF,West Brom,36,1981,21.4,721,963,74.9,13209,4410,323,374,86.4,282,357,79.0,100,193,51.8,1,1.4,1.3,-0.4,17,113,15,3,126,Matches
18e96f64,Kyle Bartley,eng ENG,DF,Swansea City,26,1991,2.6,93,115,80.9,1796,686,32,37,86.5,51,57,89.5,9,18,50.0,0,0.3,0.2,-0.3,2,8,0,0,7,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Chelsea,23,1993,4.0,67,97,69.1,767,100,41,50,82.0,12,21,57.1,3,5,60.0,1,0.1,0.1,+0.9,1,2,1,0,8,Matches
cfe6238d,Moritz Bauer,at AUT,"DF,MF",Stoke City,25,1992,14.5,293,465,63.0,5276,2454,136,168,81.0,100,158,63.3,47,107,43.9,0,0.9,1.1,-0.9,13,18,10,8,19,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,21,1996,4.7,139,193,72.0,2611,1037,51,53,96.2,72,95,75.8,16,42,38.1,0,0.0,0.0,0.0,0,11,0,0,14,Matches
7b4de647,Asmir Begović,ba BIH,GK,Bournemouth,30,1987,38.0,693,1162,59.6,23636,18869,55,55,100.0,300,304,98.7,337,798,42.2,0,0.0,0.0,0.0,1,7,0,0,0,Matches
f874dd44,Héctor Bellerín,es ESP,DF,Arsenal,22,1995,33.9,1833,2193,83.6,27194,7214,1018,1118,91.1,705,814,86.6,61,116,52.6,3,3.9,5.1,-0.9,32,82,53,10,134,Matches
8309b068,Yohan Benalouane,tn TUN,DF,Leicester City,30,1987,1.0,24,38,63.2,478,89,7,10,70.0,12,16,75.0,5,10,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
ab070c55,Christian Benteke,be BEL,FW,Crystal Palace,26,1990,24.9,379,675,56.1,4993,1074,243,394,61.7,96,195,49.2,18,32,56.3,5,2.9,1.7,+2.1,28,35,12,0,42,Matches
25b166d0,Saido Berahino,bi BDI,FW,Stoke City,23,1993,5.5,75,99,75.8,1078,138,42,52,80.8,27,34,79.4,3,5,60.0,1,0.6,0.3,+0.4,3,3,3,1,9,Matches
f72293fc,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,31.5,660,1027,64.3,11965,4451,308,382,80.6,214,313,68.4,107,259,41.3,8,4.7,5.1,+3.3,67,40,30,16,75,Matches
01226327,Ryan Bertrand,eng ENG,DF,Southampton,27,1989,34.8,1476,1954,75.5,21055,8752,911,1022,89.1,444,594,74.7,71,195,36.4,4,3.1,3.3,+0.9,36,130,42,11,174,Matches
7ca9f0f0,Muhamed Bešić,ba BIH,MF,Everton,24,1992,0.5,27,28,96.4,526,84,12,12,100.0,10,10,100.0,5,6,83.3,0,0.0,0.0,0.0,1,1,1,0,2,Matches
d328a254,Philip Billing,dk DEN,MF,Huddersfield,21,1996,8.5,285,394,72.3,4747,1279,142,168,84.5,107,140,76.4,25,62,40.3,0,0.5,0.4,-0.5,2,22,4,2,26,Matches
7f4f3e49,Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,29,1987,28.8,347,630,55.1,4835,1503,213,320,66.6,108,201,53.7,10,38,26.3,2,1.9,0.9,+0.1,20,26,7,2,43,Matches
691bef82,Daley Blind,nl NED,"DF,MF",Manchester Utd,27,1990,4.0,220,274,80.3,3520,1332,120,132,90.9,74,92,80.4,22,43,51.2,0,0.2,0.6,-0.2,4,18,7,3,23,Matches
fe012aca,Jeremie Boga,ci CIV,MF,Chelsea,20,1997,0.2,4,4,100.0,33,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
715fc0fe,Yannick Bolasie,cd COD,FW,Everton,28,1989,9.5,143,269,53.2,2088,555,84,119,70.6,42,85,49.4,9,34,26.5,0,0.7,0.4,-0.7,4,8,8,5,20,Matches
cfd5e123,Gaëtan Bong,cm CMR,DF,Brighton,29,1988,24.8,728,1091,66.7,11534,5807,364,438,83.1,291,423,68.8,43,147,29.3,0,0.5,0.5,-0.5,9,69,7,5,85,Matches
61abe9b6,Wilfried Bony,ci CIV,FW,Swansea City,28,1988,7.9,131,209,62.7,1637,308,92,124,74.2,31,53,58.5,3,4,75.0,0,0.2,0.2,-0.2,4,13,2,0,11,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Southampton,23,1993,13.5,431,580,74.3,6295,1617,250,302,82.8,123,164,75.0,32,60,53.3,2,1.8,1.8,+0.2,21,37,24,3,76,Matches
96bb8cc2,Robbie Brady,ie IRL,MF,Burnley,25,1992,14.2,354,593,59.7,6916,2653,166,206,80.6,109,179,60.9,72,168,42.9,2,2.1,2.6,-0.1,26,39,18,6,54,Matches
10072610,Claudio Bravo,cl CHI,GK,Manchester City,34,1983,2.5,64,71,90.1,1601,1126,4,4,100.0,43,44,97.7,17,23,73.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
356a9a62,Miguel Britos,uy URU,DF,Watford,32,1985,8.9,318,401,79.3,6586,2637,96,110,87.3,172,195,88.2,49,84,58.3,0,0.4,0.7,-0.4,3,32,4,1,43,Matches
b92dd711,Leon Britton,eng ENG,MF,Swansea City,34,1982,3.4,127,138,92.0,2255,403,49,53,92.5,70,74,94.6,7,8,87.5,0,0.0,0.0,0.0,0,6,0,0,11,Matches
bf54c8cc,Izzy Brown,eng ENG,"MF,FW",Brighton,20,1997,3.5,93,139,66.9,1306,279,53,65,81.5,30,45,66.7,5,9,55.6,0,0.8,0.5,-0.8,6,8,4,2,9,Matches
78803d03,Bruno,es ESP,DF,Brighton,36,1980,22.4,949,1220,77.8,16949,6723,446,492,90.7,371,460,80.7,116,215,54.0,0,0.6,1.0,-0.6,10,54,12,6,78,Matches
ec7e6ad1,Chris Brunt,nir NIR,"MF,DF",West Brom,32,1984,21.3,733,1082,67.7,15546,6796,284,328,86.6,274,370,74.1,160,339,47.2,7,4.3,4.5,+2.7,37,98,24,10,100,Matches
f631c17f,Oliver Burke,sct SCO,"FW,MF",West Brom,20,1997,4.1,114,151,75.5,1509,284,76,91,83.5,28,39,71.8,5,9,55.6,2,0.5,0.4,+1.5,4,4,3,2,6,Matches
cc70a1d5,Jack Butland,eng ENG,GK,Stoke City,24,1993,35.0,643,1283,50.1,28682,25851,35,36,97.2,163,173,94.2,444,1062,41.8,0,0.0,0.1,0.0,1,54,0,0,0,Matches
1bf811d4,Sam Byram,eng ENG,"DF,MF",West Ham,23,1993,2.8,73,123,59.3,1293,676,29,40,72.5,37,53,69.8,6,25,24.0,0,0.1,0.4,-0.1,2,12,5,3,14,Matches
a179d516,Willy Caballero,ar ARG,GK,Chelsea,35,1981,3.0,73,100,73.0,1939,1484,17,18,94.4,32,33,97.0,23,46,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ad7b19ef,Yohan Cabaye,fr FRA,MF,Crystal Palace,31,1986,26.4,1118,1438,77.7,18909,7090,539,603,89.4,416,493,84.4,117,266,44.0,1,4.1,3.8,-3.1,42,124,18,0,138,Matches
7914b9fe,Gary Cahill,eng ENG,DF,Chelsea,31,1985,23.2,1194,1347,88.6,21241,8087,458,492,93.1,615,673,91.4,91,133,68.4,0,0.1,0.2,-0.1,3,71,1,0,69,Matches
59e6e5bf,Dominic Calvert-Lewin,eng ENG,FW,Everton,20,1997,20.9,311,519,59.9,3729,901,198,302,65.6,63,112,56.3,11,24,45.8,6,2.6,1.3,+3.4,20,13,12,6,27,Matches
1a160ea3,Geoff Cameron,us USA,"DF,MF",Stoke City,32,1985,16.9,404,581,69.5,7362,3256,166,191,86.9,187,244,76.6,44,120,36.7,0,0.1,0.3,-0.1,6,39,3,0,48,Matches
38aefb74,Tyrese Campbell,eng ENG,FW,Stoke City,17,1999,0.9,10,20,50.0,129,47,6,12,50.0,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,1,3,0,4,Matches
a65ce836,Emre Can,de GER,MF,Liverpool,23,1994,23.2,1338,1571,85.2,23098,5472,600,662,90.6,591,668,88.5,117,179,65.4,4,3.0,2.4,+1.0,25,136,23,2,137,Matches
5acc4a10,Étienne Capoue,fr FRA,MF,Watford,29,1988,17.1,723,883,81.9,12866,3380,342,390,87.7,271,320,84.7,91,135,67.4,0,0.6,1.2,-0.6,8,75,9,1,74,Matches
ab7263c1,Michael Carrick,eng ENG,MF,Manchester Utd,36,1981,1.2,84,99,84.8,1602,837,40,41,97.6,29,29,100.0,14,25,56.0,0,0.1,0.2,-0.1,1,17,0,0,15,Matches
7527558b,André Carrillo,pe PER,"FW,MF",Watford,26,1991,17.1,561,772,72.7,8091,2148,339,396,85.6,145,221,65.6,47,77,61.0,2,2.8,2.4,-0.8,20,40,24,8,72,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Southampton,26,1991,5.0,81,124,65.3,936,171,54,74,73.0,17,27,63.0,2,3,66.7,1,0.4,0.5,+0.6,4,3,3,0,8,Matches
b581987a,Andy Carroll,eng ENG,FW,West Ham,28,1989,8.3,158,262,60.3,2741,519,74,114,64.9,64,100,64.0,14,29,48.3,0,0.5,0.3,-0.5,7,13,6,3,11,Matches
5a1900a4,Tom Carroll,eng ENG,MF,Swansea City,25,1992,28.6,1235,1577,78.3,21581,7289,575,640,89.8,472,566,83.4,147,283,51.9,4,4.1,4.1,-0.1,47,161,31,8,179,Matches
89e4b358,Craig Cathcart,nir NIR,DF,Watford,28,1989,5.8,143,186,76.9,3103,1225,43,48,89.6,75,88,85.2,24,45,53.3,0,0.0,0.0,0.0,0,8,1,0,11,Matches
71672fa0,Petr Čech,cz CZE,GK,Arsenal,35,1982,33.8,749,1039,72.1,22106,16596,74,75,98.7,398,400,99.5,276,556,49.6,0,0.0,0.0,0.0,0,11,1,0,1,Matches
5b54bf3b,Nacer Chadli,be BEL,"FW,MF",West Brom,27,1989,2.9,54,77,70.1,617,122,32,40,80.0,15,21,71.4,1,5,20.0,0,0.1,0.1,-0.1,2,3,2,0,7,Matches
422862ea,Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,5.0,132,184,71.7,2235,836,61,76,80.3,51,67,76.1,12,28,42.9,0,0.0,0.1,0.0,1,18,1,0,22,Matches
dc6f5bdd,Calum Chambers,eng ENG,DF,Arsenal,22,1995,9.6,521,630,82.7,9649,3313,203,228,89.0,257,298,86.2,54,84,64.3,0,0.1,0.2,-0.1,2,30,6,1,43,Matches
d2424d1b,Ben Chilwell,eng ENG,DF,Leicester City,20,1996,20.6,852,1199,71.1,13076,4494,446,533,83.7,306,429,71.3,60,136,44.1,2,2.4,2.4,-0.4,21,59,26,16,78,Matches
7d2d3329,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,19,1997,4.2,139,169,82.2,2428,830,65,72,90.3,53,60,88.3,16,27,59.3,1,0.4,0.0,+0.6,1,21,0,0,16,Matches
1cb49278,Andreas Christensen,dk DEN,DF,Chelsea,21,1996,23.2,1263,1357,93.1,24630,8441,387,409,94.6,719,752,95.6,134,157,85.4,0,0.1,0.9,-0.1,4,62,2,0,76,Matches
49b05a83,Lee Chung-yong,kr KOR,"FW,MF",Crystal Palace,29,1988,1.5,58,77,75.3,711,152,37,39,94.9,15,24,62.5,2,6,33.3,0,0.1,0.1,-0.1,2,1,1,0,2,Matches
2b91cf8e,Ciaran Clark,ie IRL,DF,Newcastle Utd,27,1989,19.4,511,715,71.5,10211,4380,171,199,85.9,251,308,81.5,71,176,40.3,1,0.7,0.4,+0.3,4,43,3,0,29,Matches
