id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
005ca692,16,9,7,0,0,0,0,0,0,0,0,0,0,0
00672021,13,9,1,2,1,0,0,1,1,0,0,0,0,0
00844823,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00f0482f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016ff750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01834aa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0193a8bf,23,14,0,5,2,1,1,2,2,0,0,0,0,0
01b8a2b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01c3aff5,11,9,1,0,1,0,0,0,0,0,0,0,0,0
01eb744d,14,13,0,0,1,0,0,1,1,0,0,0,0,0
02c15616,17,16,0,0,0,0,1,0,0,0,0,0,0,0
032f894e,10,7,1,2,0,0,0,1,1,0,0,0,0,0
03df04ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042e8a49,56,34,0,15,3,3,1,7,4,0,2,0,0,1
048a1cbc,5,3,1,0,1,0,0,0,0,0,0,0,0,0
049a888d,9,5,0,3,1,0,0,0,0,0,0,0,0,0
04e17fd5,1,0,0,0,0,1,0,1,0,0,0,0,1,0
05439de2,9,8,0,0,0,0,1,0,0,0,0,0,0,0
056269d7,5,5,0,0,0,0,0,0,0,0,0,0,0,0
05d548d8,9,7,0,1,0,1,0,0,0,0,0,0,0,0
05e19d6a,6,6,0,0,0,0,0,2,2,0,0,0,0,0
061e8e23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0630eb63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0670ee51,3,3,0,0,0,0,0,1,1,0,0,0,0,0
06a1d642,1,0,0,1,0,0,0,0,0,0,0,0,0,0
06d4b2e4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06e5b0e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08d37c53,2,2,0,0,0,0,0,0,0,0,0,0,0,0
08f5afaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
091c86e2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0959c2a2,17,15,0,1,1,0,0,3,2,0,0,1,0,0
0a396655,7,4,2,0,1,0,0,0,0,0,0,0,0,0
0a6dbbf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a89e877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a8fd9cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ab1f153,20,13,4,1,0,2,0,1,1,0,0,0,0,0
0aeeed3f,7,7,0,0,0,0,0,2,2,0,0,0,0,0
0ba976e4,4,2,1,0,0,1,0,0,0,0,0,0,0,0
0c09c984,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0c152537,6,3,0,1,1,0,1,0,0,0,0,0,0,0
0c61c77c,6,4,0,1,0,1,0,0,0,0,0,0,0,0
0cc5f4a5,6,4,0,0,0,2,0,0,0,0,0,0,0,0
0d267745,10,8,0,0,2,0,0,0,0,0,0,0,0,0
0d82903c,11,10,0,0,0,0,1,0,0,0,0,0,0,0
0d9b2d31,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0db169ae,3,2,1,0,0,0,0,1,1,0,0,0,0,0
0e5b695f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e6bc38c,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0e96a5e1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
0eb83e1a,12,9,1,1,0,1,0,1,0,0,0,0,1,0
0ef89a37,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0f41e2ee,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101da2b5,11,9,1,0,0,1,0,3,3,0,0,0,0,0
10549b49,7,4,0,1,2,0,0,2,0,0,1,1,0,0
