id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
0076ab7f,4,3,0,0,1,0,0,0,0,0,0,0,0,0
009a4f60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00f518d8,3,3,0,0,0,0,0,0,0,0,0,0,0,0
01b8a2b2,1,0,1,0,0,0,0,1,0,1,0,0,0,0
01c3aff5,4,3,0,1,0,0,0,0,0,0,0,0,0,0
01e5f06e,9,8,0,0,1,0,0,1,0,0,0,1,0,0
01eb744d,13,8,2,1,1,1,0,2,2,0,0,0,0,0
02c15616,6,6,0,0,0,0,0,1,1,0,0,0,0,0
032f894e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03998238,5,5,0,0,0,0,0,1,1,0,0,0,0,0
03df04ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0
042e8a49,21,19,0,2,0,0,0,2,2,0,0,0,0,0
048a1cbc,13,11,2,0,0,0,0,2,2,0,0,0,0,0
049a888d,14,11,3,0,0,0,0,4,4,0,0,0,0,0
04e17fd5,7,2,0,0,4,0,1,0,0,0,0,0,0,0
04e531b6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
05439de2,12,7,4,1,0,0,0,1,0,1,0,0,0,0
05d548d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05e19d6a,3,2,0,0,0,1,0,0,0,0,0,0,0,0
0670ee51,6,4,0,1,0,0,1,0,0,0,0,0,0,0
06a1d642,19,15,0,2,1,1,0,0,0,0,0,0,0,0
08511d65,2,2,0,0,0,0,0,0,0,0,0,0,0,0
08990838,1,0,0,1,0,0,0,0,0,0,0,0,0,0
08f5afaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08fe932d,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0959c2a2,28,23,0,1,3,0,1,4,3,0,0,1,0,0
0a084b35,14,14,0,0,0,0,0,0,0,0,0,0,0,0
0a69de7b,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0a6dbbf7,3,2,0,0,0,1,0,0,0,0,0,0,0,0
0a89e877,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0ab1f153,17,12,2,0,0,3,0,1,0,0,0,0,1,0
0b5a292a,5,3,0,0,1,1,0,2,1,0,0,1,0,0
0ba976e4,7,3,0,2,2,0,0,2,1,0,0,1,0,0
0c7a48f8,8,6,0,1,0,0,1,0,0,0,0,0,0,0
0ca476cc,3,2,0,1,0,0,0,0,0,0,0,0,0,0
0d267745,7,6,0,0,0,1,0,1,1,0,0,0,0,0
