id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
00672021,18,15,2,1,0,0,0,3,3,0,0,0,0,0
0127419a,12,7,4,1,0,0,0,0,0,0,0,0,0,0
016ff750,2,2,0,0,0,0,0,1,1,0,0,0,0,0
01b8a2b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01eb744d,9,8,0,0,1,0,0,0,0,0,0,0,0,0
028e70b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02c15616,3,3,0,0,0,0,0,1,1,0,0,0,0,0
02ef8778,4,1,0,1,1,1,0,0,0,0,0,0,0,0
032f894e,4,1,2,0,0,1,0,0,0,0,0,0,0,0
0331786b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03998238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03df04ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042e8a49,36,26,0,6,3,1,0,4,4,0,0,0,0,0
048a1cbc,13,12,0,0,1,0,0,3,2,0,0,1,0,0
04989945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04ac8285,1,1,0,0,0,0,0,0,0,0,0,0,0,0
05439de2,12,11,0,1,0,0,0,0,0,0,0,0,0,0
05d548d8,4,4,0,0,0,0,0,1,1,0,0,0,0,0
0638becf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070ec0b1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
07a821e4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
08511d65,4,4,0,0,0,0,0,0,0,0,0,0,0,0
089550f5,4,3,0,0,0,1,0,0,0,0,0,0,0,0
0959c2a2,12,12,0,0,0,0,0,0,0,0,0,0,0,0
0a6dbbf7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0ab1f153,16,13,1,1,0,1,0,1,1,0,0,0,0,0
0ac94a23,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0b5a292a,13,9,4,0,0,0,0,0,0,0,0,0,0,0
0ba976e4,8,6,0,0,0,2,0,1,1,0,0,0,0,0
0bc4e720,3,1,0,0,0,1,1,0,0,0,0,0,0,0
0c3f7197,5,2,0,2,0,1,0,0,0,0,0,0,0,0
0cb29e91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d10333c,18,16,0,1,1,0,0,1,1,0,0,0,0,0
0d267745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d82903c,21,15,3,1,1,1,0,2,1,0,0,1,0,0
0da6a13e,8,2,2,2,1,1,0,1,1,0,0,0,0,0
0dce3356,8,8,0,0,0,0,0,1,1,0,0,0,0,0
0e21fc3c,4,3,0,1,0,0,0,0,0,0,0,0,0,0
0e6bc38c,6,4,0,1,0,1,0,0,0,0,0,0,0,0
0ef89a37,39,27,4,2,3,2,1,7,5,0,0,1,0,1
10072610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101da2b5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
10549b49,13,8,0,3,2,0,0,3,2,0,1,0,0,0
108fe016,1,1,0,0,0,0,0,1,1,0,0,0,0,0
10b9fa99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10efd0e1,15,11,4,0,0,0,0,0,0,0,0,0,0,0
10fe831e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
119b9a8e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
121101a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265a93a,10,9,1,0,0,0,0,0,0,0,0,0,0,0
129af0db,11,9,0,0,1,0,1,2,2,0,0,0,0,0
133faa84,7,5,0,0,0,2,0,0,0,0,0,0,0,0
13b44b02,16,13,0,1,0,0,2,4,4,0,0,0,0,0
13ea2544,16,10,0,5,0,1,0,2,1,0,0,0,1,0
1467af0d,26,19,3,1,1,1,1,1,1,0,0,0,0,0
14b8fcdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15f3ec41,16,7,3,4,1,0,1,4,2,0,1,1,0,0
169fd162,28,20,0,4,1,2,1,6,3,0,1,0,2,0
16b9d5cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16ceb862,2,1,0,1,0,0,0,0,0,0,0,0,0,0
179d2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840e36d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18b896d6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1931bde9,7,6,0,0,0,0,1,0,0,0,0,0,0,0
197640fd,10,9,0,0,1,0,0,1,0,0,0,1,0,0
199cd404,4,3,0,0,0,1,0,2,1,0,0,0,1,0
19cda00b,36,26,7,0,1,1,1,10,7,2,0,0,0,1
19e4dca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a2935f6,4,3,0,0,1,0,0,0,0,0,0,0,0,0
1a799243,14,10,3,1,0,0,0,2,2,0,0,0,0,0
1a992676,4,1,2,0,1,0,0,1,0,0,0,1,0,0
1adcf39e,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1bacc518,15,14,0,1,0,0,0,1,1,0,0,0,0,0
1bf33a9a,18,12,0,1,3,2,0,4,3,0,0,0,1,0
1c07b06e,17,16,0,0,0,0,1,1,0,0,0,0,0,1
1c78737d,3,3,0,0,0,0,0,1,1,0,0,0,0,0
1c96ad85,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1cb49278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d1691ad,2,1,1,0,0,0,0,1,1,0,0,0,0,0
1d5cab82,17,16,0,1,0,0,0,4,4,0,0,0,0,0
1dbfae2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e8dbb59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f3afdcb,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1f44ac21,12,10,0,0,1,1,0,0,0,0,0,0,0,0
1fb1c435,20,12,1,3,3,1,0,2,2,0,0,0,0,0
20030c06,2,2,0,0,0,0,0,0,0,0,0,0,0,0
21512407,23,15,7,0,0,1,0,2,0,2,0,0,0,0
21a66f6a,17,9,0,3,3,2,0,2,1,0,0,0,1,0
228f73ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230a2fac,16,14,1,0,1,0,0,2,2,0,0,0,0,0
24228180,11,7,0,2,0,2,0,2,2,0,0,0,0,0
2475dcc6,25,18,0,2,2,3,0,4,4,0,0,0,0,0
24b98f95,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24f59bb2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
262e5a82,9,6,0,0,2,0,1,0,0,0,0,0,0,0
2784f898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27d902c8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27f0fcda,5,4,0,1,0,0,0,1,1,0,0,0,0,0
28d596a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292a652a,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2946f9a1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2973d8ff,4,2,1,0,1,0,0,1,0,0,0,1,0,0
29c02c9f,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29fbdc88,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2a1beb34,19,15,0,1,1,1,1,3,3,0,0,0,0,0
2a6cd437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2acd49b9,9,7,0,1,0,1,0,1,1,0,0,0,0,0
2b09d998,3,2,0,0,1,0,0,1,0,0,0,1,0,0
2b3efa4a,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2b471f99,5,1,0,2,1,0,1,0,0,0,0,0,0,0
2b622f01,10,5,0,1,1,3,0,1,1,0,0,0,0,0
2b65fe46,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2ba38347,9,7,1,0,0,1,0,2,2,0,0,0,0,0
2bed3eab,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2c0f8e9e,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2c44a35d,19,8,0,5,2,3,1,2,1,0,0,0,0,1
2ccd89a3,4,2,1,0,0,1,0,0,0,0,0,0,0,0
2d970560,15,13,0,1,1,0,0,1,1,0,0,0,0,0
2db2fd7b,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2e4f5f03,19,14,3,0,1,0,1,1,1,0,0,0,0,0
2ef7c612,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2f557579,23,17,0,4,2,0,0,1,1,0,0,0,0,0
2f7acede,11,10,1,0,0,0,0,1,1,0,0,0,0,0
2f90f6b8,18,14,2,2,0,0,0,2,1,1,0,0,0,0
2f965a72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fabebc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30941e96,15,15,0,0,0,0,0,2,2,0,0,0,0,0
30c220c3,7,6,1,0,0,0,0,0,0,0,0,0,0,0
30f5ffa9,4,4,0,0,0,0,0,0,0,0,0,0,0,0
31a62dc7,19,18,0,0,0,1,0,0,0,0,0,0,0,0
31c69ef1,3,2,1,0,0,0,0,0,0,0,0,0,0,0
3318193b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335fa267,7,6,0,0,0,1,0,0,0,0,0,0,0,0
33b8d077,14,10,3,1,0,0,0,3,3,0,0,0,0,0
346d51d9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34c3b935,3,2,0,0,0,1,0,1,0,0,0,0,1,0
356c9002,10,9,1,0,0,0,0,1,1,0,0,0,0,0
360e3062,7,1,4,0,1,1,0,1,0,1,0,0,0,0
3640af28,1,1,0,0,0,0,0,0,0,0,0,0,0,0
365836c9,4,4,0,0,0,0,0,1,1,0,0,0,0,0
36a3ff67,11,7,1,0,1,0,2,1,1,0,0,0,0,0
38ac43d3,5,5,0,0,0,0,0,0,0,0,0,0,0,0
38c7feef,12,9,1,2,0,0,0,1,1,0,0,0,0,0
392a7aea,11,11,0,0,0,0,0,1,1,0,0,0,0,0
39769cff,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3a233281,6,4,1,1,0,0,0,0,0,0,0,0,0,0
3a24769f,7,4,0,1,1,1,0,0,0,0,0,0,0,0
3b333ac3,7,5,0,1,0,1,0,1,1,0,0,0,0,0
3b387cc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b8674e6,13,8,1,1,0,2,1,2,1,0,0,0,1,0
3bb7b8b4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3c6089ab,44,37,2,1,1,1,2,8,5,0,0,1,1,1
3ca7254a,8,6,0,0,1,1,0,0,0,0,0,0,0,0
3cefcaef,7,7,0,0,0,0,0,1,1,0,0,0,0,0
3d68d631,6,4,2,0,0,0,0,0,0,0,0,0,0,0
3eb22ec9,12,10,0,1,1,0,0,2,2,0,0,0,0,0
3eed9821,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3ef0af0d,10,6,1,1,0,1,1,3,1,1,0,0,0,1
407feb71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41e7ef1c,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42276181,7,7,0,0,0,0,0,1,1,0,0,0,0,0
42eaa028,16,11,0,4,1,0,0,1,0,0,1,0,0,0
42fd9c7f,35,27,0,3,3,2,0,9,6,0,2,0,1,0
433dc9a2,16,14,1,1,0,0,0,2,2,0,0,0,0,0
436a9dd0,6,5,0,0,0,1,0,0,0,0,0,0,0,0
43a166b4,8,6,0,1,1,0,0,2,1,0,1,0,0,0
43b78598,6,6,0,0,0,0,0,1,1,0,0,0,0,0
44781702,7,6,0,0,0,0,1,2,1,0,0,0,0,1
44865466,1,0,0,1,0,0,0,0,0,0,0,0,0,0
448a3608,16,16,0,0,0,0,0,1,1,0,0,0,0,0
44ac04e9,7,7,0,0,0,0,0,1,1,0,0,0,0,0
44eb9093,5,4,0,0,0,0,1,1,1,0,0,0,0,0
45a03961,14,11,1,0,2,0,0,4,4,0,0,0,0,0
45af8a54,1,1,0,0,0,0,0,0,0,0,0,0,0,0
45db685d,11,10,0,0,1,0,0,0,0,0,0,0,0,0
