id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
005ca692,6,4,0,0,1,0,1,0,0,0,0,0,0,0
00672021,15,14,0,0,0,1,0,2,2,0,0,0,0,0
0174ba21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0193a8bf,6,5,0,0,0,1,0,2,1,0,0,0,1,0
01a49bd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01b8a2b2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
01c3aff5,8,8,0,0,0,0,0,1,1,0,0,0,0,0
01e5f06e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01eb744d,11,9,0,1,1,0,0,2,1,0,1,0,0,0
02c15616,1,0,0,0,0,1,0,0,0,0,0,0,0,0
032f894e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0331786b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0375723e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
03bd0bf4,4,3,0,0,1,0,0,0,0,0,0,0,0,0
03df04ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042d286e,11,8,0,1,1,1,0,1,1,0,0,0,0,0
042e8a49,3,3,0,0,0,0,0,0,0,0,0,0,0,0
048a1cbc,12,10,2,0,0,0,0,0,0,0,0,0,0,0
04ac8285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0534149c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05439de2,10,9,1,0,0,0,0,4,4,0,0,0,0,0
05a84d52,18,9,0,1,5,2,1,4,3,0,0,0,1,0
05d548d8,5,5,0,0,0,0,0,0,0,0,0,0,0,0
061e8e23,6,3,0,0,1,1,1,1,1,0,0,0,0,0
06df8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075fe5a3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
07750704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07ab6542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08511d65,2,1,0,0,1,0,0,0,0,0,0,0,0,0
089550f5,13,11,0,0,2,0,0,1,1,0,0,0,0,0
08aa17d0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
09586899,19,11,2,2,4,0,0,5,2,1,1,1,0,0
0959c2a2,4,4,0,0,0,0,0,1,1,0,0,0,0,0
099b9c78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a6dbbf7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0a89e877,10,9,0,0,0,1,0,0,0,0,0,0,0,0
0ab1f153,20,18,1,0,1,0,0,2,1,0,0,1,0,0
0ac94a23,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0acf0e1c,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0aeeed3f,13,10,0,1,2,0,0,1,1,0,0,0,0,0
0b4f388a,11,5,0,2,1,3,0,0,0,0,0,0,0,0
0b5a292a,16,15,0,0,0,1,0,1,1,0,0,0,0,0
0b90bb97,6,5,0,1,0,0,0,1,1,0,0,0,0,0
0c2ac3cb,2,2,0,0,0,0,0,1,1,0,0,0,0,0
0d10333c,7,6,0,0,1,0,0,0,0,0,0,0,0,0
0d267745,6,4,0,0,2,0,0,0,0,0,0,0,0,0
0d82903c,18,13,1,0,3,1,0,0,0,0,0,0,0,0
0e100630,8,8,0,0,0,0,0,1,1,0,0,0,0,0
0e21fc3c,10,10,0,0,0,0,0,0,0,0,0,0,0,0
0e61c46b,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0e6bc38c,3,3,0,0,0,0,0,1,1,0,0,0,0,0
0ef89a37,42,29,4,3,3,3,0,4,4,0,0,0,0,0
0f5e0b8a,4,3,0,0,0,1,0,0,0,0,0,0,0,0
0f888175,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101da2b5,16,16,0,0,0,0,0,1,1,0,0,0,0,0
106bca06,5,2,1,0,0,1,1,0,0,0,0,0,0,0
111c3236,3,2,0,0,1,0,0,1,0,0,0,1,0,0
119b9a8e,10,9,0,1,0,0,0,1,1,0,0,0,0,0
11b9265b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11fd2b75,2,2,0,0,0,0,0,0,0,0,0,0,0,0
129af0db,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12c50af5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
12e6d21a,3,2,0,1,0,0,0,0,0,0,0,0,0,0
13ac19de,12,7,3,1,0,1,0,0,0,0,0,0,0,0
13c44fc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432d037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453e3cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467af0d,24,21,2,0,0,0,1,2,2,0,0,0,0,0
149895bf,23,15,0,3,2,3,0,2,1,0,0,0,1,0
14b8fcdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14e8e9d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15eb04ec,19,9,5,4,1,0,0,1,0,1,0,0,0,0
163bbd4a,2,2,0,0,0,0,0,0,0,0,0,0,0,0
16657b95,19,16,0,0,2,0,1,1,0,0,0,1,0,0
16b9d5cf,9,8,0,1,0,0,0,2,2,0,0,0,0,0
1840e36d,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1880614f,16,10,4,0,1,1,0,3,2,0,0,1,0,0
19053e31,5,4,0,0,1,0,0,0,0,0,0,0,0,0
1971591f,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19cda00b,33,25,3,2,3,0,0,5,3,2,0,0,0,0
19e4dca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19e4eab9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
