id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
a53b661f,Ihlas Bebou,tg TOG,FW,Hoffenheim,29-002,1994,14,982,70,37.6,10.9,12,75,3,2,39,0,0.79,13,18,-5,-0.46,-0.13,12.7,15.9,-3.1,-0.29,-0.42,Matches
8eb55dbb,Sheraldo Becker,sr SUR,FW,Union Berlin,28-075,1995,29,2109,73,80.8,23.4,28,74,0,1,33,0,1.90,34,25,+9,+0.38,-0.33,23.9,29.6,-5.6,-0.24,-0.52,Matches
30ae134d,Kevin Behrens,de GER,FW,Union Berlin,32-081,1991,29,1237,43,47.4,13.7,13,70,0,16,21,0,1.90,25,17,+8,+0.58,+0.25,14.7,17.5,-2.8,-0.20,-0.11,Matches
857a5abe,Stefan Bell,de GER,DF,Mainz 05,31-244,1991,25,1950,78,74.7,21.7,21,87,18,4,30,2,1.64,38,26,+12,+0.55,+0.96,29.6,30.0,-0.4,-0.02,+0.04,Matches
bee0bab1,Karim Bellarabi,de GER,"FW,MF",Leverkusen,33-017,1990,7,83,12,3.2,0.9,1,45,0,6,6,7,1.71,0,1,-1,-1.08,-1.55,1.5,1.8,-0.3,-0.33,-0.65,Matches
57d88cf9,Jude Bellingham,eng ENG,MF,Dortmund,19-300,2003,28,2421,86,92.8,26.9,27,89,25,1,25,0,2.04,61,37,+24,+0.89,-0.54,48.7,34.9,+13.8,+0.51,-0.41,Matches
378825c7,Ramy Bensebaini,dz ALG,DF,M'Gladbach,28-009,1995,25,2211,88,84.7,24.6,25,88,19,0,,0,1.36,38,34,+4,+0.16,+1.74,35.3,32.8,+2.5,+0.10,+0.90,Matches
7ffce688,Tom Berger,de GER,MF,Werder Bremen,21-268,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
eb6e14be,Mergim Berisha,de GER,FW,Augsburg,24-349,1998,20,1577,79,60.4,17.5,19,82,9,1,23,0,1.25,23,27,-4,-0.23,+0.82,20.7,25.0,-4.3,-0.24,+1.08,Matches
9af1f9ff,Jordan Beyer,de GER,DF,M'Gladbach,22-341,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
763b8b37,Bartosz Bialek,pl POL,FW,Wolfsburg,21-165,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
7aac47fe,Ermin Bičakčić,ba BIH,DF,Hoffenheim,33-091,1990,6,171,29,6.6,1.9,0,,0,6,29,8,0.50,2,8,-6,-3.16,-2.97,2.5,5.2,-2.7,-1.40,-1.47,Matches
07d3bfec,Tom Bischof,de GER,"MF,FW",Hoffenheim,17-301,2005,10,309,31,11.8,3.4,3,62,0,7,18,7,0.50,5,7,-2,-0.58,-0.23,5.1,6.2,-1.1,-0.32,-0.34,Matches
dc62fbee,Leonardo Bittencourt,de GER,"MF,DF",Werder Bremen,29-127,1993,20,1261,63,48.3,14.0,17,70,3,3,26,1,1.35,24,23,+1,+0.07,+0.74,15.4,18.7,-3.3,-0.24,+0.19,Matches
663e080e,Janis Blaswich,de GER,GK,RB Leipzig,31-358,1991,22,1980,90,75.9,22.0,22,90,22,0,,6,1.82,41,27,+14,+0.64,+0.35,41.0,23.5,+17.5,+0.80,+0.54,Matches
691bef82,Daley Blind,nl NED,"DF,MF",Bayern Munich,33-047,1990,4,134,34,5.1,1.5,1,90,1,3,15,10,2.25,3,5,-2,-1.34,-3.09,2.8,3.6,-0.8,-0.55,-1.70,Matches
f4ec4fd0,Kevin-Prince Boateng,gh GHA,MF,Hertha BSC,36-050,1987,15,404,27,15.5,4.5,4,61,0,11,15,11,0.40,4,12,-8,-1.78,-1.13,5.1,7.2,-2.1,-0.48,-0.03,Matches
4f380a04,Ben Bobzien,de GER,FW,Mainz 05,19-361,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
635f2732,Jean-Paul Boëtius,nl NED,MF,Hertha BSC,29-034,1994,18,851,47,32.6,9.5,8,71,2,10,29,1,1.00,11,19,-8,-0.85,-0.03,10.1,15.9,-5.8,-0.62,-0.24,Matches
6ebbc28a,Tarsis Bonga,de GER,MF,Bochum,26-105,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
36578017,Yvandro Borges Sanches,lu LUX,"FW,MF",M'Gladbach,18-336,2004,3,28,9,1.1,0.3,0,,0,3,9,10,1.33,1,2,-1,-3.21,-3.14,0.6,0.7,-0.1,-0.17,-0.13,Matches
01834aa0,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,24-034,1999,21,1478,70,56.6,16.4,18,80,13,3,11,7,1.62,35,20,+15,+0.91,+0.99,23.9,22.7,+1.2,+0.08,+0.02,Matches
c68da769,Rafael Borré,co COL,"MF,FW",Eint Frankfurt,27-222,1995,28,934,33,35.8,10.4,9,67,2,19,18,1,1.46,10,19,-9,-0.87,-1.57,14.4,16.3,-1.9,-0.18,-0.63,Matches
a167537f,Julian Brandt,de GER,"MF,FW",Dortmund,26-358,1996,27,2016,75,77.2,22.4,24,81,10,3,27,0,2.07,53,25,+28,+1.25,+1.40,41.0,25.5,+15.5,+0.69,+0.66,Matches
d28339cb,Fabian Bredlow,de GER,GK,Stuttgart,28-054,1995,10,900,90,34.5,10.0,10,90,10,0,,18,0.90,14,17,-3,-0.30,+0.33,12.8,14.2,-1.4,-0.14,-0.18,Matches
d4a2533d,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,24-306,1998,6,271,45,10.4,3.0,3,74,0,3,17,6,1.17,2,5,-3,-1.00,-1.65,2.1,4.5,-2.4,-0.79,-0.96,Matches
e27da244,John Brooks,us USA,DF,Hoffenheim,30-087,1993,10,900,90,34.5,10.0,10,90,10,0,,2,1.00,14,21,-7,-0.70,-0.49,12.5,14.0,-1.5,-0.15,-0.18,Matches
bbd79358,Moritz Broschinski,de GER,"FW,MF",Bochum,22-214,2000,8,165,21,6.3,1.8,0,,0,8,21,3,0.88,3,4,-1,-0.55,+0.67,4.3,5.5,-1.1,-0.60,+0.20,Matches
ca591488,Maximilian Brüll,de GER,GK,M'Gladbach,20-242,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
f0a37d36,Cédric Brunner,ch SUI,DF,Schalke 04,29-067,1994,24,2012,84,77.1,22.4,24,84,16,0,,0,0.75,16,44,-28,-1.25,-0.95,24.3,34.4,-10.1,-0.45,-0.07,Matches
4e204552,Jacob Bruun Larsen,dk DEN,FW,Hoffenheim,24-218,1998,11,294,27,11.3,3.3,3,67,0,8,12,4,1.27,4,7,-3,-0.92,-0.61,5.4,5.0,+0.4,+0.13,+0.18,Matches
45e95f21,Lee Buchanan,eng ENG,"DF,FW",Werder Bremen,22-049,2001,18,368,20,14.1,4.1,1,87,0,17,17,7,1.11,13,8,+5,+1.22,+1.78,8.3,7.7,+0.6,+0.16,+0.57,Matches
ab5b7dc1,Marius Bülter,de GER,"FW,MF",Schalke 04,30-027,1993,29,2269,78,86.9,25.2,26,83,18,3,34,0,0.83,23,50,-27,-1.07,-0.28,29.1,36.6,-7.5,-0.30,+1.07,Matches
