id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
2bc7f211,Abdelkabir Abqar,ma MAR,DF,Alavés,22,1999,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
1f462f95,Luis Abram,pe PER,DF,Granada,25,1996,8,560,70,16.4,6.2,6,80,4,2,39,12,1.38,8,5,+3,+0.48,+1.11,5.2,7.2,-1.9,-0.31,+0.33,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,29,1991,31,2260,73,66.1,25.1,26,83,17,5,22,1,1.87,32,13,+19,+0.76,+0.45,29.6,19.2,+10.4,+0.41,+0.80,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,25,1996,24,1616,67,47.3,18.0,17,83,11,7,28,13,0.96,13,31,-18,-1.00,-0.20,16.7,26.7,-10.1,-0.56,-0.08,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4,360,90,10.5,4.0,4,90,4,0,,10,1.25,5,5,0,0.00,-0.21,4.2,5.3,-1.1,-0.27,-0.63,Matches
4d034881,Sergio Agüero,ar ARG,FW,Barcelona,33,1988,4,151,38,4.4,1.7,2,65,1,2,11,0,1.00,1,2,-1,-0.60,-1.45,3.4,1.7,+1.7,+1.01,+0.26,Matches
93b054dc,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,1,9,9,0.3,0.1,0,,0,1,9,0,0.00,0,0,0,0.00,+0.29,0.0,0.1,0.0,-0.43,-0.29,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,32,2637,82,77.1,29.3,30,87,24,2,7,3,1.22,35,31,+4,+0.14,+0.60,34.1,33.1,+1.0,+0.03,+0.44,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,28,1993,25,1844,74,53.9,20.5,21,84,14,4,21,5,1.08,15,27,-12,-0.59,-0.36,21.0,25.1,-4.1,-0.20,+0.07,Matches
b8bd60fe,Ilias Akhomach,es ESP,FW,Barcelona,17,2004,2,124,62,3.6,1.4,2,62,0,0,,3,3.00,1,0,+1,+0.73,-0.07,1.8,0.3,+1.4,+1.04,+0.29,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,23,1997,8,516,65,15.1,5.7,6,82,2,2,11,19,1.38,7,3,+4,+0.70,+0.14,5.8,4.6,+1.3,+0.22,-0.06,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,29,1992,30,2642,88,77.3,29.4,30,88,27,0,,0,2.30,60,26,+34,+1.16,-0.58,53.3,31.4,+21.9,+0.75,+0.06,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,19,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,23,1425,62,41.7,15.8,16,81,9,7,19,5,0.96,12,23,-11,-0.69,-0.47,12.8,21.4,-8.6,-0.54,-0.54,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,32,1989,30,2644,88,77.3,29.4,30,88,26,0,,1,2.00,54,32,+22,+0.75,-0.18,50.4,28.2,+22.2,+0.76,-0.03,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,35,1985,28,2465,88,72.1,27.4,28,88,26,0,,6,1.50,42,25,+17,+0.62,-0.23,42.3,29.6,+12.8,+0.47,-0.16,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,27,1993,18,787,44,23.0,8.7,10,65,0,8,17,8,1.44,16,11,+5,+0.57,-0.15,13.9,10.9,+3.1,+0.35,-0.21,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,14,1105,79,32.3,12.3,12,87,10,2,31,0,1.21,10,12,-2,-0.16,+0.38,14.6,12.7,+1.9,+0.15,+0.56,Matches
bb08bce9,Omar Alderete,py PAR,DF,Valencia,24,1996,29,2403,83,70.3,26.7,28,84,20,1,45,3,1.21,32,34,-2,-0.07,+0.19,26.7,32.1,-5.4,-0.20,+0.10,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,20,1065,53,31.1,11.8,11,73,2,9,29,7,1.20,14,9,+5,+0.42,+1.23,11.8,12.4,-0.6,-0.05,+0.26,Matches
f0ac14b1,Pedro Alemañ,es ESP,MF,Valencia,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Getafe,23,1998,33,2320,70,67.8,25.8,30,76,6,3,15,1,1.12,23,20,+3,+0.12,+1.02,18.0,23.5,-5.6,-0.22,+0.09,Matches
683a1d81,Mircea Alexandru Tirlea,ro ROU,DF,Alavés,21,2000,1,15,15,0.4,0.2,0,,0,1,15,3,0.00,0,0,0,0.00,+0.90,0.0,0.4,-0.4,-2.63,-2.12,Matches
1c772b46,Alfon,es ESP,FW,Celta Vigo,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
acc1aefa,Ángel Algobia,es ESP,MF,Getafe,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
852ddfb8,Gastón Álvarez,uy URU,DF,Getafe,21,2000,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
