id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
7f9c5d2d,Abner,br BRA,DF,Betis,22-288,2000,7,366,52,16.9,4.1,5,70,2,2,8,1,1.43,7,8,-1,-0.25,-0.65,8.1,8.0,+0.1,+0.01,-0.27,Matches
be6faae0,Álvaro Aceves,es ESP,GK,Valladolid,19-228,2003,1,13,13,0.6,0.1,0,,0,1,13,11,0.00,0,0,0,0.00,+0.67,0.3,0.2,+0.1,+0.79,+1.46,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,31-134,1991,19,1210,64,56.0,13.4,14,76,8,5,29,0,1.16,16,25,-9,-0.67,-0.39,16.9,22.3,-5.4,-0.40,+0.08,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,22-075,2000,3,225,75,10.4,2.5,2,90,2,1,45,17,0.33,1,1,0,0.00,-0.33,3.5,2.5,+1.0,+0.41,-0.05,Matches
014aa7bd,Álvaro Aguado,es ESP,MF,Valladolid,26-314,1996,22,1209,55,56.0,13.4,12,79,8,10,27,2,1.23,12,21,-9,-0.67,-0.01,12.8,23.4,-10.6,-0.78,-0.28,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,27-163,1995,24,2143,89,99.2,23.8,24,89,23,0,,0,1.17,26,34,-8,-0.34,-0.34,27.3,26.2,+1.1,+0.05,-0.67,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Almería,25-085,1997,24,2104,88,97.4,23.4,24,88,22,0,,0,1.04,27,40,-13,-0.56,+1.05,27.1,38.3,-11.2,-0.48,-0.15,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,25-081,1997,6,238,40,11.0,2.6,2,89,1,4,15,11,2.00,1,4,-3,-1.13,-1.60,2.0,3.7,-1.8,-0.67,-1.02,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,30-260,1992,19,1545,81,71.5,17.2,17,89,14,2,19,0,2.32,40,15,+25,+1.46,+0.87,37.7,17.9,+19.8,+1.15,-0.20,Matches
455c26a4,Ángel Alarcón,es ESP,"MF,FW",Barcelona,18-300,2004,3,24,8,1.1,0.3,0,,0,3,8,5,2.00,0,0,0,0.00,-1.60,0.6,1.0,-0.3,-1.28,-2.50,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,24-051,1999,4,223,56,9.9,2.5,2,83,1,2,29,4,0.00,0,7,-7,-2.83,-2.38,1.2,5.4,-4.2,-1.70,-1.14,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,33-355,1989,16,999,62,46.3,11.1,10,83,4,6,28,7,2.38,17,4,+13,+1.17,-0.77,20.8,7.8,+13.0,+1.17,-0.05,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,37-188,1985,21,1879,89,87.0,20.9,21,89,20,0,,1,1.57,26,21,+5,+0.24,+0.24,30.4,25.2,+5.2,+0.25,+0.70,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,31-314,1991,20,1259,63,56.0,14.0,14,77,4,6,31,0,1.35,14,16,-2,-0.14,+1.22,11.3,19.1,-7.8,-0.60,+0.15,Matches
bb08bce9,Omar Alderete,py PAR,DF,Getafe,26-075,1996,13,1080,83,48.0,12.0,12,86,11,1,45,6,1.00,13,14,-1,-0.08,+0.53,10.7,12.0,-1.3,-0.12,+0.37,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,28-029,1995,20,828,41,36.8,9.2,8,70,1,12,23,1,1.10,6,14,-8,-0.87,-0.30,8.2,14.3,-6.1,-0.69,-0.02,Matches
