id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2590ddf7,Issah Abbas,gh GHA,FW,Mainz 05,19,1998,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
565bf0da,David Abraham,ar ARG,DF,Eint Frankfurt,32,1986,15.8,2,0,0,11,9,0,8,24,14,0,0,0,104,40,22,64.5,Matches
1c08a3c8,Amir Abrashi,al ALB,MF,Freiburg,28,1990,8.8,5,0,0,19,16,0,2,14,11,0,0,0,61,5,4,55.6,Matches
2b09d998,Tyler Adams,us USA,MF,RB Leipzig,19,1999,8.0,0,0,0,13,11,0,2,16,17,0,0,0,60,17,14,54.8,Matches
54507986,Antonis Aidonis,de GER,DF,Stuttgart,17,2001,0.9,1,0,0,1,0,0,6,2,1,0,0,0,4,2,4,33.3,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Dortmund,23,1995,24.5,1,0,0,13,17,0,2,27,19,0,0,0,121,44,37,54.3,Matches
debc2f28,Chadrac Akolo,cd COD,"MF,FW",Stuttgart,23,1995,5.8,0,0,0,8,15,1,8,4,6,0,0,0,31,6,17,26.1,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,Hoffenheim,23,1995,5.5,2,0,0,6,10,0,0,12,15,0,0,0,31,5,7,41.7,Matches
6ec6fde0,Kevin Akpoguma,ng NGA,DF,Hannover 96,23,1995,3.5,2,0,0,4,2,0,0,10,6,0,1,0,14,6,5,54.5,Matches
05439de2,David Alaba,at AUT,DF,Bayern Munich,26,1992,28.1,4,0,0,13,11,5,115,31,21,0,0,0,148,24,22,52.2,Matches
834d0be5,Lucas Alario,ar ARG,"FW,MF",Leverkusen,25,1992,14.1,1,0,0,23,24,14,5,1,8,0,0,0,37,40,72,35.7,Matches
d459281d,Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,27,1990,18.4,3,1,0,34,37,1,57,16,26,0,1,0,94,8,24,25.0,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Dortmund,24,1993,13.5,0,0,0,5,7,9,3,6,1,0,0,0,26,12,33,26.7,Matches
77e84962,Thiago Alcántara,es ESP,MF,Bayern Munich,27,1991,26.8,5,0,0,52,34,0,69,44,65,0,1,0,266,34,38,47.2,Matches
b15e93aa,Allan,br BRA,MF,Eint Frankfurt,21,1997,2.0,1,0,0,5,5,0,3,0,4,0,0,0,10,1,3,25.0,Matches
d73a07e2,Alfons Amade,de GER,MF,Hoffenheim,18,1999,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,100.0,Matches
555d5edd,Nadiem Amiri,de GER,MF,Hoffenheim,21,1996,8.4,1,0,0,14,14,0,11,7,9,0,0,0,44,3,8,27.3,Matches
5e66fa06,Waldemar Anton,de GER,DF,Hannover 96,22,1996,34.0,4,0,0,25,19,0,5,69,32,0,1,1,215,83,73,53.2,Matches
c311243f,Dennis Aogo,de GER,MF,Stuttgart,31,1987,11.4,1,0,0,9,6,2,52,9,10,0,0,0,63,11,4,73.3,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,Leverkusen,29,1989,21.0,3,0,0,27,32,0,24,25,30,0,0,0,160,12,11,52.2,Matches
86e119e0,Maximilian Arnold,de GER,MF,Wolfsburg,24,1994,31.9,7,0,0,45,81,2,134,35,30,1,0,0,207,25,44,36.2,Matches
13ddc856,Takuma Asano,jp JPN,"MF,FW",Hannover 96,23,1994,7.8,0,0,0,5,14,5,9,2,3,0,0,0,25,5,22,18.5,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Stuttgart,21,1997,27.0,10,1,0,24,33,0,11,43,50,0,0,1,190,28,39,41.8,Matches
dfc85b89,Simon Asta,de GER,DF,Augsburg,17,2001,1.0,1,0,0,1,0,0,1,3,3,0,0,0,4,2,1,66.7,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,21,1997,5.1,0,0,0,11,16,5,2,3,0,0,0,0,16,1,15,6.3,Matches
9fec8860,Ludwig Augustinsson,se SWE,DF,Werder Bremen,24,1994,33.6,5,0,0,42,26,2,129,38,31,0,1,0,170,63,68,48.1,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Düsseldorf,23,1994,27.2,10,0,0,25,16,2,4,59,29,0,2,0,156,44,29,60.3,Matches
150d5992,Florian Baak,de GER,MF,Hertha BSC,19,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
45b7edae,Holger Badstuber,de GER,DF,Stuttgart,29,1989,5.8,1,0,0,3,3,0,0,9,4,0,0,0,22,9,12,42.9,Matches
f261abcb,Daniel Baier,de GER,MF,Augsburg,34,1984,31.3,7,0,0,51,50,0,20,60,39,0,0,0,251,28,43,39.4,Matches
3a233281,Leon Bailey,jm JAM,FW,Leverkusen,20,1997,21.3,4,0,0,17,34,6,163,14,11,0,0,0,126,13,14,48.1,Matches
04c11885,Marvin Bakalorz,de GER,MF,Hannover 96,28,1989,16.3,5,0,0,22,25,4,9,28,11,1,0,0,84,30,24,55.6,Matches
442b56fa,Ridle Baku,de GER,MF,Mainz 05,20,1998,10.4,1,0,0,9,13,1,4,8,9,0,0,0,45,9,9,50.0,Matches
3f7cd8f1,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,29,1989,12.0,6,0,0,25,16,0,2,34,15,0,0,0,78,27,19,58.7,Matches
