id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
7f9c5d2d,Abner,br BRA,DF,Betis,22,2000,6.7,8,1.18,5,1,1,1,0,0,1,0.15,1,0,0,0,0,0,Matches
be6faae0,Álvaro Aceves,es ESP,GK,Valladolid,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,30,1991,21.2,65,3.04,45,14,3,3,0,0,4,0.19,4,0,0,0,0,0,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,21,2000,7.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
014aa7bd,Álvaro Aguado,es ESP,MF,Valladolid,26,1996,21.0,76,3.62,56,13,3,0,4,0,4,0.19,2,2,0,0,0,0,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,26,1995,34.7,10,0.29,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Almería,24,1997,25.5,36,1.41,29,1,1,3,0,2,3,0.12,2,0,1,0,0,0,Matches
733aab44,Babatunde Akinsola,ng NGA,FW,Valladolid,19,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
31f5b89b,Paul Akouokou,ci CIV,"MF,DF",Betis,24,1997,5.0,2,0.40,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,30,1992,20.4,27,1.32,23,3,0,1,0,0,4,0.20,3,0,0,1,0,0,Matches
455c26a4,Ángel Alarcón,es ESP,FW,Barcelona,18,2004,0.3,,,,,,,,,,,,,,,,,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,23,1999,2.5,4,1.61,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,33,1989,15.8,59,3.74,52,5,1,1,0,0,6,0.38,5,1,0,0,0,0,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,36,1985,23.5,12,0.51,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,31,1991,22.7,47,2.07,34,9,1,1,2,0,2,0.09,2,0,0,0,0,0,Matches
bb08bce9,Omar Alderete,py PAR,DF,Getafe,25,1996,22.7,24,1.06,22,0,0,2,0,0,3,0.13,3,0,0,0,0,0,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,27,1995,14.6,40,2.75,27,3,3,5,2,0,0,0.00,0,0,0,0,0,0,Matches
