id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
1f462f95,Luis Abram,pe PER,DF,Granada,25,1996,6.2,3,0.48,1,0,0,2,0,0,1,0.16,0,0,0,1,0,0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,29,1991,25.1,75,2.99,48,19,2,3,3,0,3,0.12,1,2,0,0,0,0,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,25,1996,18.0,32,1.78,25,3,2,0,2,0,3,0.17,2,0,1,0,0,0,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4d034881,Sergio Agüero,ar ARG,FW,Barcelona,33,1988,1.7,3,1.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
93b054dc,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,29.3,16,0.55,15,0,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,28,1993,20.5,26,1.27,17,4,1,1,3,0,1,0.05,1,0,0,0,0,0,Matches
b8bd60fe,Ilias Akhomach,es ESP,FW,Barcelona,17,2004,1.4,9,6.53,5,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,7,1.22,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,29,1992,29.4,45,1.53,37,2,1,4,0,1,8,0.27,7,0,0,1,0,0,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,15.8,28,1.77,14,12,1,0,0,1,2,0.13,0,2,0,0,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,32,1989,29.4,89,3.03,82,3,0,2,2,0,14,0.48,13,0,0,1,0,0,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,35,1985,27.4,10,0.37,9,0,0,1,0,0,2,0.07,1,0,0,1,0,0,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,27,1993,8.7,15,1.71,12,0,1,2,0,0,6,0.69,5,0,1,0,0,0,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,12.3,39,3.18,28,5,1,2,3,0,1,0.08,1,0,0,0,0,0,Matches
bb08bce9,Omar Alderete,py PAR,DF,Valencia,24,1996,26.7,17,0.64,14,1,1,0,0,1,2,0.07,2,0,0,0,0,0,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,11.8,38,3.21,33,1,3,1,0,0,4,0.34,3,0,1,0,0,0,Matches
