id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
5bc43860,Brenden Aaronson,us USA,"MF,FW",Leeds United,21,2000,26.4,2,0,0,16,55,6,72,5,18,0,0,0,128,8,39,17.0,Matches
56628958,George Abbott,eng ENG,MF,Tottenham,16,2005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
f2bf1b0f,Che Adams,sct SCO,FW,Southampton,26,1996,22.1,1,0,0,38,27,14,12,4,13,0,0,0,53,61,103,37.2,Matches
2b09d998,Tyler Adams,us USA,MF,Leeds United,23,1999,24.0,6,1,1,37,21,1,2,35,46,0,0,0,199,25,15,62.5,Matches
c81d773d,Tosin Adarabioyo,eng ENG,DF,Fulham,24,1997,23.2,4,0,0,17,5,3,2,26,13,0,0,0,110,59,26,69.4,Matches
288e1e13,Nayef Aguerd,ma MAR,DF,West Ham,26,1996,17.7,4,0,0,8,8,2,0,18,18,0,1,0,105,32,31,50.8,Matches
a6c58494,Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,20,2002,1.0,1,0,0,2,0,2,2,0,2,0,0,0,8,0,1,0.0,Matches
9b398aea,Rayan Aït Nouri,dz ALG,DF,Wolves,21,2001,12.0,4,0,0,15,11,3,21,9,20,0,1,1,61,14,17,45.2,Matches
a8c0acb7,Kristoffer Ajer,no NOR,DF,Brentford,24,1998,8.5,0,0,0,5,8,0,6,7,8,0,1,0,36,15,11,57.7,Matches
89ac64a6,Manuel Akanji,ch SUI,DF,Manchester City,27,1995,25.4,2,0,0,24,12,0,6,16,25,0,0,0,136,23,34,40.4,Matches
eaeca114,Nathan Aké,nl NED,DF,Manchester City,27,1995,20.8,2,0,0,12,14,1,15,20,12,0,0,0,96,36,23,61.0,Matches
b827d5b3,Marc Albrighton,eng ENG,"FW,MF",Leicester City,32,1989,2.6,0,0,0,2,2,1,28,1,1,0,0,0,13,1,1,50.0,Matches
77e84962,Thiago Alcántara,es ESP,MF,Liverpool,31,1991,13.9,2,0,0,18,25,0,3,21,24,0,1,0,111,14,24,36.8,Matches
4abac767,Carlos Alcaraz,ar ARG,"MF,FW",Southampton,19,2002,11.4,3,0,0,16,17,2,4,1,5,0,0,0,53,7,27,20.6,Matches
cd1acf9d,Trent Alexander-Arnold,eng ENG,DF,Liverpool,23,1998,32.5,5,0,0,22,6,5,252,43,40,0,0,0,239,20,13,60.6,Matches
7a2e46a8,Alisson,br BRA,GK,Liverpool,29,1992,37.0,1,0,0,1,5,0,0,0,0,0,0,0,71,11,1,91.7,Matches
cea4ee8f,Dele Alli,eng ENG,MF,Everton,26,1996,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,Matches
862a1c15,Miguel Almirón,py PAR,FW,Newcastle Utd,28,1994,27.7,2,0,0,22,33,9,26,10,30,0,0,0,139,6,10,37.5,Matches
15ab5a2b,Julián Álvarez,ar ARG,"FW,MF",Manchester City,22,2000,16.3,0,0,0,21,14,3,26,2,16,1,0,0,44,8,23,25.8,Matches
1a4ef233,Daniel Amartey,gh GHA,DF,Leicester City,27,1994,17.9,1,0,0,7,3,0,0,8,8,0,1,0,108,34,26,56.7,Matches
9eedf0e0,Samuel Amo-Ameyaw,eng ENG,MF,Southampton,16,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Crystal Palace,26,1996,30.9,8,0,0,27,16,2,10,24,22,0,0,2,180,87,34,71.9,Matches
de31038e,Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,19,2002,4.6,0,0,0,6,10,1,9,6,5,0,0,0,29,11,5,68.8,Matches
e4238fb1,Jaidon Anthony,eng ENG,"MF,FW",Bournemouth,22,1999,14.0,2,0,0,9,12,5,43,10,17,0,0,0,80,10,12,45.5,Matches
ac05f970,Michail Antonio,jm JAM,FW,West Ham,32,1990,20.3,2,0,0,28,44,12,35,5,7,0,1,0,43,50,88,36.2,Matches
99127249,Antony,br BRA,FW,Manchester Utd,22,2000,20.0,5,0,0,15,25,2,32,11,9,0,0,0,99,5,19,20.8,Matches
05e8ca6d,Cameron Archer,eng ENG,"FW,MF",Aston Villa,21,2001,0.5,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,,Matches
2f965a72,Alphonse Areola,fr FRA,GK,West Ham,29,1993,3.4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,Matches
328f7d51,Joe Aribo,ng NGA,"MF,FW",Southampton,26,1996,13.6,2,0,0,10,13,0,8,10,20,0,0,0,76,30,43,41.1,Matches
68c720b5,Adam Armstrong,eng ENG,"FW,MF",Southampton,25,1997,14.8,2,0,0,17,9,2,14,5,9,0,0,0,54,5,21,19.2,Matches
97333cf5,Stuart Armstrong,sct SCO,"MF,FW",Southampton,30,1992,15.6,6,0,0,17,20,1,37,10,21,0,0,0,83,6,8,42.9,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Chelsea,27,1994,28.5,1,0,0,0,8,0,0,1,2,0,0,0,42,11,1,91.7,Matches
d5dd5f1f,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,33,1989,6.2,1,0,0,5,1,0,3,2,0,0,0,0,11,3,11,21.4,Matches
9fec8860,Ludwig Augustinsson,se SWE,DF,Aston Villa,28,1994,0.9,1,0,0,1,3,0,5,0,1,0,0,0,9,4,1,80.0,Matches
5c2b4f07,Serge Aurier,ci CIV,DF,Nott'ham Forest,29,1992,21.6,2,0,0,18,19,0,40,29,41,0,0,0,126,46,32,59.0,Matches
e5478b87,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,24,1997,15.6,2,0,0,24,19,15,3,4,10,0,0,0,56,20,61,24.7,Matches
f173303a,Yasin Ayari,se SWE,MF,Brighton,18,2003,0.7,0,0,0,0,3,0,0,0,2,0,0,0,3,0,1,0.0,Matches
5dbefa9d,André Ayew,gh GHA,"FW,MF",Nott'ham Forest,32,1989,3.5,1,0,0,3,8,1,1,0,3,0,0,0,9,14,22,38.9,Matches
da052c14,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30,1991,30.2,5,0,0,48,90,4,43,15,41,0,0,0,166,50,92,35.2,Matches
420d7c7d,Luke Ayling,eng ENG,DF,Leeds United,30,1991,22.8,3,0,0,15,35,1,62,26,37,0,1,0,152,47,57,45.2,Matches
53cad200,César Azpilicueta,es ESP,DF,Chelsea,32,1989,17.0,3,0,0,27,7,2,26,19,25,0,0,1,59,29,19,60.4,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Chelsea,21,2001,10.1,2,0,0,9,6,0,2,16,8,0,0,0,76,35,14,71.4,Matches
3a233281,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24,1997,21.9,4,0,0,29,22,9,96,6,6,0,1,0,72,24,46,34.3,Matches
32e8417f,Stefan Bajcetic,es ESP,MF,Liverpool,17,2004,5.8,2,0,0,7,9,0,5,9,6,0,0,0,40,9,5,64.3,Matches
ed8d597c,Dominic Ballard,eng ENG,"FW,MF",Southampton,17,2005,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,20.0,Matches
93feac6e,Patrick Bamford,eng ENG,FW,Leeds United,28,1993,16.8,3,0,0,25,27,18,5,5,6,0,0,0,50,36,42,46.2,Matches
2886c9b5,Shandon Baptiste,gd GRN,MF,Brentford,24,1998,6.9,3,1,1,11,12,1,11,7,9,0,0,0,45,6,7,46.2,Matches
3ea50f67,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24,1997,30.1,3,0,0,38,37,9,44,8,14,0,0,0,101,29,57,33.7,Matches
c91441dc,Gavin Bazunu,ie IRL,GK,Southampton,20,2002,32.0,0,0,0,1,2,0,0,1,0,0,1,0,39,13,0,100.0,Matches
30db8574,Mads Bech Sørensen,dk DEN,"DF,MF",Brentford,23,1999,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,Matches
4115ce4e,Jan Bednarek,pl POL,DF,Southampton,26,1996,18.6,5,0,0,15,7,0,1,49,21,0,0,1,98,40,16,71.4,Matches
