id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
7edfbb8a,17,1466,16,16,16,1,3,34,14,20,29.2,17.1,12.1,0,0,0,0
7f24b3eb,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
7f267d66,24,975,10,11,1,13,11,9,12,-3,12.3,18.4,-6.1,0,0,0,0
7f78238f,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
7f78ad23,16,1238,13,15,6,1,18,21,31,-10,17.8,22.4,-4.6,0,0,0,0
7fac99d4,37,2965,32,35,18,2,0,36,53,-17,38.5,54.4,-15.9,0,0,0,0
7fd58fe3,16,718,8,8,1,8,5,13,11,2,14.9,10.1,4.8,0,0,0,0
7fe90ccd,25,2045,22,23,18,2,2,32,30,2,25.2,34.5,-9.3,0,0,0,0
7ff7c307,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
801831fe,5,29,0,0,0,5,17,1,1,0,0.4,0.3,0.1,0,0,0,0
804cda36,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
80dbbd10,38,2943,32,31,26,7,0,38,73,-35,35.9,59.1,-23.2,0,0,0,0
81255c03,37,3253,36,37,28,0,1,41,55,-14,44.8,57.1,-12.3,0,0,0,0
812d3750,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
817c6964,25,723,8,5,2,20,10,16,9,7,12.3,13.6,-1.3,0,0,0,0
81a4c239,16,698,7,4,1,12,2,14,21,-7,12.4,13.9,-1.5,0,0,0,0
822a7761,9,341,3,4,1,5,24,5,6,-1,4.0,6.1,-2.0,0,0,0,0
82328faf,5,450,5,5,5,0,17,10,7,3,7.7,6.6,1.1,450,5,5,5
825b8997,4,219,2,4,1,0,1,2,1,1,2.5,2.9,-0.3,0,0,0,0
82b1198a,16,1440,16,16,16,0,17,33,12,21,28.8,14.5,14.3,1440,16,16,16
82dbf623,17,765,8,8,0,9,13,7,12,-5,9.7,13.2,-3.4,0,0,0,0
82efe6fa,30,2398,26,28,22,2,1,48,39,9,48.7,30.8,17.9,0,0,0,0
83bc30cc,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
83e4643e,31,1863,20,22,6,9,6,24,29,-5,21.3,32.6,-11.3,0,0,0,0
852351df,30,1427,15,14,8,16,6,28,22,6,28.9,22.7,6.2,0,0,0,0
854ee61a,28,1336,14,14,1,14,1,30,22,8,23.0,17.4,5.6,0,0,0,0
85e51909,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0
85f7d1be,13,727,8,7,3,6,23,14,12,2,12.7,8.9,3.8,0,0,0,0
86383d0e,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0
8650af85,34,3014,33,33,32,1,1,58,49,9,49.9,49.5,0.4,0,0,0,0
867157f1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
8697c095,2,52,0,0,0,2,14,1,2,-1,1.0,2.1,-1.1,0,0,0,0
873cddd5,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0
875898c7,17,952,10,10,8,7,12,19,21,-2,14.6,15.7,-1.1,0,0,0,0
8790f988,26,1352,15,13,4,13,6,20,22,-2,15.9,23.7,-7.8,0,0,0,0
8794e251,34,2313,25,25,18,9,1,49,28,21,43.9,28.8,15.1,0,0,0,0
881ef58c,5,82,0,0,0,5,14,5,1,4,3.3,0.7,2.6,0,0,0,0
88895312,18,615,6,4,1,14,4,7,14,-7,8.3,9.3,-1.0,0,0,0,0
88c89891,10,586,6,7,2,3,15,13,12,1,10.4,10.2,0.3,0,0,0,0
89976232,25,2004,22,24,16,1,5,28,29,-1,29.4,32.7,-3.3,0,0,0,0
89b2c8a9,29,1459,16,18,2,11,0,37,18,19,26.9,15.9,11.0,0,0,0,0
8abd0c03,24,1740,19,23,7,1,13,16,29,-13,20.6,23.5,-2.9,0,0,0,0
8b609c34,28,1854,20,20,14,8,3,26,39,-13,26.3,31.4,-5.1,0,0,0,0
8b66d9cc,24,1294,14,16,3,8,2,18,23,-5,20.4,18.6,1.8,0,0,0,0
8b8a56ce,28,2393,26,28,22,0,3,52,29,23,49.3,34.2,15.1,0,0,0,0
8b95acda,29,2591,28,28,28,1,6,38,40,-2,33.5,40.6,-7.1,0,0,0,0
8bc8829a,12,800,8,9,6,3,22,14,14,0,12.6,16.1,-3.5,0,0,0,0
8c65eb5f,1,34,0,0,0,1,0,1,1,0,0.1,1.0,-0.9,0,0,0,0
8c725b43,32,2743,30,32,27,0,2,40,48,-8,35.7,48.6,-12.9,0,0,0,0
8c90fd7a,24,1573,17,16,6,8,1,44,19,25,33.5,17.7,15.8,0,0,0,0
8c964914,2,26,0,0,0,2,16,0,1,-1,0.1,1.3,-1.1,0,0,0,0
8cabdc1e,37,3330,37,37,37,0,0,64,56,8,58.1,54.1,4.0,3330,37,37,37
8cb494c9,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
8cc29864,23,1782,19,21,16,2,9,32,27,5,24.3,30.1,-5.7,0,0,0,0
