,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
165,3bb7af3b,18,900,10,10,2,8,11,1,15,11,4,17.2,9.8,7.4,0,0,0,0
166,3bb7f478,36,3018,33,33,29,3,1,1,55,23,32,56.3,33.6,22.7,0,0,0,0
167,3c05c659,7,268,3,3,1,4,31,2,5,6,-1,4.1,3.7,0.4,0,0,0,0
168,3d50bcdb,19,1131,12,12,4,7,3,0,13,24,-11,11.8,25.1,-13.2,0,0,0,0
169,3d5ed93d,2,32,0,0,0,2,9,0,0,1,-1,0.3,0.5,-0.3,0,0,0,0
170,3d936ba9,7,468,5,6,4,1,11,2,9,3,6,5.5,5.4,0.0,0,0,0,0
171,3dd45b70,29,2141,23,25,16,4,7,0,18,45,-27,23.3,38.2,-14.9,0,0,0,0
172,3ead85f9,28,2353,26,27,23,1,2,1,39,25,14,35.8,23.7,12.1,0,0,0,0
173,3effaa34,24,940,10,7,4,17,14,1,14,10,4,14.4,10.0,4.5,0,0,0,0
174,40872399,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
175,40f0ed6c,6,144,1,1,0,5,24,2,2,3,-1,1.8,1.4,0.4,0,0,0,0
176,4133cfcf,7,325,3,3,2,4,29,0,4,9,-5,4.7,5.1,-0.4,0,0,0,0
177,41bd99ea,6,540,6,6,6,0,32,0,7,11,-4,6.1,8.2,-2.1,0,0,0,0
178,41ff002d,0,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0,0,0,0
179,422ec08a,29,1198,13,9,4,20,9,2,15,21,-6,19.5,16.2,3.3000000000000003,0,0,0,0
180,42591ed0,11,805,8,8,6,3,21,1,9,17,-8,11.4,15.5,-4.1,0,0,0,0
181,42fff925,17,934,10,10,3,7,3,0,7,18,-11,7.6,16.6,-8.9,0,0,0,0
182,43a1bea5,28,1965,21,24,13,4,5,1,30,42,-12,29.2,36.2,-7.0,0,0,0,0
183,43a2e16c,33,2571,28,28,21,5,2,1,33,40,-7,27.2,42.4,-15.2,0,0,0,0
184,43b78598,34,2958,32,34,22,0,1,1,60,24,36,49.9,33.9,16.0,0,0,0,0
185,440c84ed,37,2821,31,34,14,3,0,1,47,33,14,41.6,33.2,8.4,0,0,0,0
186,4431aed2,33,2683,29,33,21,0,0,2,72,35,37,50.6,31.3,19.4,0,0,0,0
187,4468b31a,32,2133,23,26,8,6,3,0,24,34,-10,19.5,34.5,-15.0,0,0,0,0
188,44ac04e9,29,2137,23,25,19,4,5,1,37,23,14,33.3,24.8,8.5,0,0,0,0
189,44eb9093,34,2979,33,34,27,0,1,1,57,28,29,49.7,33.0,16.7,0,0,0,0
190,45392b06,24,1850,20,20,17,4,11,0,25,49,-24,24.4,41.7,-17.2,0,0,0,0
191,455a2b79,35,2504,27,29,13,6,1,1,29,41,-12,27.5,37.5,-10.0,0,0,0,0
192,4590c6e7,5,232,2,3,0,2,11,1,2,2,0,1.2,3.7,-2.4,0,0,0,0
193,45db685d,33,2650,29,33,18,0,4,2,56,17,39,50.8,18.0,32.8,0,0,0,0
194,4611e028,32,2770,30,31,30,1,0,1,33,44,-11,29.3,41.1,-11.9,0,0,0,0
195,46ed55b6,19,1443,16,16,16,3,0,1,9,28,-19,20.3,23.9,-3.6,0,0,0,0
196,46f5c54d,15,1350,15,15,15,0,0,1,15,15,0,11.5,20.4,-8.9,0,0,0,0
197,47146acb,11,848,9,9,9,2,23,3,10,26,-16,9.9,16.8,-6.9,0,0,0,0
198,47a500ae,23,2027,22,22,22,1,14,1,23,30,-7,23.1,28.3,-5.2,0,0,0,0
199,47dc80f5,22,1615,17,18,10,4,5,0,14,21,-7,19.9,21.0,-1.0,0,0,0,0
200,49136c42,2,82,0,1,0,1,16,1,0,2,-2,0.5,1.4,-1.0,0,0,0,0
201,498df2a6,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
202,49d399d5,5,80,0,0,0,5,14,0,1,2,-1,1.1,1.7,-0.6,0,0,0,0
203,4a56052c,36,3209,35,36,31,0,0,1,50,38,12,50.7,35.4,15.4,0,0,0,0
204,4a5a45c7,28,1797,20,22,7,6,8,2,32,13,19,34.7,18.3,16.3,0,0,0,0
205,4a6667d7,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,0,0
206,4ac07e1b,4,291,3,3,3,1,17,0,3,6,-3,3.1,4.4,-1.3,0,0,0,0
207,4ae67f27,1,9,0,0,0,1,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0
208,4b029b31,13,1153,12,13,10,0,8,1,10,14,-4,16.4,14.3,2.0,0,0,0,0
209,4b6960d2,11,790,8,9,5,2,11,2,16,9,7,14.8,9.0,5.8,0,0,0,0
210,4bd414c1,31,2742,30,30,29,1,5,2,58,21,37,52.8,21.4,31.4,0,0,0,0
211,4c62d0c8,37,3330,37,37,37,0,0,1,33,42,-9,42.5,41.0,1.5,0,0,0,0
212,4c6f9258,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
213,4c78b5ed,36,2882,32,35,22,1,0,1,78,46,32,54.1,39.5,14.6,0,0,0,0
214,4c7940d6,24,1417,15,14,9,10,14,0,14,37,-23,17.0,29.7,-12.7,0,0,0,0
215,4cc93246,1,57,0,1,0,0,0,0,0,1,-1,0.4,0.9,-0.6,0,0,0,0
216,4d3ab428,22,1292,14,18,4,4,6,1,21,17,4,21.2,12.9,8.3,0,0,0,0
217,4d64b28e,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,0,0
218,4dba2a97,23,1574,17,19,9,4,9,1,14,19,-5,20.0,17.0,3.0,0,0,0,0
219,4e219ad2,35,2830,31,33,20,2,1,1,47,31,16,42.7,30.3,12.4,0,0,0,0
220,4e358a2d,34,2922,32,32,32,2,2,2,53,25,28,54.1,31.9,22.2,0,0,0,0
221,4e6dbac4,35,2844,31,33,26,2,1,1,71,42,29,53.2,36.6,16.7,0,0,0,0
222,4f2908e5,31,2594,28,28,26,3,4,1,22,41,-19,36.6,35.7,0.9,0,0,0,0
223,4f537cf7,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
224,4f8ce0e1,15,1293,14,15,14,0,19,0,8,32,-24,13.8,28.0,-14.3,0,0,0,0
225,4fa7cb9b,31,1795,19,18,8,13,6,2,49,8,41,30.8,10.7,20.1,0,0,0,0
226,4feea41c,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
227,50b51fac,9,368,4,3,3,6,13,1,3,6,-3,3.5,8.0,-4.4,0,0,0,0
228,5128bde4,21,1242,13,12,9,9,15,1,15,20,-5,18.4,14.8,3.6,0,0,0,0
229,514f0896,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,0,0
230,51c614fd,2,36,0,0,0,2,21,3,0,0,0,0.6,0.2,0.4,0,0,0,0
231,524eb8c5,20,1138,12,12,6,8,15,1,19,20,-1,16.1,19.5,-3.4000000000000004,0,0,0,0
232,52611641,36,3180,35,36,31,0,1,1,51,53,-2,49.9,56.0,-6.1,0,0,0,0
233,528492ea,26,1947,21,23,12,3,6,1,14,30,-16,28.1,26.2,2.0,0,0,0,0
234,5294a83f,34,2669,29,32,19,2,1,1,73,41,32,51.3,32.6,18.7,0,0,0,0
235,52e2ef8f,17,1251,13,16,10,1,15,1,26,20,6,18.8,23.2,-4.5,0,0,0,0
236,52ec54d0,35,3085,34,35,34,0,0,1,52,39,13,47.5,34.6,12.9,0,0,0,0
237,5313ed43,27,1868,20,22,12,5,7,0,27,39,-12,23.7,29.1,-5.4,0,0,0,0
238,532d2690,22,1829,20,21,14,1,9,2,31,10,21,28.6,18.7,9.9,0,0,0,0
239,53636fce,5,385,4,4,3,1,16,1,5,8,-3,6.0,8.9,-2.9,0,0,0,0
240,5370cba7,24,1635,18,22,7,2,1,0,17,34,-17,19.5,27.3,-7.7,0,0,0,0
241,539230cf,11,627,7,7,5,4,25,1,15,4,11,9.2,5.9,3.3,0,0,0,0
242,53a0e358,31,2296,25,29,12,2,0,1,17,37,-20,30.1,30.6,-0.5,0,0,0,0
243,53de807a,31,2588,28,31,21,0,2,1,64,37,27,47.2,32.3,15.0,0,0,0,0
244,54e53b7e,34,1809,20,19,5,15,3,1,25,28,-3,28.8,30.4,-1.5,0,0,0,0
245,55667895,22,1782,19,19,17,3,15,1,30,20,10,25.8,21.5,4.4,0,0,0,0
246,55ae91f0,15,781,8,6,5,9,21,1,16,14,2,12.3,10.6,1.7,0,0,0,0
247,56400c01,24,1927,21,22,14,2,10,1,16,29,-13,22.5,31.5,-9.0,0,0,0,0
248,568a0378,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
249,56b2957b,25,1985,22,23,16,2,3,1,26,34,-8,21.5,28.0,-6.6,0,0,0,0
250,5710a281,28,2039,22,24,16,4,3,1,32,23,9,31.6,20.2,11.4,0,0,0,0
251,58027adc,12,397,4,2,0,10,20,0,4,10,-6,3.7,9.4,-5.7,0,0,0,0
252,5844be36,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
253,58d97e77,23,914,10,7,4,16,13,0,7,20,-13,16.0,16.8,-0.9,0,0,0,0
254,599d91d0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
255,5a325298,29,800,8,4,4,25,9,1,15,6,9,15.9,5.7,10.1,0,0,0,0
256,5aa53281,11,684,7,8,3,3,26,1,8,8,0,12.6,7.3,5.4,0,0,0,0
257,5bdd44d8,10,204,2,2,1,8,6,0,4,6,-2,2.6,4.0,-1.4,0,0,0,0
258,5cf5c9ad,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
259,5d311e8d,5,230,2,2,2,3,17,3,2,1,1,4.6,1.8,2.8,0,0,0,0
260,5d4f7d61,22,992,11,10,5,12,6,1,14,4,10,19.1,8.1,11.0,0,0,0,0
261,5e834dce,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
262,5e861944,36,2812,31,33,15,3,2,1,23,49,-26,39.0,39.8,-0.8,0,0,0,0
263,5e913bf9,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
264,5eb72339,37,3103,34,37,25,0,1,1,32,51,-19,35.5,53.5,-18.0,0,0,0,0
265,5efc5389,11,687,7,8,6,3,4,0,4,12,-8,6.3,9.0,-2.7,0,0,0,0
266,60e3603d,0,0,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
267,61228681,1,90,1,1,1,0,13,1,1,1,0,0.3,1.9,-1.6,0,0,0,0
268,614c38fb,22,1247,13,16,3,6,5,1,19,9,10,17.6,12.6,5.0,0,0,0,0
269,616aea37,25,2097,23,23,22,2,10,2,32,34,-2,25.3,32.6,-7.199999999999999,0,0,0,0
270,618ab91f,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
271,61b3978f,31,2480,27,28,24,3,4,1,37,39,-2,36.7,45.9,-9.3,0,0,0,0
