id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
bbe88396,Aly Abeid,mr MTN,DF,Levante,19,1997,0.9,2,2.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
65d62814,Antonio Adán,es ESP,GK,Betis,30,1987,30.0,5,0.17,4,1,0,0,0,0,2,0.07,1,1,0,0,0,0,Matches
5890cef1,Aday,es ESP,DF,Girona,29,1987,20.4,56,2.75,41,7,0,5,3,0,3,0.15,3,0,0,0,0,0,Matches
293211e1,Aritz Aduriz,es ESP,FW,Athletic Club,36,1981,23.9,35,1.46,19,0,2,6,7,1,2,0.08,2,0,0,0,0,0,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,21,1996,20.3,25,1.23,20,5,0,0,0,0,5,0.25,5,0,0,0,0,0,Matches
c84c1afc,Imanol Agirretxe,es ESP,FW,Real Sociedad,30,1987,2.6,2,0.78,0,0,0,1,1,0,2,0.78,0,0,0,1,1,0,Matches
8617e3d9,Matías Aguirregaray,uy URU,DF,Las Palmas,28,1989,12.8,19,1.48,16,0,1,2,0,0,2,0.16,1,0,0,1,0,0,Matches
c5eaff5c,Ager Aketxe,es ESP,MF,Athletic Club,23,1993,0.4,3,7.30,3,0,0,0,0,0,1,2.43,1,0,0,0,0,0,Matches
7a4cd784,David Alba,es ESP,DF,Getafe,18,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,28,1989,30.5,64,2.10,61,1,1,1,0,0,11,0.36,10,0,0,1,0,0,Matches
348e4809,Raúl Albentosa,es ESP,DF,La Coruña,28,1988,19.4,6,0.31,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
a7a9d95a,Paco Alcácer,es ESP,"MF,FW",Barcelona,23,1993,7.7,15,1.94,11,0,0,2,1,1,5,0.65,2,0,0,1,1,1,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Girona,28,1989,7.7,6,0.78,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
a8599c17,Steve Aldo One,cm CMR,DF,La Coruña,22,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
46166b49,Álex Alegría,es ESP,FW,Levante,24,1992,7.0,11,1.58,7,0,0,0,4,0,2,0.29,1,0,0,0,1,0,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Eibar,22,1995,12.2,31,2.53,22,1,2,0,5,1,3,0.25,3,0,0,0,0,0,Matches
3e1858af,Alexander,ar ARG,"MF,FW",Leganés,28,1988,11.8,35,2.97,23,4,2,4,2,0,4,0.34,2,1,0,0,1,0,Matches
db0cd1ae,Alexis,es ESP,DF,Alavés,31,1985,24.3,15,0.62,11,4,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
7e28d6f7,José Alonso Lara,es ESP,MF,Sevilla,17,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,30,1986,16.4,3,0.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,22,1995,7.5,11,1.47,9,0,0,0,1,1,1,0.13,1,0,0,0,0,0,Matches
12a875ce,Eloi Amagat,es ESP,MF,Girona,32,1985,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d70a2141,Jordi Amat,id IDN,"DF,MF",Betis,25,1992,22.7,18,0.79,16,0,2,0,0,0,1,0.04,1,0,0,0,0,0,Matches
f3b1d9a2,Amath,sn SEN,"MF,FW",Getafe,21,1996,31.8,61,1.92,36,0,12,3,9,1,4,0.13,2,0,1,1,0,0,Matches
7c2a398c,Nordin Amrabat,ma MAR,"FW,MF",Leganés,30,1987,18.0,53,2.94,30,1,12,4,6,0,7,0.39,4,1,2,0,0,0,Matches
983ccabe,Jon Ander Serantes,es ESP,GK,Leganés,27,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
dc008610,Florin Andone,ro ROU,FW,La Coruña,24,1993,18.2,23,1.27,11,0,2,6,4,0,5,0.28,3,0,0,1,1,0,Matches
b35db3f6,Miguel Ángel Guerrero,es ESP,FW,Leganés,27,1990,16.0,30,1.87,22,0,2,2,3,1,6,0.37,3,0,0,2,1,0,Matches
3024e383,José Ángel,es ESP,DF,Eibar,27,1989,27.0,76,2.82,36,30,6,2,2,0,11,0.41,5,4,1,1,0,0,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,33,1984,8.5,1,0.12,1,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
56cafd0a,Miguel Ángel Rubio,es ESP,DF,Getafe,19,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3e4f735d,Vitorino Antunes,pt POR,DF,Getafe,30,1987,31.1,59,1.90,31,20,3,1,1,3,5,0.16,3,1,1,0,0,0,Matches
ad340e17,Alberto Aquilani,it ITA,MF,Las Palmas,33,1984,14.4,28,1.94,26,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,21,1995,23.6,25,1.06,18,0,1,2,2,2,2,0.08,1,0,0,1,0,0,Matches
2b15a82a,Guilherme Arana,br BRA,DF,Sevilla,20,1997,2.1,2,0.93,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
080ac8d8,Sergio Araujo,ar ARG,"MF,FW",Las Palmas,25,1992,0.4,2,4.62,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,30,1987,26.8,39,1.45,29,3,1,4,1,1,5,0.19,4,0,0,1,0,0,Matches
46e07328,José Arnaiz,es ESP,MF,Barcelona,22,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
cc29324e,Alejandro Arribas,es ESP,DF,La Coruña,28,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,Athletic Club,22,1994,30.0,7,0.23,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
01ae64cd,Aythami Artiles,es ESP,DF,Las Palmas,31,1986,2.0,2,0.98,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,28,1989,23.0,2,0.09,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
45af8a54,Marco Asensio,es ESP,"FW,MF",Real Madrid,21,1996,20.5,107,5.22,87,10,4,3,2,1,11,0.54,11,0,0,0,0,0,Matches
7dcf86f6,Iago Aspas,es ESP,FW,Celta Vigo,29,1987,32.6,136,4.17,100,7,14,4,9,2,19,0.58,12,0,6,1,0,0,Matches
09a9e921,Carlos Bacca,co COL,FW,Villarreal,30,1986,27.7,75,2.70,51,0,18,5,1,0,14,0.50,8,0,6,0,0,0,Matches
0af4dcf0,Cédric Bakambu,cd COD,FW,Villarreal,26,1991,14.0,25,1.78,18,0,3,4,0,0,1,0.07,0,0,1,0,0,0,Matches
ec3efd7f,Zakaria Bakkali,be BEL,"FW,MF",La Coruña,21,1996,10.1,34,3.37,21,3,6,2,2,0,2,0.20,0,1,0,1,0,0,Matches
a58bb1e1,Gareth Bale,wls WAL,"FW,MF",Real Madrid,28,1989,20.0,71,3.55,60,0,4,4,3,0,9,0.45,5,0,1,1,2,0,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,29,1988,17.2,17,0.99,12,2,1,0,1,1,2,0.12,2,0,0,0,0,0,Matches
fa937f7a,Éver Banega,ar ARG,MF,Sevilla,29,1988,26.7,144,5.40,96,33,8,1,3,3,6,0.23,2,4,0,0,0,0,Matches
35f6db55,Léo Baptistão,br BRA,"FW,MF",Espanyol,24,1992,29.7,71,2.39,43,1,9,7,8,3,8,0.27,6,0,1,0,0,1,Matches
aad4f74f,Mariano Barbosa,ar ARG,GK,Villarreal,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,22,1995,17.6,57,3.25,40,10,2,2,2,1,6,0.34,6,0,0,0,0,0,Matches
487d9b09,Antonio Barragán,es ESP,DF,Betis,30,1987,26.4,48,1.82,40,1,4,1,1,1,12,0.46,11,0,1,0,0,0,Matches
9704b62b,Barri,es ESP,"MF,FW",Getafe,21,1995,1.3,2,1.59,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b742cc0d,Marc Bartra,es ESP,DF,Betis,26,1991,15.8,18,1.14,15,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
8c44e37b,Borja Bastón,es ESP,FW,Málaga,24,1992,10.9,21,1.92,11,0,1,6,3,0,2,0.18,0,0,0,1,1,0,Matches
debc6b55,Jon Bautista,es ESP,"FW,MF",Real Sociedad,22,1995,2.0,3,1.49,2,0,0,1,0,0,1,0.50,0,0,0,1,0,0,Matches
2515040a,Paul Baysse,fr FRA,DF,Málaga,29,1988,13.8,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
8ca253a3,Claudio Beauvue,gp GLP,FW,Leganés,29,1988,18.6,36,1.94,18,0,7,4,7,0,3,0.16,0,0,2,0,1,0,Matches
d8712bf9,Bebé,cv CPV,"MF,FW",Eibar,27,1990,4.1,11,2.73,5,4,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
