id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
9f9e1b9c,Sabit Abdulai,gh GHA,MF,Getafe,21,1999,0.7,14,14,0,0,0,1,1,0,0,0,0,0,7,0,1,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,28,1991,25.9,1767,1487,277,46,0,21,119,206,25,2,20,0,1415,3,30,Matches
3ed84b2c,Bobby Adekanye,nl NED,"FW,MF",Cádiz,21,1999,0.4,10,10,0,0,0,0,2,0,0,0,0,0,7,0,0,Matches
355c883a,Martin Agirregabiria,es ESP,"DF,MF",Alavés,24,1996,17.3,751,563,183,16,0,9,32,165,2,0,0,0,534,5,17,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,24,1995,14.3,629,608,16,15,0,2,1,1,0,0,0,0,511,5,8,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Cádiz,27,1993,9.6,356,245,109,7,0,0,18,102,0,0,0,0,229,2,6,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,22,1997,4.2,187,186,1,1,0,1,2,0,0,0,0,0,170,0,0,Matches
788be7f9,Jony Álamo,es ESP,MF,Elche,18,2001,0.8,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
4601e194,Jordi Alba,es ESP,"DF,FW",Barcelona,31,1989,33.6,2929,2647,276,38,0,14,119,235,3,0,0,0,2479,6,45,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,34,1985,34.6,2065,1994,68,62,0,19,6,5,0,0,0,0,1829,3,14,Matches
a7a9d95a,Paco Alcácer,es ESP,FW,Villarreal,26,1993,17.2,270,229,37,0,1,0,3,1,0,0,0,0,193,4,7,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Cádiz,31,1989,10.1,282,266,14,14,0,5,0,0,0,0,0,0,205,2,4,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Valladolid,29,1991,24.1,1131,1076,48,43,0,39,10,5,0,0,0,0,930,7,14,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,25,1995,9.2,229,217,12,1,0,0,63,7,3,1,2,0,127,0,20,Matches
