id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
65d62814,Antonio Adán,es ESP,GK,Atlético Madrid,31,1987,1.0,24,13,11,0,0,0,0,0,0,0,0,0,13,0,0,Matches
5890cef1,Aday,es ESP,"DF,MF",Girona,30,1987,7.2,320,247,71,13,0,6,50,49,9,3,1,0,227,2,6,Matches
293211e1,Aritz Aduriz,es ESP,FW,Athletic Club,37,1981,10.5,238,229,9,0,0,0,6,1,0,0,0,0,146,0,5,Matches
cacadf4f,Luis Advíncula,pe PER,DF,Rayo Vallecano,28,1990,26.5,1197,977,217,16,1,34,54,201,0,0,0,0,957,3,34,Matches
355c883a,Martin Agirregabiria,es ESP,DF,Alavés,22,1996,22.6,964,752,208,9,0,6,42,197,0,0,0,0,653,4,35,Matches
18dc8533,Juan Aguilera,es ESP,MF,Huesca,32,1985,3.8,189,180,6,6,0,4,2,0,0,0,0,0,166,3,0,Matches
f2a68b97,Carlos Akapo,gq EQG,DF,Huesca,25,1993,11.4,443,351,89,3,1,5,7,86,0,0,0,0,332,3,13,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Rayo Vallecano,20,1997,2.0,84,73,9,0,0,0,8,9,0,0,0,0,64,2,2,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,29,1989,33.2,2695,2356,332,55,9,16,52,276,1,0,0,0,2279,7,44,Matches
ba71d071,Pedro Alcalá,es ESP,DF,Girona,29,1989,20.8,869,823,44,43,0,19,3,1,0,0,0,0,686,2,8,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Valladolid,27,1991,33.1,1757,1645,106,92,2,54,39,0,14,8,3,1,1438,6,29,Matches
46166b49,Álex Alegría,es ESP,"FW,MF",Rayo Vallecano,25,1992,1.6,32,30,2,0,0,0,0,0,0,0,0,0,22,0,3,Matches
3d7e48ce,Iván Alejo,es ESP,MF,Getafe,23,1995,1.6,43,36,6,3,0,1,7,3,0,0,0,0,18,1,2,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Barcelona,20,1998,7.1,587,572,12,3,3,2,3,8,1,1,0,0,536,3,9,Matches
3e1858af,Alexander,ar ARG,FW,Leganés,29,1988,0.1,8,6,2,1,0,0,3,0,1,0,1,0,4,0,0,Matches
b18a3023,Júnior Alonso,py PAR,"DF,MF",Celta Vigo,25,1993,6.0,319,278,39,4,0,3,12,35,0,0,0,0,233,2,8,Matches
88d91621,Sergio Álvarez,es ESP,"DF,MF",Eibar,26,1992,11.9,500,491,7,7,0,3,0,0,0,0,0,0,395,2,8,Matches
8875b8c9,Sergio Álvarez,es ESP,GK,Celta Vigo,31,1986,13.0,463,304,154,26,0,1,0,0,0,0,0,0,302,5,0,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,23,1995,29.0,1294,1233,57,55,0,12,4,2,0,0,0,0,1031,4,11,Matches
9260926b,Ibrahim Amadou,fr FRA,"MF,DF",Sevilla,25,1993,8.5,361,355,3,3,0,3,6,0,0,0,0,0,302,3,9,Matches
d70a2141,Jordi Amat,id IDN,DF,Rayo Vallecano,26,1992,30.7,1295,1206,83,76,2,34,0,7,0,0,0,0,1064,6,14,Matches
f3b1d9a2,Amath,sn SEN,MF,Getafe,22,1996,11.1,210,204,2,0,1,1,11,0,1,0,1,0,142,4,13,Matches
3024e383,José Ángel,es ESP,DF,Eibar,28,1989,33.6,2173,1640,521,63,2,43,260,413,45,2,41,2,1386,12,69,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,34,1984,11.0,363,257,104,27,0,0,0,0,0,0,0,0,292,2,0,Matches
dbe519cf,Antoñito,es ESP,"DF,MF",Valladolid,30,1987,20.7,896,734,157,9,1,2,93,148,0,0,0,0,644,5,31,Matches
3e4f735d,Vitorino Antunes,pt POR,"DF,MF",Getafe,31,1987,24.2,1198,820,366,64,0,20,141,256,46,11,19,3,701,12,41,Matches
c93231dc,Anuar,ma MAR,"MF,FW",Valladolid,23,1995,12.0,400,390,7,5,1,5,2,0,1,0,0,0,296,3,11,Matches
a230ebcc,Emmanuel Apeh,ng NGA,"FW,MF",Celta Vigo,21,1996,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,22,1995,29.7,776,743,23,15,2,36,24,3,2,0,1,1,519,10,16,Matches
2b15a82a,Guilherme Arana,br BRA,DF,Sevilla,21,1997,7.0,289,236,51,3,0,0,19,48,0,0,0,0,231,2,13,Matches
27a013f7,Néstor Araujo,mx MEX,DF,Celta Vigo,26,1991,29.8,1502,1450,49,43,1,9,2,6,0,0,0,0,1291,3,8,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,31,1987,21.7,1152,1077,71,47,1,42,8,24,0,0,0,0,863,4,14,Matches
fdd60087,Santiago Arias,co COL,DF,Atlético Madrid,26,1992,19.7,1015,832,182,9,0,2,51,173,0,0,0,0,787,1,25,Matches
46e07328,José Arnaiz,es ESP,"MF,FW",Leganés,23,1995,1.3,32,32,0,0,0,0,2,0,0,0,0,0,25,0,1,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32.0,826,477,343,89,0,2,0,0,0,0,0,0,544,6,1,Matches
45af8a54,Marco Asensio,es ESP,FW,Real Madrid,22,1996,19.8,1024,957,58,6,7,8,78,25,25,3,6,0,839,9,30,Matches
7dcf86f6,Iago Aspas,es ESP,"FW,MF",Celta Vigo,30,1987,25.0,919,875,38,13,7,9,32,13,3,1,0,0,731,6,24,Matches
253a06b9,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,24,1994,22.2,583,546,31,1,6,19,40,14,1,0,1,0,296,6,32,Matches
1f54ed90,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,27,1991,23.4,1054,1006,46,44,1,7,1,2,0,0,0,0,867,2,6,Matches
09a9e921,Carlos Bacca,co COL,FW,Villarreal,31,1986,14.1,277,259,18,0,2,3,6,1,1,0,0,0,185,0,9,Matches
a58bb1e1,Gareth Bale,wls WAL,FW,Real Madrid,29,1989,19.8,791,756,28,2,2,21,70,24,0,0,0,0,567,7,25,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,30,1988,5.8,227,183,44,2,0,0,8,42,0,0,0,0,169,0,7,Matches
fa937f7a,Éver Banega,ar ARG,MF,Sevilla,30,1988,29.6,2241,1981,248,145,6,50,131,7,96,25,41,11,1823,12,32,Matches
35f6db55,Léo Baptistão,br BRA,"FW,MF",Espanyol,25,1992,13.7,388,372,16,1,2,2,10,9,2,0,0,0,278,0,30,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,23,1995,31.5,1188,1084,98,39,3,15,72,7,33,13,15,0,864,6,40,Matches
487d9b09,Antonio Barragán,es ESP,"DF,FW",Betis,31,1987,10.4,637,555,81,9,0,3,41,72,0,0,0,0,527,1,12,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,16,2001,4.4,111,111,0,0,1,0,6,0,0,0,0,0,82,0,4,Matches
b742cc0d,Marc Bartra,es ESP,DF,Betis,27,1991,32.5,2278,2205,67,66,0,25,5,1,0,0,0,0,1991,6,16,Matches
8c44e37b,Borja Bastón,es ESP,FW,Alavés,25,1992,16.0,320,305,14,0,0,0,5,1,0,0,0,0,197,1,18,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Valencia,24,1993,5.9,135,128,6,2,1,1,3,0,0,0,0,0,101,1,7,Matches
debc6b55,Jon Bautista,es ESP,FW,Real Sociedad,23,1995,6.6,137,124,12,0,0,0,0,0,0,0,0,0,84,1,2,Matches
d8712bf9,Bebé,cv CPV,"FW,MF",Rayo Vallecano,28,1990,14.5,515,479,31,3,0,8,108,16,11,5,3,1,304,5,28,Matches
d8712bf9,Bebé,cv CPV,MF,Eibar,28,1990,0.7,34,33,1,0,0,1,10,1,0,0,0,0,22,0,1,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,19,1999,16.9,865,840,23,23,3,5,4,0,0,0,0,0,783,2,14,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Sevilla,27,1990,31.2,795,755,35,2,9,6,27,8,0,0,0,0,570,5,24,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,30,1987,32.8,1213,1133,73,3,6,18,20,3,2,0,0,0,985,7,29,Matches
b6e50615,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,28,1990,34.7,1753,1440,309,26,2,12,102,281,2,1,1,0,1384,4,47,Matches
04a65a8f,Markel Bergara,es ESP,MF,Getafe,32,1986,0.6,18,16,1,0,0,1,0,0,0,0,0,0,13,1,0,Matches
697295b1,Pedro Bigas,es ESP,DF,Eibar,27,1990,6.5,300,287,10,9,1,4,0,1,0,0,0,0,245,3,1,Matches
c4dce677,Alejandro Blanco,es ESP,"FW,MF",Alavés,19,1998,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25.0,818,503,312,92,0,5,0,0,0,0,0,0,534,3,0,Matches
