id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
7f9c5d2d,Abner,br BRA,DF,Betis,22-288,2000,4.1,212,165,46,1,0,2,6,45,0,0,0,0,156,1,9,Matches
be6faae0,Álvaro Aceves,es ESP,GK,Valladolid,19-228,2003,0.1,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0,Matches
81442ecb,Marcos Acuña,ar ARG,DF,Sevilla,31-134,1991,13.4,866,692,173,34,3,10,99,113,26,5,16,0,644,1,16,Matches
a2c1a8d3,Julen Agirrezabala,es ESP,GK,Athletic Club,22-075,2000,2.5,90,66,24,2,0,0,0,0,0,0,0,0,66,0,0,Matches
014aa7bd,Álvaro Aguado,es ESP,MF,Valladolid,26-314,1996,13.4,722,666,56,31,3,26,35,3,22,1,16,0,598,0,8,Matches
18abe173,Joseph Aidoo,gh GHA,DF,Celta Vigo,27-163,1995,23.8,1166,1136,27,25,0,4,0,2,0,0,0,0,989,3,11,Matches
06efa9dc,Sergio Akieme,es ESP,DF,Almería,25-085,1997,23.4,997,779,211,23,3,13,68,188,0,0,0,0,771,7,20,Matches
31f5b89b,Paul Akouokou,ci CIV,MF,Betis,25-081,1997,2.6,101,98,2,2,1,2,0,0,0,0,0,0,94,1,1,Matches
05439de2,David Alaba,at AUT,DF,Real Madrid,30-260,1992,17.2,993,896,88,36,3,2,25,45,3,3,0,0,869,9,12,Matches
455c26a4,Ángel Alarcón,es ESP,"MF,FW",Barcelona,18-300,2004,0.3,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
99ea2ddd,Tomás Alarcón,cl CHI,MF,Cádiz,24-051,1999,2.5,95,88,7,5,1,3,6,0,2,1,1,0,78,0,0,Matches
4601e194,Jordi Alba,es ESP,DF,Barcelona,33-355,1989,11.1,1064,926,134,30,4,6,62,104,0,0,0,0,901,4,20,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Villarreal,37-188,1985,20.9,1318,1278,38,30,0,13,1,0,0,0,0,0,1167,2,4,Matches
036bba5f,Rubén Alcaraz,es ESP,MF,Cádiz,31-314,1991,14.0,540,501,37,28,2,13,22,0,5,2,1,1,424,2,7,Matches
bb08bce9,Omar Alderete,py PAR,DF,Getafe,26-075,1996,12.0,447,421,24,18,0,10,6,6,0,0,0,0,277,2,7,Matches
3d7e48ce,Iván Alejo,es ESP,"MF,FW",Cádiz,28-029,1995,9.2,213,201,10,1,0,0,61,8,1,0,1,0,117,2,13,Matches
6c811eb7,Carles Aleñá,es ESP,MF,Getafe,25-065,1998,17.5,642,628,10,6,3,9,25,2,0,0,0,0,492,4,14,Matches
b907d169,Alejandro Alfaro,es ESP,MF,Elche,20-269,2002,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
acc1aefa,Ángel Algobia,es ESP,MF,Getafe,23-261,1999,10.9,450,435,13,12,0,4,9,0,0,0,0,0,369,2,8,Matches
f8405304,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,19-051,2004,3.6,78,73,4,0,0,0,17,0,0,0,0,0,49,1,3,Matches
e6697917,Domingos André Ribeiro Almeida,pt POR,MF,Valencia,22-285,2000,16.7,803,724,72,34,5,4,56,8,23,10,8,0,645,7,11,Matches
f4290206,Marcos Alonso,es ESP,DF,Barcelona,32-073,1990,7.5,600,576,23,7,1,6,10,10,6,1,3,0,545,1,7,Matches
629081bd,Carlos Álvarez,es ESP,FW,Sevilla,19-217,2003,0.1,,,,,,,0,,,,,,,,,Matches
852ddfb8,Gastón Álvarez,uy URU,DF,Getafe,22-352,2000,9.0,323,256,67,4,0,2,12,63,0,0,0,0,211,0,8,Matches
3ecc11d8,Yeray Álvarez,es ESP,DF,Athletic Club,28-046,1995,19.1,1054,987,64,56,2,31,9,2,0,0,0,0,859,3,9,Matches
00eba9c9,Selim Amallah,ma MAR,MF,Valladolid,26-116,1996,0.6,24,23,1,0,0,0,0,1,0,0,0,0,18,0,0,Matches
f3b1d9a2,Amath,sn SEN,"MF,FW",Mallorca,26-238,1996,5.8,132,126,5,0,1,0,8,4,0,0,0,0,101,1,5,Matches
22721b88,Jordan Amavi,fr FRA,DF,Getafe,29-002,1994,2.1,96,69,27,1,0,0,6,26,0,0,0,0,51,0,5,Matches
fdd26d71,Fabrizio Angileri,ar ARG,DF,Getafe,28-361,1994,6.0,229,164,65,3,0,2,10,62,0,0,0,0,134,0,12,Matches
c93231dc,Anuar,ma MAR,"MF,FW",Valladolid,28-055,1995,2.3,40,39,1,0,0,0,1,1,0,0,0,0,30,0,4,Matches
