id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2f798b41,Aymen Abdennour,tn TUN,DF,Marseille,27,1989,5.5,310,333,93.1,5550,1557,126,128,98.4,148,155,95.5,24,34,70.6,0,0.0,0.0,0.0,0,8,0,0,12,Matches
a4c3f7af,Mehdi Abeid,dz ALG,MF,Dijon,24,1992,13.1,513,605,84.8,8787,2345,231,264,87.5,219,245,89.4,44,62,71.0,1,0.3,0.3,+0.7,7,33,1,0,49,Matches
16714a62,Khaled Adénon,bj BEN,DF,Amiens,32,1985,32.5,960,1157,83.0,19763,8032,309,352,87.8,490,545,89.9,149,223,66.8,1,0.2,0.1,+0.8,2,34,2,0,51,Matches
26777636,Yacine Adli,fr FRA,FW,Paris S-G,17,2000,0.1,7,7,100.0,163,42,4,4,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Montpellier,24,1993,27.3,1186,1545,76.8,17103,7898,751,832,90.3,330,468,70.5,66,147,44.9,2,3.7,2.5,-1.7,36,91,32,21,130,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,23,1994,33.4,1162,1359,85.5,20915,5421,495,555,89.2,473,526,89.9,146,196,74.5,0,1.0,0.8,-1.0,13,101,5,0,131,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,22.7,936,1135,82.5,18775,5869,338,384,88.0,420,483,87.0,153,213,71.8,0,0.7,0.7,-0.7,12,148,7,1,178,Matches
9b8970ce,David Alcibiade,fr FRA,DF,Nantes,25,1991,2.3,69,93,74.2,1265,669,27,30,90.0,31,38,81.6,9,22,40.9,1,0.4,0.2,+0.6,2,6,2,1,6,Matches
b18a3023,Júnior Alonso,py PAR,DF,Lille,24,1993,30.9,1523,1884,80.8,31258,13482,455,503,90.5,821,935,87.8,217,383,56.7,1,0.5,0.6,+0.5,11,84,5,2,114,Matches
c9e99e49,Dani Alves,br BRA,DF,Paris S-G,34,1983,22.9,1777,2079,85.5,24880,8924,1075,1155,93.1,366,445,82.2,159,237,67.1,7,5.0,5.7,+2.0,47,141,63,22,168,Matches
