id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,34,1987,37.0,1679,2031,82.7,32967,13407,490,571,85.8,1006,1117,90.1,155,279,55.6,2,1.0,0.9,+1.0,13,155,5,0,215,Matches
7978cbf0,Himad Abdelli,dz ALG,"MF,FW",Angers,22,1999,23.7,1043,1257,83.0,18273,4649,465,536,86.8,421,494,85.2,122,169,72.2,2,2.9,2.5,-0.9,36,124,26,8,151,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22,2000,32.2,1819,1981,91.8,28679,7020,897,964,93.0,769,811,94.8,92,117,78.6,1,1.6,2.3,-0.6,17,182,17,3,165,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,29,1993,26.0,1308,1483,88.2,22287,7579,593,640,92.7,562,617,91.1,111,160,69.4,1,1.3,1.1,-0.3,14,144,11,0,143,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Auxerre,19,2003,9.0,69,105,65.7,1187,235,24,36,66.7,35,44,79.5,5,11,45.5,1,0.7,0.3,+0.3,5,7,3,1,8,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19,2003,1.2,7,15,46.7,129,30,3,6,50.0,3,4,75.0,1,1,100.0,0,0.3,0.2,-0.3,2,1,1,0,2,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,22,2000,27.5,576,777,74.1,7539,1994,373,448,83.3,158,208,76.0,12,29,41.4,5,3.3,2.8,+1.7,22,30,22,4,72,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,20,2002,0.4,18,21,85.7,274,76,7,7,100.0,10,12,83.3,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,3,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,18,2003,1.2,29,41,70.7,390,93,12,18,66.7,11,14,78.6,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,3,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25,1997,26.5,1281,1493,85.8,27077,9413,360,413,87.2,705,764,92.3,202,284,71.1,3,2.4,1.7,+0.6,13,112,15,1,131,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,20,2002,12.2,619,744,83.2,10977,3466,254,295,86.1,285,322,88.5,60,89,67.4,1,1.1,1.0,-0.1,12,62,15,2,93,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29,1993,13.0,696,847,82.2,10933,4515,352,394,89.3,291,343,84.8,36,68,52.9,0,0.9,1.2,-0.9,3,72,11,5,102,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,18,2004,0.2,6,10,60.0,79,18,3,5,60.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28,1994,14.4,447,592,75.5,7451,2109,207,255,81.2,179,230,77.8,38,68,55.9,1,0.9,1.3,+0.1,9,53,11,1,50,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,28,1994,8.6,178,255,69.8,2614,397,103,137,75.2,55,79,69.6,11,16,68.8,0,0.9,0.8,-0.9,10,10,6,0,13,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,20,2002,4.5,130,168,77.4,1613,498,78,91,85.7,34,46,73.9,3,7,42.9,0,0.5,0.5,-0.5,6,12,5,0,16,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,19,2002,4.5,95,145,65.5,2786,2199,20,20,100.0,47,47,100.0,28,77,36.4,0,0.1,0.0,-0.1,1,2,0,0,0,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,27,1995,24.9,658,848,77.6,9331,2378,388,453,85.7,216,273,79.1,25,62,40.3,1,2.0,2.5,-1.0,18,37,14,9,59,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33,1989,15.1,448,686,65.3,7834,3413,197,237,83.1,190,272,69.9,45,133,33.8,0,0.7,0.9,-0.7,11,43,10,5,51,Matches
