id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
763b8b37,Bartosz Bialek,pl POL,"FW,MF",Wolfsburg,18,2001,3.0,11,3.67,8,0,0,2,0,1,3,1.00,2,0,0,0,0,1,Matches
7aac47fe,Ermin Bičakčić,ba BIH,DF,Hoffenheim,30,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
dc62fbee,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,26,1993,16.8,51,3.03,28,11,4,2,3,3,4,0.24,1,1,0,0,1,1,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Bayern Munich,31,1988,26.3,20,0.76,20,0,0,0,0,0,3,0.11,3,0,0,0,0,0,Matches
635f2732,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,26,1994,22.9,73,3.18,60,2,3,3,4,1,8,0.35,7,0,0,1,0,0,Matches
1fda91b3,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,18,2002,3.1,7,2.27,6,0,0,0,1,0,1,0.32,1,0,0,0,0,0,Matches
8758ddf4,Elias Bördner,de GER,GK,Eint Frankfurt,18,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
78b9e99c,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
01834aa0,Sebastiaan Bornauw,be BEL,DF,Köln,21,1999,23.1,8,0.35,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
541127d5,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,21,1999,6.7,17,2.53,10,0,1,3,3,0,0,0.00,0,0,0,0,0,0,Matches
7c473e12,Dedryck Boyata,be BEL,DF,Hertha BSC,29,1990,17.2,10,0.58,9,0,0,1,0,0,2,0.12,2,0,0,0,0,0,Matches
b797f558,Can Bozdogan,de GER,"MF,FW",Schalke 04,19,2001,7.2,10,1.38,7,1,1,1,0,0,2,0.28,1,0,1,0,0,0,Matches
a167537f,Julian Brandt,de GER,"FW,MF",Dortmund,24,1996,16.6,76,4.57,66,3,3,1,3,0,12,0.72,9,0,2,0,1,0,Matches
d28339cb,Fabian Bredlow,de GER,GK,Stuttgart,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d4a2533d,Josip Brekalo,hr CRO,FW,Wolfsburg,22,1998,20.2,82,4.07,57,11,8,5,1,0,11,0.55,7,0,1,2,1,0,Matches
2b5527c4,Joshua Brenet,nl NED,DF,Hoffenheim,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
e27da244,John Brooks,us USA,DF,Wolfsburg,27,1993,30.8,26,0.84,22,0,1,1,0,2,1,0.03,1,0,0,0,0,0,Matches
a7813ac4,Daniel Brosinski,de GER,"DF,FW",Mainz 05,32,1988,15.9,44,2.77,29,14,1,0,0,0,3,0.19,1,2,0,0,0,0,Matches
f0a37d36,Cédric Brunner,ch SUI,DF,Arminia,26,1994,29.5,40,1.36,27,8,2,0,1,2,1,0.03,1,0,0,0,0,0,Matches
4e204552,Jacob Bruun Larsen,dk DEN,"MF,FW",Hoffenheim,21,1998,1.0,3,3.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
ab5b7dc1,Marius Bülter,de GER,"FW,MF",Union Berlin,27,1993,10.9,24,2.21,20,0,1,1,2,0,3,0.28,3,0,0,0,0,0,Matches
05f99a4a,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,20,2000,15.3,35,2.29,25,0,0,3,7,0,6,0.39,3,0,0,0,3,0,Matches
c59b67ed,Nishan Burkart,ch SUI,MF,Freiburg,20,2000,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9d12e142,Roman Bürki,ch SUI,GK,Dortmund,29,1990,18.5,1,0.05,1,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
d1db4b83,Kerim Calhanoglu,de GER,DF,Schalke 04,17,2002,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d1273f09,Daniel Caligiuri,it ITA,"MF,FW",Augsburg,32,1988,29.6,95,3.21,44,30,10,2,8,1,8,0.27,5,2,1,0,0,0,Matches
a65ce836,Emre Can,de GER,"DF,MF",Dortmund,26,1994,23.7,41,1.73,34,2,3,0,0,2,8,0.34,8,0,0,0,0,0,Matches
db401046,Koen Casteels,be BEL,GK,Wolfsburg,28,1992,32.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
68829001,Gonzalo Castro,de GER,MF,Stuttgart,33,1987,19.2,79,4.11,49,21,3,5,0,1,6,0.31,3,2,1,0,0,0,Matches
0b7dae21,Sava Cestic,rs SRB,DF,Köln,19,2001,10.0,5,0.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b3b7f5a6,Timothy Chandler,us USA,DF,Eint Frankfurt,30,1990,4.8,6,1.25,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7961f7aa,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,26,1994,2.4,6,2.49,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2696b6a9,Tahith Chong,nl NED,"MF,FW",Werder Bremen,20,1999,4.3,12,2.79,10,0,1,0,0,1,1,0.23,1,0,0,0,0,0,Matches
c6608135,Darko Churlinov,mk MKD,"DF,MF",Stuttgart,20,2000,2.4,7,2.89,6,1,0,0,0,0,2,0.83,2,0,0,0,0,0,Matches
59a48c59,Tim Civeja,de GER,MF,Augsburg,18,2002,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
042e8a49,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,24,1996,19.5,103,5.29,77,0,15,6,4,1,16,0.82,11,0,3,1,1,0,Matches
9f381d8b,Jhon Córdoba,co COL,FW,Hertha BSC,27,1993,17.1,50,2.93,33,0,1,6,10,0,3,0.18,1,0,0,1,1,0,Matches
229cd98a,Sergio Córdova,ve VEN,"FW,MF",Arminia,22,1997,12.1,28,2.32,18,0,5,1,2,2,2,0.17,2,0,0,0,0,0,Matches
5ddb8f9f,Danny da Costa,de GER,"DF,FW",Mainz 05,27,1993,13.4,28,2.09,20,3,3,0,1,1,4,0.30,3,0,1,0,0,0,Matches
5ddb8f9f,Danny da Costa,de GER,DF,Eint Frankfurt,27,1993,1.2,4,3.27,3,0,1,0,0,0,1,0.82,1,0,0,0,0,0,Matches
4fa7cb9b,Douglas Costa,br BRA,"FW,MF",Bayern Munich,29,1990,3.6,17,4.78,9,7,1,0,0,0,2,0.56,1,0,1,0,0,0,Matches
05ba9d7c,Tanguy Coulibaly,fr FRA,"DF,FW",Stuttgart,19,2001,16.7,38,2.27,27,0,6,2,2,1,3,0.18,3,0,0,0,0,0,Matches
5722eced,Mickaël Cuisance,fr FRA,FW,Bayern Munich,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,21,1999,23.9,110,4.61,48,27,16,7,8,4,9,0.38,5,1,0,2,1,0,Matches
b0a0698b,Rafael Czichos,de GER,DF,Köln,30,1990,25.1,25,1.00,22,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
eac044ad,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,28,1992,11.1,26,2.34,20,0,2,1,3,0,4,0.36,4,0,0,0,0,0,Matches
dee3013b,Finn Dahmen,de GER,GK,Mainz 05,22,1998,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
db4ed67b,Mahmoud Dahoud,de GER,MF,Dortmund,24,1996,14.0,35,2.50,27,0,3,3,1,1,6,0.43,5,0,0,0,0,1,Matches
aeaf1bc1,Leon Dajaku,de GER,FW,Union Berlin,19,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
234204f4,Tiago Dantas,pt POR,MF,Bayern Munich,19,2000,0.8,2,2.61,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
41bff4fa,Márton Dárdai,de GER,"DF,MF",Hertha BSC,18,2002,9.1,9,0.99,6,3,0,0,0,0,1,0.11,0,1,0,0,0,0,Matches
3eb0f2df,Vladimír Darida,cz CZE,MF,Hertha BSC,29,1990,21.1,66,3.12,46,11,3,0,6,0,9,0.43,9,0,0,0,0,0,Matches
d781d855,Alphonso Davies,ca CAN,DF,Bayern Munich,19,2000,19.6,63,3.22,53,0,6,0,3,1,7,0.36,5,0,1,0,0,1,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Dortmund,28,1991,14.3,17,1.19,13,0,0,1,1,2,0,0.00,0,0,0,0,0,0,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,Leverkusen,27,1993,19.4,81,4.17,50,20,3,5,3,0,7,0.36,3,2,1,1,0,0,Matches
ed79b7d3,Ermedin Demirović,ba BIH,FW,Freiburg,22,1998,16.6,34,2.04,20,0,4,4,6,0,9,0.54,5,0,1,2,1,0,Matches
2c44a35d,Emmanuel Dennis,ng NGA,FW,Köln,22,1997,5.3,7,1.33,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
25f50295,Mike van der Hoorn,nl NED,DF,Arminia,27,1992,15.1,5,0.33,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
aeed5c06,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,21,1999,26.5,82,3.09,59,0,14,6,2,1,19,0.72,11,0,5,2,1,0,Matches
d3096421,Daniel Didavi,de GER,"MF,FW",Stuttgart,30,1990,10.8,40,3.72,31,4,1,2,2,0,5,0.46,3,1,0,1,0,0,Matches
34a0f5ff,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,22,1998,5.9,12,2.04,6,1,4,0,0,1,1,0.17,1,0,0,0,0,0,Matches
4ccd8957,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,18,2001,1.2,3,2.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d01bbb6f,Ritsu Doan,jp JPN,"MF,FW",Arminia,22,1998,30.8,99,3.22,42,23,20,7,6,1,7,0.23,4,0,2,1,0,0,Matches
7d841904,Ji Dong-won,kr KOR,FW,Mainz 05,29,1991,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
dc90cfbe,Bas Dost,nl NED,FW,Eint Frankfurt,31,1989,9.1,20,2.20,18,0,0,2,0,0,3,0.33,3,0,0,0,0,0,Matches
6fd8a334,Aleksandar Dragović,at AUT,DF,Leverkusen,29,1991,12.6,20,1.59,16,2,1,1,0,0,1,0.08,1,0,0,0,0,0,Matches
809940aa,Dominick Drexler,de GER,"MF,FW",Köln,30,1990,13.7,34,2.48,31,0,1,1,1,0,1,0.07,0,0,0,1,0,0,Matches
79ca3e23,Ondrej Duda,sk SVK,"FW,MF",Köln,25,1994,28.2,94,3.33,49,24,9,7,5,0,8,0.28,5,2,0,0,1,0,Matches
cf623c78,Erik Durm,de GER,DF,Eint Frankfurt,28,1992,16.4,29,1.76,20,1,2,6,0,0,6,0.37,2,0,1,3,0,0,Matches
d571df78,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,22,1998,0.4,2,5.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
beb882a8,Maximilian Eggestein,de GER,MF,Werder Bremen,23,1996,32.7,79,2.42,66,1,0,3,5,4,8,0.24,8,0,0,0,0,0,Matches
2f7fec15,Lilian Egloff,de GER,MF,Stuttgart,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
76b2817e,Kingsley Ehizibue,nl NED,DF,Köln,25,1995,12.6,20,1.59,14,1,2,1,2,0,3,0.24,1,0,1,1,0,0,Matches
48035304,Nico Elvedi,ch SUI,DF,M'Gladbach,23,1996,28.2,12,0.43,9,0,0,2,0,1,3,0.11,2,0,0,1,0,0,Matches
0b4f388a,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,23,1997,16.0,54,3.38,33,0,4,10,6,1,10,0.63,4,0,0,3,3,0,Matches
1a83027b,Keita Endo,jp JPN,"MF,FW",Union Berlin,22,1997,5.1,16,3.16,8,0,1,1,4,2,0,0.00,0,0,0,0,0,0,Matches
c149016b,Wataru Endo,jp JPN,MF,Stuttgart,27,1993,32.8,74,2.25,62,1,0,2,4,5,6,0.18,5,0,0,0,1,0,Matches
e3f6253d,Patrick Erras,de GER,"FW,MF",Werder Bremen,25,1995,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1e43fad8,Ralf Fährmann,de GER,GK,Schalke 04,31,1988,20.8,6,0.29,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
677da306,Ohis Felix Uduokhai,de GER,DF,Augsburg,22,1997,29.0,16,0.55,13,1,0,1,0,1,2,0.07,2,0,0,0,0,0,Matches
3bb625ac,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,24,1996,9.3,20,2.14,14,5,0,1,0,0,1,0.11,0,1,0,0,0,0,Matches
f9e7c4ac,Alfreð Finnbogason,is ISL,FW,Augsburg,31,1989,6.0,20,3.30,15,0,2,2,1,0,2,0.33,2,0,0,0,0,0,Matches
a92ab7be,Mark Flekken,nl NED,GK,Freiburg,27,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9642c929,Florian Flick,de GER,MF,Schalke 04,20,2000,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
9a2e0ccc,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,28,1991,17.1,80,4.68,55,9,8,4,4,0,10,0.59,7,1,1,0,1,0,Matches
76fa965f,Philipp Förster,de GER,MF,Stuttgart,25,1995,16.8,57,3.40,43,6,4,1,2,1,4,0.24,4,0,0,0,0,0,Matches
a9142dc3,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,22,1998,4.5,7,1.54,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
626fab5f,Raphael Framberger,de GER,DF,Augsburg,24,1995,17.1,27,1.58,20,5,1,0,0,1,1,0.06,1,0,0,0,0,0,Matches
f86ad3f5,Marco Friedl,at AUT,DF,Werder Bremen,22,1998,30.9,30,0.97,25,3,1,0,1,0,4,0.13,3,1,0,0,0,0,Matches
b77f44a4,Marvin Friedrich,de GER,DF,Union Berlin,24,1995,34.0,33,0.97,25,0,1,4,0,3,5,0.15,4,0,0,1,0,0,Matches
74f2e748,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,19,2000,4.8,12,2.47,11,0,1,0,0,0,4,0.82,3,0,1,0,0,0,Matches
4f16405e,Niclas Füllkrug,de GER,FW,Werder Bremen,27,1993,9.7,19,1.95,13,0,1,1,4,0,2,0.20,1,0,0,0,1,0,Matches
16daec92,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,25,1995,9.1,26,2.85,16,5,1,2,1,1,3,0.33,1,1,0,1,0,0,Matches
d847944b,Christian Gebauer,at AUT,"MF,FW",Arminia,26,1993,7.6,16,2.09,14,0,0,2,0,0,1,0.13,1,0,0,0,0,0,Matches
3f65898c,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,33,1986,33.7,45,1.34,35,4,0,2,4,0,4,0.12,2,1,0,1,0,0,Matches
62f94e47,Emrehan Gedikli,de GER,FW,Leverkusen,17,2003,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
37f606f0,Dennis Geiger,de GER,MF,Hoffenheim,22,1998,7.3,23,3.15,14,8,0,1,0,0,1,0.14,0,1,0,0,0,0,Matches
a4f94a0d,Christian Gentner,de GER,MF,Union Berlin,34,1985,11.5,20,1.74,18,1,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
62ab9184,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,26,1994,21.5,45,2.09,33,5,1,4,2,0,6,0.28,5,0,0,1,0,0,Matches
5723931e,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,29,1990,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7242b495,Niko Gießelmann,de GER,DF,Union Berlin,28,1991,4.8,9,1.88,6,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
17376543,Rafał Gikiewicz,pl POL,GK,Augsburg,32,1987,34.0,8,0.24,6,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
e5f63987,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,29,1991,2.4,4,1.67,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
f521b80a,Matthias Ginter,de GER,DF,M'Gladbach,26,1994,34.0,30,0.88,28,0,1,0,1,0,5,0.15,5,0,0,0,0,0,Matches
18a9efe4,Robert Glatzel,de GER,FW,Mainz 05,26,1994,4.0,11,2.76,7,0,1,2,1,0,3,0.75,2,0,0,1,0,0,Matches
88e357ef,Serge Gnabry,de GER,"FW,MF",Bayern Munich,25,1995,18.3,92,5.04,73,7,5,4,1,2,14,0.77,12,1,0,0,1,0,Matches
deee6467,Akaki Gogia,de GER,"FW,MF",Union Berlin,28,1992,1.6,4,2.55,3,0,0,0,1,0,3,1.91,2,0,0,0,1,0,Matches
2374aaca,Nicolás González,ar ARG,"FW,MF",Stuttgart,22,1998,10.4,34,3.28,19,0,5,4,5,1,7,0.67,3,0,2,1,1,0,Matches
cc86b9a3,Leon Goretzka,de GER,MF,Bayern Munich,25,1995,18.9,53,2.80,39,0,3,8,2,1,14,0.74,10,0,2,2,0,0,Matches
