id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
c5942695,Rolando Aarons,eng ENG,"MF,FW",Hellas Verona,21,1995,5.7,120,110,10,4,0,0,10,4,0,0,0,0,87,0,5,Matches
1c529186,Ignazio Abate,it ITA,DF,Milan,30,1986,11.7,776,653,119,7,0,2,31,112,0,0,0,0,625,4,21,Matches
b96b595c,Francesco Acerbi,it ITA,DF,Sassuolo,29,1988,38.0,1650,1529,118,89,2,24,12,28,0,0,0,0,1391,3,9,Matches
d7403bd5,Afriyie Acquah,gh GHA,MF,Torino,25,1992,10.6,478,468,8,6,0,1,12,0,0,0,0,0,405,2,9,Matches
ce5b170a,Claud Adjapong,it ITA,"DF,FW",Sassuolo,19,1998,13.6,509,442,65,1,3,2,27,63,1,0,0,0,363,2,17,Matches
06050480,Ali Adnan Kadhim,iq IRQ,"DF,FW",Udinese,23,1993,18.6,883,671,211,17,0,3,88,173,21,6,12,0,585,1,34,Matches
f9714604,Arlind Ajeti,al ALB,DF,Crotone,23,1993,14.1,362,348,13,13,0,2,0,0,0,0,0,0,282,1,5,Matches
5294a83f,Luis Alberto,es ESP,"FW,MF",Lazio,24,1992,29.7,1859,1572,265,67,38,15,213,26,168,68,69,9,1362,22,44,Matches
4bd414c1,Raúl Albiol,es ESP,DF,Napoli,31,1985,30.5,2510,2458,48,47,0,63,3,1,0,0,0,0,2241,4,14,Matches
7a2e46a8,Alisson,br BRA,GK,Roma,24,1992,37.0,1323,988,333,81,0,7,0,0,0,0,0,0,1090,2,0,Matches
cc700722,Allan,br BRA,MF,Napoli,26,1991,31.7,1826,1783,35,17,7,6,29,17,1,0,0,0,1572,8,34,Matches
92a5ac34,Ricky Álvarez,ar ARG,MF,Sampdoria,29,1988,3.0,179,162,16,3,0,0,21,2,10,6,2,0,134,1,5,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Sampdoria,21,1996,6.1,424,406,18,13,0,5,0,5,0,0,0,0,371,0,6,Matches
9f1893b9,Felipe Anderson,br BRA,"FW,MF",Lazio,24,1993,12.9,711,615,92,12,6,7,74,38,35,12,17,0,512,4,28,Matches
326d09ef,Nícolas Andrade,br BRA,GK,Hellas Verona,29,1988,36.0,1444,909,528,129,0,7,0,0,0,0,0,0,868,7,0,Matches
13d820de,Marco Andreolli,it ITA,DF,Cagliari,31,1986,20.3,862,809,49,37,0,8,4,1,0,0,0,0,693,4,9,Matches
0c971997,Gabriele Angella,it ITA,DF,Udinese,28,1989,9.9,503,472,30,18,0,10,2,12,0,0,0,0,411,1,2,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,DF,Torino,30,1986,20.8,1003,797,202,22,0,36,78,176,4,0,3,0,712,4,30,Matches
97c9bce3,Luca Antei,it ITA,DF,Benevento,25,1992,6.6,365,341,24,20,0,3,1,4,0,0,0,0,316,0,1,Matches
43a2e16c,Mirco Antenucci,it ITA,FW,SPAL,32,1984,28.6,637,605,27,2,1,6,33,4,0,0,0,0,476,5,20,Matches
40f0ed6c,Luca Antonelli,it ITA,"DF,FW",Milan,30,1987,1.6,94,86,8,2,0,0,0,6,0,0,0,0,77,0,0,Matches
91976866,Mirko Antonucci,it ITA,FW,Roma,18,1999,0.3,16,15,1,0,0,0,5,1,0,0,0,0,12,0,1,Matches
9c8f641a,Samuel Armenteros,se SWE,FW,Benevento,27,1990,4.8,85,70,15,0,0,0,1,0,0,0,0,0,63,0,0,Matches
089550f5,Kwadwo Asamoah,gh GHA,DF,Juventus,28,1988,17.4,1295,1147,144,18,0,14,31,126,0,0,0,0,1132,4,22,Matches
1522dab2,Davide Astori,it ITA,DF,Fiorentina,30,1987,25.0,1534,1465,64,60,0,15,18,4,0,0,0,0,1319,5,9,Matches
23f9e9d3,Felipe Avenatti,uy URU,FW,Bologna,24,1993,5.2,142,139,2,0,0,2,6,0,0,0,0,0,80,1,5,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Fiorentina,24,1993,5.0,103,97,4,0,1,1,5,1,0,0,0,0,77,2,4,Matches
422ec08a,Khouma Babacar,sn SEN,FW,Sassuolo,24,1993,8.3,137,129,7,0,1,1,2,0,0,0,0,0,107,1,0,Matches
e8c930bb,Milan Badelj,hr CRO,MF,Fiorentina,28,1989,26.1,1775,1691,79,44,8,14,14,4,0,0,0,0,1469,5,21,Matches
49d399d5,Riad Bajić,ba BIH,"FW,MF",Udinese,23,1994,0.9,19,19,0,0,1,0,0,0,0,0,0,0,13,0,1,Matches
9be4ee80,Andrija Balić,hr CRO,MF,Udinese,19,1997,12.0,561,519,40,19,1,12,38,2,19,5,11,1,446,2,18,Matches
0821331c,Mattia Bani,it ITA,DF,Chievo,23,1993,14.6,637,611,24,13,0,10,5,11,0,0,0,0,524,2,5,Matches
01efac19,Antonín Barák,cz CZE,MF,Udinese,22,1994,30.1,1171,1148,18,4,2,8,34,6,7,5,1,0,905,5,35,Matches
32ebfe1e,Andrea Barberis,it ITA,MF,Crotone,23,1993,33.7,1148,1009,130,49,0,5,88,8,57,30,19,0,813,9,32,Matches
