id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
a2a85828,Aymen Barkok,ma MAR,DF,de Eint Frankfurt,23,1998,0.6,37,1,6,21,10,1,37,1,0,0.0,1,100.0,18,129,76,3,1,0,2,0,21,5,Matches
3ea50f67,Harvey Barnes,eng ENG,FW,eng Leicester City,23,1997,3.1,123,1,7,44,75,23,123,12,6,50.0,6,50.0,97,800,603,23,12,14,5,4,108,34,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,MF",es Real Sociedad,19,2001,1.2,83,3,10,29,48,9,83,23,15,65.2,8,34.8,61,469,255,9,2,4,5,4,59,21,Matches
8e7f49d3,Wílmar Barrios,co COL,"DF,MF",ru Zenit,27,1993,2.0,137,9,64,70,5,0,137,1,1,100.0,0,0.0,80,360,211,3,1,0,1,1,98,0,Matches
b742cc0d,Marc Bartra,es ESP,DF,es Betis,30,1991,4.3,374,36,185,183,8,4,374,3,2,66.7,1,33.3,245,1139,604,6,4,1,1,2,280,0,Matches
80556f08,Toma Bašić,hr CRO,MF,it Lazio,24,1996,4.3,237,5,39,134,66,7,237,5,2,40.0,3,60.0,157,618,215,6,6,1,6,3,175,13,Matches
a36524bf,Calvin Bassey,ng NGA,DF,sct Rangers,21,1999,13.1,819,83,410,358,58,8,819,23,11,47.8,12,52.2,489,2326,1277,18,12,0,15,6,531,9,Matches
cabb3a1d,Jelle Bataille,be BEL,DF,be Antwerp,22,1999,3.8,287,8,88,129,72,6,287,7,3,42.9,4,57.1,167,1112,700,15,8,1,4,2,178,21,Matches
d1eda5f0,Martin Baturina,hr CRO,MF,hr Dinamo Zagreb,18,2003,0.6,37,0,2,30,5,0,37,3,2,66.7,1,33.3,31,176,95,3,0,0,2,0,29,0,Matches
072e68ed,Altay Bayındır,tr TUR,GK,tr Fenerbahçe,23,1998,3.0,72,52,72,0,0,0,72,0,0,,0,,40,250,157,0,0,0,0,0,27,0,Matches
7bcc0708,Ömer Bayram,tr TUR,"DF,FW",tr Galatasaray,30,1991,0.5,38,0,9,14,15,1,38,0,0,,0,,16,128,60,3,1,1,1,2,14,3,Matches
4a5e83ad,Alexis Beka Beka,fr FRA,MF,ru Loko Moscow,20,2001,5.6,264,9,76,168,29,0,264,12,6,50.0,6,50.0,165,1052,426,3,6,0,9,11,168,2,Matches
bee0bab1,Karim Bellarabi,de GER,"FW,DF",de Leverkusen,31,1990,2.5,148,0,15,78,59,7,148,8,5,62.5,3,37.5,85,736,426,14,6,3,10,3,101,18,Matches
f874dd44,Héctor Bellerín,es ESP,DF,es Betis,26,1995,3.1,197,4,60,92,47,4,197,4,1,25.0,3,75.0,99,555,332,7,4,1,4,2,133,15,Matches
57d88cf9,Jude Bellingham,eng ENG,"MF,FW",de Dortmund,18,2003,2.0,170,1,16,103,53,10,170,9,6,66.7,3,33.3,135,561,243,4,3,1,2,1,134,16,Matches
10b26721,Alexandr Belousov,md MDA,FW,md Sheriff Tiraspol,23,1998,0.0,5,0,1,3,1,0,5,0,0,,0,,2,13,0,0,0,0,1,0,2,0,Matches
9ade9ce1,Anis Ben Slimane,tn TUN,MF,dk Brøndby,20,2001,3.0,143,8,19,87,38,2,143,16,5,31.3,11,68.8,94,527,200,5,3,2,8,3,100,11,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,fr Monaco,30,1990,4.0,115,1,5,38,73,21,115,7,3,42.9,4,57.1,77,321,122,4,2,2,8,5,96,41,Matches
5a04fd92,Saïd Benrahma,dz ALG,"FW,MF",eng West Ham,25,1995,5.5,323,1,25,112,190,30,323,36,20,55.6,16,44.4,218,1509,755,30,15,12,22,11,223,65,Matches
eb6e14be,Mergim Berisha,de GER,FW,tr Fenerbahçe,23,1998,4.1,122,8,15,48,60,12,122,9,0,0.0,9,100.0,79,303,123,3,5,1,12,5,84,20,Matches
01226327,Ryan Bertrand,eng ENG,DF,eng Leicester City,31,1989,2.7,190,5,39,95,57,4,190,2,0,0.0,2,100.0,109,389,225,6,5,1,3,0,113,14,Matches
f533776b,Nir Bitton,il ISR,"MF,DF",sct Celtic,29,1991,3.2,234,17,78,135,23,1,234,2,2,100.0,0,0.0,126,780,483,6,2,0,1,1,157,3,Matches
3cdfc63e,Miha Blažič,si SVN,DF,hu Ferencváros,28,1993,6.0,345,50,198,141,7,1,345,1,0,0.0,1,100.0,197,909,480,2,0,0,2,3,239,1,Matches
5b479568,Myron Boadu,nl NED,FW,fr Monaco,20,2001,3.5,96,1,8,48,42,6,96,7,1,14.3,6,85.7,50,217,90,4,0,2,17,3,73,24,Matches
