id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
0bc4e720,30,950,10.6,9,1,21,8,1.1,18,15.0,3.0,0.5,14.7,15.5,-0.8,0.25,0,0,0,0.0
0c2ac3cb,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
0c3f7197,11,500,5.6,6,0,5,6,0.91,6,8.0,-2.0,-0.36,6.5,4.7,1.8,0.4,0,0,0,0.0
0c717ae6,1,90,1.0,1,1,0,4,0.0,0,2.0,-2.0,-1.57,0.8,3.4,-2.5,-2.2,0,0,0,0.0
0cc474e7,2,101,1.1,1,1,1,9,1.5,1,6.0,-5.0,-4.1,1.6,3.3,-1.7,-1.2,0,0,0,0.0
0d298637,1,45,0.5,0,0,1,1,0.0,0,0.0,0.0,0.48,0.8,1.4,-0.6,-0.81,0,0,0,0.0
0d9b2d31,37,2415,26.8,28,6,9,0,2.05,66,26.0,40.0,0.86,56.8,26.4,30.4,0.93,0,0,0,0.0
0dce3356,3,65,0.7,0,0,3,9,0.67,0,2.0,-2.0,-2.26,0.3,1.5,-1.2,-1.47,0,0,0,0.0
0e4fef6e,25,1548,17.2,17,11,8,0,1.4,22,21.0,1.0,0.64,18.4,18.0,0.4,0.48,0,0,0,0.0
0e5ddc7c,34,1666,18.5,17,2,17,4,1.09,22,27.0,-5.0,0.04,16.5,26.4,-9.9,-0.38,0,0,0,0.0
0ef89a37,12,654,7.3,8,1,4,1,1.5,14,7.0,7.0,-0.34,14.4,9.6,4.9,-0.24,0,0,0,0.0
0f7dbaf6,1,90,1.0,1,1,0,36,0.0,0,2.0,-2.0,-2.16,0.5,1.0,-0.5,-0.7,90,1,1,1.0
10072610,20,1800,20.0,20,20,0,5,1.6,25,25.0,0.0,0.0,27.4,24.6,2.8,0.17,1800,20,20,20.0
106c142c,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
11184fa7,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
11b9265b,5,193,2.1,2,0,3,6,1.8,6,3.0,3.0,1.04,3.4,4.0,-0.6,-0.69,0,0,0,0.0
1232e1dc,0,0,0.0,0,0,0,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
12c50af5,35,2852,31.7,34,22,1,1,1.43,50,51.0,-1.0,0.13,41.6,44.4,-2.8,-0.43,0,0,0,0.0
12eda7be,12,838,9.3,9,7,3,5,0.67,7,17.0,-10.0,-0.62,10.4,9.4,1.0,0.16,0,0,0,0.0
132ac341,24,2026,22.5,24,22,0,1,1.33,19,22.0,-3.0,0.38,20.0,22.5,-2.4,0.32,0,0,0,0.0
13619663,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
13b618ce,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
14e05913,0,0,0.0,0,0,0,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
15781606,16,426,4.7,2,0,14,19,0.31,3,10.0,-7.0,-1.06,6.3,8.1,-1.9,0.48,0,0,0,0.0
16aa3654,31,1104,12.2,10,2,21,7,2.58,11,13.0,-2.0,-0.05,15.200000000000001,11.0,4.2,0.86,0,0,0,0.0
16e9d0ea,23,1786,19.8,20,17,3,13,1.39,27,32.0,-5.0,-0.53,25.4,28.8,-3.4,-0.48,0,0,0,0.0
174651c8,30,1395,15.5,15,7,15,5,1.13,10,14.0,-4.0,0.23,13.0,13.2,-0.2,0.24,0,0,0,0.0
17a1299d,0,0,0.0,0,0,0,38,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
18017beb,11,407,4.5,3,1,8,5,1.27,3,9.0,-6.0,-0.85,3.3,4.4,-1.1,0.34,0,0,0,0.0
1827a42d,14,652,7.2,7,3,7,18,1.43,8,16.0,-8.0,-1.3,9.9,10.8,-0.9,-0.14,0,0,0,0.0
1840e36d,38,3420,38.0,38,38,0,0,2.21,67,28.0,39.0,0.0,61.5,37.6,23.9,0.0,3420,38,38,38.0
18abe173,25,1289,14.3,14,11,11,10,1.76,26,22.0,4.0,0.53,20.1,19.1,1.0,0.14,0,0,0,0.0
19709006,20,511,5.7,4,0,16,14,1.85,10,7.0,3.0,0.0,8.1,4.7,3.4,0.1,0,0,0,0.0
19b776e9,21,1162,12.9,11,7,10,16,2.46,12,17.0,-5.0,2.08,13.0,20.9,-7.800000000000001,1.09,0,0,0,0.0
19c36442,16,1253,13.9,14,6,2,1,1.38,16,22.0,-6.0,0.07,14.2,19.6,-5.3,0.02,0,0,0,0.0
19f4d2c0,0,0,0.0,0,0,0,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1a317a1b,8,504,5.6,5,4,3,7,0.88,1,8.0,-7.0,-0.76,3.8,10.8,-7.0,-1.07,0,0,0,0.0
1af67930,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1b40049a,21,453,5.0,2,0,19,16,0.67,5,9.0,-4.0,-0.28,8.5,6.4,2.0,0.69,0,0,0,0.0
1bacc518,37,3154,35.0,35,29,2,0,2.14,78,35.0,43.0,-0.13,67.8,37.7,30.1,-0.01,0,0,0,0.0
1bda5842,37,2184,24.3,24,7,13,1,1.59,35,26.0,9.0,-0.5,33.0,28.0,5.0,-1.0,0,0,0,0.0
1c2c55fc,33,2944,32.7,33,32,0,3,0.97,30,48.0,-18.0,0.02,24.9,55.9,-31.0,-0.94,0,0,0,0.0
1c772b46,2,34,0.4,0,0,2,3,0.5,0,0.0,0.0,0.05,0.2,0.2,0.0,0.09,0,0,0,0.0
1d1691ad,13,829,9.2,9,5,4,13,2.31,12,8.0,4.0,-0.78,13.5,11.0,2.5,-0.48,0,0,0,0.0
1d72c7a5,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1daec722,37,3244,36.0,37,31,0,0,1.03,25,38.0,-13.0,0.66,32.6,37.3,-4.7,0.46,0,0,0,0.0
1dfc426b,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1e465e70,8,135,1.5,0,0,8,4,2.13,3,0.0,3.0,1.01,1.8,0.5,1.3,0.26,0,0,0,0.0
1f079188,19,1116,12.4,12,9,7,7,1.32,20,15.0,5.0,-0.03,20.0,11.5,8.5,0.47,0,0,0,0.0
1f60244a,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1fe0492d,31,2545,28.3,29,22,2,1,1.06,28,43.0,-15.0,0.09,33.2,34.8,-1.5,0.54,0,0,0,0.0
1fe67e86,23,1689,18.8,17,13,6,14,1.17,18,23.0,-5.0,-0.73,19.2,19.2,0.0,-0.28,0,0,0,0.0
200e89e1,31,1307,14.5,13,2,18,5,1.45,20,16.0,4.0,-0.45,17.4,15.3,2.1,-0.69,0,0,0,0.0
21512407,28,2475,27.5,28,26,0,0,2.25,47,13.0,34.0,0.47,38.2,27.3,10.9,-0.06,0,0,0,0.0
217011a0,1,9,0.1,0,0,1,7,1.0,0,0.0,0.0,0.58,0.0,0.1,-0.1,-0.96,0,0,0,0.0
228b0d9d,16,1210,13.4,14,12,2,11,1.44,19,13.0,6.0,-0.16,21.6,15.0,6.6,-0.12,0,0,0,0.0
2313d581,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2327c29e,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
237a3851,24,1159,12.9,12,5,12,11,0.58,7,20.0,-13.0,-0.61,13.7,18.7,-5.1,-0.09,0,0,0,0.0
23c5db70,1,18,0.2,0,0,1,8,1.0,2,1.0,1.0,5.42,1.2,0.9,0.3,1.66,0,0,0,0.0
23fffc06,4,72,0.8,0,0,4,5,0.75,0,1.0,-1.0,-0.87,0.6,2.1,-1.5,-1.82,0,0,0,0.0
240d3a0b,27,1920,21.3,21,15,6,8,1.22,23,25.0,-2.0,-0.45,23.6,21.8,1.8,-0.13,0,0,0,0.0
24279b8b,3,187,2.1,3,2,0,12,0.67,3,5.0,-2.0,-0.71,2.6,3.6,-0.9,-0.23,187,3,3,2.1
244f57b9,22,871,9.7,9,1,13,4,0.91,8,11.0,-3.0,-0.03,10.6,14.2,-3.6,-0.19,0,0,0,0.0
24f59bb2,7,289,3.2,3,2,4,28,2.71,7,2.0,5.0,0.35,5.5,4.2,1.3,-0.49,0,0,0,0.0
253a06b9,8,202,2.2,2,0,6,2,1.38,3,1.0,2.0,1.25,3.1,2.5,0.6,0.55,0,0,0,0.0
2784f898,14,1133,12.6,13,12,1,13,2.14,26,7.0,19.0,0.72,18.7,12.0,6.7,-0.14,0,0,0,0.0
27a013f7,33,2426,27.0,26,21,7,3,1.39,35,39.0,-4.0,-0.33,34.5,36.7,-2.2,-0.22,0,0,0,0.0
283c7121,31,2455,27.3,27,19,4,0,0.9,24,33.0,-9.0,0.98,36.1,31.7,4.4,0.61,0,0,0,0.0
2946f9a1,24,2000,22.2,22,21,2,9,2.33,40,14.0,26.0,0.35,35.4,21.7,13.7,-0.03,0,0,0,0.0
29ad0dd4,1,2,0.0,0,0,1,1,3.0,0,0.0,0.0,-0.42,0.0,0.0,0.0,-1.5,0,0,0,0.0
29b61deb,22,1186,13.2,12,6,10,3,0.87,13,23.0,-10.0,-0.32,14.9,14.6,0.3,0.33,0,0,0,0.0
2a0c8ba4,35,2406,26.7,28,8,7,0,2.11,37,22.0,15.0,0.12,35.9,25.1,10.7,-0.39,0,0,0,0.0
2a8c9f98,17,505,5.6,4,1,13,19,1.59,8,6.0,2.0,-0.23,8.0,5.8,2.3,-0.2,0,0,0,0.0
2b65fe46,17,668,7.4,7,0,10,9,1.06,7,13.0,-6.0,-0.25,7.9,12.0,-4.1,-0.27,0,0,0,0.0
2b6dc4d7,2,30,0.3,0,0,2,10,1.0,3,1.0,2.0,6.66,0.3,0.2,0.2,0.92,0,0,0,0.0
2bc7f211,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2bef2bca,24,1510,16.8,16,12,8,5,2.33,34,16.0,18.0,-0.29,34.0,16.5,17.5,0.33,0,0,0,0.0
2c82c766,0,0,0.0,0,0,0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2ceb58ab,30,1277,14.2,11,5,19,3,1.0,10,28.0,-18.0,-1.1,11.0,24.8,-13.8,-0.69,0,0,0,0.0
2e5e846d,27,874,9.7,11,2,16,9,1.15,9,12.0,-3.0,0.33,10.8,12.7,-1.8,0.0,0,0,0,0.0
2f3e911a,19,1540,17.1,17,15,2,2,1.53,29,27.0,2.0,0.31,20.7,26.9,-6.2,-0.62,0,0,0,0.0
2fadbf51,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2fbe6af0,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3024e383,14,901,10.0,11,5,3,5,0.64,5,18.0,-13.0,-0.94,12.6,9.6,3.0,0.43,0,0,0,0.0
3061e1ec,0,0,0.0,0,0,0,38,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30670b0e,0,0,0.0,0,0,0,24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
307fcd26,16,1440,16.0,16,16,0,19,0.88,13,21.0,-8.0,0.0,14.5,18.7,-4.2,-0.02,1440,16,16,16.0
31a1288d,0,0,0.0,0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31f33499,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31f5b89b,10,378,4.2,4,1,6,21,1.5,6,3.0,3.0,0.8,7.3,4.3,3.0,0.73,0,0,0,0.0
32974271,29,1795,19.9,19,12,10,4,0.86,21,22.0,-1.0,1.17,21.7,24.4,-2.7,0.43,0,0,0,0.0
32c0491f,3,67,0.7,0,0,3,5,1.33,0,0.0,0.0,0.08,0.8,1.1,-0.3,-0.15,0,0,0,0.0
335039a2,32,1981,22.0,22,9,10,5,0.91,20,29.0,-9.0,0.34,18.0,34.8,-16.8,0.12,0,0,0,0.0
335fa267,15,946,10.5,9,7,6,1,1.67,20,13.0,7.0,-0.79,15.8,9.8,6.0,-0.4,0,0,0,0.0
3376a776,11,653,7.3,6,4,5,24,2.27,10,4.0,6.0,0.37,7.2,7.1,0.1,-0.63,0,0,0,0.0
33a61a52,35,2781,30.9,30,30,5,2,1.14,39,47.0,-8.0,0.16,35.4,39.3,-3.9,1.15,0,0,0,0.0
34269bdf,32,2701,30.0,32,23,0,1,1.28,40,41.0,-1.0,0.09,41.9,34.1,7.8,1.32,0,0,0,0.0
346feec5,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
347aa693,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
34caa4b3,3,27,0.3,0,0,3,10,2.0,2,0.0,2.0,6.19,1.1,0.4,0.7,1.93,0,0,0,0.0
34e393f2,35,2864,31.8,34,25,1,0,1.54,37,45.0,-8.0,-1.55,38.7,39.4,-0.7,-0.49,0,0,0,0.0
3521abfe,4,360,4.0,4,4,0,0,2.25,9,6.0,3.0,0.9,4.4,9.0,-4.6,-1.26,0,0,0,0.0
355c883a,26,1558,17.3,16,11,10,12,1.12,19,31.0,-12.0,-0.26,16.7,26.0,-9.3,-0.63,0,0,0,0.0
35a6e5c7,6,118,1.3,1,0,5,10,0.83,0,3.0,-3.0,-2.32,0.8,1.0,-0.2,-0.12,0,0,0,0.0
3624ce4c,17,828,9.2,7,6,10,7,1.29,14,20.0,-6.0,-0.24,9.7,16.7,-7.0,-0.48,0,0,0,0.0
3672b352,13,460,5.1,6,0,7,20,1.15,6,6.0,0.0,0.33,6.2,7.4,-1.2,0.01,0,0,0,0.0
36ba66aa,0,0,0.0,0,0,0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
374ee424,38,3420,38.0,38,38,0,0,1.63,59,38.0,21.0,0.0,60.7,39.2,21.5,0.0,3420,38,38,38.0
379dc075,32,2133,23.7,24,11,8,3,0.69,19,36.0,-17.0,-0.3,23.9,33.8,-9.9,-0.21,0,0,0,0.0
37e103f8,2,55,0.6,0,0,2,3,2.0,1,0.0,1.0,0.62,1.0,0.3,0.7,0.56,0,0,0,0.0
37f04799,12,910,10.1,9,8,3,15,3.64,4,14.0,-10.0,-1.24,7.1000000000000005,13.899999999999999,-6.8,0.09,0,0,0,0.0
37f1cf47,28,2131,23.7,25,15,3,2,1.25,33,27.0,6.0,0.39,26.6,25.2,1.4,-0.22,0,0,0,0.0
38699c72,29,1523,16.9,18,3,11,3,1.1,19,31.0,-12.0,-0.23,17.5,25.7,-8.1,0.12,0,0,0,0.0
38ce1150,37,2186,24.3,22,8,15,0,1.03,34,38.0,-4.0,0.35,26.2,34.5,-8.2,0.01,0,0,0,0.0
3902e91b,29,1853,20.6,21,8,8,1,1.03,27,33.0,-6.0,0.0,22.9,26.3,-3.5,0.38,0,0,0,0.0
39a0b3f2,0,0,0.0,0,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3a58d075,2,15,0.2,0,0,2,15,0.0,0,1.0,-1.0,-5.95,0.2,0.5,-0.2,-1.21,0,0,0,0.0
3a97cbb1,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3a9c4b7b,34,2348,26.1,25,21,9,2,1.21,25,31.0,-6.0,0.19,26.4,33.6,-7.2,-0.12,0,0,0,0.0
3aa4a3be,26,991,11.0,9,0,17,11,1.42,6,14.0,-8.0,-1.02,9.0,14.3,-5.3,-0.77,0,0,0,0.0
3aa74860,1,1,0.0,0,0,1,3,3.0,0,0.0,0.0,0.05,0.0,0.1,-0.1,-5.2,0,0,0,0.0
3ae7e4ea,9,495,5.5,5,1,4,6,0.78,4,9.0,-5.0,-0.42,2.9,11.4,-8.5,-0.86,0,0,0,0.0
3afeb49f,2,14,0.2,0,0,2,2,0.0,0,1.0,-1.0,-5.87,0.3,0.9,-0.6,-3.23,0,0,0,0.0
3c16d927,30,2190,24.3,24,21,6,3,0.63,17,38.0,-21.0,-0.72,27.0,34.0,-7.0,-0.76,0,0,0,0.0
3c251970,0,0,0.0,0,0,0,17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3ca6106c,16,486,5.4,3,0,13,0,1.63,9,4.0,5.0,1.14,6.0,7.3,-1.3,-0.27,0,0,0,0.0
3cefcaef,26,2208,24.5,24,23,2,4,2.38,47,16.0,31.0,0.67,42.4,21.0,21.4,0.69,0,0,0,0.0
3d688b46,25,1321,14.7,16,5,9,10,1.16,12,30.0,-18.0,-1.23,12.5,22.4,-9.9,-0.46,0,0,0,0.0
3d7e48ce,22,827,9.2,6,0,16,12,1.36,10,13.0,-3.0,0.33,9.4,13.7,-4.2,0.11,0,0,0,0.0
3d99999d,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3da1b6ed,3,23,0.3,0,0,3,6,1.33,0,1.0,-1.0,-3.65,0.1,0.3,-0.2,-0.4,0,0,0,0.0
3dfc70ed,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3e016e5a,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3e42f707,35,3150,35.0,35,35,0,1,1.23,35,41.0,-6.0,1.5,34.3,42.9,-8.6,-0.09,0,0,0,0.0
3e8bb8ce,1,8,0.1,0,0,1,8,3.0,0,0.0,0.0,0.29,0.1,0.0,0.1,1.6,0,0,0,0.0
3ecc11d8,23,1948,21.6,22,21,1,3,1.22,29,26.0,3.0,0.08,26.0,24.3,1.7,-0.14,0,0,0,0.0
3ed84b2c,3,36,0.4,0,0,3,6,2.33,0,0.0,0.0,0.59,0.9,0.5,0.4,1.47,0,0,0,0.0
3ee0dd59,31,1882,20.9,17,15,14,3,1.61,32,26.0,6.0,-0.59,32.5,25.7,6.9,-0.53,0,0,0,0.0
3eed9821,13,645,7.2,6,5,7,14,2.77,21,4.0,17.0,1.4,14.8,4.4,10.4,0.72,0,0,0,0.0
3f034750,0,0,0.0,0,0,0,35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
3f10bd22,34,2827,31.4,34,25,0,1,1.91,42,31.0,11.0,-1.02,43.0,29.7,13.3,-0.54,0,0,0,0.0
3fc45c73,28,2519,28.0,28,27,0,3,1.11,33,34.0,-1.0,-0.54,31.9,27.0,4.9,0.13,0,0,0,0.0
40449bbd,14,1111,12.3,12,7,2,22,1.0,10,16.0,-6.0,0.18,13.0,18.0,-5.0,-0.58,0,0,0,0.0
405f267a,28,1933,21.5,25,5,3,1,1.11,17,31.0,-14.0,-0.17,15.4,31.4,-16.0,-0.46,0,0,0,0.0
4112ace5,28,1701,18.9,19,9,9,9,1.29,25,18.0,7.0,0.53,18.9,20.1,-1.2,-0.41,0,0,0,0.0
41417804,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
418f8f61,22,946,10.5,10,1,12,14,0.64,11,21.0,-10.0,-0.48,10.0,15.6,-5.6,-0.27,0,0,0,0.0
41c12f75,31,2614,29.0,30,24,1,1,1.03,20,25.0,-5.0,0.94,26.8,27.8,-1.0,0.52,0,0,0,0.0
41f32541,31,2546,28.3,28,25,3,4,2.13,42,27.0,15.0,0.02,42.4,25.7,16.7,0.29,0,0,0,0.0
41fb0f4e,8,341,3.8,5,0,3,8,0.75,5,8.0,-3.0,-0.35,3.9,4.3,-0.5,0.31,0,0,0,0.0
42276181,27,1077,12.0,10,2,17,3,0.96,17,17.0,0.0,0.12,14.1,14.2,-0.1,0.36,0,0,0,0.0
42a028c5,1,35,0.4,0,0,1,1,1.0,0,1.0,-1.0,-2.01,0.0,1.0,-0.9,-1.92,0,0,0,0.0
43f71e77,33,1615,17.9,17,6,16,5,1.09,25,36.0,-11.0,-0.26,22.2,27.4,-5.1,0.21,0,0,0,0.0
44150beb,1,32,0.4,0,0,1,7,0.0,1,0.0,1.0,2.28,1.4,0.1,1.2,2.89,0,0,0,0.0
4442fbcd,13,810,9.0,11,4,2,3,1.31,11,10.0,1.0,0.52,9.6,15.1,-5.5,-0.36,0,0,0,0.0
452c3055,15,393,4.4,3,0,12,14,0.6,6,15.0,-9.0,-1.79,5.7,9.2,-3.4,-0.44,0,0,0,0.0
45af8a54,35,1869,20.8,21,1,14,1,2.2,37,17.0,20.0,-0.14,30.6,23.7,6.8,-0.66,0,0,0,0.0
45b33119,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
45e17712,32,2663,29.6,32,23,0,1,1.31,37,50.0,-13.0,0.16,32.9,40.4,-7.6,0.64,0,0,0,0.0
45e304c8,1,21,0.2,0,0,1,18,0.0,0,1.0,-1.0,-3.76,0.6,0.3,0.2,1.18,0,0,0,0.0
4601e194,35,3025,33.6,34,28,1,1,2.14,79,34.0,45.0,0.88,66.4,35.4,31.1,0.55,0,0,0,0.0
466824fb,32,2084,23.2,24,11,8,2,1.21,20,34.0,-14.0,-0.81,22.4,32.2,-9.8,-0.48,0,0,0,0.0
467bae22,15,164,1.8,1,0,14,22,2.0,4,5.0,-1.0,-1.13,2.5,2.7,-0.1,-0.61,0,0,0,0.0
46a8347f,9,519,5.8,6,3,3,18,2.56,13,6.0,7.0,0.13,7.6,6.1,1.6,-0.17,0,0,0,0.0
46bd3a5b,15,1136,12.6,13,8,2,7,1.13,12,10.0,2.0,1.14,18.2,10.5,7.7,0.93,0,0,0,0.0
4737cebe,27,1014,11.3,12,0,15,5,1.7,24,10.0,14.0,0.98,24.2,7.6,16.5,1.28,0,0,0,0.0
474ecac8,22,1623,18.0,19,15,3,7,1.18,22,28.0,-6.0,-0.08,20.8,21.8,-0.9,0.55,0,0,0,0.0
47d493c3,12,600,6.7,6,2,6,12,0.75,5,9.0,-4.0,-0.12,4.6,10.7,-6.1,-0.81,0,0,0,0.0
487d9b09,27,2235,24.8,26,22,1,5,0.96,26,35.0,-9.0,0.55,19.9,39.9,-20.0,0.03,0,0,0,0.0
48e89655,9,361,4.0,3,0,6,1,1.11,3,5.0,-2.0,0.06,4.9,3.3,1.6,1.37,0,0,0,0.0
4916ebd8,0,0,0.0,0,0,0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4958bfb2,13,950,10.6,11,7,2,0,2.38,19,6.0,13.0,0.28,16.5,9.2,7.3,0.09,0,0,0,0.0
49ea92be,10,311,3.5,4,0,6,12,1.57,3,8.0,-5.0,-2.27,3.3,4.6,-1.3,-0.39,0,0,0,0.0
4a478107,38,2439,27.1,30,6,8,0,1.08,36,42.0,-6.0,0.24,31.0,37.6,-6.6,0.34,0,0,0,0.0
4a633cfe,17,1242,13.8,13,9,4,19,1.24,17,22.0,-5.0,-0.11,17.6,20.8,-3.3,0.0,0,0,0,0.0
4a895384,11,883,9.8,9,9,2,25,1.09,6,11.0,-5.0,-0.15,7.0,11.0,-4.0,-0.34,0,0,0,0.0
4aa253fd,4,237,2.6,3,0,1,1,0.5,3,4.0,-1.0,-0.1,2.6,3.4,-0.8,0.04,0,0,0,0.0
4aab1808,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4ac7608e,19,1280,14.2,15,12,4,9,0.95,11,20.0,-9.0,-0.13,12.2,19.6,-7.4,0.47,0,0,0,0.0
4accb7e0,16,909,10.1,9,4,7,5,0.88,11,12.0,-1.0,0.26,10.8,12.6,-1.8,0.08,0,0,0,0.0
4b3c863f,3,181,2.0,2,2,1,14,1.0,1,3.0,-2.0,-0.97,0.8,1.7,-0.9,-0.19,0,0,0,0.0
4b5e7e90,20,1587,17.6,17,13,3,9,0.95,17,25.0,-8.0,0.09,21.1,23.8,-2.7,0.18,0,0,0,0.0
4b77bb89,0,0,0.0,0,0,0,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4bd414c1,35,3115,34.6,35,31,0,2,1.4,51,42.0,9.0,-1.81,51.1,38.8,12.3,-0.13,0,0,0,0.0
4c0a6a48,17,831,9.2,8,4,9,9,1.94,15,10.0,5.0,-0.01,16.6,8.7,7.9,0.38,0,0,0,0.0
4c2e9442,31,2689,29.9,31,20,0,1,1.32,41,37.0,4.0,1.0,32.6,41.3,-8.7,-0.18,0,0,0,0.0
4c5b14d2,27,1291,14.3,16,1,11,9,1.7,24,18.0,6.0,0.67,16.8,19.4,-2.6,-0.39,0,0,0,0.0
4cee5954,32,2875,31.9,32,29,0,3,2.04,33,44.0,-11.0,-0.17,41.4,39.8,1.5,0.7,0,0,0,0.0
4d1666ff,34,2975,33.1,33,32,1,1,2.18,48,28.0,20.0,0.61,47.0,30.6,16.4,-0.15,0,0,0,0.0
4d224fe8,34,2901,32.2,32,29,2,0,2.32,59,20.0,39.0,1.21,54.6,27.8,26.8,1.34,0,0,0,0.0
4d3bdda7,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4d753a3f,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4d8cd038,4,149,1.7,2,0,2,8,1.5,2,2.0,0.0,-1.07,4.4,1.4,3.0,1.22,0,0,0,0.0
4dbd0916,27,1366,15.2,19,1,8,2,2.33,28,11.0,17.0,0.02,20.1,13.1,6.9,0.07,0,0,0,0.0
4df0dff8,0,0,0.0,0,0,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4e219ad2,34,2210,24.6,28,1,6,0,2.0,38,20.0,18.0,0.58,36.4,21.9,14.5,0.21,0,0,0,0.0
4e446d39,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
4f28a6ff,33,2475,27.5,29,23,4,2,2.09,61,29.0,32.0,-0.26,54.0,29.6,24.3,0.09,0,0,0,0.0
506daeac,4,220,2.4,2,2,2,8,2.0,5,0.0,5.0,1.09,5.1,1.4,3.7,0.96,0,0,0,0.0
518f2234,6,137,1.5,2,0,4,32,1.67,0,2.0,-2.0,-1.81,1.3,0.9,0.4,-0.13,0,0,0,0.0
51a3c4c8,31,2057,22.9,23,20,8,6,2.29,36,18.0,18.0,-0.8,29.3,25.0,4.3,-0.57,0,0,0,0.0
