,id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
494,b75ac54b,3,145,1,2,0,1,13,1,0,2,-2,0.7,2.2,-1.5,0,0,0,0
495,b7c04927,12,883,9,10,8,2,3,0,5,19,-14,8.9,17.8,-8.9,0,0,0,0
496,b7ca5c51,14,875,9,11,7,3,5,1,10,17,-7,11.5,14.1,-2.6,0,0,0,0
497,b7d7f3bf,10,76,0,0,0,10,9,2,1,1,0,1.2,0.7,0.4,0,0,0,0
498,b857bd29,23,2070,23,23,23,0,0,1,19,25,-6,20.2,26.8,-6.6,0,0,0,0
499,b85bf253,5,397,4,4,3,1,0,1,4,4,0,4.5,6.3,-1.8,0,0,0,0
500,b86a64b2,17,1405,15,15,14,2,5,1,14,21,-7,16.3,20.6,-4.3,0,0,0,0
501,b8a642fc,23,1302,14,14,4,9,1,1,19,17,2,20.3,18.2,2.2,0,0,0,0
502,b906757a,8,237,2,2,2,6,16,1,4,5,-1,4.0,2.8,1.2,0,0,0,0
503,b907d169,1,15,0,0,0,1,1,0,0,0,0,0.0,0.4,-0.4,0,0,0,0
504,ba5004e1,16,1043,11,14,7,2,5,1,14,12,2,10.7,10.3,0.4,0,0,0,0
505,bb08bce9,13,1080,12,12,11,1,6,1,13,14,-1,10.7,12.0,-1.3,0,0,0,0
506,bbc19252,5,69,0,0,0,5,9,1,0,2,-2,0.7,2.1,-1.5,0,0,0,0
507,bbf5c11b,16,814,9,10,4,6,8,0,10,15,-5,12.0,13.7,-1.7,0,0,0,0
508,bc49fd34,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
509,bc6f5f06,18,1443,16,15,13,3,3,0,23,26,-3,20.1,20.6,-0.5,0,0,0,0
510,bdb624a3,24,1664,18,22,2,2,0,1,26,18,8,22.9,16.9,6.0,0,0,0,0
511,bdc74a8f,7,207,2,2,0,5,2,0,1,2,-1,2.6,2.8,-0.2,0,0,0,0
512,be170419,22,1980,22,22,22,0,1,1,25,29,-4,23.8,23.7,0.1,0,0,0,0
513,be6faae0,1,13,0,0,0,1,11,0,0,0,0,0.3,0.2,0.1,0,0,0,0
514,bece776f,15,961,10,12,5,3,0,1,19,10,9,19.9,10.1,9.8,0,0,0,0
515,bed68338,17,758,8,10,0,7,0,1,6,6,0,7.5,9.6,-2.0,0,0,0,0
516,bfd381b3,17,995,11,12,4,5,5,1,8,12,-4,9.9,10.7,-0.8,0,0,0,0
517,c05dfb74,20,1264,14,15,4,5,2,1,26,12,14,21.1,11.6,9.5,0,0,0,0
518,c0617e2b,17,787,8,10,1,7,3,2,10,3,7,16.0,4.6,11.3,0,0,0,0
519,c0b1a6da,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,0,0
520,c14bc029,20,630,7,7,1,13,3,2,13,7,6,8.1,9.3,-1.3,0,0,0,0
521,c20bdcd7,22,1857,20,22,18,0,1,1,29,17,12,27.5,22.1,5.4,0,0,0,0
522,c2111b45,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,0,0,0,0
523,c25f14a7,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,0,0
524,c3e66ffe,20,1576,17,19,13,1,3,1,28,32,-4,24.5,24.6,-0.1,0,0,0,0
525,c487901c,1,10,0,0,0,1,0,0,0,0,0,0.0,0.4,-0.4,0,0,0,0
526,c4b888df,18,1416,15,16,10,2,2,1,13,12,1,14.5,18.8,-4.4,0,0,0,0
527,c4f5eb61,0,0,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0
528,c5642098,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
529,c78b352d,18,1471,16,17,12,1,0,1,23,18,5,22.6,17.8,4.8,0,0,0,0
530,c7b0a5ce,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
531,c81b26e2,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
532,c93231dc,3,210,2,3,1,0,3,0,2,5,-3,1.6,4.4,-2.9,0,0,0,0
533,c997b942,16,342,3,1,0,15,8,2,0,6,-6,5.3,5.0,0.3,0,0,0,0
534,c9cb972b,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
535,c9e39d91,23,1735,19,21,8,2,0,1,30,19,11,25.2,15.2,10.0,0,0,0,0
536,cb574619,17,1383,15,17,10,0,4,1,17,23,-6,19.1,16.5,2.6,0,0,0,0
537,cba84991,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,0,0
538,cc1c5035,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,0,0
539,cc2dd8a5,5,174,1,1,0,4,3,1,5,2,3,3.4,1.6,1.8,0,0,0,0
540,cc83b74d,4,197,2,2,1,2,7,0,2,2,0,1.7,4.1,-2.4,0,0,0,0
541,cc9256ef,22,1120,12,12,2,10,2,1,10,23,-13,14.2,24.5,-10.3,0,0,0,0
542,ccb491d0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,0,0
543,ccbbe661,23,949,10,8,1,15,0,0,12,16,-4,12.3,23.6,-11.4,0,0,0,0
544,cce181df,16,962,10,10,6,6,6,1,11,9,2,14.1,12.2,1.9,0,0,0,0
545,cde52ef5,5,450,5,5,5,0,19,1,8,5,3,6.3,6.6,-0.3,0,0,0,0
546,ce8039aa,18,496,5,7,0,11,6,1,7,9,-2,5.2,7.9,-2.8,0,0,0,0
547,cee88597,24,2115,23,24,22,0,0,1,29,24,5,26.8,28.8,-2.1,0,0,0,0
548,d080ed5e,20,1513,16,17,11,3,0,1,23,20,3,22.3,14.3,8.0,0,0,0,0
549,d1b060e2,17,219,2,1,0,16,7,1,2,5,-3,2.0,3.6,-1.6,0,0,0,0
550,d2110326,17,1367,15,16,13,1,3,1,18,15,3,18.4,18.0,0.5,0,0,0,0
551,d2f94ed9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
552,d38fdf53,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
553,d4808594,2,65,0,0,0,2,2,0,0,2,-2,0.5,1.5,-1.0,0,0,0,0
554,d49f3e6b,22,1512,16,18,8,4,0,0,13,32,-19,15.3,29.9,-14.6,0,0,0,0
555,d4b73232,24,2160,24,24,24,0,0,0,27,28,-1,30.1,30.4,-0.3,0,0,0,0
556,d54f823c,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
557,d557d734,1,13,0,0,0,1,4,3,1,0,1,0.2,0.0,0.1,0,0,0,0
558,d58f4c7a,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
559,d5dd5f1f,1,9,0,0,0,1,2,1,0,0,0,0.4,0.1,0.3,0,0,0,0
560,d61759ec,3,42,0,0,0,3,6,1,0,2,-2,1.1,1.1,0.0,0,0,0,0
561,d637fc22,14,677,7,8,2,6,8,1,5,7,-2,4.3,11.2,-6.9,0,0,0,0
562,d709cd5c,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
563,d70a000f,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
564,d733aa38,2,11,0,0,0,2,13,3,0,0,0,0.6,0.1,0.5,0,0,0,0
565,d7553721,9,523,5,8,1,1,1,1,2,3,-1,6.6,5.1,1.5,0,0,0,0
566,d854c9d0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
567,d8712bf9,4,60,0,0,0,4,13,0,1,1,0,1.0,0.1,1.0,0,0,0,0
568,d87e2cae,18,383,4,2,1,16,3,1,4,4,0,6.3,6.3,0.0,0,0,0,0
569,d9235a45,1,45,0,0,0,1,3,0,0,2,-2,0.4,1.2,-0.8,0,0,0,0
570,d9ba39fc,17,1376,15,15,12,2,3,1,20,11,9,19.3,11.7,7.6,0,0,0,0
571,da76bab4,23,1752,19,22,6,1,0,1,27,31,-4,23.0,23.2,-0.1,0,0,0,0
572,dabb2827,23,2025,22,23,22,0,1,1,27,38,-11,26.8,37.4,-10.6,0,0,0,0
573,db001fa9,24,2042,22,23,21,1,0,1,20,32,-12,18.3,32.3,-14.1,0,0,0,0
574,db8f0eba,20,926,10,11,0,9,1,2,14,21,-7,12.9,15.8,-2.9000000000000004,0,0,0,0
575,dc1c2fce,23,1534,17,18,7,5,1,1,24,21,3,21.9,15.0,6.8,0,0,0,0
576,dc1ce4f5,3,145,1,1,1,2,19,2,0,2,-2,1.7,1.6,0.1,0,0,0,0
577,dc233f9d,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
578,dc62b55d,11,377,4,2,0,9,2,1,10,6,4,8.1,5.9,2.2,0,0,0,0
579,de39485a,22,1260,14,13,2,9,1,1,18,15,3,20.4,18.8,1.6,0,0,0,0
580,de903ae2,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
581,dee86451,21,1605,17,20,11,1,0,1,24,11,13,27.7,17.5,10.1,0,0,0,0
582,df69b544,24,1600,17,17,10,7,0,1,29,15,14,28.1,19.0,9.1,0,0,0,0
583,e08647d6,14,346,3,5,0,9,2,1,1,4,-3,3.2,3.2,0.0,0,0,0,0
584,e0979e74,1,24,0,0,0,1,1,0,0,0,0,0.4,0.6,-0.3,0,0,0,0
585,e19c989c,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
586,e1e75690,3,41,0,0,0,3,7,3,0,0,0,1.0,0.5,0.5,0,0,0,0
587,e2716bd0,17,1145,12,15,0,2,1,2,26,13,13,19.0,8.4,10.5,0,0,0,0
588,e2dcc60e,1,10,0,0,0,1,2,0,0,0,0,0.1,0.3,-0.3,0,0,0,0
589,e358587b,9,810,9,9,9,0,11,1,13,12,1,15.5,14.2,1.3,0,0,0,0
590,e4346678,24,2160,24,24,24,0,0,0,18,48,-30,21.1,50.3,-29.2,0,0,0,0
591,e4738e91,13,347,3,2,0,11,9,0,1,6,-5,3.7,6.2,-2.5,0,0,0,0
592,e5d01ecf,14,893,9,10,5,4,6,1,6,11,-5,11.8,12.0,-0.2,0,0,0,0
593,e6697917,21,1503,16,17,8,4,1,0,19,20,-1,21.8,23.3,-1.5,0,0,0,0
594,e6777e6b,14,1041,11,11,10,3,11,1,9,14,-5,6.6,13.5,-6.9,0,0,0,0
595,e6e7c819,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
596,e73c9bb2,16,863,9,8,5,8,1,0,9,15,-6,8.2,16.0,-7.8,0,0,0,0
597,e778654a,16,776,8,10,2,6,1,1,10,15,-5,10.2,12.8,-2.6,0,0,0,0
598,e7af9060,6,333,3,3,2,3,0,1,5,5,0,4.9,6.3,-1.4,0,0,0,0
599,e7d2a50b,1,12,0,0,0,1,1,3,0,0,0,0.3,0.0,0.3,0,0,0,0
600,e7f4603c,6,380,4,5,1,1,4,1,12,9,3,6.5,6.8,-0.2,0,0,0,0
601,e897d8ba,24,680,7,4,1,20,0,1,6,10,-4,8.8,12.0,-3.2,0,0,0,0
602,e9241b40,15,630,7,7,0,8,6,1,10,5,5,8.5,7.0,1.5,0,0,0,0
603,e92cd3f7,20,1564,17,19,7,1,0,1,27,14,13,22.5,13.3,9.3,0,0,0,0
604,e96b2583,1,3,0,0,0,1,2,1,1,0,1,0.8,0.0,0.8,0,0,0,0
605,ea610f00,4,17,0,0,0,4,7,0,0,1,-1,0.1,0.9,-0.8,0,0,0,0
606,ea83bfa6,18,1620,18,18,18,0,5,1,26,20,6,26.2,22.4,3.8,0,0,0,0
607,ead61f73,8,448,5,4,2,4,16,1,6,4,2,9.3,4.5,4.7,0,0,0,0
608,eafa6953,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
609,eb82b6f1,14,695,7,8,0,6,1,0,5,15,-10,6.7,15.9,-9.1,0,0,0,0
610,ec1a731e,11,851,9,9,8,2,1,0,7,19,-12,6.4,17.7,-11.3,0,0,0,0
611,ed4e911a,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
612,ed5c5fa3,24,1919,21,22,14,2,0,1,23,31,-8,25.0,23.2,1.8,0,0,0,0
613,ed6ea4d9,5,338,3,4,2,1,0,2,3,3,0,5.0,5.1,-0.1,0,0,0,0
614,ed9f7cfe,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
615,edc98fac,23,2057,22,23,22,0,0,1,38,36,2,32.1,28.6,3.5,0,0,0,0
616,ee45d138,4,142,1,1,1,3,1,1,1,0,1,1.3,1.9,-0.7,0,0,0,0
617,ee8508c0,22,1952,21,22,20,0,0,1,33,17,16,33.1,21.7,11.5,0,0,0,0
618,ee923664,4,90,1,1,0,3,20,2,0,0,0,1.0,0.4,0.6,0,0,0,0
619,eeba07f8,9,557,6,7,2,2,0,0,7,13,-6,7.6,11.2,-3.7,0,0,0,0
620,ef322658,16,792,8,9,4,7,6,1,14,16,-2,12.5,15.0,-2.5,0,0,0,0
621,ef6a4afe,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
622,ef96e7bf,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
623,efecd633,21,1085,12,14,2,7,0,1,8,15,-7,9.2,17.8,-8.6,0,0,0,0
624,f03f284b,12,977,10,11,8,1,5,1,17,13,4,14.2,11.5,2.8,0,0,0,0
625,f08490a6,10,479,5,6,2,4,2,1,4,7,-3,5.6,6.0,-0.5,0,0,0,0
626,f0da930c,15,1253,13,13,13,2,3,2,22,9,13,21.2,14.4,6.9,0,0,0,0
627,f0f4671c,0,0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0
628,f0f499ea,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
629,f0fe87dc,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
630,f1124008,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
631,f127d782,11,990,11,11,11,0,10,1,16,18,-2,13.4,15.3,-1.8,0,0,0,0
632,f188f017,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
633,f2099034,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
634,f25b010f,1,90,1,1,1,0,4,0,1,2,-1,1.1,0.9,0.3,0,0,0,0
635,f2c6ac01,20,1756,19,20,17,0,2,1,15,20,-5,15.9,21.8,-5.8,0,0,0,0
636,f35430a4,10,666,7,7,6,3,9,1,7,10,-3,4.5,10.5,-5.9,0,0,0,0
637,f36016a5,11,361,4,4,0,7,8,3,3,4,-1,5.5,4.0,1.4,0,0,0,0
638,f3b1d9a2,16,524,5,3,1,13,2,1,4,4,0,6.1,5.5,0.6,0,0,0,0
639,f4290206,14,674,7,6,5,8,6,2,13,2,11,15.3,6.6,8.6,0,0,0,0
640,f4c69aa6,16,734,8,8,2,8,1,1,6,10,-4,9.7,11.2,-1.5,0,0,0,0
641,f553b2b3,20,1200,13,15,3,5,0,1,16,21,-5,15.9,11.6,4.2,0,0,0,0
642,f6798fc3,22,1935,21,22,21,0,1,1,26,37,-11,25.9,35.0,-9.1,0,0,0,0
643,f6ac68c1,16,1403,15,16,13,0,0,1,24,13,11,20.6,16.9,3.7,0,0,0,0
644,f6f6b6e8,15,832,9,9,7,6,4,1,6,15,-9,8.3,17.1,-8.9,0,0,0,0
645,f7c12fbf,20,1342,14,16,9,4,3,1,18,18,0,16.1,17.6,-1.4,0,0,0,0
646,f7dc2ae5,16,1028,11,12,6,4,2,2,20,10,10,15.6,9.3,6.3,0,0,0,0
647,f7e87032,5,274,3,3,1,2,2,1,9,4,5,5.3,3.3,2.0,0,0,0,0
648,f8405304,9,327,3,3,0,6,1,1,5,4,1,5.9,2.8,3.1,0,0,0,0
649,f874dd44,3,143,1,1,1,2,8,3,4,0,4,5.4,0.6,4.7,0,0,0,0
650,f8eca1b6,25,2178,24,25,13,0,0,1,23,33,-10,19.3,26.6,-7.3,0,0,0,0
651,f9358b61,1,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0
652,f9a225f5,2,43,0,0,0,2,1,1,0,2,-2,0.4,0.6,-0.3,0,0,0,0
653,faed84db,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
654,fb938d24,1,62,0,1,0,0,0,0,1,1,0,0.7,0.6,0.2,0,0,0,0
655,fbbb9269,16,1176,13,13,9,3,3,1,18,16,2,19.5,17.0,2.5,0,0,0,0
656,fbd6378b,9,441,4,5,4,4,15,1,7,3,4,7.0,5.5,1.5,0,0,0,0
657,fc076f78,2,25,0,0,0,2,3,0,1,0,1,1.0,0.3,0.7,0,0,0,0
658,fc647b34,22,1442,16,19,1,3,0,1,21,19,2,16.9,19.9,-3.1,0,0,0,0
659,fc70e345,23,2070,23,23,23,0,1,1,28,22,6,27.8,28.0,-0.2,0,0,0,0
660,fc8b614b,6,75,0,1,0,5,13,1,1,2,-1,0.7,2.0,-1.3,0,0,0,0
661,fd01216a,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,0,0
662,fd47b4f2,23,1985,22,23,20,0,0,1,26,39,-13,23.6,36.5,-12.9,0,0,0,0
663,fd51b456,12,492,5,5,1,7,6,2,12,4,8,12.3,4.8,7.5,0,0,0,0
664,fd771f95,19,1544,17,19,7,0,0,1,22,22,0,20.2,21.2,-1.1,0,0,0,0
665,fdd26d71,10,543,6,7,2,3,7,1,7,14,-7,3.7,8.0,-4.3,0,0,0,0
666,fe05804b,3,137,1,1,0,2,9,0,0,3,-3,0.8,2.5,-1.7,0,0,0,0
667,fe641c1a,8,309,3,2,0,6,6,0,2,7,-5,2.9,8.1,-5.2,0,0,0,0
668,fea23125,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0
669,fed17f5a,3,242,2,3,2,0,0,1,1,2,-1,2.7,2.6,0.1,0,0,0,0
670,ff800ed8,9,566,6,7,3,2,9,0,5,15,-10,4.7,11.1,-6.4,0,0,0,0
671,ffacd3d5,19,1124,12,11,10,8,5,1,10,10,0,11.8,13.7,-1.9,0,0,0,0
