id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
0076ab7f,3,4,1,2,0,1,1,0,4,2,2,3,6,3,0,4
00844823,1,1,1,0,0,1,2,1,3,3,0,3,4,2,0,8
009a4f60,13,7,3,9,1,5,9,4,8,0,8,2,15,8,0,38
00b86f5e,1,0,1,0,0,1,1,0,0,0,0,0,1,3,0,6
00c9a283,4,4,0,4,0,1,2,1,5,0,5,1,5,6,1,24
01b8a2b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
02b952ce,3,1,3,0,0,2,4,2,2,2,0,0,3,8,0,7
02caf6e0,3,3,2,1,0,3,4,1,0,0,0,1,4,2,0,9
031ebd52,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5
0362c29e,7,4,6,1,0,3,3,0,5,3,2,1,8,18,1,29
03998238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
03b6afa9,10,5,6,3,1,5,6,1,3,1,2,5,15,2,1,23
03e7a498,2,2,1,1,0,2,2,0,1,0,1,0,2,1,0,3
0412b9cd,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
04964f4f,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,5
049751d7,4,3,3,1,0,1,6,5,2,0,2,4,8,1,0,17
04e17fd5,2,3,0,2,0,0,1,1,0,0,0,0,2,2,0,3
04f661ea,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
056d2d95,11,8,5,4,2,5,12,7,3,0,3,8,19,13,0,34
05e19d6a,3,3,1,1,1,0,0,0,2,0,2,0,3,0,0,9
0670ee51,5,2,3,2,0,3,4,1,4,1,3,3,8,8,0,12
0683f364,9,7,5,3,1,4,7,3,10,2,8,7,16,2,0,31
068f4dec,6,4,2,2,2,3,7,4,0,0,0,2,8,2,0,10
06df8256,8,6,6,2,0,5,7,2,2,1,1,8,16,15,0,27
06e5b0e4,5,2,4,1,0,3,6,3,1,0,1,4,9,10,0,11
072e68ed,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,6
08452314,5,6,1,1,3,2,9,7,8,0,8,4,9,4,0,17
086d7db3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0880e10b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
089c7323,2,0,0,1,1,1,2,1,0,0,0,3,5,2,0,4
08eb3b58,5,4,3,2,0,3,4,1,2,0,2,5,10,4,0,11
0959184b,3,2,2,1,0,2,6,4,2,0,2,2,5,2,0,16
095ec83c,4,3,2,2,0,1,2,1,4,1,3,0,4,1,0,4
0a084b35,5,3,4,1,0,2,2,0,1,0,1,3,8,3,0,12
0ab1f153,2,3,2,0,0,1,1,0,0,0,0,1,3,0,0,4
0afff3b7,4,4,3,0,1,1,6,5,2,0,2,2,6,3,1,12
0b243559,1,1,1,0,0,0,0,0,3,1,2,0,1,1,0,2
0b4f388a,4,2,0,2,2,2,5,3,2,0,2,0,4,0,0,8
0ba976e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0bfca6a1,6,4,2,2,2,3,9,6,2,1,1,6,12,6,0,24
0c09c984,3,3,2,0,1,3,6,3,2,1,1,2,5,7,0,27
0c3f7197,5,2,0,3,2,1,4,3,3,0,3,1,6,0,0,12
0c7a48f8,3,7,1,2,0,1,1,0,7,2,5,7,10,11,0,17
0caa2fd4,6,3,2,3,1,3,4,1,5,0,5,2,8,0,0,12
0d82903c,5,5,2,3,0,4,5,1,2,2,0,0,5,5,0,11
0d9b2d31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0da5076f,5,4,3,2,0,1,4,3,4,0,4,7,12,2,0,20
0e46fa2f,1,1,0,1,0,0,1,1,2,0,2,1,2,2,0,3
0e7ccfc4,6,4,3,2,1,3,9,6,5,1,4,6,12,11,0,17
0eb83e1a,2,1,0,2,0,0,1,1,0,0,0,0,2,0,0,17
0ed60738,5,4,4,0,1,4,10,6,8,2,6,1,6,2,0,32
0f6e3474,8,4,4,3,1,1,4,3,7,6,1,4,12,15,0,28
0f816ae5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10072610,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,6
10161491,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
10549b49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
108fe016,2,2,1,1,0,0,1,1,3,2,1,0,2,0,0,14
10f1cd17,1,0,1,0,0,1,4,3,3,0,3,4,5,13,0,15
114bbdee,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
11c0fa9d,3,2,0,1,2,1,4,3,0,0,0,0,3,1,0,10
12dcbdcc,3,3,2,0,1,2,3,1,1,0,1,4,7,0,0,4
13203c45,2,2,2,0,0,1,1,0,1,0,1,2,4,0,0,11
136958ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13c8e5f6,2,2,1,1,0,1,3,2,1,0,1,2,4,1,0,6
13ea2544,5,3,0,5,0,3,5,2,2,0,2,2,7,1,0,19
13fe7b69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
1443ca7d,3,3,3,0,0,3,4,1,1,1,0,2,5,2,0,7
1469d291,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
149895bf,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6
14a04bea,3,2,2,1,0,3,3,0,5,1,4,1,4,2,0,14
15317e60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581e8db,5,4,1,4,0,2,4,2,2,0,2,1,6,4,0,21
15944afd,0,0,0,0,0,0,2,2,3,0,3,1,1,2,0,12
15d0c248,3,2,1,2,0,2,3,1,9,4,5,9,12,12,0,14
15f3ec41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15fd5593,1,1,0,1,0,0,1,1,1,0,1,1,2,0,0,5
16322a52,5,2,1,2,2,1,4,3,3,1,2,1,6,5,0,8
16657b95,25,16,8,16,1,11,21,10,9,3,6,12,37,7,0,37
16839b27,2,0,0,2,0,0,1,1,2,0,2,1,3,1,0,7
16aa3654,2,1,2,0,0,1,2,1,5,0,5,0,2,0,0,12
16e9d0ea,4,4,2,1,1,4,6,2,2,0,2,1,5,3,0,8
16ea3bb1,10,9,8,2,0,5,5,0,2,1,1,4,14,9,0,19
1707d9c6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17370b95,1,1,0,1,0,1,1,0,3,1,2,1,2,2,0,7
173eb3cd,5,8,1,3,1,1,4,3,8,4,4,8,13,11,1,24
17695062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774c547,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
17e3e467,3,3,2,1,0,2,2,0,1,0,1,1,4,2,0,5
184ad240,4,2,2,2,0,2,5,3,0,0,0,0,4,0,0,5
184ea16a,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
185a2732,4,3,2,2,0,1,1,0,0,0,0,5,9,3,0,7
18fae4ac,12,5,8,4,0,8,14,6,10,1,9,5,17,10,0,50
1971591f,4,2,2,1,1,3,7,4,1,0,1,3,7,1,0,16
19cae58d,4,4,0,2,2,2,5,3,4,0,4,1,5,1,0,5
19cda00b,0,1,0,0,0,0,3,3,0,0,0,2,2,0,0,7
1a799243,3,2,0,3,0,1,3,2,4,0,4,3,6,5,0,8
1a7fcf39,4,3,3,1,0,3,4,1,2,0,2,4,8,3,1,10
