id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
2bd83368,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2c0f8e9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2c125b75,4,3,1,2,1,1,2,1,3,0,3,2,6,0,0,14
2ccd89a3,18,13,15,2,1,8,13,5,4,1,3,15,33,25,0,39
2cd3d3ce,7,5,2,5,0,1,4,3,5,0,5,2,9,0,0,23
2d3b60c1,0,0,0,0,0,0,0,0,1,1,0,2,2,6,0,9
2d49b833,14,11,7,7,0,4,12,8,7,1,6,14,28,28,0,25
2d970560,2,2,2,0,0,2,4,2,0,0,0,0,2,4,0,5
2deaf8b2,2,2,1,1,0,1,2,1,2,1,1,2,4,3,1,15
2e06f387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2e2ec9cf,2,2,2,0,0,2,3,1,2,0,2,4,6,5,0,8
2e3596d1,7,5,3,4,0,4,5,1,2,1,1,6,13,15,0,24
2e8fc160,3,3,1,1,1,2,4,2,1,0,1,1,4,0,0,2
2ebc1b44,9,5,3,3,3,0,3,3,5,0,5,10,19,3,0,18
2f3452eb,1,1,1,0,0,0,2,2,0,0,0,2,3,0,0,13
2f557579,0,0,0,0,0,0,2,2,2,0,2,1,1,0,0,7
2f798b41,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,4
2f94b2a0,3,1,1,2,0,0,2,2,7,0,7,4,7,4,0,14
2f9c21da,4,1,4,0,0,3,8,5,9,2,7,10,14,3,0,44
2fd78b8e,4,3,0,4,0,2,6,4,0,0,0,1,5,3,0,4
2ff964a0,2,1,1,1,0,2,2,0,0,0,0,1,3,0,0,3
302acf38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061e1ec,0,0,0,0,0,0,1,1,0,0,0,2,2,5,0,13
30643ce2,0,0,0,0,0,0,0,0,2,0,2,2,2,3,0,6
