id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches
f76e6b4e,Adrián,es ESP,GK,eng Liverpool,32,1987,3,3,300,3.3,8,2.40,16,8,56.3,1,0,2,0,0.0,1,1,0,0,0.0,Matches
7a2e46a8,Alisson,br BRA,GK,eng Liverpool,26,1992,5,5,450,5.0,4,0.80,17,13,76.5,3,1,1,1,20.0,0,0,0,0,,Matches
2f965a72,Alphonse Areola,fr FRA,GK,es Real Madrid,26,1993,2,1,135,1.5,1,0.67,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches
28d596a0,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,24,1994,6,6,540,6.0,9,1.50,20,12,55.0,3,2,1,1,16.7,1,0,1,0,100.0,Matches
5e8936be,Milan Borjan,ca CAN,GK,rs Red Star,31,1987,6,6,540,6.0,20,3.33,53,33,66.0,1,0,5,0,0.0,2,2,0,0,0.0,Matches
10072610,Claudio Bravo,cl CHI,GK,eng Manchester City,36,1983,2,1,125,1.4,2,1.44,3,1,33.3,1,0,0,0,0.0,0,0,0,0,,Matches
e40d028b,Gianluigi Buffon,it ITA,GK,it Juventus,41,1978,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
9d12e142,Roman Bürki,ch SUI,GK,de Dortmund,28,1990,8,8,720,8.0,11,1.37,37,25,70.3,4,1,3,2,25.0,1,0,1,0,100.0,Matches
a179d516,Willy Caballero,ar ARG,GK,eng Chelsea,37,1981,2,2,180,2.0,7,3.50,13,6,53.8,0,0,2,0,0.0,1,1,0,0,0.0,Matches
f5dfc256,Leonardo César Jardim,br BRA,GK,fr Lille,24,1995,1,0,19,0.2,0,0.00,1,1,100.0,,,,0,,0,0,0,0,,Matches
04ac8285,Jasper Cillessen,nl NED,GK,es Valencia,30,1989,6,6,540,6.0,11,1.83,32,21,71.9,2,2,2,1,16.7,3,2,0,1,0.0,Matches
5c07e176,Carlos Coronel,br BRA,GK,at RB Salzburg,22,1996,3,2,238,2.6,4,1.51,11,7,63.6,1,1,0,0,0.0,0,0,0,0,,Matches
c56ee8f7,Gaëtan Coucke,be BEL,GK,be Genk,20,1998,5,5,450,5.0,16,3.20,36,20,55.6,0,1,4,1,20.0,0,0,0,0,,Matches
1840e36d,Thibaut Courtois,be BEL,GK,es Real Madrid,27,1992,7,7,585,6.5,11,1.69,31,20,67.7,2,2,3,2,28.6,1,1,0,0,0.0,Matches
c9cb972b,Jaume Doménech,es ESP,GK,es Valencia,28,1990,2,2,180,2.0,4,2.00,7,3,42.9,1,0,1,1,50.0,0,0,0,0,,Matches
3bb7b8b4,Ederson,br BRA,GK,eng Manchester City,25,1993,8,8,675,7.5,7,0.93,23,16,73.9,5,2,1,2,25.0,1,1,0,0,0.0,Matches
63d17038,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4,4,360,4.0,5,1.25,22,17,77.3,3,0,1,2,50.0,0,0,0,0,,Matches
f0f7f62f,Pierluigi Gollini,it ITA,GK,it Atalanta,24,1995,7,7,630,7.0,13,1.86,33,20,63.6,3,1,3,2,28.6,2,1,0,1,0.0,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,de RB Leipzig,29,1990,10,10,873,9.7,12,1.24,44,32,75.0,6,2,2,3,30.0,1,1,0,0,0.0,Matches
74419746,Samir Handanović,si SVN,GK,it Inter,35,1984,6,6,540,6.0,9,1.50,30,21,73.3,2,1,3,1,16.7,1,1,0,0,0.0,Matches
ad3389d5,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,29,1989,6,6,540,6.0,9,1.50,28,19,67.9,2,0,4,1,16.7,0,0,0,0,,Matches
2fabebc0,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,32,1987,4,4,360,4.0,7,1.75,24,18,75.0,1,0,3,1,25.0,1,1,0,0,0.0,Matches
4e034598,Anton Kochenkov,ru RUS,GK,ru Loko Moscow,32,1987,1,1,90,1.0,2,2.00,6,3,83.3,0,0,1,0,0.0,2,1,1,0,50.0,Matches
179d2851,Ondřej Kolář,cz CZE,GK,cz Slavia Prague,24,1994,6,6,540,6.0,10,1.67,35,26,71.4,0,2,4,1,16.7,0,0,0,0,,Matches
58f077c0,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,24,1995,6,6,540,6.0,13,2.17,35,22,68.6,1,2,3,1,16.7,2,2,0,0,0.0,Matches
8f62b6ee,Hugo Lloris,fr FRA,GK,eng Tottenham,32,1986,4,4,360,4.0,13,3.25,25,12,56.0,0,1,3,0,0.0,2,2,0,0,0.0,Matches
f00de885,Anthony Lopes,pt POR,GK,fr Lyon,28,1990,10,10,900,10.0,14,1.40,38,24,71.1,4,2,4,2,20.0,3,3,0,0,0.0,Matches
