id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0076ab7f,37,46,699.0,208.0,12,16,21,21,3,6,0,0.0,0.0,0.0,0,3,0,0,3
00844823,35,44,567.0,221.0,18,19,15,19,2,3,0,0.0,0.0,0.0,0,1,0,0,6
009a4f60,117,180,2129.0,800.0,57,75,45,63,14,28,0,0.4,0.5,-0.4,5,4,7,5,9
00b86f5e,134,204,4013.0,3144.0,33,33,46,47,53,121,0,0.0,0.0,0.0,0,5,0,0,0
00c9a283,133,168,2379.0,430.0,52,62,56,66,17,27,0,0.1,0.0,-0.1,2,7,0,0,14
01b8a2b2,33,43,737.0,424.0,8,8,18,18,7,17,0,0.0,0.0,0.0,0,0,0,0,0
02b952ce,55,66,1248.0,432.0,12,15,31,33,12,18,0,0.0,0.0,0.0,0,1,0,0,2
02caf6e0,79,94,1023.0,378.0,54,62,20,25,2,2,0,0.0,0.0,0.0,0,4,0,0,6
031ebd52,15,20,247.0,51.0,9,12,5,6,1,1,0,0.0,0.0,0.0,0,0,0,0,0
0362c29e,185,236,3223.0,1205.0,88,99,70,81,20,40,1,0.2,0.2,0.8,2,9,3,0,15
03998238,7,13,109.0,16.0,3,5,4,7,0,1,0,0.0,0.0,0.0,0,0,1,0,1
03b6afa9,213,251,2807.0,886.0,121,134,74,82,3,7,0,0.3,0.1,-0.3,2,15,4,0,16
03e7a498,37,44,649.0,141.0,13,17,20,21,2,2,0,0.0,0.1,0.0,0,1,0,0,1
0412b9cd,16,21,206.0,8.0,8,9,7,10,0,0,0,0.1,0.0,-0.1,2,0,0,0,0
04964f4f,12,20,145.0,49.0,8,13,3,4,0,2,0,0.1,0.0,-0.1,1,1,1,0,3
049751d7,71,88,1138.0,217.0,43,51,22,27,6,7,0,0.0,0.1,0.0,1,5,2,0,7
04e17fd5,32,39,414.0,52.0,22,26,8,9,0,2,0,0.1,0.1,-0.1,2,1,0,0,1
04f661ea,13,15,232.0,80.0,5,6,5,5,2,3,0,0.1,0.2,-0.1,2,0,1,0,2
056d2d95,191,280,3711.0,1730.0,87,102,74,97,30,71,0,1.0,1.4,-1.0,12,16,10,8,22
05e19d6a,67,76,1022.0,303.0,39,43,20,23,6,6,0,0.0,0.0,0.0,0,7,1,0,11
0670ee51,102,110,2019.0,623.0,34,35,55,58,12,15,0,0.1,0.0,-0.1,1,7,0,0,6
0683f364,133,200,2006.0,910.0,73,90,48,64,8,32,0,0.3,0.6,-0.3,5,10,5,3,12
068f4dec,53,66,1006.0,151.0,30,33,14,18,9,13,0,0.0,0.1,0.0,2,4,0,0,3
06df8256,246,291,4981.0,2072.0,77,79,125,144,41,61,0,0.1,0.3,-0.1,2,34,3,1,34
06e5b0e4,65,83,1391.0,636.0,21,22,32,40,12,21,0,0.0,0.0,0.0,0,3,1,1,3
072e68ed,124,176,3781.0,2586.0,9,9,76,77,39,87,0,0.0,0.0,0.0,0,3,0,0,0
08452314,110,155,2055.0,500.0,45,59,52,62,11,20,0,0.2,0.4,-0.2,5,9,6,0,17
086d7db3,6,12,116.0,33.0,3,7,2,3,1,2,0,0.0,0.0,0.0,0,1,0,0,2
0880e10b,56,79,1491.0,948.0,4,4,36,36,16,38,0,0.0,0.0,0.0,0,0,0,0,0
089c7323,20,24,315.0,63.0,7,7,11,14,1,2,1,0.0,0.0,1.0,0,1,0,0,1
08eb3b58,127,155,2515.0,892.0,56,64,47,53,22,29,0,0.3,0.3,-0.3,3,14,1,1,10
0959184b,78,103,1149.0,145.0,47,57,27,35,2,4,0,0.0,0.1,0.0,1,2,3,0,5
095ec83c,20,28,296.0,37.0,9,11,8,9,1,2,0,0.2,0.2,-0.2,2,1,0,0,1
0a084b35,46,81,1059.0,631.0,17,21,18,29,11,27,1,0.8,0.7,0.2,8,7,2,2,5
0ab1f153,41,47,785.0,98.0,20,22,15,16,6,8,0,0.0,0.4,0.0,0,0,1,1,0
0afff3b7,67,94,997.0,194.0,37,45,19,25,5,10,0,0.1,0.1,-0.1,2,7,2,0,11
0b243559,13,21,206.0,112.0,5,8,8,11,0,1,0,0.0,0.0,0.0,0,0,0,0,0
0b4f388a,46,66,739.0,159.0,23,33,15,21,4,4,2,0.7,0.8,1.3,6,6,2,0,9
0ba976e4,10,17,163.0,30.0,2,7,5,6,1,1,0,0.1,0.2,-0.1,1,0,1,0,1
0bfca6a1,179,245,3523.0,1291.0,77,87,70,91,32,59,0,1.0,0.9,-1.0,10,21,2,2,24
0c09c984,213,264,3901.0,1428.0,75,91,108,125,24,30,0,0.0,0.1,0.0,1,15,1,0,18
0c3f7197,55,75,812.0,126.0,32,40,16,18,5,8,0,0.0,0.1,0.0,0,4,1,0,4
0c7a48f8,137,169,2261.0,993.0,66,69,56,65,12,24,0,0.1,0.0,-0.1,1,5,0,0,7
0caa2fd4,74,90,967.0,208.0,49,54,15,22,3,4,0,0.7,0.4,-0.7,6,1,6,2,6
0d82903c,171,189,2788.0,954.0,82,86,73,80,11,17,0,0.2,0.2,-0.2,3,27,1,0,12
0d9b2d31,14,21,204.0,28.0,6,9,4,4,1,2,0,0.0,0.0,0.0,0,0,0,0,0
0da5076f,86,124,1290.0,297.0,44,59,28,37,6,11,1,0.5,0.3,0.5,4,7,3,0,15
0e46fa2f,18,23,266.0,28.0,14,15,1,1,2,4,0,0.0,0.0,0.0,0,2,0,0,3
0e7ccfc4,99,152,1740.0,816.0,43,52,44,68,10,23,0,0.6,0.2,-0.6,9,9,0,0,8
0eb83e1a,82,109,1348.0,406.0,47,59,23,30,10,18,1,1.4,0.8,-0.4,12,7,5,2,8
0ed60738,245,307,4383.0,995.0,107,120,99,118,29,52,0,0.3,0.3,-0.3,3,15,1,0,18
0f6e3474,209,258,4319.0,1359.0,65,72,111,125,31,52,0,0.5,0.0,-0.5,2,13,0,0,10
0f816ae5,22,24,399.0,136.0,9,10,9,9,4,5,0,0.0,0.0,0.0,0,3,0,0,5
10072610,90,142,2771.0,2132.0,17,17,35,35,37,88,0,0.0,0.0,0.0,0,4,0,0,0
10161491,168,240,4504.0,3315.0,35,35,81,81,50,121,0,0.4,0.0,-0.4,1,5,0,0,0
10549b49,1,4,10.0,10.0,1,1,0,3,0,0,0,0.0,0.0,0.0,0,1,0,0,1
108fe016,114,121,1813.0,528.0,68,70,36,39,9,11,0,0.0,0.0,0.0,0,8,1,0,14
10f1cd17,111,147,1880.0,594.0,54,67,46,59,9,16,0,0.3,0.4,-0.3,2,7,3,1,12
114bbdee,7,8,102.0,8.0,3,4,4,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0
11c0fa9d,37,58,542.0,71.0,21,28,10,15,2,3,0,0.0,0.1,0.0,1,2,0,0,2
12dcbdcc,68,83,1190.0,250.0,32,36,30,32,6,11,0,0.0,0.1,0.0,1,2,4,0,11
13203c45,28,39,514.0,199.0,12,13,10,15,6,8,0,0.1,0.2,-0.1,1,2,4,2,5
136958ad,3,3,45.0,19.0,2,2,1,1,0,0,0,0.0,0.0,0.0,0,0,1,0,1
13c8e5f6,35,59,559.0,239.0,18,25,9,17,5,10,0,0.5,0.3,-0.5,5,2,1,1,4
13ea2544,123,144,2308.0,582.0,45,51,61,72,13,17,1,1.0,0.9,0.0,2,15,6,3,19
13fe7b69,4,7,37.0,29.0,4,4,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1
1443ca7d,41,48,753.0,388.0,16,18,22,24,3,4,0,0.0,0.1,0.0,0,2,1,0,2
1469d291,9,13,180.0,58.0,3,3,5,9,1,1,0,0.0,0.0,0.0,0,1,0,0,1
149895bf,21,30,274.0,90.0,11,13,7,10,1,1,0,0.7,0.3,-0.7,1,0,4,0,6
14a04bea,66,102,830.0,253.0,44,59,12,22,3,5,0,0.2,0.5,-0.2,3,6,4,1,5
15317e60,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
1581e8db,105,141,1915.0,543.0,44,55,35,45,19,24,0,0.1,0.1,-0.1,6,13,0,0,14
15944afd,39,46,759.0,184.0,14,14,21,24,3,6,0,0.0,0.0,0.0,0,6,0,0,6
15d0c248,178,200,3332.0,1289.0,65,70,94,104,15,21,0,0.0,0.0,0.0,0,4,0,0,7
15f3ec41,4,4,83.0,20.0,1,1,2,2,1,1,0,0.0,0.0,0.0,1,0,0,0,1
15fd5593,21,29,338.0,81.0,10,15,8,10,2,2,0,0.5,0.1,-0.5,1,1,0,0,3
16322a52,47,61,622.0,114.0,26,33,15,17,2,2,0,0.3,0.2,-0.3,2,4,0,0,5
16657b95,298,364,5485.0,1577.0,139,157,112,131,43,58,0,0.8,0.5,-0.8,7,30,8,0,34
16839b27,46,56,615.0,194.0,33,39,9,11,2,3,0,0.0,0.0,0.0,1,8,0,0,2
16aa3654,95,137,1398.0,429.0,55,67,25,39,8,15,2,1.2,0.8,0.8,6,8,6,1,14
16e9d0ea,35,46,458.0,197.0,20,21,7,12,3,6,0,0.0,0.0,0.0,0,4,0,0,4
