id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
0027c6cc,214,244,4129.0,1172.0,66,72,128,137,17,31,0,0.1,0.0,-0.1,1,13,0,0,21
003a5c72,224,303,4394.0,1746.0,75,95,112,143,32,48,0,0.1,0.3,-0.1,3,33,4,2,38
003d7410,59,82,884.0,354.0,40,44,14,21,5,13,0,0.0,0.0,0.0,0,3,1,0,3
011d8c56,15,23,414.0,298.0,1,1,11,11,3,11,0,0.0,0.0,0.0,0,0,0,0,0
016ff750,133,163,2292.0,636.0,68,74,53,65,10,17,1,1.0,0.8,0.0,9,16,5,0,24
0174ba21,23,24,285.0,77.0,14,15,8,8,0,0,1,0.4,0.2,0.6,2,1,0,0,3
0193a8bf,81,132,1145.0,369.0,37,59,29,39,3,8,3,1.4,0.4,1.6,7,9,1,0,13
01eb744d,207,285,2395.0,479.0,144,166,35,57,7,18,3,1.6,1.2,1.4,10,11,6,1,16
02f4b798,30,36,640.0,220.0,5,6,21,23,4,7,0,0.1,0.0,-0.1,1,0,0,0,0
038aa94a,351,429,5500.0,1952.0,177,195,123,147,32,51,0,0.2,0.5,-0.2,3,31,4,2,37
03de83d9,76,120,2473.0,1853.0,8,8,36,39,32,73,0,0.0,0.0,0.0,0,1,0,0,0
03f946ed,128,164,2352.0,349.0,59,74,49,56,17,25,2,2.1,0.6,-0.1,12,9,10,0,20
042d286e,20,29,267.0,65.0,11,17,5,6,1,2,0,0.1,0.1,-0.1,1,1,0,0,4
0488e833,135,183,2144.0,1053.0,78,85,47,62,8,25,0,0.1,0.1,-0.1,2,11,2,2,10
0489db27,25,32,580.0,94.0,9,11,9,12,7,7,0,0.0,0.0,0.0,0,0,0,0,0
048a1cbc,9,14,88.0,28.0,9,11,0,0,0,2,0,0.0,0.0,0.0,1,2,0,0,1
04f2ed4d,202,256,4924.0,2110.0,39,46,109,125,52,78,0,0.0,0.1,0.0,0,25,0,0,28
053f6e16,63,85,962.0,560.0,39,43,18,32,4,7,0,0.0,0.0,0.0,0,3,0,0,2
0557ff4f,149,197,2611.0,769.0,62,74,71,87,13,20,0,0.1,0.1,-0.1,3,13,3,0,16
0562b7f1,3,3,24.0,7.0,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
05a275e0,146,203,2377.0,1117.0,83,95,46,69,12,23,0,0.8,0.4,-0.8,3,18,5,3,20
05ad9890,4,5,33.0,7.0,4,5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
05cb19c5,44,64,610.0,131.0,24,31,11,18,3,4,0,0.2,0.3,-0.2,3,3,2,2,3
05e19d6a,235,282,4046.0,1106.0,128,142,84,98,21,31,2,0.7,0.4,1.3,4,21,6,1,30
061e8e23,8,12,74.0,34.0,6,8,1,2,0,0,0,0.0,0.0,0.0,1,1,0,0,0
0630eb63,85,136,1425.0,499.0,43,65,27,34,10,18,0,0.5,0.6,-0.5,4,6,2,0,12
06eae126,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0711c00f,109,162,1636.0,612.0,59,71,42,64,4,17,1,0.1,0.0,0.9,3,4,0,0,8
075fe5a3,30,33,680.0,239.0,8,8,16,17,6,8,0,0.0,0.0,0.0,0,1,0,0,1
077b773d,109,144,1632.0,580.0,65,75,25,33,13,22,0,0.4,0.3,-0.4,5,11,7,0,22
07a0baa9,189,207,3475.0,818.0,73,79,91,98,21,25,0,0.0,0.1,0.0,1,15,1,0,12
080ac8d8,132,167,1741.0,371.0,80,99,40,48,4,5,1,1.0,1.1,0.0,5,11,7,0,19
0810b6df,199,243,5442.0,3899.0,31,31,96,96,72,115,0,0.0,0.0,0.0,0,2,0,0,0
08593525,437,530,7453.0,2069.0,201,230,167,200,48,66,1,0.2,0.5,0.8,6,46,3,0,57
08990838,392,448,8537.0,2963.0,108,116,208,222,70,98,0,0.0,0.1,0.0,1,22,1,0,31
08f5afaa,225,256,5398.0,3928.0,58,58,107,108,58,87,0,0.0,0.0,0.0,0,1,0,0,0
08fe932d,295,355,4580.0,1711.0,154,164,110,138,18,33,0,0.3,0.8,-0.3,4,13,5,0,23
0984c5d5,118,124,1577.0,293.0,76,77,34,37,3,4,0,0.3,0.3,-0.3,3,8,2,0,10
099e666f,114,149,1952.0,754.0,53,57,49,62,10,22,0,0.0,0.1,0.0,0,10,5,2,20
09a9e921,83,111,1171.0,178.0,44,55,29,34,3,9,1,0.7,0.5,0.3,6,4,1,0,9
09bcc566,122,154,1633.0,270.0,70,76,35,47,5,13,1,0.8,0.6,0.2,7,6,3,1,9
0a215326,82,96,1454.0,458.0,37,41,38,41,6,11,0,0.2,0.2,-0.2,4,14,2,2,15
0ac94a23,56,77,738.0,220.0,35,42,14,21,3,9,1,0.3,0.1,0.7,1,6,1,0,11
0aeeed3f,52,76,669.0,326.0,27,39,14,20,3,4,0,0.1,0.2,-0.1,1,10,3,0,14
0af4dcf0,61,86,777.0,160.0,39,47,19,29,0,3,0,1.3,1.1,-1.3,5,4,2,0,6
0b221abd,51,92,1874.0,1684.0,8,8,15,16,28,68,0,0.0,0.0,0.0,0,1,0,0,0
0b2c9aec,5,10,53.0,18.0,4,4,1,3,0,2,0,0.0,0.0,0.0,0,1,0,0,1
0b5a292a,78,104,1057.0,392.0,49,54,22,36,4,9,0,0.0,0.0,0.0,0,4,1,0,8
0b5b8057,24,28,373.0,103.0,11,13,10,11,1,1,0,0.5,0.2,-0.5,2,1,1,0,4
0be28faf,129,145,2214.0,598.0,56,62,64,65,7,11,0,0.0,0.0,0.0,0,15,0,0,13
0be3255b,300,435,9787.0,6720.0,15,15,158,160,127,256,0,0.0,0.0,0.0,1,5,0,0,0
0be46103,47,69,809.0,265.0,24,29,18,29,4,7,0,0.0,0.0,0.0,0,4,0,0,6
0cd0e21b,262,329,3878.0,880.0,162,176,74,94,17,31,0,0.2,0.5,-0.2,5,9,12,9,18
0d077b88,231,337,3943.0,1121.0,117,146,68,88,33,67,0,0.9,1.2,-0.9,7,26,3,2,30
0daa34cc,8,11,114.0,30.0,2,2,3,6,1,1,0,0.0,0.0,0.0,0,0,0,0,1
0e5753c7,164,222,3092.0,1353.0,62,75,79,100,20,40,0,0.2,0.3,-0.2,3,16,1,0,17
0e61c46b,28,45,1100.0,948.0,2,2,8,8,18,35,0,0.0,0.0,0.0,0,0,0,0,0
0eeafda5,320,371,6574.0,2031.0,111,120,146,161,57,78,0,0.0,0.0,0.0,0,5,0,0,10
0efacb06,68,104,1134.0,285.0,34,43,22,36,7,11,1,0.7,0.3,0.3,9,9,5,1,14
0f5e0b8a,342,462,5824.0,1870.0,159,186,136,171,36,78,2,1.6,1.7,0.4,10,18,7,1,26
0f816ae5,55,75,850.0,195.0,33,40,18,23,3,7,0,0.1,0.3,-0.1,2,3,0,0,3
0f888175,60,90,1103.0,432.0,26,33,16,29,14,20,0,0.4,0.5,-0.4,7,3,3,2,5
0f8bd0a6,238,310,3871.0,1334.0,135,143,72,106,21,43,1,1.0,0.7,0.0,5,22,6,2,23
0f9b8301,293,366,5485.0,1663.0,127,140,111,130,46,81,0,0.5,0.6,-0.5,10,38,6,1,36
0fffd034,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
10206347,2,4,26.0,19.0,0,0,1,1,0,2,0,0.0,0.0,0.0,0,0,0,0,0
10a81962,50,70,826.0,335.0,24,27,20,29,4,10,0,0.0,0.0,0.0,0,5,2,1,5
10d58a78,180,234,3239.0,760.0,76,86,68,83,24,45,1,0.4,0.3,0.6,8,20,4,0,36
10efd0e1,444,490,7819.0,1964.0,189,205,195,206,45,57,1,0.4,0.7,0.6,10,23,3,0,36
110a95ca,103,183,3613.0,3009.0,13,13,36,38,54,132,0,0.0,0.0,0.0,0,1,0,0,0
119b9a8e,320,382,7010.0,2603.0,100,114,147,161,69,96,0,0.1,0.2,-0.1,1,44,1,1,31
11a1a615,30,32,597.0,264.0,14,14,10,10,6,7,0,0.0,0.0,0.0,0,3,0,0,3
11c0fa9d,79,104,1078.0,122.0,50,62,20,25,5,5,2,1.5,0.7,0.5,4,5,1,0,5
120c594d,57,67,876.0,390.0,35,37,16,21,3,3,0,0.0,0.0,0.0,0,5,0,0,6
1238a3f9,43,76,494.0,79.0,28,44,9,20,1,4,0,0.3,0.1,-0.3,5,5,1,1,4
12947ab7,2,2,20.0,9.0,2,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
12dcbdcc,249,342,4185.0,1451.0,119,146,100,129,24,39,3,2.9,2.0,0.1,13,21,9,6,33
12e6d21a,74,119,863.0,199.0,51,77,10,18,4,6,0,0.1,0.1,-0.1,3,3,3,0,10
130a7a3f,94,129,1458.0,304.0,56,67,30,38,6,18,0,0.1,0.2,-0.1,1,7,2,0,12
1321d6f0,68,74,1196.0,446.0,26,28,37,37,4,7,0,0.0,0.0,0.0,0,5,0,0,5
134832c6,29,49,450.0,219.0,17,19,7,14,4,9,0,0.1,0.1,-0.1,2,5,1,0,6
136e7649,16,21,425.0,316.0,2,2,9,10,5,9,0,0.0,0.0,0.0,0,0,0,0,0
1381e699,25,32,452.0,194.0,12,13,10,15,2,3,0,0.0,0.0,0.0,0,0,0,0,1
