id,Cmp,Att,TotDist,PrgDist,Cmp.1,Att.1,Cmp.2,Att.2,Cmp.3,Att.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
005ca692,37,42,666.0,162.0,14,14,19,20,3,5,0,0.0,0.0,0.0,0,2,0,0,2
00672021,114,126,1926.0,680.0,55,60,46,47,10,15,0,0.2,0.2,-0.2,3,10,0,0,9
0076ab7f,174,200,2495.0,643.0,88,99,69,76,5,11,0,0.0,0.0,0.0,0,12,0,0,10
00bc97e8,12,21,211.0,66.0,6,7,5,9,1,5,0,0.1,0.1,-0.1,1,0,0,0,1
01834aa0,121,148,2770.0,1205.0,29,38,68,77,23,30,0,0.0,0.0,0.0,0,7,1,0,10
023efc8b,124,154,2144.0,690.0,66,73,38,48,17,25,0,0.2,0.1,-0.2,3,15,3,0,22
02ce2030,456,526,9433.0,3843.0,136,147,256,277,63,97,0,0.0,0.1,0.0,1,24,1,0,37
02df3a4b,152,219,2710.0,1237.0,70,83,66,94,16,32,0,0.0,0.1,0.0,0,10,3,2,12
0331786b,15,24,288.0,82.0,6,9,5,7,3,5,0,0.0,0.0,0.0,0,0,0,0,0
0366fc78,89,144,1279.0,370.0,49,62,30,45,5,16,1,1.0,0.5,0.0,3,9,2,2,8
0375723e,35,41,535.0,154.0,16,17,11,12,4,8,0,0.1,0.3,-0.1,2,4,1,1,5
03df04ff,137,189,4171.0,3115.0,10,10,79,79,48,97,0,0.0,0.0,0.0,0,2,0,0,0
04965583,110,137,2127.0,619.0,42,47,51,59,15,26,1,0.6,0.4,0.4,6,10,1,0,14
04da2b40,31,47,387.0,47.0,18,25,9,17,1,1,0,0.1,0.0,-0.1,2,1,0,0,0
0538066d,56,129,2330.0,2040.0,2,2,18,20,36,105,0,0.0,0.0,0.0,0,2,0,0,0
0562b7f1,83,129,1133.0,200.0,47,67,24,36,5,6,0,0.2,0.2,-0.2,3,5,2,1,10
059a0231,48,72,761.0,166.0,24,29,19,28,3,6,0,0.1,0.1,-0.1,2,2,3,0,7
05a6c38b,54,67,719.0,257.0,35,38,16,20,1,3,0,0.0,0.1,0.0,1,3,1,1,2
05e19d6a,94,105,1533.0,544.0,47,52,33,34,10,12,0,0.2,0.3,-0.2,3,13,3,1,17
0630eb63,43,72,532.0,143.0,32,45,8,11,1,6,0,0.4,0.1,-0.4,1,4,2,0,6
0638becf,23,33,275.0,80.0,14,18,6,7,0,2,0,0.0,0.0,0.0,0,1,0,0,2
06972405,5,7,68.0,19.0,4,5,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,2
06b2765c,65,77,1075.0,282.0,35,38,22,25,5,5,0,0.0,0.0,0.0,0,6,0,0,7
06e5b0e4,281,369,5816.0,2218.0,98,118,141,166,41,72,0,0.0,0.1,0.0,1,22,1,0,26
06fee814,21,25,306.0,30.0,13,13,5,8,1,2,0,0.0,0.1,0.0,1,0,0,0,1
070ec0b1,152,177,2756.0,1030.0,54,59,81,87,15,25,0,0.1,0.0,-0.1,1,17,0,0,15
07ab6542,2,2,35.0,5.0,1,1,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0
07abb358,22,23,276.0,59.0,12,12,8,9,0,0,0,0.0,0.0,0.0,0,3,0,0,2
07f8bcc8,21,43,236.0,30.0,11,21,5,9,1,1,0,0.0,0.0,0.0,1,2,0,0,0
080440a4,233,319,5105.0,2091.0,59,67,135,160,38,83,0,0.0,0.0,0.0,0,26,1,0,30
08593525,409,512,7013.0,1821.0,172,205,170,202,41,61,0,0.2,0.6,-0.2,5,43,3,1,55
086d7db3,57,88,847.0,183.0,33,44,17,26,4,7,0,0.2,0.2,-0.2,4,5,1,1,6
088e6424,94,192,3313.0,2670.0,8,8,40,42,46,141,0,0.0,0.0,0.0,0,6,0,0,0
089550f5,207,243,3152.0,920.0,128,139,58,66,17,26,0,0.1,0.2,-0.1,1,9,2,1,14
08990838,178,215,3555.0,1344.0,60,65,86,97,30,49,0,0.0,0.0,0.0,0,11,0,0,8
08a2c314,13,32,496.0,470.0,1,1,4,5,8,26,0,0.0,0.0,0.0,0,0,0,0,0
08d37c53,28,43,567.0,223.0,7,13,19,20,2,8,0,0.0,0.0,0.0,0,2,0,0,1
08fe932d,128,169,2101.0,733.0,69,76,44,57,12,29,0,0.2,0.2,-0.2,4,3,4,1,8
0990f2fb,285,337,5036.0,1856.0,118,125,140,160,24,45,0,0.2,0.2,-0.2,4,22,3,1,22
09a9e921,56,86,746.0,125.0,35,49,15,21,4,4,0,0.7,0.5,-0.7,3,2,1,0,5
0a0cc13c,40,61,556.0,85.0,20,27,14,21,2,3,0,0.0,0.1,0.0,1,1,1,0,3
0a215326,131,164,1951.0,617.0,72,78,44,53,9,14,0,0.2,0.4,-0.2,4,19,6,1,30
0a447501,45,57,601.0,128.0,27,36,14,16,1,1,2,0.8,0.3,1.2,5,4,1,1,5
0a6dbbf7,94,112,2108.0,855.0,19,23,61,68,13,19,0,0.0,0.0,0.0,1,1,0,0,5
0a86fd8b,21,25,600.0,510.0,3,3,8,8,10,13,0,0.0,0.0,0.0,0,1,0,0,0
0ac94a23,56,88,851.0,196.0,35,47,16,22,5,9,2,1.3,1.0,0.7,6,4,3,2,5
0ad69fd0,42,53,724.0,151.0,15,21,24,26,2,4,0,0.1,0.0,-0.1,2,5,1,0,4
0b5a292a,173,250,2704.0,1157.0,107,119,45,68,18,39,0,0.5,0.7,-0.5,4,14,6,3,14
0b90bb97,65,79,951.0,195.0,30,35,24,25,5,9,0,0.7,0.7,-0.7,2,7,2,0,12
0be28faf,220,246,3929.0,1068.0,95,108,102,110,18,21,0,0.1,0.1,-0.1,1,14,1,0,20
0be3255b,232,322,6792.0,4320.0,18,18,125,125,89,174,0,0.0,0.0,0.0,0,6,0,0,0
0be95d34,41,65,604.0,174.0,24,31,12,22,3,4,0,0.1,0.1,-0.1,2,3,3,0,10
0c09c984,171,224,3092.0,1184.0,72,87,84,98,15,29,0,0.1,0.1,-0.1,2,26,2,0,32
0d10333c,182,231,3456.0,1095.0,66,80,89,99,22,39,0,0.2,0.2,-0.2,6,29,4,0,40
0e100630,45,55,646.0,156.0,31,34,9,13,3,3,0,0.0,0.1,0.0,0,3,2,0,2
0e21fc3c,184,207,3263.0,950.0,93,99,68,72,20,30,0,0.0,0.1,0.0,1,19,0,0,21
0e4fef6e,72,90,1119.0,460.0,38,45,27,31,4,9,0,0.1,0.1,-0.1,1,6,0,0,9
0e7ccfc4,82,121,1227.0,709.0,44,52,30,44,5,15,0,0.1,0.1,-0.1,2,6,1,0,9
0eb03d5b,49,60,1081.0,363.0,14,17,25,28,9,13,0,0.0,0.0,0.0,0,6,0,0,5
0eeafda5,10,12,181.0,31.0,4,5,5,5,1,2,0,0.0,0.0,0.0,0,0,0,0,0
0ef05b3e,24,29,769.0,622.0,3,3,13,13,8,13,0,0.0,0.0,0.0,0,0,0,0,0
0efacb06,41,80,540.0,79.0,23,38,11,20,2,6,2,1.3,0.7,0.7,5,0,4,2,3
0f276764,22,46,754.0,669.0,5,5,6,6,11,34,0,0.0,0.0,0.0,0,1,0,0,0
0f5e0b8a,12,15,165.0,41.0,8,10,4,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0
0fbecd11,276,333,4368.0,1285.0,139,156,103,121,19,29,1,0.1,0.2,0.9,2,32,2,0,37
1001ae82,16,19,259.0,103.0,9,9,5,8,2,2,0,0.0,0.1,0.0,0,1,1,0,2
10549b49,32,45,450.0,88.0,17,23,10,13,2,4,1,0.7,0.3,0.3,3,2,1,0,4
10b9fa99,114,125,1964.0,552.0,49,49,46,50,13,17,0,0.0,0.0,0.0,0,7,0,0,9
110a95ca,117,236,5154.0,4654.0,8,8,28,28,81,199,0,0.0,0.0,0.0,0,6,0,0,0
114b510e,125,147,1866.0,640.0,77,80,31,38,9,17,1,0.7,0.6,0.3,6,5,5,3,7
115b7ab9,0,2,0.0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
11c0fa9d,32,39,376.0,35.0,20,23,7,10,1,2,0,0.0,0.0,0.0,0,2,0,0,1
121101a4,96,113,2019.0,591.0,33,38,40,45,22,27,0,0.4,0.0,-0.4,1,7,0,0,7
1232e1dc,99,111,1841.0,497.0,37,39,54,55,8,16,0,0.0,0.0,0.0,0,6,1,0,7
1295552e,215,307,3282.0,1542.0,114,130,75,103,17,48,0,0.0,0.1,0.0,0,16,2,0,19
129af0db,40,50,543.0,53.0,24,28,9,10,3,4,0,0.3,0.1,-0.3,4,2,0,0,3
12c50af5,33,43,458.0,82.0,22,26,7,10,3,4,0,0.0,0.2,0.0,1,4,1,1,2
130a7a3f,107,144,1667.0,412.0,53,62,40,53,6,12,2,1.6,1.0,0.4,8,9,5,3,11
1321d6f0,144,179,3210.0,1269.0,33,38,82,92,28,43,0,0.0,0.0,0.0,1,6,0,0,8
133faa84,146,162,2991.0,1284.0,45,46,82,91,19,23,0,0.0,0.0,0.0,0,12,0,0,19
13a78e01,214,256,3274.0,589.0,110,121,73,83,14,23,0,0.2,0.1,-0.2,4,13,0,0,15
13b0c150,104,128,2193.0,851.0,27,29,59,66,17,30,0,0.0,0.0,0.0,0,10,0,0,9
13b44b02,285,403,4772.0,2298.0,151,186,102,143,28,50,1,0.8,0.8,0.2,7,18,9,5,25
13d74bff,100,158,1455.0,444.0,59,82,28,41,9,21,1,0.5,0.6,0.5,2,5,5,4,11
13ea2544,298,341,5323.0,1577.0,142,154,111,125,36,47,1,0.8,0.2,0.2,4,35,3,0,40
1453e3cf,1,3,12.0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
146f2615,80,130,1193.0,377.0,45,59,26,43,7,16,0,0.8,0.3,-0.8,4,7,2,0,12
150a572c,70,109,1197.0,661.0,33,41,29,45,7,19,0,0.0,0.0,0.0,0,9,0,0,9
156afd6f,3,4,36.0,15.0,2,2,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0
157c5e0b,98,125,1364.0,250.0,64,77,22,28,8,9,2,1.1,0.7,0.9,5,3,3,1,8
15b6e8d7,257,362,4486.0,2162.0,124,144,100,139,28,63,0,0.4,0.2,-0.4,3,14,6,3,22
15d0c248,186,234,3334.0,1357.0,73,82,86,99,22,42,0,0.1,0.1,-0.1,1,10,1,0,22
15e9c7e6,135,185,1970.0,553.0,79,92,37,49,7,19,1,1.3,0.8,-0.3,6,5,4,0,15
15f3ec41,209,246,2967.0,586.0,123,133,59,69,12,19,2,2.0,1.7,0.0,15,7,20,4,30
16380240,414,473,5581.0,1396.0,243,260,122,140,14,23,1,1.0,1.7,0.0,17,32,17,1,65
163bbd4a,8,11,77.0,20.0,5,7,2,3,0,0,0,0.0,0.1,0.0,0,0,0,0,0
167c1bb0,396,414,7887.0,3069.0,107,109,247,255,41,47,0,0.1,0.1,-0.1,2,25,0,0,16
16b9d5cf,188,210,3227.0,1590.0,75,79,91,99,12,18,0,0.1,0.1,-0.1,1,9,2,0,8
16ceb862,220,309,2334.0,227.0,132,175,35,51,6,8,5,2.6,1.7,2.4,19,5,5,0,11
16daec92,251,372,3862.0,1069.0,131,174,90,125,17,35,5,2.7,2.3,2.3,19,33,17,2,49
