id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
005ca692,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00672021,5,4,0,1,0,0,0,2,1,0,1,0,0,0
0076ab7f,4,2,0,0,1,1,0,1,1,0,0,0,0,0
00bc97e8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
01834aa0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
023efc8b,4,4,0,0,0,0,0,0,0,0,0,0,0,0
02ce2030,2,2,0,0,0,0,0,0,0,0,0,0,0,0
02df3a4b,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0331786b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0366fc78,9,8,0,0,0,0,1,3,2,0,0,0,0,1
0375723e,2,2,0,0,0,0,0,0,0,0,0,0,0,0
03df04ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0
04965583,13,7,2,0,2,1,1,4,2,0,0,0,1,1
04da2b40,3,2,0,0,1,0,0,1,0,0,0,1,0,0
0538066d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0562b7f1,9,5,0,3,1,0,0,0,0,0,0,0,0,0
059a0231,3,3,0,0,0,0,0,0,0,0,0,0,0,0
05a6c38b,1,1,0,0,0,0,0,0,0,0,0,0,0,0
05e19d6a,7,6,0,1,0,0,0,0,0,0,0,0,0,0
0630eb63,5,3,0,1,1,0,0,1,1,0,0,0,0,0
0638becf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06972405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06b2765c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06e5b0e4,3,3,0,0,0,0,0,1,1,0,0,0,0,0
06fee814,1,1,0,0,0,0,0,0,0,0,0,0,0,0
070ec0b1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
07ab6542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07abb358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07f8bcc8,4,3,0,0,0,1,0,0,0,0,0,0,0,0
080440a4,10,6,0,1,1,1,1,1,1,0,0,0,0,0
08593525,16,14,0,0,1,0,1,1,1,0,0,0,0,0
086d7db3,9,5,0,0,2,2,0,0,0,0,0,0,0,0
088e6424,2,2,0,0,0,0,0,0,0,0,0,0,0,0
089550f5,4,1,0,0,1,2,0,0,0,0,0,0,0,0
08990838,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08a2c314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08d37c53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08fe932d,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0990f2fb,4,3,1,0,0,0,0,0,0,0,0,0,0,0
09a9e921,10,6,0,3,0,1,0,2,2,0,0,0,0,0
0a0cc13c,3,2,0,0,1,0,0,0,0,0,0,0,0,0
0a215326,9,8,0,1,0,0,0,1,1,0,0,0,0,0
0a447501,9,7,0,1,1,0,0,2,2,0,0,0,0,0
0a6dbbf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a86fd8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ac94a23,7,6,0,0,0,1,0,2,2,0,0,0,0,0
0ad69fd0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
0b5a292a,11,4,2,2,0,1,2,1,0,0,0,0,0,1
0b90bb97,4,3,0,0,1,0,0,0,0,0,0,0,0,0
0be28faf,9,8,0,1,0,0,0,1,1,0,0,0,0,0
0be3255b,3,3,0,0,0,0,0,1,1,0,0,0,0,0
0be95d34,4,2,0,1,1,0,0,0,0,0,0,0,0,0
0c09c984,5,4,0,0,0,0,1,0,0,0,0,0,0,0
0d10333c,10,9,0,0,1,0,0,1,1,0,0,0,0,0
0e100630,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0e21fc3c,6,5,1,0,0,0,0,1,1,0,0,0,0,0
0e4fef6e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0e7ccfc4,5,1,1,2,0,1,0,0,0,0,0,0,0,0
0eb03d5b,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0eeafda5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ef05b3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0efacb06,8,6,0,2,0,0,0,2,2,0,0,0,0,0
0f276764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f5e0b8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fbecd11,10,7,0,0,0,1,2,6,3,0,0,0,1,2
1001ae82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10549b49,3,3,0,0,0,0,0,1,1,0,0,0,0,0
10b9fa99,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110a95ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114b510e,11,10,1,0,0,0,0,2,1,1,0,0,0,0
115b7ab9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11c0fa9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121101a4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1232e1dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295552e,6,5,0,0,0,1,0,0,0,0,0,0,0,0
129af0db,6,4,0,1,1,0,0,0,0,0,0,0,0,0
12c50af5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
130a7a3f,18,14,1,2,0,1,0,2,2,0,0,0,0,0
1321d6f0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
133faa84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13a78e01,9,8,0,0,0,1,0,0,0,0,0,0,0,0
13b0c150,2,1,1,0,0,0,0,0,0,0,0,0,0,0
13b44b02,8,6,1,0,1,0,0,1,1,0,0,0,0,0
13d74bff,9,9,0,0,0,0,0,1,1,0,0,0,0,0
13ea2544,10,8,0,0,2,0,0,1,0,0,0,1,0,0
1453e3cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146f2615,14,9,1,2,1,1,0,1,0,0,1,0,0,0
150a572c,1,0,0,0,0,0,1,0,0,0,0,0,0,0
156afd6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157c5e0b,8,7,0,0,0,1,0,2,2,0,0,0,0,0
15b6e8d7,10,9,1,0,0,0,0,1,1,0,0,0,0,0
15d0c248,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15e9c7e6,15,6,6,2,1,0,0,3,1,0,2,0,0,0
15f3ec41,28,21,1,3,1,2,0,3,3,0,0,0,0,0
16380240,34,30,3,0,0,1,0,2,2,0,0,0,0,0
163bbd4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167c1bb0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
16b9d5cf,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16ceb862,33,26,0,0,2,4,1,8,6,0,0,1,1,0
16daec92,49,28,2,4,5,4,6,10,5,0,1,2,0,2
17145c90,8,8,0,0,0,0,0,2,2,0,0,0,0,0
173db1f4,17,12,0,4,1,0,0,6,4,0,2,0,0,0
17695062,7,5,0,1,1,0,0,1,1,0,0,0,0,0
179d2851,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17e3e467,10,8,0,0,0,1,1,2,1,0,0,0,1,0
