id,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
0027c6cc,3,2,0,0,1,0,0,0,0,0,0,0,0,0
003a5c72,6,5,1,0,0,0,0,0,0,0,0,0,0,0
003d7410,1,1,0,0,0,0,0,0,0,0,0,0,0,0
011d8c56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016ff750,19,12,2,1,2,1,1,2,1,0,1,0,0,0
0174ba21,3,2,0,1,0,0,0,1,1,0,0,0,0,0
0193a8bf,15,8,0,0,4,0,3,3,1,0,0,2,0,0
01eb744d,21,16,0,4,0,1,0,6,4,0,2,0,0,0
02f4b798,1,1,0,0,0,0,0,0,0,0,0,0,0,0
038aa94a,11,7,3,1,0,0,0,0,0,0,0,0,0,0
03de83d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03f946ed,23,16,0,3,3,1,0,3,2,0,0,1,0,0
042d286e,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0488e833,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0489db27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048a1cbc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
04f2ed4d,3,3,0,0,0,0,0,0,0,0,0,0,0,0
053f6e16,2,2,0,0,0,0,0,1,1,0,0,0,0,0
0557ff4f,5,2,0,0,0,3,0,0,0,0,0,0,0,0
0562b7f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05a275e0,13,8,2,2,0,1,0,1,1,0,0,0,0,0
05ad9890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05cb19c5,8,4,1,1,0,1,1,0,0,0,0,0,0,0
05e19d6a,20,18,0,0,2,0,0,3,3,0,0,0,0,0
061e8e23,2,1,0,0,1,0,0,0,0,0,0,0,0,0
0630eb63,14,6,1,3,4,0,0,0,0,0,0,0,0,0
06eae126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0711c00f,4,2,0,0,1,1,0,0,0,0,0,0,0,0
075fe5a3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
077b773d,10,9,0,0,1,0,0,0,0,0,0,0,0,0
07a0baa9,4,3,1,0,0,0,0,1,1,0,0,0,0,0
080ac8d8,18,10,1,1,3,3,0,3,1,0,0,1,1,0
0810b6df,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08593525,18,14,1,1,0,1,1,1,1,0,0,0,0,0
08990838,4,2,0,0,1,0,1,0,0,0,0,0,0,0
08f5afaa,1,0,1,0,0,0,0,0,0,0,0,0,0,0
08fe932d,9,7,0,1,0,1,0,0,0,0,0,0,0,0
0984c5d5,6,5,0,1,0,0,0,0,0,0,0,0,0,0
099e666f,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09a9e921,12,10,0,0,2,0,0,2,2,0,0,0,0,0
09bcc566,12,8,1,1,0,2,0,1,1,0,0,0,0,0
0a215326,6,5,0,1,0,0,0,0,0,0,0,0,0,0
0ac94a23,6,4,0,1,0,1,0,2,1,0,1,0,0,0
0aeeed3f,6,4,0,0,1,1,0,1,1,0,0,0,0,0
0af4dcf0,14,9,0,3,1,1,0,1,0,0,1,0,0,0
0b221abd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b2c9aec,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b5a292a,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0b5b8057,3,2,0,0,1,0,0,0,0,0,0,0,0,0
0be28faf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0be3255b,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0be46103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cd0e21b,13,10,1,1,0,1,0,2,2,0,0,0,0,0
0d077b88,15,7,3,2,0,1,2,1,0,0,0,0,1,0
0daa34cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e5753c7,5,4,1,0,0,0,0,0,0,0,0,0,0,0
0e61c46b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eeafda5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0efacb06,18,13,1,0,1,3,0,1,0,0,0,1,0,0
0f5e0b8a,18,15,1,1,0,1,0,4,4,0,0,0,0,0
0f816ae5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
0f888175,12,3,7,0,0,2,0,0,0,0,0,0,0,0
0f8bd0a6,7,6,1,0,0,0,0,3,2,1,0,0,0,0
0f9b8301,17,12,5,0,0,0,0,0,0,0,0,0,0,0
0fffd034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206347,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10a81962,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10d58a78,14,11,3,0,0,0,0,1,0,1,0,0,0,0
10efd0e1,22,17,3,1,1,0,0,4,3,0,0,1,0,0
110a95ca,1,0,1,0,0,0,0,0,0,0,0,0,0,0
119b9a8e,4,3,1,0,0,0,0,0,0,0,0,0,0,0
11a1a615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11c0fa9d,6,5,0,0,0,0,1,2,2,0,0,0,0,0
120c594d,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1238a3f9,9,6,0,2,1,0,0,1,0,0,1,0,0,0
12947ab7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12dcbdcc,18,16,0,1,0,0,1,3,3,0,0,0,0,0
12e6d21a,12,8,0,1,1,2,0,2,1,0,0,1,0,0
130a7a3f,7,2,2,0,0,1,2,0,0,0,0,0,0,0
1321d6f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134832c6,6,3,2,0,0,1,0,0,0,0,0,0,0,0
136e7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381e699,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13a78e01,8,7,0,0,1,0,0,0,0,0,0,0,0,0
13ac19de,41,30,9,0,1,1,0,6,5,1,0,0,0,0
13b0c150,5,5,0,0,0,0,0,1,1,0,0,0,0,0
