id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2f798b41,Aymen Abdennour,tn TUN,DF,Marseille,27,1989,5.5,375,27,175,200,4,2,375,1,1,100.0,0,0.0,296,1522,829,2,1,0,0,1,278,0,Matches
a4c3f7af,Mehdi Abeid,dz ALG,MF,Dijon,24,1992,13.1,752,30,183,496,84,10,752,20,14,70.0,6,30.0,503,2859,1321,20,13,0,24,21,494,14,Matches
16714a62,Khaled Adénon,bj BEN,DF,Amiens,32,1985,32.5,1562,274,941,621,16,10,1562,7,4,57.1,3,42.9,697,3218,1795,6,3,0,12,7,739,1,Matches
26777636,Yacine Adli,fr FRA,FW,Paris S-G,17,2000,0.1,7,0,1,5,1,0,7,0,0,,0,,6,55,16,0,0,0,0,0,7,0,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Montpellier,24,1993,27.3,1894,63,458,920,548,33,1894,48,30,62.5,18,37.5,855,5307,3416,97,77,5,34,27,1073,160,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,23,1994,33.4,1694,70,472,1062,191,26,1694,50,39,78.0,11,22.0,860,4336,2037,32,29,2,38,27,991,22,Matches
c46fa34c,Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,22.7,1357,52,297,925,163,4,1357,51,43,84.3,8,15.7,673,4676,2603,37,26,3,18,34,871,27,Matches
9b8970ce,David Alcibiade,fr FRA,DF,Nantes,25,1991,2.3,124,13,46,53,27,3,124,0,0,,0,,45,241,161,2,3,0,1,1,45,2,Matches
b18a3023,Júnior Alonso,py PAR,DF,Lille,24,1993,30.9,2219,177,1110,1053,78,23,2219,18,15,83.3,3,16.7,1223,6120,4032,19,14,3,14,11,1416,14,Matches
c9e99e49,Dani Alves,br BRA,DF,Paris S-G,34,1983,22.9,2299,51,502,1234,583,47,2299,42,28,66.7,14,33.3,1414,5650,3505,76,62,8,20,30,1688,144,Matches
9260926b,Ibrahim Amadou,fr FRA,"MF,DF",Lille,24,1993,26.7,1803,105,648,1091,81,16,1803,13,11,84.6,2,15.4,1034,5131,2883,18,13,1,18,11,1305,19,Matches
ab914649,Morgan Amalfitano,fr FRA,"MF,FW",Rennes,32,1985,8.3,338,8,42,195,103,19,338,12,9,75.0,3,25.0,185,1069,401,16,8,1,10,17,244,34,Matches
d7bf3d19,Romain Amalfitano,fr FRA,MF,Dijon,27,1989,30.0,1742,61,409,1178,180,6,1742,71,47,66.2,24,33.8,1140,6763,3002,50,35,3,56,48,1183,46,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,23,1994,24.4,1681,87,475,882,355,9,1681,71,44,62.0,27,38.0,1023,5151,3032,70,58,4,31,26,955,83,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Toulouse,19,1998,35.0,1634,121,570,739,335,18,1634,34,19,55.9,15,44.1,752,3884,2163,41,31,4,34,20,746,83,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Rennes,26,1990,33.5,2343,81,372,1415,569,50,2343,44,35,79.5,9,20.5,1057,5078,2287,48,54,2,66,56,1495,117,Matches
872cd68c,Yoann Andreu,fr FRA,DF,Angers,28,1989,23.0,1441,57,484,646,325,11,1441,24,13,54.2,11,45.8,753,3736,2065,37,50,4,20,18,743,74,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,19,1998,27.0,1896,34,231,1234,465,80,1896,113,81,71.7,32,28.3,1296,7004,3624,87,72,22,50,55,1443,131,Matches
fa18c72e,Luiz Araújo,br BRA,"FW,MF",Lille,21,1996,22.4,1020,11,130,479,434,55,1020,106,75,70.8,31,29.2,670,5608,2727,94,63,27,54,53,749,152,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,24,1993,34.0,941,813,939,3,0,0,941,0,0,,0,,505,2472,1581,0,0,0,0,0,356,0,Matches
9dd5da03,Yoël Armougom,fr FRA,"DF,MF",Caen,19,1998,1.5,99,5,16,49,35,2,99,1,1,100.0,0,0.0,28,304,199,5,1,1,2,1,48,10,Matches
a557e6b0,Benoît Assou-Ekotto,cm CMR,DF,Metz,33,1984,11.7,714,29,238,397,86,1,714,9,8,88.9,1,11.1,365,1235,519,8,7,0,6,4,361,17,Matches
eacb45fd,Danilo Avelar,br BRA,DF,Amiens,28,1989,19.2,1072,88,362,524,196,10,1072,25,11,44.0,14,56.0,416,1753,1060,22,18,0,14,15,511,66,Matches
833a91a1,Durel Avounou,cg CGO,"DF,MF",Caen,19,1997,7.2,355,23,81,200,75,6,355,6,5,83.3,1,16.7,124,674,235,5,5,2,12,6,168,23,Matches
70d8e84c,Chidozie Awaziem,ng NGA,DF,Nantes,20,1997,16.8,849,107,451,348,53,12,849,6,5,83.3,1,16.7,358,1720,1108,10,5,1,5,10,382,5,Matches
eaf71a5e,Karim Azamoum,fr FRA,MF,Troyes,27,1990,25.0,1245,62,307,624,326,33,1245,22,13,59.1,9,40.9,563,2780,1131,26,12,5,31,30,708,76,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Rennes,31,1986,12.9,975,27,235,557,194,2,975,20,18,90.0,2,10.0,458,2165,1293,29,24,2,9,12,558,35,Matches
7844c810,Dylan Bahamboula,cg CGO,"FW,MF",Dijon,22,1995,0.3,18,0,1,6,12,0,18,1,0,0.0,1,100.0,13,139,49,1,2,0,2,1,15,2,Matches
776972d5,Farès Bahlouli,fr FRA,"MF,FW",Lille,22,1995,3.4,209,1,15,87,112,5,209,26,14,53.8,12,46.2,133,1003,395,11,13,2,11,18,143,34,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Strasbourg,25,1992,18.5,519,2,39,221,264,59,519,19,7,36.8,12,63.2,340,1880,771,31,13,11,54,33,375,124,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",Monaco,22,1995,16.4,563,7,53,239,281,62,563,46,30,65.2,16,34.8,386,2486,1257,57,31,16,41,27,414,139,Matches
cee88597,Iván Balliu,al ALB,DF,Metz,25,1992,21.7,1401,64,395,656,362,10,1401,27,16,59.3,11,40.7,721,3047,1514,34,48,1,17,6,786,92,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Lille,20,1997,22.8,1425,54,417,722,298,22,1425,23,16,69.6,7,30.4,680,3491,2197,43,18,4,19,23,835,98,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,37,1980,9.6,599,9,92,389,126,5,599,14,8,57.1,6,42.9,387,1568,857,10,15,1,12,9,407,21,Matches
8ff07990,Mario Balotelli,it ITA,FW,Nice,26,1990,25.2,1055,28,80,572,417,98,1049,48,30,62.5,18,37.5,560,3319,1459,46,46,19,54,46,919,173,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,27,1990,17.0,995,35,309,506,184,5,995,15,9,60.0,6,40.0,480,2127,1254,32,21,2,8,11,530,55,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,FW,Saint-Étienne,21,1996,28.6,1556,16,163,693,721,91,1552,83,43,51.8,39,47.0,937,6542,3210,116,76,34,76,86,1134,247,Matches
a1d04509,Yacine Bammou,ma MAR,"MF,FW",Nantes,25,1991,8.1,375,12,73,154,155,23,375,7,2,28.6,5,71.4,205,1025,460,15,12,3,14,13,246,59,Matches
5693aa98,Sekou Baradji,fr FRA,MF,Amiens,33,1984,0.1,6,0,3,3,0,0,6,0,0,,0,,2,5,0,0,1,0,0,0,2,0,Matches
67d251a2,Nicolas Basin,fr FRA,DF,Metz,19,1998,3.5,202,13,74,85,43,2,202,0,0,,0,,77,302,152,4,1,0,2,1,98,9,Matches
e61bdd69,Gil Bastião Dias,pt POR,MF,Monaco,20,1996,0.1,3,0,0,1,2,0,3,0,0,,0,,3,45,18,0,0,0,0,1,3,2,Matches
2515040a,Paul Baysse,fr FRA,DF,Bordeaux,29,1988,6.3,366,31,175,175,16,10,366,2,2,100.0,0,0.0,206,1278,824,7,2,0,3,2,214,1,Matches
7abfcbff,Hervé Bazile,ht HAI,"MF,FW",Caen,27,1990,9.7,477,3,68,173,240,21,477,41,19,46.3,22,53.7,239,2030,552,28,15,6,34,32,308,110,Matches
0d57f1c1,Henri Bedimo,cm CMR,"DF,FW",Marseille,33,1984,0.5,27,3,9,15,3,0,27,0,0,,0,,13,67,28,2,1,0,0,1,17,4,Matches
2174bc8d,François Bellugou,fr FRA,MF,Troyes,30,1987,24.2,1190,56,349,749,101,12,1190,17,11,64.7,6,35.3,605,2844,994,10,6,0,17,14,707,13,Matches
61d618fa,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,33,1984,3.8,245,5,33,111,109,9,245,24,14,58.3,10,41.7,152,1007,470,13,11,1,10,9,172,29,Matches
b7e7937d,Diego Benaglio,ch SUI,GK,Monaco,33,1983,2.5,68,60,68,0,0,0,68,0,0,,0,,32,220,155,0,0,0,0,0,15,0,Matches
30395d3b,Nicolas Benezet,fr FRA,"FW,MF",Guingamp,26,1991,18.3,1192,10,108,528,577,60,1192,72,45,62.5,27,37.5,741,4996,2529,92,57,19,44,41,894,174,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,24,1993,28.0,824,768,824,0,0,0,824,0,0,,0,,344,1808,1421,0,0,0,1,0,262,0,Matches
378825c7,Ramy Bensebaini,dz ALG,DF,Rennes,22,1995,26.0,1791,123,610,901,296,28,1791,34,23,67.6,11,32.4,819,4277,2418,45,28,7,14,5,972,77,Matches
6fbde63a,Yassine Benzia,dz ALG,"MF,FW",Lille,22,1994,25.4,1686,18,177,1007,528,34,1686,71,53,74.6,18,25.4,1050,5919,2556,60,60,8,54,44,1245,137,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Paris S-G,27,1990,19.1,1359,42,319,676,371,41,1359,16,12,75.0,4,25.0,780,2858,1695,41,22,11,19,7,903,145,Matches
9001138b,Robert Berić,si SVN,FW,Saint-Étienne,26,1991,11.6,268,5,16,137,118,36,266,9,3,33.3,6,66.7,124,543,239,14,5,8,14,9,185,47,Matches
3250c6cd,Kévin Bérigaud,fr FRA,"FW,MF",Montpellier,29,1988,3.0,96,1,3,50,44,8,96,7,3,42.9,4,57.1,51,292,128,3,3,0,7,5,78,26,Matches
5e6342d4,Vincent Bessat,fr FRA,"DF,MF",Caen,31,1985,17.4,1117,28,267,492,364,7,1117,19,10,52.6,9,47.4,458,2726,1268,31,29,1,32,13,623,129,Matches
15285503,Quentin Beunardeau,fr FRA,GK,Metz,23,1994,0.4,23,18,22,1,0,0,23,0,0,,0,,10,64,36,0,0,0,0,0,9,0,Matches
