id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2321ea6e,Vincent Le Goff,fr FRA,DF,Lorient,33-178,1989,29.0,1789,138,641,865,300,30,1789,26,9,34.6,12,46.2,1147,6593,3487,56,43,4,14,12,1017,75,Matches
321a71a7,Maxime Le Marchand,fr FRA,DF,Strasbourg,33-182,1989,17.4,1148,145,520,581,63,9,1148,14,13,92.9,0,0.0,797,4454,2419,9,17,0,10,4,704,4,Matches
5bf26efc,Paolo Lebas,pt POR,MF,Ajaccio,19-356,2003,0.6,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15,0,0,0,1,0,11,0,Matches
2fa2a875,Benjamin Lecomte,fr FRA,GK,Montpellier,31-350,1991,11.0,386,311,382,5,0,0,386,1,1,100.0,0,0.0,234,1363,914,0,0,0,0,0,162,0,Matches
f5044e54,Pierre Lees-Melou,fr FRA,MF,Brest,29-321,1993,23.7,1376,84,432,757,215,14,1376,29,14,48.3,8,27.6,975,5887,2612,25,36,6,22,13,807,32,Matches
8ca9415f,Félix Lemaréchal,ci CIV,MF,Brest,19-247,2003,1.6,60,0,14,33,16,2,60,5,2,40.0,3,60.0,42,346,103,2,5,2,4,3,38,1,Matches
2b471f99,Mario Lemina,ga GAB,"MF,DF",Nice,29-222,1993,9.3,724,39,204,451,73,6,724,16,11,68.8,5,31.3,579,2983,1278,14,14,0,4,1,549,10,Matches
1e52971c,Johann Lepenant,fr FRA,MF,Lyon,20-171,2002,19.2,1381,33,282,831,279,15,1381,44,19,43.2,20,45.5,1098,5054,1977,19,32,2,37,24,992,40,Matches
1e7aea56,Benjamin Leroy,fr FRA,GK,Ajaccio,34-004,1989,26.1,786,618,784,2,0,0,786,0,0,,0,,442,2640,1306,0,0,0,2,0,261,0,Matches
fcc84a07,Léo Leroy,fr FRA,MF,Montpellier,23-056,2000,10.1,550,19,144,320,99,13,550,24,9,37.5,12,50.0,373,2004,920,11,15,2,20,13,314,16,Matches
