id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
008a6e6d,492,67,265,207,23,6,492,0,0,0,248,1411.0,738.0,2,5,0,8,0,299,2
01040647,282,8,39,147,102,4,282,16,10,6,187,1191.0,444.0,15,14,1,12,12,206,19
01a49bd2,1359,135,701,596,69,12,1359,9,7,2,674,2967.0,1535.0,12,2,1,17,5,774,3
01b8a2b2,1076,881,1067,9,0,0,1076,1,1,0,618,2957.0,1820.0,0,1,1,0,0,595,0
01c3aff5,1001,42,181,478,350,71,1001,23,19,4,457,2278.0,1255.0,35,27,6,38,22,689,110
01efac19,1598,57,234,937,459,76,1598,41,27,14,882,4840.0,2376.0,64,49,14,44,28,1080,101
023937a9,1391,217,755,612,37,4,1391,10,8,2,806,3968.0,2002.0,4,4,0,7,2,851,4
028e70b9,46,2,6,22,18,4,46,4,4,0,21,59.0,19.0,1,0,1,4,0,26,5
02caf6e0,1398,43,295,546,576,65,1398,58,31,27,810,6712.0,4060.0,130,80,29,41,22,890,202
0375723e,899,7,99,400,417,32,899,63,39,24,490,3234.0,1572.0,52,41,9,33,25,570,87
03f946ed,323,10,35,123,167,77,323,12,7,5,183,1140.0,330.0,14,5,12,18,14,244,61
0489bb30,371,7,39,159,178,32,371,15,10,5,183,877.0,420.0,13,9,4,22,16,274,53
04df29a5,26,2,4,12,11,5,26,2,1,1,13,138.0,100.0,4,1,1,2,1,15,3
05e19d6a,2425,115,579,1441,442,89,2412,54,43,11,1426,7839.0,3715.0,64,51,6,53,40,1692,57
0728bebe,1076,30,162,450,477,57,1076,65,30,35,649,4182.0,2265.0,74,54,11,67,51,724,124
07767f42,466,27,111,309,46,0,466,1,1,0,240,846.0,395.0,2,5,0,6,0,337,6
081b6080,8,0,3,5,0,0,8,0,0,0,3,16.0,0.0,0,0,0,0,1,8,0
0821331c,1496,197,849,607,44,17,1496,1,0,1,812,3850.0,1909.0,6,5,1,5,6,976,8
