id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0000acda,452,10,86,187,185,28,452,12,7,5,220,1170.0,646.0,18,12,0,19,8,302,67
008a6e6d,1461,234,830,606,30,6,1461,4,4,0,817,5165.0,3097.0,16,9,0,8,3,972,2
00b0bb87,810,69,287,355,168,9,810,6,3,3,372,1748.0,926.0,13,15,1,3,5,484,33
016ff750,238,5,45,86,109,10,238,14,5,9,138,847.0,416.0,11,9,7,6,3,150,32
01b8a2b2,830,726,822,8,0,0,830,0,0,0,455,2241.0,1359.0,0,0,0,1,0,319,0
01efac19,977,30,201,503,283,38,977,24,11,13,626,3804.0,2107.0,51,46,2,24,24,715,78
023937a9,963,60,275,582,116,6,963,3,2,1,529,2563.0,1348.0,9,13,0,12,5,648,12
02b2937c,849,27,160,530,171,24,849,23,12,11,484,2630.0,1247.0,21,14,2,30,20,556,44
02caf6e0,1272,42,279,407,599,84,1272,62,32,30,790,5909.0,3870.0,140,85,40,39,17,853,267
0375723e,1142,9,123,514,527,49,1142,80,50,30,667,4332.0,2096.0,58,46,12,49,29,762,117
03f946ed,1248,37,109,524,633,142,1241,77,54,23,900,6037.0,1994.0,88,50,32,93,76,1047,208
0489bb30,302,4,20,111,174,39,302,16,7,9,199,1057.0,423.0,24,14,8,26,18,254,75
04989945,154,1,26,97,31,1,154,0,0,0,86,393.0,125.0,1,1,0,4,1,124,6
04df29a5,4,0,0,2,2,1,4,0,0,0,3,27.0,10.0,0,0,0,1,1,3,3
05e19d6a,2024,61,372,1198,476,74,2022,37,25,12,1324,6539.0,2886.0,52,48,16,51,36,1466,84
060606ec,332,8,62,117,165,20,332,27,24,3,215,1886.0,1061.0,36,19,11,17,5,237,58
0728bebe,1536,40,262,707,608,90,1536,131,93,38,1061,8109.0,4620.0,142,86,25,87,64,1090,143
07767f42,1318,65,286,862,181,2,1318,9,6,3,640,2822.0,1291.0,15,13,0,13,5,942,12
07abb358,731,22,152,308,284,31,731,37,24,13,429,2894.0,1445.0,46,37,7,38,18,479,107
0821331c,1442,163,724,686,42,21,1442,2,1,1,786,4220.0,2150.0,6,6,1,13,2,832,7
