id,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Tkld,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0000acda,364,11,84,180,103,11,364,5,4,0,197,882.0,357.0,8,13,0,7,7,207,22
00459419,486,12,31,253,207,46,483,17,7,9,275,1268.0,410.0,11,10,6,32,16,385,85
00a17eba,25,20,25,0,0,0,25,0,0,0,14,76.0,46.0,0,0,0,0,0,8,0
0154d290,230,5,30,85,119,22,230,17,6,9,143,899.0,319.0,18,9,2,23,15,166,46
016ff750,785,29,149,320,325,22,785,26,12,9,381,1935.0,1042.0,38,21,8,15,4,454,70
01b8a2b2,519,456,516,3,0,0,519,0,0,0,308,1580.0,887.0,0,0,0,1,0,265,0
01c3aff5,527,25,115,250,164,22,527,8,5,3,231,1171.0,678.0,19,11,2,20,12,349,54
01efac19,602,9,55,313,242,48,602,28,11,14,378,2270.0,909.0,28,20,6,26,19,433,66
023937a9,323,30,130,182,14,2,323,1,0,1,175,815.0,439.0,2,1,0,6,0,203,2
028e70b9,217,4,13,96,109,23,217,19,10,8,129,579.0,213.0,5,8,4,22,14,175,37
02caf6e0,933,31,307,454,183,18,933,22,7,13,505,3854.0,2544.0,62,42,12,16,3,608,47
0375723e,300,1,31,143,133,8,300,25,9,11,167,1124.0,559.0,20,11,1,18,19,181,27
039a4fb6,32,1,3,16,15,2,32,4,2,2,20,100.0,45.0,2,0,0,1,3,24,5
03f946ed,446,14,35,227,188,66,445,28,16,10,266,1647.0,431.0,16,10,8,46,31,340,86
04df29a5,438,5,14,202,224,52,437,28,10,16,232,934.0,281.0,9,9,1,60,32,311,91
0588a092,202,5,15,96,92,25,202,5,2,2,92,370.0,151.0,5,4,1,18,6,145,29
060606ec,141,1,37,55,52,10,141,5,1,3,80,713.0,329.0,14,4,5,4,5,89,19
0630eb63,495,2,25,157,322,62,495,77,22,47,356,3073.0,1406.0,55,34,33,43,22,394,113
06b08c45,173,9,66,71,38,4,173,12,3,8,95,570.0,192.0,4,5,0,6,10,98,15
0728bebe,76,1,12,35,31,3,76,4,1,2,46,261.0,117.0,3,4,0,4,3,45,1
07f8bcc8,421,24,54,175,197,47,421,24,14,8,200,953.0,381.0,14,11,6,46,16,268,60
085e71a7,802,659,798,4,0,0,802,0,0,0,465,2439.0,1489.0,0,0,0,0,0,381,0
08aa9cd1,508,9,19,239,255,84,507,24,9,13,254,1018.0,283.0,10,6,6,37,42,387,112
08eb3b58,50,3,17,19,14,1,50,1,1,0,19,83.0,26.0,2,1,1,3,0,14,4
09538fdb,396,12,49,153,202,56,396,30,9,16,216,1364.0,588.0,28,16,11,44,32,259,88
0967845b,1358,105,480,588,321,14,1358,69,35,26,729,4536.0,2605.0,61,49,6,38,26,725,41
09899de8,20,6,14,6,0,0,20,0,0,0,6,30.0,4.0,0,0,0,0,0,9,0
0a447501,540,8,34,254,260,65,539,19,10,7,283,1272.0,280.0,8,8,3,45,12,408,82
0a483542,604,18,166,218,228,18,604,35,18,15,366,2199.0,1225.0,21,18,5,18,21,403,66
0ab1f153,941,25,250,456,242,35,941,26,8,13,518,2574.0,1412.0,26,17,12,22,7,643,80
0b5a292a,1625,34,343,823,472,9,1625,10,4,5,953,4118.0,2592.0,48,50,1,9,6,1076,80
0be276c6,561,66,288,270,9,1,561,1,0,1,272,1457.0,722.0,5,1,0,1,1,308,1
0d077b88,1217,72,322,644,269,11,1217,44,18,22,581,2684.0,1341.0,27,20,4,40,18,686,25
0d422df7,793,708,793,0,0,0,793,0,0,0,390,1958.0,1434.0,0,0,0,0,0,325,0
0d82903c,1176,96,416,620,151,10,1176,19,13,2,604,3260.0,1925.0,40,27,2,23,11,732,20
0db169ae,1056,30,228,567,274,21,1056,11,4,6,518,3289.0,1666.0,40,21,1,30,7,622,50
0def2376,60,0,8,40,13,0,60,4,3,1,45,315.0,147.0,3,3,0,1,1,51,2
0e0d6c53,1,0,0,1,0,0,1,0,0,0,1,10.0,0.0,0,0,0,0,0,0,0
0fdcef0e,254,5,59,147,49,1,254,3,1,2,164,783.0,263.0,2,8,1,3,2,191,2
0fee6bda,1070,143,630,438,6,2,1070,2,1,1,620,2865.0,1477.0,4,1,1,10,1,665,0
102e2599,502,6,74,256,177,19,502,20,5,12,337,2042.0,1077.0,32,31,7,21,8,355,52
108fe016,245,14,61,162,23,0,245,2,1,0,143,520.0,143.0,0,2,0,5,3,180,3
10b9fa99,1108,105,461,556,106,13,1108,5,3,1,564,3262.0,1658.0,15,10,0,10,4,626,9
10e7f486,1511,62,546,682,300,15,1511,21,12,5,805,4898.0,2764.0,58,37,7,17,4,913,60
12806697,953,100,537,384,44,11,953,18,8,7,415,1889.0,911.0,13,8,0,19,12,413,2
1295552e,1,0,1,0,0,0,1,0,0,0,1,1.0,1.0,0,0,0,0,0,1,0
13b44b02,1007,56,333,431,250,12,1007,25,7,14,550,3100.0,1735.0,40,22,4,10,12,579,38
13ea2544,219,7,39,149,39,1,219,8,5,2,138,866.0,433.0,10,5,1,3,5,138,9
149c5f5d,524,34,189,196,143,5,524,14,4,7,248,1535.0,816.0,18,14,1,11,9,257,30
14b8fcdf,231,33,137,86,8,3,231,0,0,0,140,620.0,411.0,2,0,0,1,0,160,0
16463a79,175,1,16,80,83,20,175,20,10,8,124,845.0,431.0,17,12,8,22,11,140,35
16657b95,1448,60,396,925,138,19,1448,8,6,1,719,3093.0,1443.0,13,10,3,21,8,937,22
16bb656a,613,55,307,255,57,12,613,5,1,2,278,1372.0,752.0,14,9,1,5,2,308,9
16ceb862,577,19,44,258,283,115,576,9,4,5,249,709.0,272.0,10,8,6,50,11,449,108
17f3620a,583,27,58,291,239,57,582,12,6,4,303,1346.0,417.0,22,10,10,52,26,420,86
18dd3219,440,40,217,200,26,10,440,0,0,0,266,1389.0,780.0,5,3,0,2,2,303,2
19cda00b,535,1,47,240,258,25,534,44,17,25,343,2143.0,932.0,30,24,8,19,22,402,49
19e4eab9,1135,98,542,470,129,30,1135,9,4,5,578,2557.0,1495.0,6,10,1,10,2,635,34
1ac232b8,591,24,146,238,213,20,591,16,4,9,270,1225.0,581.0,12,12,2,13,11,312,55
1b9c7401,313,9,83,104,135,8,313,12,4,6,133,864.0,605.0,13,13,0,9,4,145,37
1bfe5ac9,55,11,40,12,3,1,55,0,0,0,19,73.0,39.0,0,0,0,2,1,27,0
1cadaf34,99,5,14,28,58,19,99,13,5,7,62,333.0,118.0,4,3,1,10,7,72,20
1d4e63b6,32,0,4,18,11,0,32,1,0,0,21,97.0,54.0,2,2,0,1,2,22,7
1e9aa637,990,69,368,493,139,15,990,17,7,8,536,2059.0,1144.0,12,12,3,7,6,635,15
1e9bde92,326,273,325,1,0,0,326,0,0,0,143,808.0,590.0,0,0,0,0,0,123,0
1f2d714c,121,4,17,59,47,6,121,11,3,8,63,414.0,171.0,7,6,2,8,3,77,12
1fca9171,506,12,60,189,265,51,506,30,10,16,308,1970.0,1033.0,42,17,17,34,20,344,122
20094685,1054,41,276,610,178,8,1054,16,5,11,653,3532.0,1780.0,32,33,2,10,9,789,23
204ac005,713,35,193,283,247,27,713,17,8,8,361,2353.0,1271.0,44,26,6,20,8,444,98
20730eae,758,9,42,322,411,105,758,96,42,46,509,4743.0,2344.0,86,61,50,44,28,588,155
20b3a502,1085,27,211,602,282,23,1085,25,15,9,539,2252.0,1041.0,25,27,3,40,17,711,56
2146785a,856,42,271,426,170,9,856,8,1,5,427,1914.0,1144.0,15,15,1,6,3,511,43
217875a4,94,24,62,29,3,2,94,0,0,0,47,250.0,162.0,0,0,0,0,0,64,0
217c93a1,623,9,82,297,255,31,623,40,16,23,353,2080.0,891.0,22,18,7,20,14,382,34
2200181e,385,54,198,182,6,0,385,0,0,0,235,1168.0,744.0,8,5,0,0,1,264,0
22051fbe,233,17,106,97,33,1,233,2,0,2,139,524.0,259.0,3,5,0,1,0,166,8
226008f1,1023,123,510,462,55,7,1023,1,0,1,599,3162.0,1915.0,10,7,0,3,1,732,12
22ae86f9,513,47,238,229,52,7,513,4,2,2,240,1216.0,601.0,7,8,1,8,2,242,8
22bfb57e,393,11,64,223,112,6,393,14,10,1,258,1514.0,686.0,18,17,0,15,11,290,31
22cd43d2,154,5,34,92,31,6,154,3,2,1,65,278.0,79.0,2,2,1,14,2,84,8
230a2fac,2006,69,502,997,524,64,2006,22,6,13,1215,5180.0,2859.0,45,38,2,13,14,1415,125
230c3f3a,166,13,50,91,31,6,166,9,3,6,82,439.0,136.0,3,4,0,6,5,72,5
2374aaca,479,3,35,219,232,51,477,39,11,20,306,2002.0,858.0,25,18,6,33,9,364,73
244bc2c8,553,12,66,244,252,49,553,52,22,26,404,2617.0,915.0,27,23,9,47,38,442,100
246d153b,591,18,132,259,208,12,591,38,18,15,307,1926.0,997.0,32,23,5,13,6,339,39
247ed022,1179,48,387,524,286,26,1179,41,19,20,658,3639.0,1907.0,47,40,13,31,14,716,66
24eb7ed6,334,18,76,150,110,10,334,15,3,12,178,1012.0,578.0,16,18,5,6,5,197,20
26777636,83,1,11,42,33,1,83,1,1,0,49,300.0,148.0,5,4,0,2,3,62,7
26c54058,213,20,109,101,5,2,213,3,1,1,88,439.0,240.0,1,1,0,0,0,103,0
26db8853,1501,77,419,892,202,12,1501,19,5,11,856,4343.0,2144.0,38,23,1,28,25,889,28
277da414,964,826,961,5,0,0,964,1,1,0,585,3150.0,1929.0,0,0,0,0,0,521,0
28f66c2e,408,10,87,185,141,22,408,29,7,15,232,1389.0,754.0,26,14,6,15,7,239,36
2990c466,2,0,0,2,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
2a1beb34,1283,79,381,719,188,11,1283,4,2,2,652,2665.0,1195.0,8,20,0,12,9,777,11
2a6cd437,435,48,232,201,11,4,435,2,2,0,223,1491.0,754.0,3,1,0,5,0,210,1
2a7d27c1,993,49,205,493,310,68,993,54,26,20,557,3209.0,1558.0,51,42,14,39,29,678,70
2a82aa85,250,2,31,129,91,11,250,9,2,6,154,932.0,412.0,11,7,2,9,5,179,27
2b8360f1,130,2,13,63,56,8,130,16,7,9,78,461.0,217.0,8,4,3,10,5,89,16
2b9fdeea,92,1,1,42,50,8,92,5,0,5,65,388.0,188.0,8,7,1,9,2,67,16
2bffcbf2,17,0,6,5,6,2,17,1,1,0,8,32.0,8.0,0,1,0,0,1,10,2
2c38b327,267,1,23,129,116,14,267,30,14,13,160,1043.0,510.0,18,7,8,12,14,208,25
2cb9486d,60,0,2,29,29,12,60,3,0,3,32,135.0,54.0,2,3,0,3,4,45,14
2cfae697,962,56,285,577,109,7,962,25,11,10,494,1973.0,787.0,6,7,0,31,16,599,15
2d22cea7,750,5,57,283,428,64,749,80,33,36,509,4280.0,2272.0,92,48,36,37,39,556,168
2d970560,461,12,101,174,190,23,461,11,6,4,235,1061.0,511.0,21,13,4,14,2,286,58
2df7cc43,747,74,424,280,53,12,747,2,0,2,365,1441.0,562.0,5,9,0,12,0,373,7
2ef7c612,380,8,39,181,169,44,380,40,24,11,211,1553.0,900.0,35,18,8,21,19,242,41
2f3452eb,797,41,308,377,118,6,797,9,3,5,390,1888.0,1024.0,24,15,2,13,7,462,29
2f45300d,2,0,0,2,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
2f69d881,605,20,159,228,233,26,605,45,19,19,286,2112.0,990.0,40,23,5,28,15,307,56
2f7acede,474,19,121,281,80,3,474,12,5,4,260,1418.0,694.0,10,13,0,8,7,282,5
30f5ffa9,1545,151,741,720,90,13,1545,3,3,0,976,4478.0,2134.0,16,11,0,14,3,1137,10
31a62dc7,746,31,244,322,190,15,746,7,2,5,338,1718.0,951.0,23,19,5,12,11,393,57
32ebfe1e,182,6,38,114,31,2,182,0,0,0,95,471.0,249.0,3,7,1,2,3,131,0
3318286e,4,4,4,0,0,0,4,0,0,0,3,4.0,0.0,0,0,0,0,0,3,0
