id,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
3effaa34,313,296,13,1,1,0,6,3,0,0,0,0,232,4,16
40f0ed6c,94,86,8,2,0,0,0,6,0,0,0,0,77,0,0
4133cfcf,97,90,6,0,0,0,8,6,0,0,0,0,66,1,9
41bd99ea,159,106,51,9,0,0,0,0,0,0,0,0,88,2,0
422ec08a,240,226,11,0,2,2,7,1,0,0,0,0,184,3,4
42591ed0,405,293,111,4,0,1,44,107,0,0,0,0,271,1,17
42fff925,361,342,12,6,0,2,25,4,1,0,0,0,246,7,11
43a1bea5,1090,1069,18,8,1,8,35,10,0,0,0,0,862,3,15
43a2e16c,637,605,27,2,1,6,33,4,0,0,0,0,476,5,20
43b78598,459,408,50,0,3,3,9,3,0,0,0,0,335,1,9
440c84ed,1384,1264,117,31,9,25,123,15,47,21,7,2,1043,3,53
4431aed2,798,755,41,2,0,14,17,10,0,0,0,0,620,2,34
4468b31a,1055,1004,44,18,7,4,68,15,9,6,1,1,644,7,45
44ac04e9,1620,1595,20,18,4,6,16,2,0,0,0,0,1413,5,30
44eb9093,2119,1801,309,40,3,7,59,268,1,1,0,0,1719,9,50
45392b06,1295,1148,133,66,4,25,98,2,64,33,27,1,999,14,20
455a2b79,1513,1268,233,61,5,14,222,8,107,59,42,1,1095,12,45
4590c6e7,116,111,4,3,0,0,2,0,1,0,0,0,94,1,3
45db685d,3229,3144,73,73,18,3,20,0,0,0,0,0,2863,12,20
4611e028,1748,1655,89,60,6,27,33,6,22,13,5,0,1429,4,37
46ed55b6,558,515,40,39,1,8,2,0,0,0,0,0,434,3,2
46f5c54d,721,669,50,42,0,7,4,8,0,0,0,0,566,2,16
47146acb,424,320,97,24,0,1,42,60,13,7,6,0,274,7,11
47a500ae,1023,989,29,21,0,5,4,8,0,0,0,0,849,5,8
47dc80f5,767,716,49,8,3,9,42,4,14,6,2,0,587,2,20
49136c42,24,22,2,0,0,0,0,2,0,0,0,0,17,0,2
49d399d5,19,19,0,0,1,0,0,0,0,0,0,0,13,0,1
4a56052c,2184,2021,152,53,5,17,121,18,72,14,54,1,1766,11,25
4a5a45c7,1016,951,60,11,6,4,80,7,41,17,16,0,787,5,27
4ac07e1b,242,224,18,2,0,2,2,16,0,0,0,0,217,0,0
4ae67f27,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
4b029b31,376,336,37,12,0,8,1,25,0,0,0,0,267,3,6
4b6960d2,378,302,73,3,2,4,10,70,0,0,0,0,298,3,9
4bd414c1,2510,2458,48,47,0,63,3,1,0,0,0,0,2241,4,14
4c62d0c8,1274,788,478,131,0,5,0,0,0,0,0,0,788,8,1
4c78b5ed,2126,2066,52,50,13,4,9,2,0,0,0,0,1836,8,24
4c7940d6,352,311,37,0,3,8,7,0,0,0,0,0,243,4,11
4cc93246,11,10,1,0,0,0,0,0,0,0,0,0,7,0,0
4d3ab428,580,568,9,2,5,2,19,4,2,1,1,0,452,3,9
4dba2a97,551,540,9,6,5,7,18,3,0,0,0,0,440,2,13
4e219ad2,1649,1501,142,23,10,45,219,25,93,54,5,1,1199,6,69
4e358a2d,1996,1920,73,70,1,17,5,3,0,0,0,0,1680,3,12
4e6dbac4,1811,1768,35,20,16,26,38,14,1,0,1,0,1416,8,47
4f2908e5,1170,922,241,28,2,5,56,212,0,0,0,0,823,7,28
4f8ce0e1,459,291,167,43,0,0,0,0,0,0,0,0,309,1,0
4fa7cb9b,1047,1012,34,3,2,24,99,12,19,4,8,2,828,1,32
50b51fac,252,245,6,5,1,1,0,0,0,0,0,0,210,1,3
5128bde4,678,575,99,5,0,4,83,88,6,1,3,1,475,4,27
51c614fd,34,34,0,0,0,0,0,0,0,0,0,0,30,0,2
524eb8c5,458,411,44,15,0,8,77,4,25,11,11,0,281,3,26
52611641,2316,2078,232,132,2,5,121,1,98,45,42,0,1938,6,22
528492ea,803,763,31,5,3,11,74,12,14,1,10,1,556,9,43
5294a83f,1859,1572,265,67,38,15,213,26,168,68,69,9,1362,22,44
52e2ef8f,849,720,127,17,0,1,55,108,2,2,0,0,660,2,28
52ec54d0,2103,1960,127,123,2,39,12,4,0,0,0,0,1781,16,13
5313ed43,911,900,8,5,1,12,9,3,0,0,0,0,758,3,13
532d2690,1300,1217,75,73,2,38,3,2,0,0,0,0,1094,8,5
53636fce,147,137,8,8,0,0,2,0,0,0,0,0,125,2,2
5370cba7,493,426,63,17,4,6,67,18,22,11,5,1,314,4,25
539230cf,315,310,4,4,0,1,1,0,0,0,0,0,283,1,0
53a0e358,986,890,94,20,16,8,120,9,64,38,17,0,642,2,50
53de807a,1671,1590,74,39,0,6,20,35,0,0,0,0,1431,7,22
54e53b7e,698,637,60,5,7,2,58,8,33,16,12,2,515,1,26
55667895,1068,1018,44,38,0,9,0,6,0,0,0,0,904,6,11
55ae91f0,580,467,113,7,0,1,36,106,0,0,0,0,469,0,18
56400c01,1044,998,41,30,0,13,12,10,0,0,0,0,842,5,19
56b2957b,1038,1031,3,1,4,8,55,1,1,0,0,0,766,4,26
5710a281,1662,1590,67,59,0,16,8,6,2,1,1,0,1502,5,18
58027adc,158,153,5,0,0,0,10,5,0,0,0,0,119,0,5
58d97e77,211,183,26,1,2,0,6,0,0,0,0,0,148,2,7
5a325298,255,241,14,2,1,0,17,3,1,1,0,0,207,0,10
5aa53281,348,326,21,10,0,7,3,11,0,0,0,0,281,1,0
5bdd44d8,76,70,6,0,0,0,6,0,0,0,0,0,50,0,3
5d311e8d,200,195,5,5,0,0,1,0,0,0,0,0,186,0,0
5d4f7d61,290,276,12,0,2,0,7,3,0,0,0,0,223,2,6
5e861944,1105,970,127,23,13,5,183,30,64,25,27,3,720,8,60
5eb72339,1345,1112,229,18,0,9,107,202,3,2,0,0,985,4,39
5efc5389,296,203,93,6,0,2,28,82,5,2,2,0,170,0,16
61228681,47,26,20,5,0,0,0,0,0,0,0,0,24,1,0
614c38fb,594,567,26,10,2,8,16,15,1,0,0,0,470,1,15
616aea37,1000,886,112,37,0,3,10,73,0,0,0,0,800,2,11
61b3978f,1606,1302,303,21,0,1,61,282,0,0,0,0,1271,1,56
635b0bae,1284,1034,236,21,1,3,73,215,0,0,0,0,929,14,28
644faf10,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
64cd167d,990,895,90,25,1,2,34,65,0,0,0,0,753,5,24
65c75ea8,559,549,8,0,0,8,47,4,1,1,0,0,352,2,22
65e4dede,116,113,1,1,0,3,0,0,0,0,0,0,86,2,1
68252d6d,1218,1064,148,33,5,25,135,20,82,33,37,3,925,6,49
686cbe7d,51,49,2,0,0,0,0,0,0,0,0,0,25,0,5
68852c0a,633,527,100,18,0,5,35,75,7,2,4,0,485,6,14
6928979a,1641,1496,137,55,5,26,107,8,48,15,25,1,1235,8,43
6989550f,503,332,168,52,0,4,0,0,0,0,0,0,310,3,0
69cbc8b6,115,112,2,2,0,0,1,0,0,0,0,0,76,1,0
6a189491,285,204,81,7,0,1,12,72,2,0,2,0,228,0,11
6aafdc27,1163,1053,102,32,1,17,19,70,0,0,0,0,948,8,12
6c1f7328,566,552,9,0,0,1,19,0,0,0,0,0,366,5,21
6ca663b4,162,135,25,1,0,1,3,1,0,0,0,0,114,2,3
6cc97b6a,783,768,11,7,1,4,11,4,0,0,0,0,644,4,11
6e4df551,1533,1319,209,51,9,21,257,27,127,55,64,2,1119,5,42
6eee05f1,1618,1542,73,62,0,17,1,11,0,0,0,0,1423,3,8
6ef56efd,783,688,94,18,0,3,26,75,1,0,1,0,690,1,8
6fe90922,1629,1570,54,3,8,13,200,35,14,0,0,0,1102,5,90
70fd593e,124,103,20,8,0,0,27,0,12,2,10,0,75,1,3
7280b54f,322,305,17,3,1,0,22,6,1,0,0,0,247,0,19
72c803a0,343,332,10,2,0,2,15,8,0,0,0,0,283,1,10
741e058f,36,36,0,0,0,0,2,0,0,0,0,0,24,0,0
74419746,1121,751,369,57,0,1,0,0,0,0,0,0,943,1,0
756959aa,494,464,27,14,3,5,10,9,0,0,0,0,383,3,19
75b86fb3,86,72,14,3,0,2,0,11,0,0,0,0,70,0,4
75efed2e,328,307,18,2,0,2,43,13,2,1,0,0,230,3,20
77cf6852,521,430,89,5,0,0,11,84,0,0,0,0,414,2,11
78841da9,1677,1497,177,2,6,11,204,28,147,62,38,16,1282,3,41
788b31e2,229,226,2,0,1,0,5,1,0,0,0,0,192,1,4
79083382,1196,1134,61,35,1,13,5,26,0,0,0,0,1037,1,17
7a2e46a8,1323,988,333,81,0,7,0,0,0,0,0,0,1090,2,0
7b536033,155,148,6,0,0,0,1,2,0,0,0,0,112,1,4
7b5f516f,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0
7c0000fd,1266,1205,60,19,0,19,3,41,0,0,0,0,1162,1,4
7cc89a5f,18,17,1,1,0,0,1,0,0,0,0,0,16,0,0
7d3cbc67,13,13,0,0,0,0,1,0,0,0,0,0,9,0,0
7d50454d,1176,1118,53,47,1,14,0,1,0,0,0,0,917,5,10
7f267d66,153,147,5,1,0,2,3,3,0,0,0,0,105,1,3
7f78ad23,2090,1837,244,29,0,43,120,214,1,1,0,0,1739,9,46
7fd58fe3,1487,1279,197,19,4,20,90,174,2,1,0,0,1108,11,45
7fe90ccd,55,36,19,1,0,0,9,15,3,3,0,0,41,0,2
8011fcf6,682,625,50,26,2,5,29,9,15,3,10,0,542,7,13
80ad4216,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80dbbd10,317,308,9,0,0,0,3,1,0,0,0,0,206,0,18
81255c03,507,483,20,10,5,8,25,1,8,3,5,0,349,4,17
82f32d55,33,26,7,0,0,0,0,7,0,0,0,0,29,0,1
8320fe65,28,28,0,0,0,0,0,0,0,0,0,0,26,0,0
844a87c2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84594618,877,828,43,33,0,6,14,9,0,0,0,0,667,6,16
852351df,808,666,141,12,0,9,58,123,6,0,6,0,664,1,25
854ee61a,135,130,4,1,0,1,1,0,2,1,0,0,112,1,6
85613cf0,149,141,8,1,1,0,2,0,0,0,0,0,115,0,6
86015b20,455,443,12,11,0,2,19,1,0,0,0,0,390,0,5
8650af85,1705,1646,56,54,2,14,1,2,0,0,0,0,1502,3,10
86695068,1511,1470,37,8,5,4,70,26,3,1,1,0,1228,4,45
8697c095,116,101,14,2,0,0,4,3,4,2,1,0,87,1,5
87243064,55,55,0,0,0,0,5,0,0,0,0,0,41,0,2
878ee034,112,111,1,0,0,0,3,0,0,0,0,0,77,0,1
8790f988,17,15,2,1,0,0,1,0,1,1,0,0,12,0,2
8827bf46,529,519,9,5,0,3,5,4,0,0,0,0,464,1,6
88895312,886,835,47,10,1,8,30,9,14,4,7,0,710,4,20
88c89891,549,477,69,5,1,5,16,64,0,0,0,0,439,3,12
89976232,869,776,90,40,0,12,14,49,1,0,1,0,650,3,10
89b2c8a9,1015,978,29,3,22,2,30,3,0,0,0,0,744,8,29
8a08491a,718,692,23,3,10,17,16,2,0,0,0,0,564,3,24
8a2d3fdb,14,13,1,1,0,0,0,0,0,0,0,0,13,0,0
8b0b02c9,21,20,1,0,0,1,0,0,0,0,0,0,11,0,0
8b66d9cc,251,236,15,1,1,1,31,11,3,0,0,0,194,0,8
8b9b8e43,19,10,7,2,0,0,0,5,0,0,0,0,8,2,1
8c725b43,1902,1832,64,55,1,12,2,9,0,0,0,0,1595,6,10
8c964914,95,86,9,0,1,1,3,5,2,2,0,0,65,0,2
8cabdc1e,1114,660,449,153,0,5,0,0,0,0,0,0,761,5,0
8cc29864,232,223,9,9,0,0,0,0,0,0,0,0,218,0,3
8cea6319,1287,1185,97,77,1,16,12,20,0,0,0,0,1043,5,23
8cf63012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d8178ac,700,678,21,1,3,6,58,10,0,0,0,0,486,1,38
8e45910b,174,133,40,0,0,0,15,40,0,0,0,0,131,1,7
8e4b894b,28,28,0,0,0,0,1,0,0,0,0,0,20,0,1
8ea2c099,419,330,85,8,0,5,25,77,0,0,0,0,308,4,12
8ec95452,687,663,22,13,0,2,0,9,0,0,0,0,591,2,2
8efa621b,283,265,16,16,0,3,0,0,0,0,0,0,222,2,4
8f3565b3,394,366,27,0,1,0,3,4,0,0,0,0,245,1,9
8fef5412,106,88,18,1,0,0,3,17,0,0,0,0,94,0,3
905a4f61,75,75,0,0,0,2,5,0,0,0,0,0,58,0,3
9085dd7c,1308,978,316,17,2,5,120,296,3,0,1,0,850,14,44
90b70194,1169,1144,23,8,3,5,82,11,0,0,0,0,921,2,34
91899ca8,971,919,50,40,0,5,1,10,0,0,0,0,867,2,2
91976866,16,15,1,0,0,0,5,1,0,0,0,0,12,0,1
921f6058,1150,1071,77,38,0,4,7,39,0,0,0,0,955,2,14
92a5ac34,179,162,16,3,0,0,21,2,10,6,2,0,134,1,5
92b4758e,1370,1201,164,35,0,4,20,128,1,0,1,0,1120,5,21
93390969,467,353,114,1,0,1,33,112,1,1,0,0,340,0,17
93b891d1,183,179,4,0,1,1,1,1,0,0,0,0,140,0,4
93cf32a8,1689,1598,84,81,0,21,1,3,0,0,0,0,1500,7,10
9413b19f,397,217,178,47,0,0,0,0,0,0,0,0,236,2,0
9417f322,1107,1040,64,61,1,25,1,3,0,0,0,0,943,3,5
951a4ee4,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
952a03fe,1135,1045,89,42,0,23,2,47,0,0,0,0,921,1,14
957d41d2,169,148,21,1,0,2,20,18,2,0,2,0,118,0,5
958a601f,409,304,98,11,0,3,45,84,3,3,0,0,243,7,17
95cfe655,116,104,11,0,0,0,0,0,0,0,0,0,85,1,0
961a4174,96,93,2,0,0,1,14,0,2,1,0,0,71,1,6
96960855,132,126,6,2,0,1,13,0,4,4,0,0,82,0,6
97c9bce3,365,341,24,20,0,3,1,4,0,0,0,0,316,0,1
97e2aa67,292,257,35,7,3,9,34,3,24,15,4,1,201,0,9
983ff2c7,1197,983,209,25,1,7,45,183,1,0,0,0,971,5,32
98d2c2c4,2252,2135,103,63,2,15,44,23,17,1,12,1,1945,14,25
98e958af,677,583,92,28,1,6,83,11,45,20,22,0,523,2,14
99b1d0e6,1250,1069,180,24,2,8,45,156,0,0,0,0,1009,1,35
99d8fc35,981,944,33,28,1,14,5,5,0,0,0,0,785,4,7
9a560ebe,634,602,28,28,0,2,0,0,0,0,0,0,550,4,3
9b30df1e,867,819,44,42,1,21,11,2,0,0,0,0,699,4,8
9b7533de,36,36,0,0,0,2,0,0,0,0,0,0,29,0,0
9be4ee80,561,519,40,19,1,12,38,2,19,5,11,1,446,2,18
9c31bb89,170,166,4,2,0,1,2,2,0,0,0,0,139,0,1
9c8f641a,85,70,15,0,0,0,1,0,0,0,0,0,63,0,0
9dabfcf5,245,239,6,5,0,6,7,1,0,0,0,0,186,0,2
9e1577aa,1790,1336,446,73,2,5,245,280,93,31,56,0,1268,8,52
9e61c019,379,342,36,3,7,4,22,2,16,5,5,0,307,1,11
9f069180,49,49,0,0,0,2,0,0,0,0,0,0,37,0,2
9f1893b9,711,615,92,12,6,7,74,38,35,12,17,0,512,4,28
9f84febe,63,51,11,1,0,0,2,10,0,0,0,0,48,1,2
9fa26bc2,48,36,12,4,0,0,0,0,0,0,0,0,30,0,0
Christian-Rutjens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a128b07e,403,362,38,9,2,2,9,12,3,0,1,0,313,3,13
a12d0c05,218,214,4,3,2,3,4,0,1,0,0,0,196,0,4
a1c7b425,410,385,19,0,0,1,13,3,1,0,1,0,303,6,18
a39b9ef6,353,318,33,4,0,2,15,2,0,0,0,0,241,2,14
a3e1d20d,159,138,20,6,0,0,1,14,0,0,0,0,142,1,1
a3e4b724,212,196,13,1,0,2,25,2,10,0,2,0,142,3,18
a40d5a0c,918,845,70,8,4,2,123,14,48,25,4,0,709,3,34
a440d8ca,36,28,8,2,0,1,2,6,0,0,0,0,30,0,1
a44d3a3c,47,40,7,1,0,0,1,0,0,0,0,0,36,0,2
a4ec7d09,23,10,12,2,0,0,0,0,0,0,0,0,12,1,0
a4fe8cda,336,308,27,0,0,0,14,2,0,0,0,0,252,1,12
a5296e55,1312,1293,10,6,4,6,14,4,0,0,0,0,1136,9,29
a5cd894b,57,47,10,1,0,0,2,9,0,0,0,0,45,0,1
a889ffc7,159,141,18,0,0,1,3,0,0,0,0,0,122,0,6
a8a874f1,548,533,12,7,0,3,7,3,2,0,1,0,465,3,5
aa5a409a,420,409,10,8,2,0,3,2,0,0,0,0,372,1,10
aae9d04a,932,721,203,40,0,9,54,160,3,3,0,0,638,8,33
ab1ca213,1137,978,151,74,0,14,106,10,67,43,17,0,870,8,24
ab4449d6,37,29,8,1,0,0,0,0,0,0,0,0,30,0,0
ac4003af,1049,700,343,73,0,1,0,0,0,0,0,0,791,6,0
ac7e640b,1026,964,61,58,0,13,0,3,0,0,0,0,862,1,7
acdad0aa,741,707,31,1,0,10,17,7,0,0,0,0,513,3,43
ad469944,374,327,44,0,6,0,8,0,0,0,0,0,243,3,13
ad6df2d5,2195,1952,232,139,12,35,114,2,85,36,27,3,1897,11,23
ae4e2852,803,706,96,7,0,4,22,89,0,0,0,0,705,1,16
ae64d449,1620,1369,244,108,5,20,116,6,85,45,34,0,1239,7,15
ae82fa48,408,375,30,7,5,7,36,1,22,7,12,0,300,3,13
aeed5c06,20,18,2,0,0,0,4,0,2,1,1,0,13,0,2
