id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
32c2d95f,Yunis Abdelhamid,ma MAR,DF,Reims,35-170,1987,27,27,2430,27.0,1,1,2,1,0,0,3,0,1.7,1.7,0.4,2.1,18,138,5,0.04,0.04,0.07,0.04,0.07,0.06,0.01,0.08,0.06,0.08,Matches
7978cbf0,Himad Abdelli,fr FRA,"MF,FW",Angers,23-120,1999,19,13,1193,13.3,0,0,0,0,0,0,1,0,0.9,0.9,1.7,2.5,33,80,70,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.19,0.07,0.19,Matches
82464ce3,Salis Abdul Samed,gh GHA,MF,Lens,22-356,2000,25,25,2246,25.0,1,0,1,1,0,0,4,0,0.8,0.8,1.0,1.9,28,138,35,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
31626657,Laurent Abergel,fr FRA,MF,Lorient,30-044,1993,19,18,1461,16.2,0,1,1,0,0,0,3,0,0.4,0.4,1.1,1.4,8,85,10,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.09,0.02,0.09,Matches
0e46fa2f,Matthis Abline,fr FRA,FW,Auxerre,19-354,2003,9,6,514,5.7,2,1,3,1,1,2,0,0,2.7,1.1,0.4,1.5,10,7,29,0.35,0.18,0.53,0.18,0.35,0.47,0.08,0.54,0.19,0.27,Matches
0e46fa2f,Matthis Abline,fr FRA,"FW,MF",Rennes,19-354,2003,11,0,107,1.2,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.0,4,2,11,0.84,0.00,0.84,0.84,0.84,0.65,0.22,0.87,0.65,0.87,Matches
c2a6033c,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,23-027,2000,27,22,1905,21.2,6,5,11,6,0,0,3,0,6.7,6.7,2.8,9.5,68,50,198,0.28,0.24,0.52,0.28,0.52,0.32,0.13,0.45,0.32,0.45,Matches
1e93fc5d,Mohamed Achi,fr FRA,FW,Nantes,21-060,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,3,1,0.00,0.00,0.00,0.00,0.00,0.30,0.08,0.39,0.30,0.39,Matches
7587446d,Martin Adeline,fr FRA,"MF,FW",Reims,19-105,2003,5,0,107,1.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
75f1ed80,Emmanuel Agbadou,ci CIV,DF,Reims,25-273,1997,20,19,1689,18.8,0,2,2,0,0,0,2,2,1.3,1.3,1.3,2.6,11,62,5,0.00,0.11,0.11,0.00,0.11,0.07,0.07,0.14,0.07,0.14,Matches
8bc8829a,Lucien Agoume,fr FRA,MF,Troyes,21-036,2002,8,7,556,6.2,0,0,0,0,0,0,4,0,0.5,0.5,0.7,1.2,4,48,3,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,Matches
3dd738a1,Ruben Aguilar,fr FRA,DF,Monaco,29-325,1993,15,9,778,8.6,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,16,61,46,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
22396615,Amar Ahmed,se SWE,FW,Troyes,19-026,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
48b28bfd,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28-362,1994,21,12,992,11.0,3,0,3,3,0,0,3,1,1.0,1.0,0.9,1.9,22,31,32,0.27,0.00,0.27,0.27,0.27,0.09,0.08,0.17,0.09,0.17,Matches
462475ed,Ludovic Ajorque,fr FRA,FW,Strasbourg,29-020,1994,13,9,771,8.6,1,0,1,0,1,1,1,0,3.4,2.6,0.9,3.5,2,13,55,0.12,0.00,0.12,0.00,0.00,0.39,0.10,0.50,0.30,0.40,Matches
b625b241,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,21-020,2002,7,4,307,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,5,12,26,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.14,0.05,0.14,Matches
9e17ccff,Doğan Alemdar,tr TUR,GK,Rennes,20-139,2002,3,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1956b948,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,28-018,1995,25,17,1568,17.4,1,0,1,1,0,0,2,0,2.1,2.1,1.4,3.4,61,40,108,0.06,0.00,0.06,0.06,0.06,0.12,0.08,0.20,0.12,0.20,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Ajaccio,33-248,1989,20,11,1041,11.6,0,0,0,0,0,0,1,0,0.5,0.5,0.4,0.9,24,37,27,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29-345,1993,7,4,424,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,0,5,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
ae11ba3d,Ayoub Amraoui,fr FRA,DF,Nice,18-307,2004,3,2,190,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,10,13,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,32-226,1990,25,25,2206,24.5,1,1,2,1,0,0,8,0,1.2,1.2,1.7,3.0,30,234,35,0.04,0.04,0.08,0.04,0.08,0.05,0.07,0.12,0.05,0.12,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,Clermont Foot,27-259,1995,27,16,1366,15.2,4,3,7,3,1,2,3,0,5.4,3.8,0.9,4.7,8,25,86,0.26,0.20,0.46,0.20,0.40,0.36,0.06,0.41,0.25,0.31,Matches
a5db0bec,Houssem Aouar,fr FRA,MF,Lyon,24-260,1998,10,6,428,4.8,1,1,2,1,0,0,2,0,1.1,1.1,0.2,1.3,12,31,28,0.21,0.21,0.42,0.21,0.42,0.23,0.04,0.27,0.23,0.27,Matches
b94b8be1,Adil Aouchiche,fr FRA,"MF,FW",Lorient,20-245,2002,7,0,102,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,7,12,9,0.00,0.00,0.00,0.00,0.00,0.31,0.05,0.36,0.31,0.36,Matches
feb5d3ab,Dennis Appiah,fr FRA,"DF,MF",Nantes,30-281,1992,15,9,795,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,39,51,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
42f0113f,Stredair Appuah,fr FRA,MF,Nantes,18-263,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
c5e6c017,Taïryk Arconte,fr FRA,FW,Brest,19-125,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.29,0.19,0.29,Matches
508a9011,Mohamed El Arouch,fr FRA,MF,Lyon,18-345,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
b026bbf6,Lorenz Assignon,tg TOG,DF,Rennes,22-268,2000,6,2,194,2.2,0,1,1,0,0,0,2,0,0.3,0.3,0.3,0.6,4,7,8,0.00,0.46,0.46,0.00,0.46,0.15,0.14,0.29,0.15,0.29,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,MF",Nice,26-304,1996,13,7,637,7.1,1,0,1,1,0,0,1,0,0.9,0.9,1.2,2.0,30,32,45,0.14,0.00,0.14,0.14,0.14,0.12,0.17,0.29,0.12,0.29,Matches
6b5edd5d,Valentin Atangana Edoa,fr FRA,MF,Reims,17-204,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Auxerre,32-016,1991,20,16,1259,14.0,2,2,4,1,1,1,0,0,2.3,1.5,2.0,3.5,19,72,56,0.14,0.14,0.29,0.07,0.21,0.16,0.14,0.30,0.11,0.25,Matches
a94d93be,Cédric Avinel,gp GLP,DF,Ajaccio,36-187,1986,18,16,1462,16.2,1,0,1,1,0,0,1,1,1.0,1.0,0.0,1.0,3,30,0,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.06,Matches
